,Model,Data pts/run,Data pts/interval,Runs,Noise Lvl,Reg weight,Layers,Hid Nodes,Lrn rate,Activ Func,Euler steps,Epochs,MSE Train,Sim Time,MSE true alldat,MSE noisy alldat,MAE true alldat,MSE_dy pred alldat,MAE_dy pred alldat,MSE_dy dat alldat,MAE_dy dat alldat,stop criteria,MSE fitdat,MAE fitdat,MSE_dy dat fitdat ,MAE_dy dat fitdat,MSE_dy pred fitdat,MAE_dy pred fitdat
97,fhn,10,4,10,0.05,1.00E-06,2,10,0.1,tanh,30,144,0.004934436,52.66440201,0.094168211,0.152936878,0.180545361,0.527683782,0.332632597,1.08394172,0.497662758,converge,0.956646881,0.270818042,1.08394172,0.497662758,3.225401329,2.855110042
98,fhn,10,4,10,0.05,1.00E-06,1,15,0.1,tanh,30,325,0.00455061,93.10901356,0.092199298,0.145179691,0.196509227,0.913615026,0.491180477,1.229482116,0.607772035,converge,0.949449921,0.29476384,1.229482116,0.607772035,8.469048964,4.896519951
99,fhn,10,4,10,0.05,1.00E-06,2,15,0.1,tanh,30,150,0.004838876,54.98260522,0.084858851,0.136645794,0.172341176,0.373139477,0.299319421,0.719632196,0.409176882,converge,0.947379379,0.258511764,0.719632196,0.409176882,2.02770705,2.599369187
100,fhn,10,4,10,0.05,1.00E-06,1,20,0.1,tanh,30,202,0.004770864,59.98088527,0.074995437,0.12475174,0.169477633,0.572377501,0.339308809,1.036153519,0.508798718,converge,0.931007843,0.25421645,1.036153519,0.508798718,3.246204039,2.862580614
101,fhn,10,4,10,0.05,1.00E-06,2,20,0.1,tanh,30,383,0.004129907,145.6260636,0.101363444,0.131977339,0.198530487,0.531440409,0.399091317,1.356035505,0.677092012,converge,0.950737381,0.29779573,1.356035505,0.677092012,3.550619819,3.518372623
102,fhn,10,7,10,0.05,1.00E-06,1,10,0.1,tanh,30,236,0.005266964,117.2983501,0.040440872,0.089925804,0.138553033,1.027537755,0.492886091,2.226018123,0.810151412,converge,0.908612289,0.207829549,2.226018123,0.810151412,8.119214402,4.499750972
103,fhn,10,7,10,0.05,1.00E-06,2,10,0.1,tanh,30,181,0.005270809,120.8956356,0.025751094,0.084997931,0.115046529,0.593246287,0.360537453,1.261620938,0.561104919,converge,0.922437134,0.172569793,1.261620938,0.561104919,3.44056081,3.040243451
104,fhn,10,7,10,0.05,1.00E-06,1,15,0.1,tanh,30,345,0.005164226,180.3514383,0.030284812,0.082255592,0.121483391,0.647248421,0.402740736,0.973558943,0.451547529,converge,0.923587952,0.182225087,0.973558943,0.451547529,4.735090644,3.63917125
105,fhn,10,7,10,0.05,1.00E-06,2,15,0.1,tanh,30,222,0.005323746,153.7947507,0.025473839,0.086465292,0.114258721,0.458574119,0.314439462,1.058386369,0.489395254,converge,0.910650635,0.171388081,1.058386369,0.489395254,2.637464586,2.6819471
106,fhn,10,7,10,0.05,1.00E-06,1,20,0.1,tanh,30,293,0.005365053,153.0261433,0.024775331,0.087192726,0.110676656,0.42557717,0.322004798,0.817550913,0.403917911,converge,0.923685989,0.166014983,0.817550913,0.403917911,2.628280531,2.874528829
107,fhn,10,7,10,0.05,1.00E-06,2,20,0.1,tanh,30,294,0.005177053,204.02793,0.036938701,0.085636539,0.135215885,0.93653383,0.453208312,1.866594394,0.741776796,converge,0.913592377,0.202823828,1.866594394,0.741776796,6.510337842,4.025842928
108,fhn,10,9,10,0.05,1.00E-06,1,10,0.1,tanh,30,333,0.00540875,214.5883198,0.029811674,0.083112736,0.127643497,0.410788407,0.371914459,1.211589467,0.554471457,converge,0.905751572,0.191465246,1.211589467,0.554471457,3.561695439,3.470791524
109,fhn,10,9,10,0.05,1.00E-06,2,10,0.1,tanh,30,175,0.00554707,150.7086232,0.025146455,0.086797037,0.108608751,0.498588233,0.36305388,1.100475751,0.51419306,converge,0.904912491,0.162913127,1.100475751,0.51419306,2.726863183,3.02295763
110,fhn,10,9,10,0.05,1.00E-06,1,15,0.1,tanh,30,237,0.00571917,157.9492114,0.019957658,0.086101847,0.098018733,0.54721175,0.328427821,1.112138093,0.465505489,converge,0.911944656,0.147028099,1.112138093,0.465505489,3.087334907,2.856589104
111,fhn,10,9,10,0.05,1.00E-06,2,15,0.1,tanh,30,265,0.005534057,229.5372446,0.020358385,0.083637609,0.10005815,0.573713763,0.35047527,1.095704542,0.516075652,converge,0.917037506,0.150087226,1.095704542,0.516075652,2.789396068,2.792338433
112,fhn,10,9,10,0.05,1.00E-06,1,20,0.1,tanh,30,261,0.005708818,169.9702303,0.02358923,0.086566877,0.105251586,0.453967647,0.32794858,0.786769092,0.394317601,converge,0.91232399,0.157877379,0.786769092,0.394317601,2.595301852,2.834957984
113,fhn,10,9,10,0.05,1.00E-06,2,20,0.1,tanh,30,202,0.005663149,157.820847,0.023206965,0.085900059,0.108013856,0.793301926,0.407587001,1.527444841,0.583477505,converge,0.91500618,0.162020785,1.527444841,0.583477505,5.891109603,3.697386429
114,fhn,10,10,10,0.05,1.00E-06,1,10,0.1,tanh,30,289,0.005611353,138.6808982,0.023362881,0.079105968,0.109296636,0.565499356,0.417423003,1.236080532,0.564530465,converge,0.913108673,0.163944953,1.236080532,0.564530465,3.503760786,3.523086606
115,fhn,10,10,10,0.05,1.00E-06,2,10,0.1,tanh,30,248,0.005766481,142.865314,0.019291595,0.080175982,0.095620927,0.565003643,0.370464023,1.11496511,0.507791363,converge,0.90945961,0.143431391,1.11496511,0.507791363,2.890567427,3.036116693
116,fhn,10,10,10,0.05,1.00E-06,1,15,0.1,tanh,30,287,0.00573612,138.1038518,0.024962273,0.080519648,0.106964076,0.593261539,0.407788415,0.915874265,0.476771903,converge,0.909498901,0.160446114,0.915874265,0.476771903,3.262266506,3.336422366
117,fhn,10,10,10,0.05,1.00E-06,2,15,0.1,tanh,30,279,0.005687897,163.2317083,0.02379077,0.079259086,0.10469153,0.587347552,0.372222416,1.178276586,0.541512497,converge,0.904985275,0.157037295,1.178276586,0.541512497,2.928080198,2.907223495
118,fhn,10,10,10,0.05,1.00E-06,1,20,0.1,tanh,30,354,0.005697044,246.2945676,0.023829053,0.079749889,0.109166552,0.43416996,0.367225677,0.766631017,0.411245766,converge,0.906394119,0.163749828,0.766631017,0.411245766,2.981204515,3.242264229
119,fhn,10,10,10,0.05,1.00E-06,2,20,0.1,tanh,30,296,0.005514828,280.1896117,0.028745636,0.080732937,0.118262657,0.636489586,0.424944489,1.232692389,0.585229212,converge,0.908587723,0.177393986,1.232692389,0.585229212,3.535315189,3.382219465
120,fhn,10,4,10,0.1,1.00E-06,1,10,0.1,tanh,30,445,0.015500447,132.2616694,23.7126698,23.67747803,1.783829488,5121684.245,311.0777698,7.32500941,1.478952423,converge,22.8984375,2.675744231,7.32500941,1.478952423,27165954.02,2198.793385
121,fhn,10,4,10,0.1,1.00E-06,2,10,0.1,tanh,30,402,0.014520459,154.5130877,1.744887622,1.759133148,0.97780657,7.429738866,1.64787556,6.787999629,1.594323005,converge,1.60524292,1.466709855,6.787999629,1.594323005,76.32415068,16.72415758
122,fhn,10,4,10,0.1,1.00E-06,1,15,0.1,tanh,30,252,0.015335727,75.0757463,15.54798714,15.51937134,1.488860961,892636.7008,119.6235211,7.367301229,1.41334569,converge,14.9228833,2.233291441,7.367301229,1.41334569,4408046.913,807.6336081
123,fhn,10,4,10,0.1,1.00E-06,2,15,0.1,tanh,30,630,0.014555591,246.9577365,0.387663015,0.483988724,0.404452733,0.766952076,0.577762464,5.300241689,1.228355781,converge,1.056683121,0.6066791,5.300241689,1.228355781,6.496857729,5.383334389
124,fhn,10,4,10,0.1,1.00E-06,1,20,0.1,tanh,30,277,0.015748164,86.14001727,20.25691397,20.26576904,1.59530304,5710203.301,286.8856871,7.672551821,1.455344347,converge,19.41265259,2.39295456,7.672551821,1.455344347,29998097.88,1978.257064
125,fhn,10,4,10,0.1,1.00E-06,2,20,0.1,tanh,30,504,0.013898854,204.7158399,0.41623747,0.506245041,0.454613387,2.48792647,1.000881844,7.907224504,1.706110791,converge,0.997760239,0.681920081,7.907224504,1.706110791,26.77013519,9.851986446
126,fhn,10,7,10,0.1,1.00E-06,1,10,0.1,tanh,30,213,0.021009909,110.7832794,0.406130561,0.491221046,0.477358146,4.262318082,1.187636546,9.458212949,1.567121773,converge,0.782793732,0.716037219,9.458212949,1.567121773,43.91916609,12.19629391
127,fhn,10,7,10,0.1,1.00E-06,2,10,0.1,tanh,30,247,0.018962815,169.6707964,0.131410424,0.356306,0.261027565,1.156821157,0.637679274,5.976274884,1.138071106,converge,0.948546753,0.391541347,5.976274884,1.138071106,11.70248639,6.291783343
128,fhn,10,7,10,0.1,1.00E-06,1,15,0.1,tanh,30,337,0.017767722,175.7814755,0.137240706,0.336986961,0.278374584,1.210586925,0.680574851,7.138384068,1.362335851,converge,0.934209061,0.417561876,7.138384068,1.362335851,11.07255096,6.550726471
129,fhn,10,7,10,0.1,1.00E-06,2,15,0.1,tanh,30,375,0.017304242,256.2816546,0.137526737,0.316477852,0.268747483,0.827935155,0.536657827,5.873896662,1.21280372,converge,0.933330612,0.403121225,5.873896662,1.21280372,7.56690456,5.174904064
130,fhn,10,7,10,0.1,1.00E-06,1,20,0.1,tanh,30,641,0.017874515,333.1033816,0.131435214,0.336699028,0.273142117,1.290130646,0.660934074,7.3043417,1.374033778,converge,0.947368088,0.409713175,7.3043417,1.374033778,11.14059459,6.426098641
131,fhn,10,7,10,0.1,1.00E-06,2,20,0.1,tanh,30,367,0.017848056,250.8691988,0.134858371,0.338919907,0.278785764,1.494851676,0.684100573,7.338774435,1.352446761,converge,0.948372955,0.418178647,7.338774435,1.352446761,14.65165282,6.888884568
132,fhn,10,9,10,0.1,1.00E-06,1,10,0.1,tanh,30,493,0.019174555,316.0395024,0.146646016,0.358011627,0.279495444,1.260575868,0.667460149,7.147748624,1.336988393,converge,0.934165649,0.419243167,7.147748624,1.336988393,11.60329297,6.483158133
133,fhn,10,9,10,0.1,1.00E-06,2,10,0.1,tanh,30,490,0.024375822,419.4404929,0.269190892,0.432933273,0.325051656,1.008864892,0.592846594,5.303528446,1.045063456,converge,0.894573135,0.487577484,5.303528446,1.045063456,10.02659545,5.915379519
134,fhn,10,9,10,0.1,1.00E-06,1,15,0.1,tanh,30,518,0.01910001,322.7128649,0.146714939,0.360476227,0.279241676,1.067550003,0.629258134,7.202056238,1.361769546,converge,0.929821777,0.418862513,7.202056238,1.361769546,10.6806937,6.35924504
135,fhn,10,9,10,0.1,1.00E-06,2,15,0.1,tanh,30,276,0.019561306,214.7565818,0.102038432,0.347498512,0.2281858,0.677156658,0.507678559,5.007079974,1.031380307,converge,0.917921143,0.342278699,5.007079974,1.031380307,7.411956408,5.0581083
136,fhn,10,9,10,0.1,1.00E-06,1,20,0.1,tanh,30,586,0.019287944,319.536387,0.136278389,0.357054672,0.26810636,1.14018222,0.636227751,7.304008495,1.349015812,converge,0.939529114,0.402159541,7.304008495,1.349015812,9.85721661,6.134559612
137,fhn,10,9,10,0.1,1.00E-06,2,20,0.1,tanh,30,361,0.019242745,278.0401611,0.126636949,0.354024239,0.26066947,1.232956076,0.65475298,7.641576269,1.34301156,converge,0.927024765,0.391004205,7.641576269,1.34301156,12.18809682,6.689857798
138,fhn,10,10,10,0.1,1.00E-06,1,10,0.1,tanh,30,478,0.02060375,231.1371453,0.114234032,0.332825966,0.246208759,1.243561772,0.678508328,6.977911558,1.287070649,converge,0.923023911,0.369313138,6.977911558,1.287070649,12.55993879,6.6777753
139,fhn,10,10,10,0.1,1.00E-06,2,10,0.1,tanh,30,372,0.020371817,217.0715597,0.089312666,0.312902508,0.209649182,0.861940085,0.531073257,4.994942081,0.988611339,converge,0.93611351,0.314473773,4.994942081,0.988611339,6.803109318,4.920132928
140,fhn,10,10,10,0.1,1.00E-06,1,15,0.1,tanh,30,280,0.020991806,135.809005,0.117744975,0.335075684,0.253434753,1.536931096,0.735983585,7.72929559,1.337670799,converge,0.916751099,0.38015213,7.72929559,1.337670799,13.68518224,7.066520609
141,fhn,10,10,10,0.1,1.00E-06,2,15,0.1,tanh,30,258,0.020120727,151.3773174,0.088272945,0.311935463,0.214195691,0.856632484,0.516410441,5.545546302,1.067085842,converge,0.927859879,0.321293537,5.545546302,1.067085842,8.093304472,5.045262501
142,fhn,10,10,10,0.1,1.00E-06,1,20,0.1,tanh,30,463,0.020597711,325.0749557,0.114675183,0.331255417,0.251729499,1.117679113,0.653842459,7.469668075,1.318142368,converge,0.926603012,0.377594249,7.469668075,1.318142368,10.32745052,6.389337147
143,fhn,10,10,10,0.1,1.00E-06,2,20,0.1,tanh,30,351,0.01941347,330.9694438,0.101567048,0.303035583,0.226093903,0.604387124,0.478947168,5.287802922,1.02979881,converge,0.93812355,0.339140854,5.287802922,1.02979881,5.554339838,4.445083118
