Model,Data pts/run,Data pts/interval,Runs,Noise Lvl,Reg weight,Layers,Hid Nodes,Lrn rate,Activ Func,Euler steps,Epochs,MSE Train,Sim Time,MSE true alldat,MSE noisy alldat,MAE true alldat,MSE_dy pred alldat,MAE_dy pred alldat,MSE_dy dat alldat,MAE_dy dat alldat,stop criteria,MSE fitdat,MAE fitdat,MSE_dy dat fitdat ,MAE_dy dat fitdat,MSE_dy pred fitdat,MAE_dy pred fitdat
sir,5,4,3,0,1.00E-06,2,15,0.1,tanh,25,190,0.000344574,62.48856902,0.856148965,0.856148987,0.37118283,6.879871809,0.930774757,0.009451352,0.066013766,converge,0.000798364,0.49491044,0.009776024,0.059936648,0.007250087,0.044385877
sir,5,4,3,0,1.00E-06,1,20,0.1,tanh,25,360,0.000611324,84.32472992,0.432627519,0.432627513,0.226368298,15.27512207,1.118891997,0.013411345,0.075620554,converge,0.000343497,0.301824397,0.015652094,0.076028534,0.013719284,0.061173563
sir,5,4,3,0,1.00E-06,2,20,0.1,tanh,25,292,0.000124307,92.21948075,1.099607715,1.099607747,0.543196097,4.596475339,1.148945216,0.013768019,0.069487603,converge,0.00046765,0.724261463,0.013717939,0.058307662,0.01252365,0.050490782
sir,5,4,3,0.05,1.00E-06,1,10,0.1,tanh,25,312,0.006843497,68.84340429,8.351275732,8.331706543,1.142048179,470.8755739,6.656273827,0.013074323,0.08359867,converge,0.001657421,1.522730905,0.012045546,0.079804031,0.007720452,0.053152136
sir,5,4,3,0.05,1.00E-06,2,10,0.1,tanh,25,329,0.004557522,109.6636796,2.850811012,2.841228231,0.671056469,9.14499979,0.969615975,0.009251779,0.070650975,converge,0.001440955,0.894741958,0.008155071,0.065494555,0.004996054,0.046472963
sir,5,4,3,0.05,1.00E-06,1,15,0.1,tanh,25,195,2417.4414,49.91308069,1238.64285,1239.208542,21.06976327,281180.4264,294.9655872,124.2644703,8.601505726,diverge,1387.54158,28.09301769,149.8579456,9.991039862,263286.4973,277.6608691
sir,5,4,3,0.05,1.00E-06,2,15,0.1,tanh,25,257,0.0053159,86.95294952,1.849859774,1.841576538,0.538497799,1.422726269,0.472178799,0.01136736,0.082449658,converge,0.001829715,0.717997065,0.008530715,0.066891761,0.006023526,0.048898989
sir,5,4,3,0.05,1.00E-06,1,20,0.1,tanh,25,359,0.004701802,91.11317325,3.999541991,3.982518717,1.123132721,33.73698428,2.924290638,0.025098163,0.110049966,converge,0.41898986,1.497510294,0.023261423,0.102705644,5.56095514,0.877645135
sir,5,4,3,0.05,1.00E-06,2,20,0.1,tanh,25,354,0.005995796,114.6110091,1.621747235,1.613263753,0.517697139,0.635589748,0.303589332,0.015943014,0.090560222,converge,0.003330663,0.690262853,0.014726539,0.087229416,0.006137853,0.048456365
sir,5,4,3,0.1,1.00E-06,1,10,0.1,tanh,25,108,1134320.5,23.92583966,2114964.607,2114949.973,742.1956735,959632263.3,18113.30795,32149.28471,121.9312168,diverge,1166578.756,989.5942313,32936.21244,117.2335429,1942172738,28386.95129
sir,5,4,3,0.1,1.00E-06,2,10,0.1,tanh,25,274,0.007310257,83.49276567,0.056340641,0.063962002,0.141095528,0.028220553,0.105535809,0.052735883,0.172889594,converge,0.007380335,0.188127371,0.030486544,0.146606671,0.01563198,0.098061171
sir,5,4,3,0.1,1.00E-06,1,15,0.1,tanh,25,622,753607.9,153.6333141,1196168.216,1196155.733,690.2737351,3.86735E+11,331918.8032,31953.98288,127.6102626,diverge,631600.4,920.3649802,26778.12371,113.158142,1.7468E+11,167092.1684
sir,5,4,3,0.1,1.00E-06,2,15,0.1,tanh,25,368,0.009017961,125.7088447,10.8806305,10.82239258,1.794302848,369.7048352,8.626960603,0.056493043,0.174360246,converge,0.009122068,2.392403798,0.035958561,0.143831123,0.014001294,0.086996069
sir,5,4,3,0.1,1.00E-06,1,20,0.1,tanh,25,1040,0.005970947,265.9723151,2.329767966,2.362478638,0.3619567,1.030045963,0.266941874,0.020510397,0.10969152,epoch limit reached,7.762190755,0.482608933,0.017912166,0.102256125,3.402465451,0.713768666
sir,5,4,3,0.1,1.00E-06,2,20,0.1,tanh,25,396,0.009583679,138.5039425,0.185452574,0.190862478,0.231546413,0.040340427,0.13294287,0.02012281,0.106239358,converge,0.00620563,0.308728551,0.019024801,0.10794057,0.012324643,0.075711144
sir,8,7,3,0,1.00E-06,1,10,0.1,tanh,25,240,7.88E-05,119.9136937,3.204980716,3.204980723,0.801170971,368.951286,6.766216049,0.00442687,0.038979492,converge,6.13E-05,1.068227962,0.000861937,0.018308746,0.000816716,0.013188192
sir,8,7,3,0,1.00E-06,2,10,0.1,tanh,25,226,9.53E-05,152.6001964,4.092207183,4.092207082,1.193161448,43.47653638,3.408894589,0.010846244,0.058316762,converge,0.000117851,1.590881931,0.001598602,0.030385337,0.000486999,0.011140322
sir,8,7,3,0,1.00E-06,1,15,0.1,tanh,25,330,7.49E-05,169.6158814,4.506053299,4.506053162,0.949958823,477.7959854,7.421883871,0.005266528,0.039837356,converge,7.50E-05,1.266611765,0.00062938,0.01356448,0.000671666,0.011572694
sir,8,7,3,0,1.00E-06,2,15,0.1,tanh,25,164,0.000106716,111.5248446,0.36650229,0.366502317,0.302420749,1.276791906,0.512929764,0.008980703,0.055408249,converge,6.47E-05,0.403227665,0.000638351,0.01616408,0.000643162,0.012586741
sir,8,7,3,0,1.00E-06,1,20,0.1,tanh,25,270,0.000200814,135.8649893,5.766862588,5.766862996,1.417821531,1123.545211,16.1017241,0.027143028,0.106370917,converge,0.000188939,1.890428708,0.00557021,0.053846977,0.002166597,0.013180031
sir,8,7,3,0,1.00E-06,2,20,0.1,tanh,25,276,9.80E-05,192.3796434,2.160703729,2.160703532,0.694664531,110.3646237,3.823394369,0.007513032,0.048216366,converge,9.28E-05,0.926219374,0.000891504,0.017407836,0.000670853,0.012403393
sir,8,7,3,0.05,1.00E-06,1,10,0.1,tanh,25,313,0.002219245,137.7599497,14.04696349,14.03641357,1.519493723,6777.986861,25.39440781,0.006989081,0.063462443,converge,0.000916838,2.025991631,0.006692692,0.070584283,0.001428275,0.026619766
sir,8,7,3,0.05,1.00E-06,2,10,0.1,tanh,25,274,0.002243334,196.8734069,6.648213986,6.640544637,1.046015492,595.1314525,7.716453008,0.010121923,0.076298318,converge,0.001021046,1.394687323,0.011389687,0.091034361,0.002472419,0.031818979
sir,8,7,3,0.05,1.00E-06,1,15,0.1,tanh,25,411,0.002286603,214.9020321,19.73841425,19.71478068,2.034688392,8221.955288,31.69726413,0.009898705,0.072561297,converge,0.001013398,2.712917856,0.008022154,0.071605914,0.002146508,0.029032459
sir,8,7,3,0.05,1.00E-06,2,15,0.1,tanh,25,175,0.00218087,125.0166447,5.849954271,5.83796641,1.167807674,866.9825376,10.9346273,0.010040262,0.075150584,converge,0.000941472,1.557076899,0.008082048,0.077126756,0.002128931,0.030188039
sir,8,7,3,0.05,1.00E-06,1,20,0.1,tanh,25,342,0.002370655,183.483357,7.517075906,7.505697123,1.339332831,1575.509931,16.27685081,0.016876756,0.095946709,converge,0.001007247,1.785777108,0.010129332,0.080242108,0.001252153,0.023114922
sir,8,7,3,0.05,1.00E-06,2,20,0.1,tanh,25,391,0.002203266,280.1607854,3.868396579,3.857660421,0.934301834,107.6847588,4.313703338,0.008496129,0.065874052,converge,0.000933192,1.245735779,0.005274422,0.059567688,0.001701485,0.027576882
sir,8,7,3,0.1,1.00E-06,1,10,0.1,tanh,25,260,0.007483552,146.4096029,5.654499245,5.643250529,1.077253783,855.7443464,9.830665362,0.03541557,0.146806357,converge,0.003689472,1.436338378,0.035849916,0.161916263,0.004704831,0.048218743
sir,8,7,3,0.1,1.00E-06,2,10,0.1,tanh,25,247,0.007151613,177.7311609,6.588036274,6.573522949,1.082983528,691.9668816,8.437097642,0.031763856,0.130334724,converge,0.003597583,1.443978038,0.039777458,0.168836916,0.007307803,0.056857362
sir,8,7,3,0.1,1.00E-06,1,15,0.1,tanh,25,361,0.007322913,189.3250568,15.70296392,15.67128703,1.824494566,6760.783276,26.60748278,0.035447147,0.147874751,converge,0.003748526,2.432659421,0.029854813,0.145334141,0.005894399,0.053276276
sir,8,7,3,0.1,1.00E-06,2,15,0.1,tanh,25,228,0.007147034,137.7816355,4.454983225,4.444051107,0.933733923,423.1499037,6.880704654,0.022782775,0.11676747,converge,0.003394977,1.244978563,0.02152479,0.126148332,0.004026708,0.046024023
sir,8,7,3,0.1,1.00E-06,1,20,0.1,tanh,25,358,0.007010356,205.4942462,38.04574492,37.98932699,2.960007742,74042.59932,94.74550553,0.016301398,0.099264565,converge,0.003338981,3.94667699,0.016972228,0.110002928,0.005489618,0.05109576
sir,8,7,3,0.1,1.00E-06,2,20,0.1,tanh,25,336,0.007069917,242.6107063,10.60061064,10.56200053,1.581368642,946.5688934,11.93552899,0.025813862,0.122028618,converge,0.003265565,2.108491523,0.024398023,0.129077312,0.007935805,0.059401045
sir,10,9,3,0,1.00E-06,1,10,0.1,tanh,25,261,7.89E-05,177.7831142,0.149733953,0.149733938,0.165663487,0.315583978,0.18912361,0.00443366,0.03548855,converge,5.46E-05,0.22088465,0.000312891,0.011850915,0.000365384,0.007501619
sir,10,9,3,0,1.00E-06,2,10,0.1,tanh,25,247,0.000124367,242.1478882,1.808520605,1.808520711,0.542111052,107.7535282,3.447787779,0.004102775,0.038661018,converge,9.64E-05,0.722814736,0.000586034,0.018051226,0.000190087,0.006569437
sir,10,9,3,0,1.00E-06,1,15,0.1,tanh,25,472,7.58E-05,337.7396247,4.088128456,4.088128662,0.906900363,568.5141195,8.630612384,0.005763831,0.04184503,converge,5.88E-05,1.209200484,0.000339186,0.010452102,0.000391796,0.007068398
sir,10,9,3,0,1.00E-06,2,15,0.1,tanh,25,181,0.000124482,172.2906754,1.111442772,1.111442769,0.447626585,87.03476766,3.07465977,0.008057743,0.050546338,converge,6.33E-05,0.596835446,0.000374971,0.014444214,0.000257861,0.006809721
sir,10,9,3,0,1.00E-06,1,20,0.1,tanh,25,307,0.000175521,227.3086028,1.56333708,1.563336995,0.526763414,78.28194569,3.127248995,0.003374471,0.033742673,converge,0.0001141,0.702351218,0.000428677,0.015378188,0.000275594,0.00650104
sir,10,9,3,0,1.00E-06,2,20,0.1,tanh,25,301,0.000124928,302.9963043,0.333740483,0.333740489,0.25319798,1.540840506,0.464284335,0.010438026,0.054798361,converge,8.16E-05,0.337597307,0.000493103,0.016979832,0.000343906,0.007806569
sir,10,9,3,0.05,1.00E-06,1,10,0.1,tanh,25,323,0.002848404,235.762686,1.744308013,1.739664307,0.628654688,36.58716931,2.472345949,0.019684189,0.105423931,converge,0.001189746,0.838206251,0.012275807,0.079184595,0.000512008,0.013366003
sir,10,9,3,0.05,1.00E-06,2,10,0.1,tanh,25,209,0.002833944,208.244525,2.523799699,2.523762614,0.721631768,358.0568446,6.663356295,0.026037526,0.109720994,converge,0.001153266,0.96217569,0.020759553,0.098135553,0.000984998,0.017074583
sir,10,9,3,0.05,1.00E-06,1,15,0.1,tanh,25,400,0.002770259,296.7902753,5.543600481,5.541019694,1.124998529,2777.372556,18.30367455,0.025153651,0.126342873,converge,0.001181136,1.499998039,0.013457207,0.090044632,0.000752975,0.015839052
sir,10,9,3,0.05,1.00E-06,2,15,0.1,tanh,25,286,0.002722549,287.8866441,7.296023507,7.289279785,1.425279022,2661.300844,21.89484657,0.027016622,0.122640421,converge,0.001108736,1.900372029,0.021294553,0.106750015,0.00101681,0.018163537
sir,10,9,3,0.05,1.00E-06,1,20,0.1,tanh,25,333,0.002839287,246.6577842,20.61773128,20.61076823,2.068419258,40244.55433,70.25459832,0.01606217,0.100397794,converge,0.00116622,2.757892344,0.01527484,0.095214434,0.000689993,0.016262535
sir,10,9,3,0.05,1.00E-06,2,20,0.1,tanh,25,363,0.002821183,365.0347846,2.124913642,2.123190918,0.746623742,445.9479507,7.671555472,0.039411124,0.154203668,converge,0.001182872,0.995498323,0.024852621,0.119186869,0.000641702,0.015033885
sir,10,9,3,0.1,1.00E-06,1,10,0.1,tanh,25,376,0.009416747,279.9495213,1.727016076,1.725957642,0.642544932,143.1673856,5.154132168,0.101109582,0.253245228,converge,0.004522146,0.856726576,0.051226753,0.175075632,0.002506157,0.029485013
sir,10,9,3,0.1,1.00E-06,2,10,0.1,tanh,25,287,0.009032747,290.2426412,4.041357224,4.038828532,0.935201628,2504.637786,18.64689643,0.089627743,0.228910456,converge,0.004247814,1.246935504,0.061411208,0.191534078,0.002022436,0.028076107
sir,10,9,3,0.1,1.00E-06,1,15,0.1,tanh,25,484,0.00918196,378.0112116,4.795461549,4.804308675,0.942571221,4060.841051,20.00377295,0.210061418,0.365082788,converge,0.004603166,1.256761629,0.093081951,0.237945729,0.003857191,0.036715809
sir,10,9,3,0.1,1.00E-06,2,15,0.1,tanh,25,240,0.00910125,238.8936515,3.142188554,3.144948934,0.804182539,1073.979781,12.09648177,0.09901801,0.256237502,converge,0.004346899,1.072243385,0.064176461,0.200106145,0.002301986,0.029400902
sir,10,9,3,0.1,1.00E-06,1,20,0.1,tanh,25,398,0.009167212,279.2362549,16.94788342,16.945236,1.640640946,26094.07346,55.51992298,0.060365831,0.197627515,converge,0.004348715,2.187521262,0.050735909,0.176635162,0.002429266,0.029480288
sir,10,9,3,0.1,1.00E-06,2,20,0.1,tanh,25,505,0.0091701,437.0737727,2.447315133,2.449621582,0.753009402,707.7337994,9.687657508,0.607759032,0.621803118,converge,0.004499797,1.004012536,0.261526961,0.397645608,0.003153457,0.033141443
sir,3,2,5,0,1.00E-06,1,10,0.1,tanh,25,190,0.000103115,18.38408947,0.003994107,0.003994107,0.024821137,0.00504327,0.045789354,0.0059976,0.05020241,converge,0.000380768,0.033094849,0.005795823,0.048344385,0.005552276,0.046938705
sir,3,2,5,0,1.00E-06,2,10,0.1,tanh,25,220,7.57E-05,24.57160425,0.001838244,0.001838244,0.017077881,0.005586504,0.049336183,0.005859741,0.051407731,converge,9.08E-05,0.022770508,0.005806083,0.048904634,0.005749236,0.048193533
sir,3,2,5,0,1.00E-06,1,15,0.1,tanh,25,368,7.56E-05,32.05749154,0.001517601,0.001517601,0.017322008,0.00383901,0.041403674,0.004090332,0.043392084,converge,0.000249343,0.02309601,0.004503325,0.043465545,0.004318525,0.042434866
sir,3,2,5,0,1.00E-06,2,15,0.1,tanh,25,167,8.33E-05,17.94752789,0.002769496,0.002769496,0.021006427,0.008345932,0.056954983,0.009598683,0.061966217,converge,0.000223054,0.02800857,0.009212888,0.058793391,0.008882966,0.057445064
sir,3,2,5,0,1.00E-06,1,20,0.1,tanh,25,199,0.00014553,16.23028421,0.002680541,0.002680541,0.023499711,0.003448021,0.036528499,0.004393092,0.042536546,converge,0.000583644,0.031332948,0.004159642,0.040242477,0.00375861,0.037183704
sir,3,2,5,0,1.00E-06,2,20,0.1,tanh,25,185,0.000168443,19.71199012,0.006597918,0.006597918,0.029558069,0.00726513,0.052953662,0.008135366,0.057023028,converge,0.000466378,0.039410759,0.00724703,0.051466988,0.006916124,0.049534595
sir,3,2,5,0.05,1.00E-06,1,10,0.1,tanh,25,411,0.00274982,36.87659073,1.152713121,1.160873752,0.426013653,14.80204253,0.929351247,0.009293354,0.071076333,converge,0.386265734,0.568018204,0.005338157,0.057661899,0.715799068,0.322850258
sir,3,2,5,0.05,1.00E-06,2,10,0.1,tanh,25,481,0.001605458,65.27939415,1.636063223,1.642294312,0.56422133,3.372897194,0.725661763,0.022870957,0.11459481,converge,0.578678258,0.752295107,0.018768768,0.099554272,0.537406506,0.379577846
sir,3,2,5,0.05,1.00E-06,1,15,0.1,tanh,25,586,0.001411738,61.90774703,0.096661951,0.096854083,0.175672691,0.049312624,0.126458812,0.012703875,0.079781814,converge,0.041648777,0.234230254,0.006896371,0.062351576,0.020443109,0.085714457
sir,3,2,5,0.05,1.00E-06,2,15,0.1,tanh,25,610,0.001285529,82.45291758,0.074236887,0.074121772,0.149900135,0.152835518,0.191953506,0.003578713,0.043733293,converge,0.052810028,0.199866847,0.003138371,0.041264073,0.082336626,0.140350701
sir,3,2,5,0.05,1.00E-06,1,20,0.1,tanh,25,331,0.005036244,34.42777014,0.157494115,0.158105946,0.195255194,0.455534161,0.295875235,0.01574185,0.084033129,converge,0.024516842,0.260340258,0.016724618,0.08470148,0.049551751,0.148099985
sir,3,2,5,0.05,1.00E-06,2,20,0.1,tanh,25,624,0.002220901,85.64675117,0.036775056,0.035597446,0.098625294,0.031242935,0.111289065,0.010469646,0.07630636,converge,0.042222137,0.131500392,0.009704462,0.069487752,0.045439661,0.147483192
sir,3,2,5,0.1,1.00E-06,1,10,0.1,tanh,25,520,0.001823666,53.28147864,0.139417489,0.138833184,0.167644726,0.083325493,0.207821628,0.040969304,0.153078173,converge,0.021970978,0.223526301,0.035752531,0.139792547,0.051585621,0.169045416
sir,3,2,5,0.1,1.00E-06,2,10,0.1,tanh,25,413,0.002865142,56.37053108,0.499533828,0.513299645,0.326416542,13.52877611,1.007520231,0.025352927,0.122867612,converge,0.121715079,0.435222056,0.024530343,0.122654762,0.509631513,0.324764878
sir,3,2,5,0.1,1.00E-06,1,15,0.1,tanh,25,508,0.001655725,53.38330078,0.06109052,0.060425742,0.129130773,0.035811114,0.145918326,0.027666412,0.124958711,converge,0.01372305,0.172174363,0.024999367,0.121870397,0.026274084,0.127194602
sir,3,2,5,0.1,1.00E-06,2,15,0.1,tanh,25,707,0.001663716,94.92621112,0.260025411,0.256995646,0.241709843,0.330835703,0.254443682,0.038669266,0.148742835,converge,0.04534208,0.32227979,0.042008365,0.147728392,0.039178881,0.1451556
sir,3,2,5,0.1,1.00E-06,1,20,0.1,tanh,25,300,0.006097752,31.97982264,0.116334697,0.119929367,0.180688005,0.74819638,0.360072685,0.024190166,0.109032712,converge,0.009342625,0.24091734,0.020865769,0.102604767,0.042241822,0.144073313
sir,3,2,5,0.1,1.00E-06,2,20,0.1,tanh,25,542,0.001225563,75.40251303,0.06327471,0.061373165,0.124574807,0.035384311,0.135559761,0.024549264,0.11911002,converge,0.007859511,0.166099742,0.020120857,0.110729487,0.020220656,0.104177457
sir,5,4,5,0,1.00E-06,1,10,0.1,tanh,25,183,0.000458377,51.948704,0.151813275,0.151813278,0.137298873,1.603738492,0.410416214,0.002940299,0.032839732,converge,0.000264714,0.183065164,0.002550948,0.028993921,0.002147972,0.025172563
sir,5,4,5,0,1.00E-06,2,10,0.1,tanh,25,151,0.000434007,58.18668723,1.65788878,1.657888794,0.399148779,21.43033848,1.269590693,0.004797289,0.041816001,converge,0.000247798,0.532198372,0.003788853,0.03478275,0.003116912,0.030960121
sir,5,4,5,0,1.00E-06,1,15,0.1,tanh,25,240,0.000361564,67.00656343,0.052379978,0.05237998,0.091879432,0.128746783,0.156844153,0.004460904,0.038127358,converge,0.000214779,0.12250591,0.004449836,0.035539173,0.003493211,0.031597436
sir,5,4,5,0,1.00E-06,2,15,0.1,tanh,25,258,0.000354976,100.5386572,1.139357421,1.139357503,0.338228833,14.49644832,1.070756622,0.007926047,0.054485661,converge,0.000228248,0.450971777,0.007684343,0.050374418,0.006718443,0.040614377
sir,5,4,5,0,1.00E-06,1,20,0.1,tanh,25,262,0.000421448,73.07907343,0.465161406,0.465161387,0.218219148,13.8161733,0.954762417,0.005915823,0.041518567,converge,0.000267962,0.290958864,0.006417193,0.042317319,0.005703653,0.03899054
sir,5,4,5,0,1.00E-06,2,20,0.1,tanh,25,186,0.000757454,71.3268013,0.0692651,0.069265099,0.088205273,0.481668623,0.192158808,0.004178104,0.038370466,converge,0.000370936,0.11760703,0.003211727,0.030822969,0.002893101,0.028982056
sir,5,4,5,0.05,1.00E-06,1,10,0.1,tanh,25,276,0.005452849,78.17773771,2.259359739,2.233159587,0.362421901,72.70100931,1.536832396,0.015339386,0.091775797,converge,0.001304485,0.483229201,0.013087158,0.085388063,0.009470171,0.062073971
sir,5,4,5,0.05,1.00E-06,2,10,0.1,tanh,25,310,0.004908721,117.6434109,0.509887638,0.50596639,0.259822512,0.101432155,0.147515848,0.015571041,0.095976791,converge,0.508525085,0.346430016,0.010667993,0.081606207,0.103699927,0.151429765
sir,5,4,5,0.05,1.00E-06,1,15,0.1,tanh,25,428,0.004447703,122.4973583,0.934836698,0.929439392,0.318114384,0.076950571,0.140564697,0.014738171,0.084119627,converge,0.966778361,0.424152512,0.012805127,0.078759235,0.089623487,0.153297597
sir,5,4,5,0.05,1.00E-06,2,15,0.1,tanh,25,208,0.005031678,82.16165018,0.901600404,0.886380005,0.251436295,2.060625617,0.298553648,0.018712285,0.098219214,converge,0.001527153,0.335248394,0.014425148,0.085825108,0.010669954,0.064946983
sir,5,4,5,0.05,1.00E-06,1,20,0.1,tanh,25,360,0.004535979,98.7696104,1.608108979,1.601094157,0.383110875,0.218598181,0.194631074,0.009343643,0.069665184,converge,1.81836202,0.5108145,0.008042137,0.064100905,0.270672437,0.213101735
sir,5,4,5,0.05,1.00E-06,2,20,0.1,tanh,25,298,0.005225373,109.6465473,0.303777649,0.295585531,0.163561942,0.031655217,0.087461706,0.009398745,0.071726711,converge,0.001503618,0.21808259,0.007972852,0.065595266,0.005621706,0.049928113
sir,5,4,5,0.1,1.00E-06,1,10,0.1,tanh,25,286,0.012638544,79.81982827,0.691632381,0.683286235,0.325649124,0.321894926,0.226416525,0.050906548,0.164555709,converge,0.566250509,0.434198832,0.037105339,0.141118624,0.221154414,0.197590372
sir,5,4,5,0.1,1.00E-06,2,10,0.1,tanh,25,508,0.00758937,197.7500679,0.507700308,0.52286204,0.227869477,0.07137414,0.141175436,0.027111266,0.122158758,converge,0.967951355,0.303825969,0.025073118,0.1226724,0.123318821,0.195178651
sir,5,4,5,0.1,1.00E-06,1,15,0.1,tanh,25,652,0.007423971,196.3883655,0.238958618,0.251427994,0.227461804,0.191667723,0.151303702,0.026776997,0.116617739,converge,0.176863187,0.303282405,0.021929213,0.108692349,0.030900516,0.114028284
sir,5,4,5,0.1,1.00E-06,2,15,0.1,tanh,25,537,0.0089345,208.0272527,0.038984569,0.040845658,0.109106306,0.025225655,0.097553045,0.040871185,0.157430737,converge,0.005703486,0.145475075,0.034020772,0.140905245,0.021655863,0.101589643
sir,5,4,5,0.1,1.00E-06,1,20,0.1,tanh,25,444,0.007941689,123.3958454,2.048861567,2.077958577,0.438050176,3.749087356,0.505155586,0.022084091,0.107835272,converge,1.204284668,0.584066902,0.019182779,0.105904883,0.692181288,0.24927062
sir,5,4,5,0.1,1.00E-06,2,20,0.1,tanh,25,484,0.007398474,180.8427165,0.613385454,0.632833913,0.232515272,0.398303634,0.201529428,0.01923798,0.104136576,converge,1.185148519,0.310020363,0.015791092,0.098741456,0.782947757,0.325265251
sir,8,7,5,0,1.00E-06,1,10,0.1,tanh,25,248,0.00017127,133.5356488,2.320937995,2.32093811,0.480519496,235.5574794,4.048144888,0.001585414,0.021951773,converge,9.22E-05,0.640692661,0.000371613,0.012211957,0.000290532,0.00913486
sir,8,7,5,0,1.00E-06,2,10,0.1,tanh,25,206,0.000186411,149.9416497,0.203908922,0.20390892,0.160633288,1.087435894,0.351379384,0.001539184,0.021461895,converge,0.000102806,0.214177717,0.000338243,0.011244015,0.000204445,0.007579729
sir,8,7,5,0,1.00E-06,1,15,0.1,tanh,25,309,0.00017016,167.1870964,1.230335799,1.230335871,0.372408717,39.93290861,1.828521307,0.001191339,0.018621415,converge,0.000111452,0.496544955,0.000236825,0.009802911,0.000138898,0.005829005
sir,8,7,5,0,1.00E-06,2,15,0.1,tanh,25,158,0.000247936,115.559947,2.035023292,2.035023244,0.474374118,270.5252429,4.412248578,0.001794253,0.022026078,converge,0.0001187,0.632498824,0.000261921,0.010375848,0.000124358,0.006196374
sir,8,7,5,0,1.00E-06,1,20,0.1,tanh,25,271,0.000212237,150.9836688,3.327405396,3.327405548,0.559187031,613.4497635,6.661290014,0.000979551,0.018130164,converge,0.000128452,0.745582708,0.000386558,0.011719283,0.000253784,0.007342684
sir,8,7,5,0,1.00E-06,2,20,0.1,tanh,25,281,0.000132157,212.4260502,1.787862644,1.787862523,0.444370213,209.2822558,3.676331483,0.002371115,0.024024718,converge,9.51E-05,0.592493617,0.000500323,0.012367579,0.000276561,0.007391475
sir,8,7,5,0.05,1.00E-06,1,10,0.1,tanh,25,238,0.002405968,139.9468327,1.003351318,0.996307882,0.281881033,165.8382396,2.448478157,0.00528944,0.055503525,converge,0.000980784,0.375841377,0.003980734,0.049571088,0.000796463,0.018559091
sir,8,7,5,0.05,1.00E-06,2,10,0.1,tanh,25,200,0.002388585,155.8476577,0.230729042,0.227777004,0.161594319,10.08477334,0.658222586,0.003856417,0.047665355,converge,0.000947604,0.215459092,0.003401919,0.046972761,0.00081688,0.019241994
sir,8,7,5,0.05,1.00E-06,1,15,0.1,tanh,25,303,0.002340691,161.6864638,1.257152445,1.249010468,0.302457961,240.2303545,2.7731213,0.004982764,0.053381562,converge,0.000964451,0.403277282,0.003688839,0.047467374,0.000742949,0.018406834
sir,8,7,5,0.05,1.00E-06,2,15,0.1,tanh,25,183,0.002365849,138.8712435,0.597336185,0.592149607,0.228575817,68.06544474,1.551724668,0.003924981,0.047286816,converge,0.000954786,0.304767756,0.00340215,0.046156837,0.000762518,0.018513767
sir,8,7,5,0.05,1.00E-06,1,20,0.1,tanh,25,245,0.002352972,138.3497941,3.520054187,3.507944743,0.460294473,2930.178847,9.757148695,0.002627737,0.03729778,converge,0.000976911,0.613725964,0.002403483,0.036562011,0.000795493,0.016751479
sir,8,7,5,0.05,1.00E-06,2,20,0.1,tanh,25,313,0.002341237,233.5718722,0.958437271,0.95105559,0.260535839,98.88362791,1.827583424,0.004578795,0.047016536,converge,0.00095693,0.347381119,0.003945768,0.04599257,0.001104435,0.019624376
sir,8,7,5,0.1,1.00E-06,1,10,0.1,tanh,25,248,0.007624396,136.8951848,0.614377625,0.605628586,0.245961746,56.44112149,1.357554807,0.015111574,0.094039261,converge,0.003690544,0.327948994,0.013462347,0.090243868,0.002510354,0.033043957
sir,8,7,5,0.1,1.00E-06,2,10,0.1,tanh,25,379,0.007044469,280.1976168,0.474281461,0.466927274,0.236934497,35.57519859,1.125266057,0.010518422,0.07553136,converge,0.00354756,0.315912663,0.009849564,0.078641254,0.002739269,0.033315282
sir,8,7,5,0.1,1.00E-06,1,15,0.1,tanh,25,374,0.007229231,203.9120519,1.90113567,1.883116913,0.39785313,591.64326,4.349054506,0.01576313,0.099138405,converge,0.003364775,0.53047084,0.013069745,0.091847476,0.002114422,0.031175981
sir,8,7,5,0.1,1.00E-06,2,15,0.1,tanh,25,353,0.007120417,264.2798455,1.028584685,1.017707952,0.321715157,147.0852194,2.291599886,0.010006992,0.076319044,converge,0.003622027,0.428953543,0.009653302,0.078342073,0.002305675,0.029471738
sir,8,7,5,0.1,1.00E-06,1,20,0.1,tanh,25,280,0.007306697,160.7434056,4.790469762,4.760621643,0.581970213,5219.589761,12.54811937,0.007344588,0.063230071,converge,0.003436874,0.775960284,0.00702085,0.064685076,0.002312469,0.0292387
sir,8,7,5,0.1,1.00E-06,2,20,0.1,tanh,25,405,0.00702443,302.9160812,1.863559289,1.844572194,0.360023643,170.8436951,2.424521502,0.006792303,0.058757402,converge,0.003345064,0.480031524,0.006400316,0.061605238,0.002609831,0.031338896
sir,10,9,5,0,1.00E-06,1,10,0.1,tanh,25,242,0.000152361,176.501075,1.31307028,1.313070272,0.353489195,138.3781944,2.879380369,0.001572786,0.020221003,converge,9.15E-05,0.471318927,0.000335614,0.010903295,9.38E-05,0.004960779
sir,10,9,5,0,1.00E-06,2,10,0.1,tanh,25,189,0.000290911,171.290107,0.342941962,0.342941996,0.201346021,17.88067565,1.157646095,0.001160625,0.019130769,converge,0.000138759,0.268461361,0.00038438,0.011928117,0.000166327,0.006364828
