Model,Data pts/run,Data pts/interval,Runs,Noise Lvl,Reg weight,Layers,Hid Nodes,Lrn rate,Activ Func,Euler steps,Epochs,MSE Train,Sim Time,MSE true alldat,MSE noisy alldat,MAE true alldat,MSE_dy pred alldat,MAE_dy pred alldat,MSE_dy dat alldat,MAE_dy dat alldat,stop criteria,MSE fitdat,MAE fitdat,MSE_dy dat fitdat ,MAE_dy dat fitdat,MSE_dy pred fitdat,MAE_dy pred fitdat
fhn,5,4,3,0,1.00E-06,1,20,0.1,tanh,30,218,0.000418498,61.84430122,0.524780393,0.524780388,0.412913816,124.9261098,2.793917191,3.983701838,0.903462618,converge,0.012051377,0.619370724,6.097257065,1.191466538,6.076653688,1.245833717
fhn,5,4,3,0,1.00E-06,2,20,0.1,tanh,30,282,0.00054709,106.8693473,1.327115208,1.327115326,0.738809547,7.185162118,1.177832509,3.49276181,0.890249108,converge,0.128894639,1.108214321,4.45519074,0.955886485,12.58576969,1.816365523
fhn,5,4,3,0.05,1.00E-06,1,10,0.1,tanh,30,248,0.001334445,69.92297626,0.163931795,0.126740265,0.257208672,3.998587755,1.119257649,3.823392262,1.083817672,converge,0.037835185,0.385813009,7.363466019,1.490848861,7.211165137,1.465497271
fhn,5,4,3,0.05,1.00E-06,2,10,0.1,tanh,30,355,0.001245743,130.6939142,0.234450617,0.178260422,0.304834189,4.371734278,1.216116201,4.061536392,1.113033367,converge,0.02720685,0.457251284,7.906468496,1.545293695,7.844367814,1.532429047
fhn,5,4,3,0.05,1.00E-06,1,15,0.1,tanh,30,358,0.001379591,98.13686514,0.111970777,0.138264008,0.245048966,4.49526459,1.208918517,3.916621144,1.048689175,converge,0.024967992,0.367573449,7.950103346,1.534974976,7.764256521,1.506103155
fhn,5,4,3,0.05,1.00E-06,2,15,0.1,tanh,30,244,0.001401006,84.36227751,0.356475285,0.307920303,0.372099584,4.526719816,1.166212385,4.420983265,1.086816386,converge,0.02437348,0.558149377,8.68679841,1.528291452,8.446045612,1.468766433
fhn,5,4,3,0.05,1.00E-06,1,20,0.1,tanh,30,448,0.001368351,131.8651037,0.228210832,0.180237999,0.298802528,4.669214841,1.210699775,4.184416607,1.102438694,converge,0.021311357,0.448203791,7.989791658,1.524470885,7.878190511,1.50200486
fhn,5,4,3,0.05,1.00E-06,2,20,0.1,tanh,30,236,0.00532838,91.98011565,1.336746951,1.320595093,0.803190687,3.679544044,0.881668718,4.104667599,1.134403939,converge,0.268745009,1.20478603,6.97293324,1.474007758,8.869907883,1.500607007
fhn,5,4,3,0.1,1.00E-06,1,10,0.1,tanh,30,738,0.00709994,214.9580219,2.304052447,2.439812012,1.129517299,9763.440821,12.39913426,7.657612203,1.561582226,converge,1.030185127,1.694275949,10.68807575,2.053690612,9.760934223,1.962122406
fhn,5,4,3,0.1,1.00E-06,2,10,0.1,tanh,30,275,0.006029051,95.402812,0.358453865,0.39681675,0.43267908,7.553361955,1.717623702,7.614902717,1.698205769,converge,0.082010929,0.64901862,10.52355803,2.043159945,9.994834843,1.899195695
fhn,5,4,3,0.1,1.00E-06,1,15,0.1,tanh,30,702,0.006021157,201.8996086,1.449988871,1.560937195,0.976905745,10.54021285,2.022292904,8.005847881,1.63807237,converge,0.627124468,1.465358617,11.75669499,2.099740544,11.97764516,2.149858657
fhn,5,4,3,0.1,1.00E-06,2,15,0.1,tanh,30,294,0.005840867,118.6114695,0.678622625,0.690506439,0.556915852,6.797370619,1.544071838,8.018306653,1.818792541,converge,0.051270858,0.835373778,11.17303557,2.135666144,10.343572,1.821807966
fhn,5,4,3,0.1,1.00E-06,1,20,0.1,tanh,30,737,0.011791676,223.3926849,1.661114465,1.899351501,0.868132475,1465.882225,8.550258407,6.373774703,1.399224613,converge,0.435612679,1.302198713,9.237347619,1.831380376,24.18920043,2.384552136
fhn,5,4,3,0.1,1.00E-06,2,20,0.1,tanh,30,321,0.014889795,129.4291961,1.394054377,1.489489899,0.892336129,4.329161501,1.138443218,5.778885327,1.306243537,converge,0.702168274,1.338504193,8.490697621,1.704338314,9.510570512,1.608556757
fhn,8,7,3,0,1.00E-06,1,10,0.1,tanh,30,234,0.001496621,138.7928622,1.131212301,1.13121233,0.728488199,4.836057449,0.983812088,2.791583412,0.713726401,converge,0.225498716,1.092732299,1.80270458,0.548177996,3.221079328,0.926657933
fhn,8,7,3,0,1.00E-06,2,10,0.1,tanh,30,256,9.73E-05,202.1634297,0.078365214,0.078365225,0.137175689,1.447046017,0.512401048,1.069522351,0.372844744,converge,0.004178235,0.205763534,1.48719845,0.384759261,1.476742913,0.477169294
fhn,8,7,3,0,1.00E-06,1,15,0.1,tanh,30,224,0.0013476,133.4379985,0.747146393,0.747146416,0.606611704,11.59862979,1.163228017,2.147054406,0.596571448,converge,0.044481114,0.909917556,3.223397349,0.61839598,3.674958866,0.837301949
fhn,8,7,3,0,1.00E-06,2,15,0.1,tanh,30,217,7.35E-05,177.1623058,0.021879076,0.021879078,0.068767419,1.167849386,0.375981502,1.125983609,0.338335666,converge,0.001753738,0.103151129,2.3846678,0.461129562,2.583604199,0.516253584
fhn,8,7,3,0,1.00E-06,1,20,0.1,tanh,30,443,9.21E-05,270.2267871,0.079130988,0.079131001,0.147322502,2.036013618,0.553203532,1.539391034,0.408671679,converge,0.00413445,0.220983754,2.835840175,0.498303933,3.291581275,0.575900838
fhn,8,7,3,0,1.00E-06,2,20,0.1,tanh,30,224,0.001433744,157.4862733,1.026065989,1.026066113,0.71281477,11.36488909,1.029629152,2.502319276,0.661619288,converge,0.276379108,1.069222154,3.093606393,0.65102478,3.516785406,0.820189687
fhn,8,7,3,0.05,1.00E-06,1,10,0.1,tanh,30,498,0.004422708,301.6707449,0.883865825,0.98132515,0.687617959,21.14537405,1.20684701,3.438179538,1.095564373,converge,0.208800852,1.031426938,4.839981039,1.322471586,2.706466407,0.806105075
fhn,8,7,3,0.05,1.00E-06,2,10,0.1,tanh,30,295,0.003352895,242.9588544,0.255263241,0.280852056,0.329693396,2.323439644,0.884121466,2.487869218,0.90158691,converge,0.052280992,0.494540094,4.734237107,1.244782183,3.552292231,0.926840724
fhn,8,7,3,0.05,1.00E-06,1,15,0.1,tanh,30,280,0.004432835,178.3522706,0.831332236,0.927143669,0.693812481,39.30857661,1.927859508,3.782751884,1.105386018,converge,0.286881487,1.040718722,5.84374296,1.368836889,4.980355753,1.003679443
fhn,8,7,3,0.05,1.00E-06,2,15,0.1,tanh,30,285,0.003339578,239.827744,0.316850386,0.343913722,0.354302663,2.209983667,0.883636964,2.466477599,0.909585114,converge,0.052784428,0.531453995,4.652157608,1.254261742,3.611806252,0.98061328
fhn,8,7,3,0.05,1.00E-06,1,20,0.1,tanh,30,473,0.004003001,302.3195906,4.47876312,4.425511169,1.052384301,11599.82754,17.61931042,3.686604053,1.091499271,converge,0.094448517,1.578576451,5.743643592,1.358505797,4.248150079,1.022282424
fhn,8,7,3,0.05,1.00E-06,2,20,0.1,tanh,30,341,0.004699221,288.4493494,1.149276406,1.252045536,0.768839274,6.607101015,0.991980149,3.704635681,1.085637708,converge,0.292841911,1.153258911,5.085388347,1.308721929,4.505803924,1.075964932
fhn,8,7,3,0.1,1.00E-06,1,10,0.1,tanh,30,410,0.011668913,237.7441978,0.553290908,0.737076807,0.52855633,8.012161264,1.617532877,10.16922864,1.779283783,converge,0.205949267,0.792834494,15.71159744,2.385461774,7.352473807,1.519029371
fhn,8,7,3,0.1,1.00E-06,2,10,0.1,tanh,30,598,0.011512751,496.3039455,2.183634343,2.515130234,0.855074854,2099.863533,10.59313847,11.19685567,1.986218104,converge,0.215735038,1.282612282,16.31383876,2.538167052,6.612024714,1.508834711
fhn,8,7,3,0.1,1.00E-06,1,15,0.1,tanh,30,353,0.013024048,234.3692949,1.096092832,1.429998684,0.723415387,2139.556839,5.794341695,12.4322047,2.024084381,converge,0.339490136,1.08512308,17.90974957,2.603245939,5.07348582,1.359303102
fhn,8,7,3,0.1,1.00E-06,2,15,0.1,tanh,30,563,0.01117449,492.2962382,76.21447598,75.92770386,4.071682936,208862.3696,113.045873,8.835580285,1.768823039,converge,0.294375499,6.107524403,13.21890768,2.380918591,6.41053695,1.478539908
fhn,8,7,3,0.1,1.00E-06,1,20,0.1,tanh,30,251,0.014063506,163.5397873,1.612515738,1.886294746,0.859282589,14.78301245,1.733398966,14.96660334,2.3887674,converge,0.271531781,1.288923884,19.24852388,2.792011352,7.850902666,1.757963132
fhn,8,7,3,0.1,1.00E-06,2,20,0.1,tanh,30,240,0.01400184,213.5864599,1.343342507,1.640240288,0.840057649,11.33911354,1.308971621,11.88628962,1.918402392,converge,0.366594752,1.260086473,17.36480177,2.490591644,7.735689598,1.540477447
fhn,10,9,3,0,1.00E-06,1,10,0.1,tanh,30,327,0.001219972,287.1160388,1.052127523,1.05212738,0.678758852,20.36128552,1.175196024,2.105307159,0.625395228,converge,0.038849282,1.018138277,1.425774031,0.501668271,2.039118359,0.669429789
fhn,10,9,3,0,1.00E-06,2,10,0.1,tanh,30,277,6.12E-05,328.8511662,0.066753888,0.066753883,0.11730962,1.205573882,0.443452401,0.942809336,0.315858748,converge,0.001806191,0.17596443,1.420934392,0.319688435,1.373522136,0.366815862
fhn,10,9,3,0,1.00E-06,1,15,0.1,tanh,30,361,0.001200854,321.4692004,1.146265618,1.14626564,0.713766148,4.193143532,0.948028727,2.754574856,0.684667734,converge,0.058689292,1.070649223,1.649741649,0.525392045,2.687356666,0.80970451
fhn,10,9,3,0,1.00E-06,2,15,0.1,tanh,30,260,6.02E-05,308.2986345,0.020988754,0.020988753,0.078634334,0.661819327,0.278708865,0.633086509,0.243166707,converge,0.001372639,0.117951501,1.313575914,0.31926139,1.351817534,0.360347436
fhn,10,9,3,0,1.00E-06,1,20,0.1,tanh,30,384,0.000770131,335.4601154,0.81888311,0.818883057,0.593368684,4.752191591,0.81607083,2.018294524,0.567275279,converge,0.01934916,0.890053027,2.069052469,0.503317303,2.106869691,0.614507054
fhn,10,9,3,0,1.00E-06,2,20,0.1,tanh,30,227,0.001118242,271.1377254,0.959711174,0.959711151,0.671608551,30.676156,1.120216445,2.019019544,0.574319818,converge,0.074605083,1.007412826,2.207773005,0.527460459,3.205216509,0.795420484
fhn,10,9,3,0.05,1.00E-06,1,10,0.1,tanh,30,333,0.004339633,293.4055281,0.793711392,0.775715714,0.654261819,50.58207424,1.85626031,5.703273293,1.050355043,converge,0.112535055,0.981392729,12.23455336,1.452609161,3.080702257,0.970965431
fhn,10,9,3,0.05,1.00E-06,2,10,0.1,tanh,30,413,0.003968832,502.614603,0.655944816,0.652859268,0.56016695,13.27986107,1.263514022,5.119545424,0.995709705,converge,0.071835065,0.840250425,11.18710762,1.383313844,2.778804223,0.931998671
fhn,10,9,3,0.05,1.00E-06,1,15,0.1,tanh,30,245,0.004516535,216.8559074,0.800912657,0.786470871,0.641900052,139.3321672,2.056893478,5.836426846,1.084423302,converge,0.088746993,0.962850077,11.77591117,1.423408105,3.043921284,0.998223481
fhn,10,9,3,0.05,1.00E-06,2,15,0.1,tanh,30,302,0.003456013,358.5505047,0.162105578,0.22862978,0.246684771,2.29982894,0.784624792,3.066615728,0.668372385,converge,0.06041071,0.370027156,7.75891526,1.105232787,2.461305862,0.839851901
fhn,10,9,3,0.05,1.00E-06,1,20,0.1,tanh,30,416,0.004001673,337.5313103,0.660067146,0.649040375,0.598407245,54.77040486,1.875003856,5.359735853,1.014017563,converge,0.079690448,0.897610868,11.3330325,1.397984723,2.516421784,0.910776973
fhn,10,9,3,0.05,1.00E-06,2,20,0.1,tanh,30,247,0.004656946,245.9182191,0.927752145,0.910854721,0.689192596,63.41174214,1.650114696,5.785001262,1.09315025,converge,0.099386899,1.033788893,11.77840236,1.41858815,1.977788958,0.783662838
fhn,10,9,3,0.1,1.00E-06,1,10,0.1,tanh,30,623,0.011217466,481.3977904,1.303122032,1.471264496,0.691530285,813.6119601,7.319299603,29.85913715,1.957825226,converge,0.1989381,1.037295427,80.77584551,3.230287634,26.71828457,2.535733734
fhn,10,9,3,0.1,1.00E-06,2,10,0.1,tanh,30,411,0.012108431,470.4061425,82.21538604,82.36137695,5.070201081,10954147.78,881.6090564,25.50038489,2.990319851,converge,0.333696842,7.605301622,47.43159973,3.7246261,11.89773065,2.115385001
fhn,10,9,3,0.1,1.00E-06,1,15,0.1,tanh,30,430,0.012736084,371.4703679,5.999220414,6.25156189,1.492784421,439.6279057,5.769312574,22.923004,1.598936048,converge,0.275792503,2.239176632,62.44755084,2.706349996,5.887899219,1.526559476
fhn,10,9,3,0.1,1.00E-06,2,15,0.1,tanh,30,395,0.012354191,459.1231785,51.53064957,51.94763672,3.962562567,301882.4576,145.551915,25.48090549,1.659097874,converge,0.257840014,5.94384385,71.51417704,2.977469485,10.51098664,1.873893412
fhn,10,9,3,0.1,1.00E-06,1,20,0.1,tanh,30,787,0.010843353,680.7842333,1.674776352,1.763776398,0.852657334,2152.722655,9.318061928,32.12170808,2.131271011,converge,0.20888799,1.278986002,85.15536543,3.322985151,18.54946461,2.341229527
fhn,10,9,3,0.1,1.00E-06,2,20,0.1,tanh,30,708,0.010107026,827.9618568,79.89654785,79.60591309,4.394022223,34725171.79,1547.686325,31.15741092,2.038181379,converge,0.196568394,6.591033334,83.18811899,3.359519988,31.77758387,2.719946376
fhn,3,2,5,0,1.00E-06,1,10,0.1,tanh,30,191,0.000456731,22.04950786,0.411471587,0.411471621,0.344497091,5.740962311,1.348601635,5.565664436,1.264768337,converge,0.055616681,0.516745636,5.145340715,1.400413458,5.155539529,1.386775705
fhn,3,2,5,0,1.00E-06,2,10,0.1,tanh,30,168,0.000156,25.71985149,0.370821601,0.370821603,0.369614924,4.4426521,1.124105609,4.984431706,1.226139985,converge,0.143274593,0.554422387,5.521270081,1.402945708,4.661443615,1.145768371
fhn,3,2,5,0,1.00E-06,1,15,0.1,tanh,30,229,0.000138442,27.65959835,0.422151939,0.422151947,0.379462536,17.98051915,1.544786363,4.594055632,1.190490874,converge,0.143358485,0.569193804,5.050673526,1.372251746,4.221781373,1.108560765
fhn,3,2,5,0,1.00E-06,2,15,0.1,tanh,30,162,0.000135108,25.82135105,0.349153011,0.34915301,0.3530141,4.081985272,1.04895996,4.548279398,1.157015912,converge,0.147260952,0.52952115,4.762484478,1.315586441,3.972102221,1.051829943
fhn,3,2,5,0,1.00E-06,1,20,0.1,tanh,30,262,0.000419941,31.72829795,0.825826931,0.825826899,0.504519002,10.11639165,1.764650343,5.960394993,1.355065163,converge,0.186128076,0.756778502,5.883843043,1.489076236,6.454266294,1.593782221
fhn,3,2,5,0,1.00E-06,2,20,0.1,tanh,30,276,0.00016411,44.54766297,0.259039018,0.259039021,0.295823061,5.430193552,1.228388147,5.295294327,1.22947329,converge,0.090964834,0.443734591,4.364257025,1.3071947,3.683496974,1.090776348
fhn,3,2,5,0.05,1.00E-06,1,10,0.1,tanh,30,377,0.000878398,44.37904787,1.052355366,0.991912333,0.682095078,6.317552807,1.800007893,3.41221371,1.382411512,converge,0.300298214,1.023142617,4.354124271,1.555565706,4.808667721,1.6275254
fhn,3,2,5,0.05,1.00E-06,2,10,0.1,tanh,30,364,0.001144388,56.50741196,3.217372313,3.16717809,0.9828609,5226.012606,18.83851366,5.392624329,1.875493827,converge,1.840644328,1.47429135,5.516174219,1.880472557,5562.152076,15.93948288
fhn,3,2,5,0.05,1.00E-06,1,15,0.1,tanh,30,346,0.001711951,41.1393683,1.825970046,1.71714414,0.885553582,120.5251125,4.044681219,3.659461146,1.401422347,converge,1.51271019,1.328330373,4.648909138,1.54631909,224.9385435,5.878541783
fhn,3,2,5,0.05,1.00E-06,2,15,0.1,tanh,30,437,0.001212636,68.75161457,2.328599766,2.276289113,0.935568371,440.530192,5.697281181,4.919051661,1.768275505,converge,0.586638196,1.403352556,5.451638999,1.856402134,4.136252476,1.549482283
fhn,3,2,5,0.05,1.00E-06,1,20,0.1,tanh,30,373,0.001294881,45.94348574,1.1671847,1.076721064,0.756613874,10.40350361,1.926855608,4.579201514,1.384009358,converge,0.522827117,1.13492081,6.056931168,1.555478151,13.05545736,2.104799157
fhn,3,2,5,0.05,1.00E-06,2,20,0.1,tanh,30,291,0.001035332,47.68403673,1.204795259,1.14633344,0.754328464,5.04522278,1.692622069,3.832142628,1.411440767,converge,0.50110623,1.131492696,5.002964086,1.582254508,5.922461633,1.708069939
fhn,3,2,5,0.1,1.00E-06,1,10,0.1,tanh,30,43,5.09026E+12,5.151166439,5.23499E+12,5.23499E+12,969703.9948,2.04E+40,2.86E+19,6.80611E+13,7201925.846,diverge,1.04694E+13,1454555.992,7.52316E+13,7779942.544,4.08E+40,5.72E+19
fhn,3,2,5,0.1,1.00E-06,2,10,0.1,tanh,30,550,0.002632977,88.45075607,28.03950151,28.18126221,2.187388136,7154524.337,558.5568487,5.657216225,1.775242955,converge,1.102832286,3.281082204,6.947868388,1.922945301,44.19622717,2.78581272
fhn,3,2,5,0.1,1.00E-06,1,15,0.1,tanh,30,832,0.01456242,100.422358,0.820362637,0.858290418,0.569493489,67.1611793,3.914373368,9.995039127,2.074172947,converge,0.544959895,0.854240233,11.63398568,2.238799936,83.05412007,4.736004576
fhn,3,2,5,0.1,1.00E-06,2,15,0.1,tanh,30,768,0.011431256,124.1710093,0.593796579,0.688635063,0.535480411,13.28951456,2.320958396,5.951869652,1.935919276,converge,0.374089527,0.803220617,6.057640287,2.005842652,19.84782989,2.843765991
fhn,3,2,5,0.1,1.00E-06,1,20,0.1,tanh,30,918,0.015926285,119.3258834,1.44011252,1.568214035,0.713655433,78.06146942,4.42195242,10.26000786,2.056761855,converge,1.233292516,1.07048315,10.80459497,2.116995715,43.08421063,3.896038616
fhn,3,2,5,0.1,1.00E-06,2,20,0.1,tanh,30,398,0.015715873,70.38326693,1.901755369,2.03197848,0.826813857,294.4952133,6.960792571,6.297623746,1.673511887,converge,1.559182994,1.240220785,8.438657813,1.900171396,368.8679867,7.272210582
fhn,5,4,5,0,1.00E-06,1,10,0.1,tanh,30,305,7.69E-05,101.4506226,0.01611441,0.016114409,0.065385955,2.020151233,0.593385641,2.00901386,0.544577982,converge,0.003452579,0.098078933,3.177350219,0.728859075,3.146038691,0.762424841
fhn,5,4,5,0,1.00E-06,2,10,0.1,tanh,30,156,8.27E-05,68.47175264,0.00900115,0.009001151,0.055433878,1.378763944,0.44084616,1.464851668,0.418956298,converge,0.006895745,0.083150817,2.26063621,0.568205381,2.069796178,0.587293424
fhn,5,4,5,0,1.00E-06,1,15,0.1,tanh,30,222,6.15E-05,74.54557562,0.013233504,0.013233503,0.059035246,1.508427812,0.463428116,1.568297943,0.447268302,converge,0.005537134,0.088552869,2.462227187,0.596037418,2.335687807,0.609212917
fhn,5,4,5,0,1.00E-06,2,15,0.1,tanh,30,215,7.71E-05,98.07563972,0.011541458,0.011541458,0.058754831,1.601969911,0.501470243,1.669857444,0.477050406,converge,0.003941111,0.088132247,2.722591374,0.649427747,2.551260817,0.660893688
fhn,5,4,5,0,1.00E-06,1,20,0.1,tanh,30,277,3.97E-05,92.33515024,0.009370158,0.009370158,0.047361228,1.104686461,0.380110206,1.075059702,0.363897913,converge,0.00564146,0.071041842,1.665125476,0.496428031,1.717448359,0.516351313
fhn,5,4,5,0,1.00E-06,2,20,0.1,tanh,30,188,6.11E-05,84.62291121,0.009706185,0.009706185,0.0617828,2.078936717,0.543475378,2.115871296,0.509742135,converge,0.004821692,0.0926742,3.12793889,0.680757171,2.986078242,0.70195244
fhn,5,4,5,0.05,1.00E-06,1,10,0.1,tanh,30,337,0.003947057,110.8122249,0.182080072,0.159765158,0.247938615,3.680072193,1.066847155,3.588812877,1.059782228,converge,0.095146122,0.371907923,5.172356106,1.208245159,4.753382687,1.191382353
fhn,5,4,5,0.05,1.00E-06,2,10,0.1,tanh,30,192,0.00396779,84.98812056,0.137021267,0.143742037,0.229514351,4.190087331,1.103942442,4.8328512,1.263946557,converge,0.119744654,0.344271527,5.772967578,1.32571881,5.635962247,1.309440087
fhn,5,4,5,0.05,1.00E-06,1,15,0.1,tanh,30,250,0.003865687,85.22322869,0.160471735,0.155444374,0.241852178,3.517052838,1.079452725,3.725019967,1.135301397,converge,0.137846088,0.362778267,4.703007053,1.216038451,4.495249759,1.233565322
fhn,5,4,5,0.05,1.00E-06,2,15,0.1,tanh,30,208,0.003929671,91.90725636,0.132153299,0.130708151,0.223693851,4.313054217,1.144863227,4.589714131,1.227168967,converge,0.114941092,0.335540777,5.659114062,1.282114267,5.507333771,1.275344475
fhn,5,4,5,0.05,1.00E-06,1,20,0.1,tanh,30,260,0.00405721,85.99730158,0.109483606,0.113855724,0.2120015,3.486367432,0.981911217,3.54775997,1.018668148,converge,0.096863289,0.31800225,5.171478988,1.209880964,4.88168509,1.163730586
fhn,5,4,5,0.05,1.00E-06,2,20,0.1,tanh,30,238,0.003966292,106.3563313,0.139205533,0.133247042,0.228955826,3.530731356,1.032337375,3.897629811,1.11666784,converge,0.116486492,0.343433739,5.219815253,1.237137613,4.640108545,1.201677276
fhn,5,4,5,0.1,1.00E-06,1,10,0.1,tanh,30,463,0.01669933,153.7966638,17.95671974,18.76945313,1.154434916,17179027.77,445.0831877,7.386964283,1.57127012,converge,36.90481689,1.731652373,7.535862556,1.631201619,34358049.4,888.6633941
fhn,5,4,5,0.1,1.00E-06,2,10,0.1,tanh,30,339,0.018144187,150.0358992,0.485126542,0.545812073,0.446877369,6.092768408,1.586564183,8.225872693,1.998471638,converge,0.466829987,0.670316053,5.500341754,1.645298626,6.638607861,1.72116599
fhn,5,4,5,0.1,1.00E-06,1,15,0.1,tanh,30,423,0.019047482,140.6905518,0.355446791,0.367126389,0.411190253,6.810098571,1.476204984,7.477801658,1.428210667,converge,0.221430607,0.616785379,8.171239741,1.521920943,7.842945924,1.500273508
fhn,5,4,5,0.1,1.00E-06,2,15,0.1,tanh,30,461,0.01672426,208.7840109,0.561160771,0.648649521,0.459599266,6.516463662,1.590940116,10.47961888,2.200218424,converge,0.468116341,0.6893989,6.922740781,1.785625878,7.272064214,1.784169479
fhn,5,4,5,0.1,1.00E-06,1,20,0.1,tanh,30,288,145.5913,98.9888072,963.296231,964.6434375,22.28443215,12160196266,51146.44489,1276.509117,29.82168935,diverge,1010.406563,33.42664822,1298.945321,29.94763052,11121527669,51991.52638
fhn,5,4,5,0.1,1.00E-06,2,20,0.1,tanh,30,414,0.01600441,187.8703475,0.430109264,0.486864281,0.458972219,6.389012631,1.564273026,6.960622654,1.560592056,converge,0.376871376,0.688458328,7.073346289,1.604134354,7.396165,1.647444143
fhn,8,7,5,0,1.00E-06,1,10,0.1,tanh,30,192,5.55E-05,123.3101387,0.011686573,0.011686573,0.046986467,0.91381108,0.32197507,0.936799887,0.286700309,converge,0.002145346,0.0704797,1.459450362,0.363379867,1.34189541,0.383615478
fhn,8,7,5,0,1.00E-06,2,10,0.1,tanh,30,153,4.07E-05,137.4335406,0.010552373,0.010552374,0.042390231,0.961547741,0.31924173,0.980439188,0.292198619,converge,0.001849475,0.063585347,1.545385934,0.375964468,1.430414967,0.389091294
fhn,8,7,5,0,1.00E-06,1,15,0.1,tanh,30,168,0.000128631,100.8486311,0.011134298,0.0111343,0.059177597,1.179873499,0.395916153,1.184025097,0.341980434,converge,0.002631262,0.088766396,1.871928468,0.432269386,1.767067091,0.474074125
fhn,8,7,5,0,1.00E-06,2,15,0.1,tanh,30,191,5.74E-05,155.3995769,0.014069059,0.014069059,0.054168158,1.011386719,0.331382775,0.991356824,0.294219578,converge,0.002211377,0.081252238,1.560248996,0.377739788,1.524236095,0.40099408
fhn,8,7,5,0,1.00E-06,1,20,0.1,tanh,30,173,0.000127645,103.1777217,0.009245289,0.009245289,0.053710616,1.097812064,0.364066542,1.109714355,0.321388909,converge,0.002721218,0.080565924,1.653993044,0.385536246,1.563649662,0.425547662
fhn,8,7,5,0,1.00E-06,2,20,0.1,tanh,30,211,7.95E-05,178.3252876,0.013246566,0.013246568,0.056208153,1.355845305,0.408152858,1.203887766,0.325961171,converge,0.003131931,0.084312229,1.735216037,0.402255729,1.768113452,0.466878629
fhn,8,7,5,0.05,1.00E-06,1,10,0.1,tanh,30,206,0.003583438,128.3176174,0.061457521,0.096927136,0.180763264,1.560810569,0.72585505,2.577063275,0.886439248,converge,0.053003085,0.271144895,3.481411438,1.041309956,2.021624439,0.794651969
fhn,8,7,5,0.05,1.00E-06,2,10,0.1,tanh,30,170,0.00357473,142.0816035,0.05869482,0.093905163,0.179403342,1.723519175,0.760269531,2.694833285,0.900896418,converge,0.052615172,0.269105013,3.614024075,1.05746348,2.257938245,0.838125306
fhn,8,7,5,0.05,1.00E-06,1,15,0.1,tanh,30,213,0.003544881,129.0561595,0.056742104,0.095322311,0.177703118,1.606742355,0.727123524,2.552931696,0.864708757,converge,0.052336568,0.266554677,3.428647781,1.019821633,2.082014323,0.794489151
fhn,8,7,5,0.05,1.00E-06,2,15,0.1,tanh,30,154,0.003638634,127.9500115,0.061169217,0.094814134,0.184998556,1.966261574,0.798328926,2.934307449,0.924167441,converge,0.053846085,0.277497834,3.868588715,1.064861039,2.532428238,0.865536189
fhn,8,7,5,0.05,1.00E-06,1,20,0.1,tanh,30,176,0.003553839,109.1142077,0.060027079,0.109405732,0.183653291,1.591089509,0.70743468,2.530244234,0.856439475,converge,0.053398007,0.275479936,3.401271299,0.996634538,2.097471034,0.790430411
fhn,8,7,5,0.05,1.00E-06,2,20,0.1,tanh,30,244,0.003516309,210.8975565,0.055602465,0.09672609,0.175176758,1.756996153,0.750091901,2.84899268,0.935343862,converge,0.052303946,0.262765137,3.873361079,1.091002337,2.266151253,0.803398149
fhn,8,7,5,0.1,1.00E-06,1,10,0.1,tanh,30,298,0.011773578,178.6908593,0.222660204,0.375052691,0.361749352,4.684158675,1.327281798,9.433494538,1.677295567,converge,0.210188723,0.542624029,10.31739347,1.861826344,4.893253806,1.345405078
fhn,8,7,5,0.1,1.00E-06,2,10,0.1,tanh,30,386,0.011718016,311.5472059,0.232283987,0.355524373,0.358114754,3.299057399,1.200144049,8.30999287,1.747840699,converge,0.215819001,0.537172131,9.011927517,1.888867521,3.544052119,1.177643128
fhn,8,7,5,0.1,1.00E-06,1,15,0.1,tanh,30,390,0.011697109,661.9580624,0.424602752,0.59272604,0.450987684,6.05417914,1.414652033,7.620051781,1.604392963,converge,0.215292788,0.676481526,8.458114727,1.773655446,3.855091169,1.259326442
fhn,8,7,5,0.1,1.00E-06,2,15,0.1,tanh,30,285,0.011824486,197.0523489,0.207158036,0.377147436,0.34367422,3.270957822,1.126561527,9.059284015,1.757565683,converge,0.205602837,0.51551133,9.941923573,1.940241911,3.702423902,1.188951042
fhn,8,7,5,0.1,1.00E-06,1,20,0.1,tanh,30,341,0.011964809,175.9810867,0.708989926,0.825884056,0.507505048,3.108759864,1.117575011,8.596786253,1.631652046,converge,0.204078197,0.761257572,9.626985429,1.80859336,3.612643941,1.163892216
fhn,8,7,5,0.1,1.00E-06,2,20,0.1,tanh,30,362,0.011188272,282.5525386,0.31778793,0.446976662,0.397398799,4.179107275,1.346340117,11.06198305,1.986272209,converge,0.243845534,0.596098198,11.92743123,2.139376661,4.738953481,1.387794237
fhn,10,9,5,0,1.00E-06,1,10,0.1,tanh,30,288,0.000109197,296.4049466,0.010138156,0.010138158,0.050876912,0.763049731,0.303060932,0.882273069,0.276410449,converge,0.002535456,0.076315368,1.321529024,0.319914373,1.10219985,0.350915287
fhn,10,9,5,0,1.00E-06,2,10,0.1,tanh,30,137,5.62E-05,120.2667937,0.007873662,0.007873662,0.042666173,0.762074699,0.287689025,0.770702576,0.266267384,converge,0.001785392,0.06399926,1.147822289,0.307475942,1.11768632,0.332112607
