-1.571379637989781530e-01,1.410505838158797864e+01,-1.196010889253381893e-01,1.092500000000000000e+04,2.500000000000000000e+04,1.100000000000000000e+04
-8.538999999999999369e-02,1.323920000000000030e+01,2.960999999999999743e-01,1.092500000000000000e+04,2.500000000000000000e+04,1.100000000000000000e+04
