-2.167160911562322489e-01,1.311133641988015697e+01,1.866841575006373544e-01,1.092500000000000000e+04,2.500000000000000000e+04,1.100000000000000000e+04
-8.538999999999999369e-02,1.323920000000000030e+01,2.960999999999999743e-01,1.092500000000000000e+04,2.500000000000000000e+04,1.100000000000000000e+04
