Temp,EB,Sty,H2,BeEt,ToMe,t,Run
64.36427,1.6699704,1.4791484,1.3575003,0.14649104,0.07391937,2.88,1
63.194923,1.6371684,1.5008662,1.3790497,0.1485773,0.077668004,3.0,1
62.09466,1.6057819,1.5208738,1.3990513,0.15052676,0.081388034,3.12,1
61.05933,1.5757425,1.539304,1.4176037,0.15235099,0.08507516,3.24,1
60.085026,1.5469849,1.5562793,1.4347993,0.15406068,0.0887256,3.36,1
59.16808,1.5194473,1.5719122,1.4507253,0.15566559,0.09233601,3.48,1
58.305042,1.4930708,1.5863074,1.4654626,0.15717477,0.09590344,3.6,1
57.49269,1.4677995,1.5995617,1.4790883,0.15859646,0.09942535,3.72,1
56.727997,1.4435807,1.6117636,1.4916737,0.15993829,0.10289954,3.84,1
56.008106,1.4203638,1.6229955,1.5032861,0.16120721,0.106324084,3.96,1
55.33036,1.398101,1.6333331,1.5139889,0.16240963,0.10969739,4.08,1
54.692257,1.376747,1.6428465,1.5238407,0.16355139,0.11301809,4.2,1
54.09143,1.3562589,1.6515999,1.5328974,0.16463785,0.11628507,4.32,1
53.525684,1.3365957,1.6596528,1.5412108,0.16567391,0.1194974,4.44,1
52.992958,1.3177185,1.6670603,1.5488298,0.16666406,0.12265441,4.56,1
52.49131,1.2995902,1.6738727,1.5558,0.16761245,0.1257555,4.68,1
52.018917,1.2821761,1.6801369,1.5621642,0.16852279,0.12880036,4.8,1
51.57407,1.2654427,1.6858958,1.5679628,0.16939852,0.1317887,4.92,1
51.155178,1.2493583,1.6911889,1.5732334,0.17024273,0.13472041,5.04,1
50.76073,1.2338924,1.6960529,1.5780113,0.17105831,0.13759555,5.16,1
50.389317,1.2190169,1.7005218,1.5823295,0.17184782,0.14041422,5.279999999999999,1
50.03961,1.2047044,1.7046262,1.586219,0.17261364,0.1431766,5.4,1
49.710384,1.190929,1.7083948,1.5897087,0.17335789,0.14588302,5.52,1
49.40045,1.177666,1.711854,1.592826,0.17408252,0.14853384,5.64,1
49.108727,1.1648918,1.7150279,1.5955967,0.17478928,0.15112951,5.76,1
48.83418,1.1525843,1.7179393,1.5980442,0.17547978,0.1536705,5.88,1
48.575848,1.140722,1.7206082,1.6001912,0.17615545,0.1561574,6.0,1
48.332825,1.1292849,1.7230537,1.6020588,0.17681764,0.1585908,6.12,1
48.10426,1.1182535,1.7252934,1.6036662,0.1774675,0.16097133,6.24,1
47.88935,1.1076094,1.7273431,1.6050323,0.17810608,0.1632997,6.359999999999999,1
47.687347,1.0973352,1.7292181,1.6061742,0.17873433,0.16557656,6.48,1
47.497547,1.0874143,1.7309319,1.6071079,0.17935316,0.16780269,6.6,1
47.31928,1.0778304,1.7324966,1.6078486,0.17996328,0.16997884,6.72,1
47.151928,1.0685686,1.7339243,1.6084106,0.18056542,0.17210579,6.84,1
46.994896,1.0596142,1.7352252,1.6088068,0.18116015,0.17418431,6.96,1
46.84764,1.0509535,1.7364095,1.60905,0.18174805,0.1762152,7.08,1
46.709637,1.0425732,1.7374855,1.6091518,0.18232961,0.17819929,7.199999999999999,1
46.58041,1.0344609,1.7384621,1.6091229,0.18290523,0.18013741,7.319999999999999,1
46.459484,1.0266045,1.7393467,1.6089735,0.1834753,0.18203036,7.439999999999999,1
46.346436,1.0189924,1.7401463,1.6087132,0.18404019,0.18387897,7.56,1
46.24086,1.0116137,1.7408675,1.6083506,0.18460014,0.1856841,7.68,1
46.142372,1.004458,1.741516,1.6078944,0.18515544,0.18744656,7.8,1
46.05061,0.99751514,1.7420973,1.6073523,0.18570627,0.18916716,7.92,1
45.965233,0.99077564,1.7426165,1.6067314,0.18625288,0.19084673,8.04,1
45.88592,0.98423046,1.7430782,1.6060385,0.18679538,0.19248606,8.16,1
45.812378,0.9778708,1.7434865,1.6052799,0.18733394,0.19408602,8.28,1
45.744312,0.9716883,1.7438458,1.6044619,0.1878687,0.19564736,8.4,1
45.68146,0.965675,1.744159,1.6035897,0.18839973,0.19717093,8.52,1
45.62357,0.95982325,1.7444297,1.6026683,0.18892714,0.19865748,8.64,1
45.5704,0.9541258,1.744661,1.601703,0.18945093,0.2001078,8.76,1
45.521725,0.9485757,1.7448558,1.6006982,0.18997124,0.20152263,8.879999999999999,1
45.477337,0.9431662,1.7450163,1.5996578,0.19048801,0.20290278,9.0,1
45.437023,0.93789095,1.7451452,1.5985855,0.1910014,0.20424896,9.12,1
45.400604,0.93274385,1.7452446,1.5974852,0.19151135,0.20556192,9.24,1
45.3679,0.92771906,1.7453163,1.5963603,0.19201788,0.2068424,9.36,1
45.338734,0.92281103,1.7453622,1.595214,0.192521,0.20809107,9.48,1
45.31295,0.91801417,1.745384,1.5940491,0.19302075,0.20930867,9.6,1
45.290398,0.9133237,1.7453835,1.5928684,0.19351704,0.21049589,9.72,1
45.27093,0.90873444,1.7453618,1.5916744,0.19400997,0.21165337,9.84,1
45.25442,0.90424186,1.7453204,1.5904692,0.19449943,0.2127818,9.96,1
45.24073,0.8998414,1.7452607,1.5892555,0.19498548,0.21388187,10.08,1
45.229744,0.89552885,1.7451836,1.5880346,0.19546808,0.21495414,10.2,1
45.221336,0.8913,1.74509,1.5868088,0.1959472,0.21599929,10.32,1
45.215412,0.88715106,1.7449807,1.5855799,0.1964228,0.21701792,10.44,1
45.211857,0.88307804,1.744857,1.584349,0.19689494,0.21801066,10.56,1
45.210575,0.8790776,1.7447193,1.5831181,0.19736353,0.21897808,10.68,1
45.211468,0.87514603,1.7445685,1.5818882,0.19782856,0.21992075,10.8,1
45.21445,0.8712801,1.7444054,1.5806606,0.19829004,0.22083923,10.92,1
45.219444,0.86747664,1.7442304,1.5794364,0.19874793,0.2217341,11.04,1
45.226368,0.8637327,1.7440443,1.5782167,0.19920222,0.22260591,11.16,1
45.235134,0.8600452,1.7438476,1.5770024,0.1996529,0.22345515,11.28,1
45.245674,0.85641146,1.7436407,1.5757945,0.20009992,0.22428235,11.4,1
45.257923,0.8528288,1.743424,1.5745935,0.2005433,0.22508806,11.52,1
45.27182,0.8492948,1.7431979,1.5734004,0.20098302,0.22587274,11.64,1
45.28729,0.84580684,1.7429627,1.5722157,0.20141907,0.22663686,11.76,1
45.30428,0.84236264,1.7427188,1.57104,0.20185141,0.2273809,11.88,1
45.322742,0.8389599,1.7424668,1.5698735,0.20228006,0.22810535,12.0,1
77.38651,2.935198,0.027922843,0.05970207,0.0130722085,0.023146817,0.0,2
74.22362,2.8600936,0.13422005,0.13963765,0.019867178,0.022223342,0.12,2
71.25096,2.7884068,0.23277329,0.21481322,0.026067933,0.021630378,0.24,2
68.457924,2.7199948,0.32412124,0.2854897,0.031720344,0.021338813,0.36,2
65.83429,2.6547163,0.4087715,0.3519182,0.036867514,0.021321364,0.48,2
63.37029,2.5924337,0.4872013,0.41433924,0.041549806,0.021552574,0.6,2
61.056602,2.5330133,0.5598579,0.47298273,0.045804907,0.022008756,0.72,2
58.884346,2.4763255,0.62715966,0.52806777,0.049667947,0.022667944,0.84,2
56.84509,2.4222448,0.68949735,0.5798026,0.05317159,0.02350981,0.96,2
54.93085,2.3706498,0.74723554,0.6283849,0.056346152,0.024515582,1.08,2
53.134075,2.3214245,0.80071336,0.6740018,0.059219707,0.025667962,1.2,2
51.447613,2.2744572,0.85024655,0.7168303,0.061818253,0.026951024,1.3199999999999998,2
49.86473,2.229641,0.8961285,0.7570377,0.06416584,0.028350133,1.44,2
48.37907,2.1868732,0.9386315,0.79478186,0.066284634,0.029851858,1.56,2
46.98466,2.1460562,0.97800833,0.83021164,0.06819512,0.031443883,1.68,2
45.67587,2.107096,1.0144938,0.86346716,0.06991617,0.033114932,1.7999999999999998,2
44.44742,2.0699039,1.048305,0.89468044,0.07146516,0.034854688,1.92,2
43.294323,2.0343952,1.0796431,0.9239757,0.07285806,0.03665372,2.04,2
42.211914,2.000489,1.108695,0.95146984,0.0741096,0.038503412,2.16,2
41.195816,1.9681083,1.135633,0.9772725,0.07523327,0.04039591,2.28,2
40.24191,1.9371803,1.1606171,1.0014871,0.07624149,0.042324055,2.4,2
39.34634,1.9076353,1.183795,1.0242108,0.07714564,0.04428132,2.52,2
38.50549,1.8794075,1.2053037,1.0455345,0.07795617,0.04626178,2.64,2
37.715958,1.8524344,1.2252696,1.065544,0.07868262,0.048260048,2.76,2
36.974575,1.826656,1.2438098,1.0843196,0.07933375,0.050271235,2.88,2
36.27836,1.8020159,1.2610326,1.1019368,0.0799176,0.052290913,3.0,2
35.624508,1.7784605,1.2770377,1.1184666,0.08044146,0.05431507,3.12,2
35.01041,1.7559388,1.2919179,1.1339755,0.08091204,0.0563401,3.24,2
34.433617,1.7344022,1.3057585,1.1485262,0.08133543,0.058362715,3.36,2
33.89183,1.7138047,1.3186386,1.1621772,0.0817172,0.06038001,3.48,2
33.382896,1.6941029,1.3306309,1.1749836,0.08206241,0.06238933,3.6,2
32.904797,1.6752547,1.3418032,1.1869974,0.08237569,0.06438831,3.72,2
32.455643,1.6572213,1.3522176,1.1982669,0.0826612,0.066374846,3.84,2
32.033672,1.6399648,1.3619316,1.2088379,0.08292276,0.06834704,3.96,2
31.63722,1.6234497,1.3709984,1.2187529,0.083163805,0.070303224,4.08,2
31.264748,1.6076423,1.379467,1.2280524,0.08338747,0.07224194,4.2,2
30.914787,1.5925101,1.3873831,1.2367741,0.083596565,0.07416188,4.32,2
30.585985,1.5780227,1.3947883,1.2449535,0.083793625,0.07606191,4.44,2
30.277065,1.5641512,1.4017214,1.2526238,0.08398094,0.07794104,4.56,2
29.986832,1.5508674,1.408218,1.2598163,0.08416057,0.07979841,4.68,2
29.71416,1.5381453,1.4143113,1.2665606,0.08433436,0.0816333,4.8,2
29.458012,1.5259597,1.4200315,1.2728839,0.08450395,0.08344509,4.92,2
29.217396,1.5142866,1.425407,1.2788123,0.08467083,0.08523327,5.04,2
28.991396,1.5031033,1.4304634,1.2843701,0.08483629,0.08699741,5.16,2
28.779146,1.492388,1.4352252,1.2895803,0.08500149,0.088737205,5.279999999999999,2
28.579834,1.4821204,1.4397142,1.2944643,0.08516747,0.09045236,5.4,2
28.39271,1.4722804,1.4439508,1.2990423,0.08533512,0.092142716,5.52,2
28.217058,1.4628496,1.447954,1.3033333,0.085505225,0.09380812,5.64,2
28.052217,1.4538099,1.4517415,1.3073549,0.08567847,0.095448546,5.76,2
27.897556,1.4451442,1.4553291,1.311124,0.08585545,0.09706395,5.88,2
27.752497,1.4368364,1.4587313,1.3146561,0.08603665,0.09865438,6.0,2
27.61648,1.4288708,1.4619623,1.3179663,0.08622252,0.10021991,6.12,2
27.488997,1.4212328,1.465035,1.3210686,0.08641342,0.10176066,6.24,2
27.369562,1.4139078,1.4679605,1.3239758,0.08660961,0.10327679,6.359999999999999,2
27.257727,1.4068826,1.4707497,1.3267002,0.08681136,0.10476845,6.48,2
27.153057,1.4001441,1.4734129,1.3292532,0.08701886,0.10623585,6.6,2
27.055164,1.3936801,1.4759591,1.3316461,0.087232225,0.10767923,6.72,2
26.963667,1.3874787,1.4783968,1.3338885,0.08745159,0.10909886,6.84,2
26.878214,1.3815289,1.4807339,1.3359901,0.08767699,0.110494986,6.96,2
26.79848,1.3758194,1.4829775,1.3379602,0.08790846,0.1118679,7.08,2
26.724142,1.3703405,1.4851345,1.339807,0.08814601,0.11321789,7.199999999999999,2
26.65492,1.365082,1.4872111,1.3415384,0.08838961,0.11454529,7.319999999999999,2
26.59054,1.3600346,1.4892129,1.3431622,0.0886392,0.11585043,7.439999999999999,2
26.530746,1.3551892,1.4911449,1.3446852,0.088894725,0.117133625,7.56,2
