Temp,EB,Sty,H2,BeEt,ToMe,t,Run
140.36606,4.7920203,0.0,0.0,0.0,0.0,0.0,0
132.33586,4.5537987,0.20409152,0.19746801,0.027909538,0.0054602036,0.12,0
125.22381,4.3402195,0.3876514,0.37392622,0.051950764,0.011353924,0.24,0
118.90437,4.1482263,0.55306816,0.5319172,0.07272418,0.017559571,0.36,0
113.26639,3.9750578,0.70251447,0.6737489,0.09075795,0.023976967,0.48,0
108.214775,3.818304,0.8379089,0.8014462,0.1064989,0.030526372,0.6,0
103.66947,3.6758986,0.96091825,0.9167556,0.12031768,0.037145685,0.72,0
99.56351,3.546081,1.0729809,1.0211723,0.13251929,0.04378733,0.84,0
95.84081,3.427354,1.1753353,1.1159742,0.14335413,0.050415337,0.96,0
92.45435,3.3184419,1.2690483,1.2022548,0.15302804,0.05700282,1.08,0
89.36442,3.2182534,1.355041,1.2809525,0.16171092,0.06352998,1.2,0
86.537315,3.125852,1.4341114,1.3528755,0.16954349,0.069982536,1.3199999999999998,0
83.9443,3.0404294,1.5069532,1.4187233,0.17664306,0.07635041,1.44,0
81.56067,2.9612834,1.5741727,1.4791044,0.18310773,0.08262686,1.56,0
79.365074,2.8878036,1.6363015,1.5345495,0.18902016,0.08880755,1.68,0
77.339005,2.8194547,1.6938072,1.5855247,0.19445018,0.09489017,1.7999999999999998,0
75.46629,2.7557666,1.747103,1.6324399,0.19945723,0.10087378,1.92,0
73.73272,2.696323,1.7965561,1.6756579,0.20409197,0.106758654,2.04,0
72.12576,2.6407557,1.8424932,1.715501,0.20839791,0.11254582,2.16,0
70.63433,2.5887363,1.8852056,1.7522559,0.21241248,0.11823695,2.28,0
69.248566,2.5399728,1.9249556,1.7861795,0.216168,0.123834185,2.4,0
67.959656,2.4942017,1.9619778,1.8175017,0.2196926,0.12933998,2.52,0
66.75974,2.4511864,1.9964852,1.8464297,0.22301076,0.13475704,2.64,0
65.64173,2.4107149,2.028669,1.8731503,0.22614384,0.14008819,2.76,0
64.59923,2.3725934,2.058704,1.8978332,0.22911058,0.1453363,2.88,0
63.62648,2.3366485,2.0867476,1.9206309,0.23192742,0.15050435,3.0,0
62.718235,2.3027208,2.1129446,1.9416833,0.2346089,0.15559524,3.12,0
61.86975,2.2706656,2.1374261,1.9611175,0.23716791,0.16061193,3.24,0
61.0767,2.2403514,2.1603127,1.9790497,0.23961577,0.1655572,3.36,0
60.335117,2.211657,2.1817148,1.9955859,0.24196261,0.17043391,3.48,0
59.6414,2.184472,2.2017338,2.0108237,0.24421747,0.17524472,3.6,0
58.992233,2.1586947,2.2204628,2.0248523,0.24638839,0.1799923,3.72,0
58.384575,2.134232,2.2379875,2.0377543,0.24848258,0.18467914,3.84,0
57.815624,2.1109974,2.2543876,2.0496056,0.25050646,0.18930769,3.96,0
57.28281,2.088912,2.2697363,2.0604758,0.25246587,0.19388029,4.08,0
56.783752,2.0679018,2.2841012,2.0704296,0.254366,0.19839916,4.2,0
56.316257,2.0478997,2.2975452,2.0795271,0.2562116,0.20286646,4.32,0
55.878296,2.0288417,2.3101265,2.0878236,0.25800687,0.2072842,4.44,0
55.467983,2.0106704,2.3219,2.0953708,0.2597557,0.21165434,4.56,0
55.083572,1.9933312,2.332915,2.1022162,0.26146162,0.21597874,4.68,0
54.723446,1.9767743,2.343219,2.1084046,0.26312774,0.22025922,4.8,0
54.3861,1.9609528,2.3528557,2.1139772,0.26475695,0.22449738,4.92,0
54.07013,1.9458226,2.3618655,2.1189723,0.26635194,0.22869484,5.04,0
53.774235,1.9313432,2.370287,2.1234262,0.26791504,0.23285313,5.16,0
53.497204,1.917477,2.3781552,2.1273723,0.2694485,0.23697373,5.279999999999999,0
53.237896,1.9041884,2.3855038,2.1308415,0.27095434,0.24105795,5.4,0
52.995247,1.8914442,2.3923633,2.133864,0.27243432,0.2451071,5.52,0
52.768284,1.8792135,2.3987632,2.1364663,0.2738902,0.2491224,5.64,0
52.55607,1.8674673,2.4047308,2.1386743,0.2753235,0.25310507,5.76,0
52.357746,1.8561785,2.4102912,2.1405122,0.27673572,0.25705618,5.88,0
52.1725,1.8453218,2.4154692,2.1420023,0.2781281,0.26097676,6.0,0
51.99958,1.834873,2.4202867,2.143166,0.27950186,0.26486784,6.12,0
51.838276,1.8248104,2.4247649,2.1440232,0.28085813,0.26873034,6.24,0
51.68791,1.8151125,2.4289238,2.144592,0.282198,0.27256513,6.359999999999999,0
51.54786,1.8057593,2.4327824,2.1448905,0.28352243,0.2763731,6.48,0
51.417545,1.7967327,2.4363577,2.144935,0.28483224,0.28015503,6.6,0
51.296417,1.7880151,2.4396667,2.1447403,0.28612834,0.28391168,6.72,0
51.183952,1.7795901,2.4427247,2.1443214,0.28741145,0.28764382,6.84,0
51.07966,1.7714424,2.4455466,2.1436923,0.28868234,0.291352,6.96,0
50.983086,1.7635572,2.448146,2.1428654,0.28994167,0.29503697,7.08,0
50.8938,1.755921,2.4505363,2.141853,0.29119003,0.29869932,7.199999999999999,0
50.811394,1.748521,2.4527292,2.1406665,0.29242808,0.30233964,7.319999999999999,0
50.73549,1.7413448,2.454737,2.139317,0.2936563,0.30595842,7.439999999999999,0
50.66573,1.7343811,2.45657,2.137814,0.2948752,0.30955622,7.56,0
50.601765,1.7276187,2.4582386,2.1361678,0.29608533,0.3131335,7.68,0
50.543285,1.721048,2.4597528,2.134387,0.29728705,0.3166908,7.8,0
50.489994,1.7146589,2.4611218,2.1324806,0.29848084,0.32022846,7.92,0
50.441593,1.7084426,2.4623544,2.130456,0.29966712,0.32374698,8.04,0
50.397827,1.7023903,2.4634583,2.1283212,0.30084628,0.3272467,8.16,0
50.358437,1.696494,2.4644418,2.1260834,0.3020186,0.33072802,8.28,0
50.323193,1.6907458,2.4653118,2.1237493,0.3031845,0.3341913,8.4,0
50.29186,1.6851387,2.4660757,2.121325,0.30434427,0.3376369,8.52,0
50.264236,1.6796657,2.4667397,2.118817,0.30549815,0.34106502,8.64,0
50.240112,1.6743202,2.4673097,2.116231,0.30664653,0.34447607,8.76,0
50.219307,1.6690964,2.4677923,2.1135721,0.3077896,0.34787038,8.879999999999999,0
50.20163,1.6639884,2.4681923,2.1108456,0.30892763,0.35124812,9.0,0
50.186928,1.6589906,2.4685156,2.1080563,0.3100609,0.35460958,9.12,0
50.175034,1.6540979,2.4687667,2.1052086,0.31118962,0.357955,9.24,0
50.165794,1.6493053,2.4689505,2.1023073,0.31231403,0.36128467,9.36,0
50.15907,1.6446083,2.4690711,2.099356,0.3134343,0.3645988,9.48,0
50.154728,1.6400021,2.4691331,2.0963585,0.31455067,0.3678976,9.6,0
50.152626,1.6354833,2.4691405,2.093319,0.31566334,0.3711812,9.72,0
50.152668,1.6310471,2.469097,2.0902402,0.31677246,0.37444985,9.84,0
50.154728,1.6266904,2.469005,2.087126,0.31787822,0.37770373,9.96,0
50.158695,1.6224091,2.4688692,2.0839794,0.31898078,0.380943,10.08,0
50.16447,1.6182004,2.4686928,2.0808027,0.3200803,0.38416788,10.2,0
50.17196,1.6140608,2.4684782,2.077599,0.321177,0.38737845,10.32,0
50.181072,1.6099873,2.4682283,2.0743713,0.3222709,0.39057493,10.44,0
50.191715,1.6059768,2.4679463,2.0711215,0.32336226,0.39375743,10.56,0
50.20381,1.6020272,2.4676342,2.0678523,0.32445115,0.39692605,10.68,0
50.217285,1.5981354,2.4672945,2.0645657,0.32553774,0.400081,10.8,0
50.23206,1.5942991,2.4669294,2.0612638,0.3266221,0.40322235,10.92,0
50.248074,1.5905161,2.4665415,2.0579486,0.32770443,0.40635028,11.04,0
50.265255,1.5867841,2.4661324,2.054622,0.3287848,0.40946487,11.16,0
50.283543,1.5831012,2.465704,2.0512855,0.32986328,0.4125662,11.28,0
50.30287,1.5794653,2.4652584,2.047941,0.33094004,0.41565448,11.4,0
50.323196,1.5758744,2.4647968,2.04459,0.33201516,0.41872978,11.52,0
50.344456,1.5723273,2.4643214,2.0412338,0.33308876,0.42179212,11.64,0
50.366604,1.5688218,2.4638333,2.0378742,0.3341609,0.42484167,11.76,0
50.3896,1.5653566,2.4633343,2.034512,0.33523172,0.4278785,11.88,0
50.413387,1.5619301,2.4628253,2.0311484,0.3363012,0.43090272,12.0,0
126.662285,3.0656114,0.0,0.0,0.0,0.0,0.0,1
120.898506,2.9139297,0.13053964,0.1282011,0.017217789,0.0023800102,0.12,1
115.72295,2.7775168,0.24826297,0.24347717,0.032147188,0.00491914,0.24,1
111.05812,2.6543698,0.3547895,0.3474684,0.045142304,0.0075816074,0.36,1
106.83753,2.5427678,0.4515151,0.44159198,0.056503005,0.010337037,0.48,1
103.0046,2.4412446,0.5396351,0.5270621,0.06648037,0.01316015,0.6,1
99.5114,2.348556,0.6201704,0.6049155,0.07528352,0.016030151,0.72,1
96.31726,2.263645,0.6939933,0.6760374,0.083086364,0.018930085,0.84,1
93.38764,2.1856117,0.7618506,0.74118495,0.090033755,0.021846201,0.96,1
90.69307,2.1136887,0.8243842,0.801008,0.096246526,0.024767399,1.08,1
88.20829,2.047218,0.8821472,0.8560661,0.10182587,0.027684761,1.2,1
85.91158,1.9856323,0.93561864,0.9068436,0.10685687,0.030591156,1.3199999999999998,1
83.784134,1.9284409,0.9852155,0.953761,0.11141129,0.033480927,1.44,1
81.80959,1.8752178,1.031302,0.9971856,0.11554996,0.036349602,1.56,1
79.97366,1.8255903,1.0741973,1.0374393,0.11932464,0.03919371,1.68,1
78.26382,1.7792318,1.1141834,1.0748059,0.12277955,0.04201056,1.7999999999999998,1
76.66901,1.7358544,1.1515094,1.1095356,0.12595257,0.044798132,1.92,1
75.17944,1.6952033,1.1863966,1.1418511,0.12887637,0.047554944,2.04,1
73.78644,1.6570525,1.2190428,1.1719506,0.1315791,0.05027996,2.16,1
72.48221,1.6212,1.2496247,1.2000113,0.13408522,0.052972488,2.28,1
71.25982,1.5874648,1.2783012,1.2261927,0.13641597,0.055632163,2.4,1
70.11301,1.5556849,1.3052155,1.2506381,0.1385899,0.058258824,2.52,1
69.03613,1.5257138,1.3304971,1.2734771,0.14062323,0.06085254,2.64,1
68.02411,1.4974195,1.3542635,1.2948264,0.14253017,0.06341352,2.76,1
67.07231,1.4706818,1.3766212,1.3147932,0.14432326,0.06594211,2.88,1
66.17653,1.4453921,1.3976679,1.3334744,0.14601354,0.06843873,3.0,1
65.33293,1.4214511,1.4174924,1.3509586,0.1476108,0.07090391,3.12,1
64.538025,1.3987676,1.4361763,1.367327,0.14912368,0.073338255,3.24,1
63.78859,1.3772587,1.4537942,1.382654,0.15055989,0.075742364,3.36,1
63.08168,1.3568481,1.4704155,1.397008,0.1519263,0.078116916,3.48,1
62.41459,1.3374656,1.4861032,1.4104519,0.153229,0.08046261,3.6,1
61.784813,1.3190467,1.5009165,1.4230441,0.15447351,0.082780145,3.72,1
61.19005,1.3015314,1.5149093,1.4348382,0.15566471,0.085070215,3.84,1
60.628162,1.2848647,1.5281321,1.4458841,0.15680705,0.087333575,3.96,1
60.097183,1.2689953,1.5406315,1.4562275,0.15790446,0.0895709,4.08,1
59.595264,1.2538759,1.5524509,1.465912,0.15896057,0.091782935,4.2,1
59.12071,1.2394619,1.563631,1.4749771,0.15997855,0.093970366,4.32,1
58.67194,1.2257128,1.5742091,1.48346,0.1609614,0.096133865,4.44,1
58.24748,1.2125902,1.5842205,1.4913951,0.16191173,0.098274134,4.56,1
57.845936,1.2000583,1.5936979,1.4988151,0.16283198,0.10039182,4.68,1
57.466045,1.1880841,1.6026725,1.5057497,0.16372433,0.10248757,4.8,1
57.106586,1.1766361,1.6111722,1.5122277,0.1645908,0.10456202,4.92,1
56.766457,1.1656853,1.6192247,1.5182753,0.16543323,0.10661575,5.04,1
56.44459,1.1552042,1.626855,1.5239171,0.16625328,0.108649366,5.16,1
56.140007,1.1451672,1.6340868,1.5291767,0.1670525,0.110663444,5.279999999999999,1
55.85178,1.1355505,1.6409426,1.5340757,0.1678323,0.112658516,5.4,1
55.579044,1.1263313,1.6474429,1.5386347,0.16859397,0.11463513,5.52,1
55.320972,1.1174885,1.6536077,1.542873,0.16933869,0.1165938,5.64,1
55.076805,1.109002,1.6594555,1.5468087,0.17006758,0.11853503,5.76,1
54.84583,1.1008532,1.6650038,1.5504588,0.17078164,0.12045924,5.88,1
54.627346,1.0930245,1.6702689,1.5538394,0.17148186,0.122366965,6.0,1
54.42073,1.0854989,1.6752663,1.5569658,0.17216909,0.124258615,6.12,1
54.225376,1.0782608,1.680011,1.5598522,0.17284414,0.1261346,6.24,1
54.04071,1.0712953,1.6845168,1.562512,0.17350774,0.12799536,6.359999999999999,1
53.8662,1.0645885,1.6887963,1.5649581,0.17416063,0.12984124,6.48,1
53.70133,1.0581272,1.692862,1.5672024,0.17480344,0.13167265,6.6,1
53.545628,1.0518986,1.6967258,1.5692564,0.17543681,0.13348994,6.72,1
53.398647,1.0458912,1.7003987,1.5711306,0.1760613,0.13529347,6.84,1
53.259953,1.0400938,1.7038907,1.5728351,0.17667742,0.13708356,6.96,1
53.129143,1.0344956,1.7072121,1.5743798,0.17728569,0.13886055,7.08,1
53.00584,1.0290868,1.710372,1.5757735,0.17788659,0.14062472,7.199999999999999,1
52.88967,1.0238578,1.7133791,1.5770249,0.17848058,0.1423764,7.319999999999999,1
52.780304,1.0187997,1.7162422,1.5781422,0.17906804,0.14411582,7.439999999999999,1
52.67741,1.0139039,1.7189685,1.5791327,0.17964935,0.14584328,7.56,1
52.580685,1.0091623,1.7215662,1.580004,0.18022493,0.14755905,7.68,1
52.489834,1.0045675,1.7240419,1.580763,0.1807951,0.14926337,7.8,1
52.404575,1.0001124,1.7264026,1.581416,0.18136017,0.15095647,7.92,1
52.32466,0.9957898,1.7286546,1.5819695,0.1819205,0.15263858,8.04,1
52.249844,0.9915934,1.7308041,1.5824289,0.18247634,0.15430994,8.16,1
52.179874,0.9875169,1.7328564,1.5828001,0.183028,0.15597075,8.28,1
52.11454,0.98355454,1.734817,1.5830883,0.18357573,0.1576212,8.4,1
52.053635,0.9797007,1.7366912,1.5832983,0.18411982,0.15926154,8.52,1
51.99695,0.9759502,1.7384838,1.5834352,0.18466045,0.1608919,8.64,1
51.94429,0.972298,1.7401994,1.5835029,0.18519789,0.16251247,8.76,1
51.895493,0.96873957,1.7418425,1.5835059,0.18573233,0.16412343,8.879999999999999,1
51.85037,0.96527004,1.7434169,1.583448,0.186264,0.16572496,9.0,1
51.808765,0.96188545,1.7449266,1.5833333,0.18679304,0.16731721,9.12,1
51.770527,0.9585814,1.7463757,1.5831653,0.18731971,0.16890031,9.24,1
51.7355,0.95535445,1.7477672,1.5829475,0.18784416,0.17047445,9.36,1
51.703556,0.9522007,1.7491047,1.582683,0.18836652,0.17203976,9.48,1
51.674553,0.9491168,1.7503912,1.5823748,0.188887,0.1735964,9.6,1
51.64837,0.9460995,1.75163,1.582026,0.18940574,0.17514445,9.72,1
51.62489,0.9431455,1.7528235,1.5816392,0.18992285,0.17668405,9.84,1
51.603992,0.94025195,1.7539749,1.5812168,0.19043851,0.17821537,9.96,1
51.58557,0.937416,1.7550863,1.5807618,0.19095285,0.17973849,10.08,1
51.569534,0.9346351,1.7561604,1.5802761,0.191466,0.18125354,10.2,1
51.55577,0.9319065,1.757199,1.5797619,0.1919781,0.18276063,10.32,1
