tB,tS,tP,tD,t,Run,Sf,F,tV,dBdt,dSdt,dPdt,dVdt
134.56520642905636,141.31013537909922,4.995127373068961,0.017001545595054117,57.0,0,525.0,0.11,6.469999999999992,-0.23702614336777403,-2.9739079803638244,0.1978575675747024,0.11
133.4927865846128,132.85129762515461,5.596728503295299,0.016176470588235313,60.0,0,525.0,0.11,6.799999999999992,-0.4721064908405124,-2.6708095072319846,0.2029004938999707,0.11
131.766869086325,125.25413190247414,6.2106490964074155,0.015427769985974775,63.0,0,525.0,0.11,7.129999999999991,-0.6729005759647826,-2.398869884396979,0.20606366354603195,0.11
129.4882064618351,118.43028249489429,6.831210202011003,0.014745308310991974,66.0,0,525.0,0.11,7.459999999999992,-0.8408850473700517,-2.154738487170148,0.20732802537415962,0.11
126.75249755475848,112.30088321588372,7.452741853147827,0.01412066752246471,69.0,0,525.0,0.11,7.789999999999993,-0.9779421185632877,-1.9354365997053584,0.20671839782152546,0.11
123.64927312610882,106.79547505603699,8.069711763198102,0.013546798029556661,72.0,0,525.0,0.11,8.119999999999994,-1.0862882865724794,-1.7383330638226466,0.20430122123317024,0.11
120.26101813240471,101.85101384204425,8.67684469097873,0.01301775147928995,75.0,0,525.0,0.11,8.449999999999994,-1.1683895204659982,-1.561109713572293,0.20018065245386102,0.11
116.66255789419333,97.41098699271127,9.269228005011714,0.012528473804100234,78.0,0,525.0,0.11,8.779999999999996,-1.2268712163495767,-1.4017241139274894,0.19449329564584003,0.11
112.92071306033371,93.42464094099596,9.842399815290817,0.012074643249176734,81.0,0,525.0,0.11,9.109999999999996,-1.2644302870619075,-1.2583735908855793,0.18740193968528673,0.11
109.0942077484026,89.84631195133927,10.392417349615327,0.011652542372881361,84.0,0,525.0,0.11,9.439999999999996,-1.283755051856032,-1.1294624590755014,0.17908870118649267,0.11
105.23380128287458,86.63484939069215,10.9159043604782,0.011258955987717504,87.0,0,525.0,0.11,9.769999999999998,-1.2874566978333726,-1.013573196250631,0.16974797796109986,0.11
101.38260539724726,83.75311935802205,11.410077599940836,0.010891089108910894,90.0,0,525.0,0.11,10.099999999999998,-1.2780143082942608,-0.9094416618126973,0.15957958892964025,0.11
97.57654636706083,81.16757719889686,11.872753365818552,0.010546500479386387,93.0,0,525.0,0.11,10.429999999999998,-1.2577339833967778,-0.8159361626519628,0.14878243072787356,0.11
93.84492679288209,78.84789677780915,12.302336190873055,0.010223048327137548,96.0,0,525.0,0.11,10.759999999999998,-1.2287213855204873,-0.7320397864652106,0.13754889288893624,0.11
90.21105349514991,76.76664910723804,12.697792086147514,0.009918845807033366,99.0,0,525.0,0.11,11.089999999999998,-1.1928663586286536,-0.6568357772268838,0.12606022039534753,0.11
86.69289518472299,74.89902108224253,13.05860945150667,0.009632224168126096,102.0,0,525.0,0.11,11.419999999999998,-1.1518377705153708,-0.5894953493766497,0.11448290665999061,0.11
83.30374262197681,73.22256674159914,13.384750705585912,0.009361702127659575,105.0,0,525.0,0.11,11.749999999999998,-1.1070866227304699,-0.5292674754003137,0.10296614144113081,0.11
80.05284922601561,71.71698750286708,13.676597820978069,0.009105960264900665,108.0,0,525.0,0.11,12.079999999999997,-1.0598553469430358,-0.47547036956845634,0.09164025032932349,0.11
76.94603721922117,70.36393536266047,13.934894534112804,0.008863819500402903,111.0,0,525.0,0.11,12.409999999999997,-1.011191563884633,-0.42748428179029485,0.08061604302689274,0.11
73.98625777801607,69.14683633105606,14.160687785673806,0.008634222919937207,114.0,0,525.0,0.11,12.739999999999998,-0.9619646571345214,-0.38474536133410764,0.0699849304137169,0.11
71.17409863745206,68.05073082093038,14.355270531794655,0.008416220351951035,117.0,0,525.0,0.11,13.069999999999997,-0.9128838592626742,-0.34674034417456356,0.05981966268182609,0.11
68.50823689330082,67.06212902317341,14.5201274450643,0.008208955223880599,120.0,0,525.0,0.11,13.399999999999999,-0.864516810792216,-0.31300192483579625,0.05017554133776775,0.11
65.98583628979556,66.1688793370194,14.656884806094194,0.008011653313911146,123.0,0,525.0,0.11,13.729999999999997,-0.8173077931083371,-0.28310465705085486,0.04109195634682489,0.11
63.60289092048383,65.36004831127207,14.767265357191453,0.007823613086770983,126.0,0,525.0,0.11,14.059999999999997,-0.7715950783601128,-0.2566612792097498,0.03259412034388531,0.11
61.354518764414095,64.62581117862827,14.85304849121369,0.007644197359277278,129.0,0,525.0,0.11,14.389999999999995,-0.7276270187533243,-0.23331940848159904,0.024694890965096084,0.11
59.235209151602945,63.95735179360973,14.91603592647541,0.007472826086956525,132.0,0,525.0,0.11,14.719999999999995,-0.685576665225846,-0.21275853799624667,0.017396593520978332,0.11
57.23902878273864,63.34677115477116,14.958022760552671,0.007308970099667776,135.0,0,525.0,0.11,15.049999999999995,-0.6455548177443556,-0.19468730035212412,0.010692777095684558,0.11
55.35979051573164,62.78700385226335,14.980773657197886,0.0071521456436931105,138.0,0,525.0,0.11,15.379999999999995,-0.6076214821186255,-0.1788409551498571,0.004569852470958313,0.11
53.591191036337285,62.27174161864588,14.98600368018553,0.0070019096117122865,141.0,0,525.0,0.11,15.709999999999997,-0.5717958325826382,-0.16497911807904053,-0.000991407777684472,0.11
51.92691996964093,61.79536347186403,14.975363439410028,0.006857855361596012,144.0,0,525.0,0.11,16.039999999999996,-0.5380647236412484,-0.1528836584191966,-0.006014537442785295,0.11
50.36074562586913,61.35287179748004,14.950427974912696,0.006719609040928529,147.0,0,525.0,0.11,16.369999999999997,-0.5063899058644518,-0.14235678008621688,-0.010526210530119928,0.11
48.88658101396661,60.93983403200173,14.912688860616043,0.006586826347305389,150.0,0,525.0,0.11,16.7,-0.47671407142158373,-0.13321927899756547,-0.014555239113180962,0.11
47.49853321192434,60.55232947893439,14.863549098026153,0.006459189665296536,153.0,0,525.0,0.11,17.029999999999998,-0.44896586133914307,-0.12530895668997655,-0.018131729190686452,0.11
46.1909392443862,60.186900271394066,14.804320328459355,0.006336405529953917,156.0,0,525.0,0.11,17.36,-0.4230639925414792,-0.11847916268916414,-0.021286378139989126,0.11
44.95839061678777,59.840506846681684,14.736221939532669,0.006218202374222725,159.0,0,525.0,0.11,17.69,-0.3989205958330647,-0.11259747559965883,-0.024049904959350332,0.11
43.79574887468428,59.510487117686765,14.660381711552894,0.006104328523862375,162.0,0,525.0,0.11,18.02,-0.37644390119586096,-0.10754449878460903,-0.02645259515357601,0.11
42.6981540007347,59.19451899656839,14.577837677751521,0.005994550408719345,165.0,0,525.0,0.11,18.35,-0.3555403739416167,-0.10321275950046926,-0.028523945175446486,0.11
41.66102710432181,58.89058621640272,14.48954090448974,0.005888650963597431,168.0,0,525.0,0.11,18.68,-0.3361163839530693,-0.0995057091016962,-0.030292393192975275,0.11
40.68006864846308,58.59694691752741,14.396358992458968,0.005786428195686481,171.0,0,525.0,0.11,19.01,-0.3180794956416711,-0.09633680235359332,-0.031785122589691794,0.11
39.751253367710156,58.31210492982815,14.299080049381272,0.005687693898655636,174.0,0,525.0,0.11,19.34,-0.3013394444112514,-0.09362865863383707,-0.033027925174890976,0.11
38.87082261124889,58.034783456422545,14.198417006674662,0.005592272496187087,177.0,0,525.0,0.11,19.67,-0.28580885768242675,-0.09131228906037059,-0.034045114486056294,0.11
38.03527483011833,57.76390097482,14.095012137855269,0.0055000000000000005,180.0,0,525.0,0.11,20.0,-0.2714037700613219,-0.08932638376711077,-0.03485947953091492,0.11
37.241354817095534,57.498549197286586,13.989441655011134,0.005410723069355632,183.0,0,525.0,0.11,20.330000000000002,-0.2580439745003362,-0.08761665576037991,-0.035492270333256665,0.11
36.48604204835397,57.23797293607744,13.882220318959602,0.005324298160696999,186.0,0,525.0,0.11,20.66,-0.24565324139232722,-0.08613523203742668,-0.03596320941554956,0.11
35.766538569447164,56.98155170669269,13.773805977490051,0.005240590757503573,189.0,0,525.0,0.11,20.990000000000002,-0.23415943641218376,-0.08484008994610592,-0.03629052241456618,0.11
35.08025663228767,56.728782976391706,13.664603991023274,0.0051594746716697925,192.0,0,525.0,0.11,21.320000000000004,-0.22349455749415992,-0.08369453332789956,-0.036490983779867814,0.11
34.42480628776433,56.47926693306409,13.554971510418365,0.005080831408775981,195.0,0,525.0,0.11,21.650000000000002,-0.21359470962944785,-0.08266670422645017,-0.036579973664265436,0.11
33.7979832616583,56.23269264030682,13.445221543853545,0.005004549590536852,198.0,0,525.0,0.11,21.98,-0.20440003663230852,-0.08172913340735244,-0.036571540958612314,0.11
5.0,0.0,0.0,0.55,0.0,1,480.0,0.11,0.2,-2.9644628099173556,263.9833333333333,0.0,0.11
3.1219575648172393,296.09649810595045,0.020514559278569655,0.20754716981132065,3.0,1,480.0,0.11,0.5300000000000002,0.1825540856822916,36.37755480409758,-0.0006073302089489767,0.11
4.675378500576924,360.74897029573225,0.022115017187523466,0.12790697674418605,6.0,1,480.0,0.11,0.8599999999999999,0.8609888506948785,12.118415161102543,0.0017095587085607065,0.11
8.554879616005703,382.68779190434884,0.03173938032291625,0.09243697478991596,9.0,1,480.0,0.11,1.1900000000000002,1.7797745199476143,3.4612371928668058,0.004985691973004393,0.11
15.568031436927185,384.6724379005189,0.05424903940827802,0.07236842105263157,12.0,1,480.0,0.11,1.5200000000000002,2.898474771184647,-1.807135093472997,0.010456266566644851,0.11
25.73145931680047,373.585180055289,0.09720452935451197,0.05945945945945943,15.0,1,480.0,0.11,1.850000000000001,3.8102197664106727,-5.3066228356339655,0.018624457526189898,0.11
37.95188326467678,354.40615277708883,0.16840415572770906,0.05045871559633026,18.0,1,480.0,0.11,2.180000000000001,4.256185524834261,-7.2444249392912425,0.02919073511825275,0.11
50.84468845099367,331.2965386693551,0.2741073776256009,0.04382470119521911,21.0,1,480.0,0.11,2.5100000000000007,4.281169334540371,-8.005850338677803,0.0415184749535163,0.11
63.37032341978967,307.0899754739585,0.41868386493277776,0.03873239436619718,24.0,1,480.0,0.11,2.8400000000000003,4.03629747198847,-8.043690756619005,0.05502000462410529,0.11
74.92048524177181,283.4177143358926,0.6049462360040058,0.03470031545741325,27.0,1,480.0,0.11,3.17,3.647777186212309,-7.69372427293883,0.06924364977491707,0.11
85.19381818809245,261.1069821720719,0.8345135581588962,0.03142857142857144,30.0,1,480.0,0.11,3.499999999999999,3.1949523049811024,-7.161446381143389,0.08383676794372294,0.11
94.07155089646959,240.51415172851674,1.1080356991295741,0.028720626631853794,33.0,1,480.0,0.11,3.8299999999999987,2.7228218738093215,-6.562316199713326,0.0984994724537388,0.11
101.53642060821355,221.7372866949646,1.4253035863932804,0.026442307692307696,36.0,1,480.0,0.11,4.159999999999999,2.2560062147618636,-5.958007260440351,0.11295568670227817,0.11
107.62654712821681,204.73952317286768,1.7852976802150822,0.024498886414253906,39.0,1,480.0,0.11,4.489999999999998,1.8079609428059342,-5.379743676263747,0.1269399987693534,0.11
112.41058197061952,189.41810513214543,2.1862137283200673,0.022821576763485486,42.0,1,480.0,0.11,4.819999999999998,1.3862108222428007,-4.8419061938269214,0.14019481053297994,0.11
115.97452559908616,175.64228430890134,2.6254898085042075,0.021359223300970887,45.0,1,480.0,0.11,5.149999999999997,0.9951175997581713,-4.349715095196614,0.1524734507813646,0.11
118.41456680100264,163.2737298222532,3.0998478715517406,0.02007299270072994,48.0,1,480.0,0.11,5.479999999999997,0.6372676039715808,-3.9035305057885026,0.16354634221220082,0.11
119.83287049312459,152.17715841235173,3.6053558803920733,0.018932874354561115,51.0,1,480.0,0.11,5.809999999999996,0.31413000607599895,-3.5012533580938037,0.17320830747055918,0.11
120.33472966764437,142.2255140039561,4.137511906095555,0.017915309446254087,54.0,1,480.0,0.11,6.139999999999995,0.026352377392984266,-3.139659866050094,0.18128572378553562,0.11
120.02632330832313,133.302132177825,4.691348327457077,0.017001545595054107,57.0,1,480.0,0.11,6.469999999999995,-0.2261073259278163,-2.8151338839854034,0.18764265814137554,0.11
119.01276260027886,125.30126776021051,5.261552177926711,0.016176470588235306,60.0,1,480.0,0.11,6.7999999999999945,-0.4439087381778062,-2.5240576374788413,0.1921854181743338,0.11
117.39633004734509,118.1277687961454,5.842596325934092,0.015427769985974766,63.0,1,480.0,0.11,7.129999999999995,-0.6282671763943853,-2.263008528617344,0.19486519037831676,0.11
115.27491658991778,111.69633974240871,6.428875517884747,0.014745308310991967,66.0,1,480.0,0.11,7.459999999999995,-0.7808818744767047,-2.0288465677738445,0.19567863539412084,0.11
112.74069523613407,105.93064275744707,7.014841160894489,0.014120667522464707,69.0,1,480.0,0.11,7.789999999999995,-0.9038502142911402,-1.8187413148064229,0.19466647250269392,0.11
109.87906897266842,100.76237089519537,7.595129057954623,0.013546798029556658,72.0,1,480.0,0.11,8.119999999999996,-0.9995716165236737,-1.6301665189483465,0.19191022955648038,0.11
106.76791447680984,96.13036503499441,8.164674969105343,0.013017751479289946,75.0,1,480.0,0.11,8.449999999999998,-1.0706475379574387,-1.4608789076691808,0.18752743379193598,0.11
103.4771232226463,91.97980592699597,8.718813845811312,0.012528473804100231,78.0,1,480.0,0.11,8.779999999999998,-1.119784411403852,-1.3088903627802244,0.18166560873803192,0.11
100.06842161540764,88.261492610823,9.253359765256164,0.012074643249176734,81.0,1,480.0,0.11,9.109999999999996,-1.1497051470693551,-1.1724386200885304,0.17449548224035713,0.11
96.59544001130139,84.93120746751204,9.764664901789663,0.011652542372881361,84.0,1,480.0,0.11,9.439999999999996,-1.1630731524431783,-1.049959280254324,0.16620383089166127,0.11
93.10398616264877,81.94916150545323,10.249656868084324,0.011258955987717508,87.0,1,480.0,0.11,9.769999999999996,-1.162430942950553,-0.9400603091880386,0.1569863572735502,0.11
89.6324812312397,79.27951167007613,10.705855292057432,0.010891089108910897,90.0,1,480.0,0.11,10.099999999999994,-1.1501540040503626,-0.8414995989000644,0.14704096417631823,0.11
86.21251158346709,76.88994101603035,11.131369152107649,0.01054650047938639,93.0,1,480.0,0.11,10.429999999999994,-1.128419221032619,-0.7531655651733864,0.1365617127608642,0.11
82.86945537962626,74.75129257068028,11.524877295366744,0.010223048327137553,96.0,1,480.0,0.11,10.759999999999993,-1.099186441284266,-0.6740605700441495,0.125733679979449,0.11
79.62314711175361,72.83724923918116,11.885595040239332,0.00991884580703337,99.0,1,480.0,0.11,11.089999999999993,-1.0641911836168112,-0.6032868656678012,0.11472883886928548,0.11
76.48855000405214,71.12405243948942,12.213230025508487,0.009632224168126102,102.0,1,480.0,0.11,11.419999999999993,-1.0249463557982772,-0.5400346978376978,0.10370300967299717,0.11
73.47641244615022,69.59025365469891,12.507930489841405,0.009361702127659582,105.0,1,480.0,0.11,11.749999999999991,-0.9827508327234129,-0.48357223642892766,0.09279385530625234,0.11
70.59389087610103,68.21649383684272,12.77022901193141,0.009105960264900669,108.0,1,480.0,0.11,12.079999999999991,-0.9387029252293194,-0.43323701746761634,0.0821198389219267,0.11
67.84512712402393,66.98530656177428,13.000984413116749,0.008863819500402909,111.0,1,480.0,0.11,12.40999999999999,-0.89371701913218,-0.3884286271475741,0.07178002119880383,0.11
65.231772894804,65.88094156383805,13.20132413254913,0.008634222919937214,114.0,1,480.0,0.11,12.73999999999999,-0.8485419547565123,-0.34860239728318954,0.061854550845032,0.11
62.75345796054655,64.88920590039027,13.372588922029715,0.00841622035195104,117.0,1,480.0,0.11,13.06999999999999,-0.8037800145480587,-0.3132639237768511,0.052405693772979434,0.11
60.40820158629289,63.997320500971014,13.51628126018495,0.008208955223880604,120.0,1,480.0,0.11,13.399999999999988,-0.7599056625922819,-0.2819642560689921,0.043479249797970965,0.11
58.19276890142309,63.19379043996295,13.63401832588116,0.008011653313911151,123.0,1,480.0,0.11,13.729999999999988,-0.717283417612402,-0.25429564647304614,0.03510622035982075,0.11
56.102975406092405,62.46828694726803,13.727490395271452,0.007823613086770988,126.0,1,480.0,0.11,14.059999999999988,-0.6761844700659592,-0.22988774232493725,0.027304603373342784,0.11
54.13394394064939,61.811540555973735,13.798424506110827,0.0076441973592772825,129.0,1,480.0,0.11,14.389999999999986,-0.6368017823069262,-0.2084041877066669,0.020081223263363646,0.11
52.280318742925495,61.215243734336504,13.84855366052674,0.007472826086956529,132.0,1,480.0,0.11,14.719999999999986,-0.5992635806601194,-0.1895395501733672,0.013433516076997276,0.11
50.536441474002636,60.671962366570256,13.87959120389838,0.007308970099667781,135.0,1,480.0,0.11,15.049999999999985,-0.5636452136007263,-0.17301654574316405,0.007351215808235945,0.11
48.89649401749854,60.17505514471231,13.89321008631798,0.007152145643693115,138.0,1,480.0,0.11,15.379999999999985,-0.529979433489791,-0.15858352361229633,0.0018179038968272887,0.11
47.35461272131667,59.718600137125065,13.89102653267538,0.007001909611712291,141.0,1,480.0,0.11,15.709999999999987,-0.49826520261229296,-0.14601218738268917,-0.003187598744016973,0.11
45.90497835317825,59.29732784639659,13.874587630376094,0.0068578553615960165,144.0,1,480.0,0.11,16.039999999999985,-0.4684751505794276,-0.13509553092821758,-0.00769000633974215,0.11
44.54188466788321,58.90656034791807,13.845362439158434,0.006719609040928534,147.0,1,480.0,0.11,16.369999999999987,-0.4405617924791099,-0.12564594288552478,-0.011716518417128063,0.11
43.25979254337994,58.54215545868022,13.804735713893267,0.006586826347305395,150.0,1,480.0,0.11,16.699999999999985,-0.4144627552463451,-0.11749357096567925,-0.015295906677784132,0.11
42.05336631239689,58.200455998659855,13.754004537979911,0.006459189665296542,153.0,1,480.0,0.11,17.029999999999983,-0.3901049731250922,-0.11048471991851994,-0.0184577842293962,0.11
40.91750128093739,57.87824320542773,13.694376684719698,0.006336405529953923,156.0,1,480.0,0.11,17.359999999999985,-0.36740815971534085,-0.10448048218079498,-0.02123198701923823,0.11
39.84734090707638,57.572694428879245,13.626970703516292,0.006218202374222731,159.0,1,480.0,0.11,17.689999999999984,-0.34628756608751865,-0.09935547220897245,-0.02364808519274758,0.11
38.83828662325165,57.281344570579904,13.55281732700912,0.0061043285238623814,162.0,1,480.0,0.11,18.019999999999982,-0.3266561668574766,-0.09499668377912451,-0.02573500019276373,0.11
37.88600222388896,57.00205020371196,13.472861876350834,0.005994550408719353,165.0,1,480.0,0.11,18.34999999999998,-0.30842639859768134,-0.09130244296587131,-0.027520706982357757,0.11
36.98641336023542,56.732957024095796,13.387967446459669,0.005888650963597436,168.0,1,480.0,0.11,18.679999999999982,-0.29151148700885804,-0.08818145501487917,-0.02903201681674447,0.11
36.13570348130634,56.47247030278708,13.298918634299655,0.005786428195686487,171.0,1,480.0,0.11,19.00999999999998,-0.2758264437305809,-0.08555194095928398,-0.030294425351407084,0.11
35.33030734482869,56.21922727325814,13.206425670748716,0.005687693898655642,174.0,1,480.0,0.11,19.33999999999998,-0.26128882232544504,-0.08334083216245292,-0.03133201065253144,0.11
34.56690256738755,55.97207224805986,13.111128748617675,0.005592272496187093,177.0,1,480.0,0.11,19.66999999999998,-0.24781925038793803,-0.08148304516266958,-0.032167375414669575,0.11
33.84239981276602,55.730033694968384,13.013602489869772,0.005500000000000006,180.0,1,480.0,0.11,19.99999999999998,-0.23534179769117655,-0.07992080737089635,-0.032821623479850515,0.11
33.15393202072188,55.49230317311023,12.914360467475133,0.0054107230693556385,183.0,1,480.0,0.11,20.329999999999977,-0.2237842123561694,-0.07860302811199604,-0.03331436412485517,0.11
32.4988432148817,55.258216242438166,12.813859631435438,0.005324298160697003,186.0,1,480.0,0.11,20.659999999999982,-0.21307805091835225,-0.07748472755005631,-0.03366373627813812,0.11
31.874676921006895,55.0272349185918,12.712504680705464,0.005240590757503578,189.0,1,480.0,0.11,20.98999999999998,-0.2031587282980569,-0.0765264969652728,-0.033886449905129595,0.11
31.27916477111551,54.79893170118272,12.610652234037445,0.005159474671669798,192.0,1,480.0,0.11,21.319999999999983,-0.19396551029474426,-0.07569400833907247,-0.03399783656899,0.11
30.710214755363793,54.57297505377745,12.508614937925719,0.005080831408775985,195.0,1,480.0,0.11,21.649999999999984,-0.18544144944483346,-0.07495753800604055,-0.03401191342579127,0.11
30.165900218554924,54.349116192715755,12.406665264204836,0.005004549590536854,198.0,1,480.0,0.11,21.979999999999986,-0.1775332978565141,-0.0742915439912708,-0.03394144711928468,0.11
5.0,0.0,0.0,0.55,0.0,2,519.0634111495784,0.11,0.2,-2.9644628099173556,285.46820946560143,0.0,0.11
3.2625629327990135,320.12969884124163,0.0193582272374205,0.20754716981132093,3.0,2,531.2813864888309,0.11,0.5299999999999996,0.2594661821877409,41.80887476257209,-0.00048000844776284815,0.11
5.249707169878179,394.2011565447608,0.021422750928519817,0.127906976744186,6.0,2,524.6291410138496,0.11,0.8600000000000002,1.0941076071239186,12.89449552076021,0.0019444767347261784,0.11
10.198717885172933,416.61147685760704,0.032392980671003005,0.09243697478991592,9.0,2,528.7651028228815,0.11,1.1900000000000006,2.270749333522971,3.4549700817554143,0.005716439971846095,0.11
19.058888426387092,417.07851747610067,0.058327268584169444,0.07236842105263155,12.0,2,536.2091809037585,0.11,1.5200000000000007,3.6130892722302326,-2.170765829934961,0.012068408312115218,0.11
31.490930936776987,403.9769331388905,0.10765031189153779,0.05945945945945938,15.0,2,529.4361490691213,0.11,1.8500000000000025,4.575899473126785,-6.582651227077746,0.02126866457083719,0.11
45.86939075397975,381.0622391310459,0.1884127190248993,0.05045871559633017,18.0,2,536.251565831021,0.11,2.1800000000000046,4.916679878532288,-8.078542116657328,0.03289581280780443,0.11
60.56917472975028,355.5584752924978,0.306432816519814,0.043824701195219064,21.0,2,532.176761451411,0.11,2.5100000000000033,4.825629123952368,-8.93544644608035,0.045997813394864265,0.11
74.55349493990592,328.8210835221292,0.4655567906294682,0.03873239436619711,24.0,2,537.3223811452991,0.11,2.840000000000005,4.468443700691991,-8.606339235424768,0.060215389704647154,0.11
87.28337930624694,303.5709537339062,0.6681116018841519,0.0347003154574132,27.0,2,516.2885239121789,0.11,3.170000000000005,4.005537778655736,-8.915227952708248,0.07489867238275233,0.11
98.46344237439806,278.0402810775309,0.9163550082087696,0.031428571428571424,30.0,2,518.4250914587371,0.11,3.5,3.44662789576062,-8.033453599009105,0.09060684829738183,0.11
107.97813994700543,255.12911901754464,1.211552058667426,0.028720626631853808,33.0,2,514.486617122341,0.11,3.8299999999999974,2.8992776705711734,-7.3584725874113595,0.10616188015152994,0.11
115.86878504792915,234.23550709561698,1.5533197674219161,0.026442307692307696,36.0,2,529.6903898773419,0.11,4.159999999999999,2.366298509105342,-6.179464328886315,0.1216067247694981,0.11
122.26160948640452,216.5997503306493,1.9392935805454101,0.024498886414253896,39.0,2,522.9722812342869,0.11,4.49,1.9000247047549255,-5.749161053525055,0.13562008631812975,0.11
127.2751129076218,200.25941735483164,2.3670413902535534,0.022821576763485507,42.0,2,532.6145058738307,0.11,4.819999999999994,1.4480183851677417,-4.934246394247592,0.1493991496615046,0.11
131.0165878801003,186.18415465352547,2.833625654968771,0.0213592233009709,45.0,2,527.6445910228028,0.11,5.149999999999993,1.0513385607475394,-4.562445335521736,0.16149847231848904,0.11
133.59818125390723,173.20407897764335,3.335577213918953,0.02007299270072994,48.0,2,526.0608606683915,0.11,5.479999999999996,0.675513353009204,-4.130803411828741,0.1729241363618985,0.11
135.09972760926306,161.4607266045819,3.870014369556193,0.018932874354561112,51.0,2,542.9198580615093,0.11,5.809999999999997,0.3315670949480929,-3.386671765069515,0.18311738242466327,0.11
135.67690863554273,151.75912781075118,4.430215689327753,0.017915309446254093,54.0,2,530.0524054741359,0.11,6.139999999999993,0.0576890240079058,-3.315458955986437,0.19014539588003473,0.11
135.43360851048234,142.32344179550017,5.01160223890541,0.017001545595054124,57.0,2,524.7769029167797,0.11,6.469999999999989,-0.21404572223435525,-3.070636729022028,0.19715354741983462,0.11
134.41145930737792,133.6036737957432,5.612230425567534,0.01617647058823532,60.0,2,516.7986601518952,0.11,6.799999999999989,-0.4611610284069239,-2.8777398133603054,0.20293188687298416,0.11
132.67965683147125,125.45621355728943,6.228614356275076,0.015427769985974787,63.0,2,534.9225439375499,0.11,7.129999999999985,-0.6866606830820806,-2.2808130524496555,0.2076080277707507,0.11
130.38296616092117,118.94434123004473,6.852128631709145,0.014745308310992,66.0,2,532.9402550920433,0.11,7.459999999999978,-0.839872099607775,-2.0930794236718304,0.2078035045696407,0.11
127.66175079242842,112.97596044053165,7.474242460905908,0.01412066752246474,69.0,2,515.940153410409,0.11,7.789999999999977,-0.9697253868044624,-2.1292545516091836,0.20666300997035983,0.11
124.54455174162717,106.95160686564506,8.093971765144628,0.013546798029556703,72.0,2,523.7899055617831,0.11,8.119999999999969,-1.1026406521400918,-1.7854745990819687,0.20610474788257943,0.11
121.09951296661818,101.88145110992792,8.706967427270934,0.01301775147928998,75.0,2,526.9821486523751,0.11,8.449999999999974,-1.1895865179942666,-1.5565458040126856,0.2022616701545782,0.11
117.44050021301565,97.45436841021676,9.305143851871573,0.012528473804100273,78.0,2,511.34088823998405,0.11,8.77999999999997,-1.2460690532666276,-1.5936147611028053,0.1962791610470501,0.11
113.60527284391296,92.95475858954269,9.886735684382653,0.01207464324917676,81.0,2,522.6822123624269,0.11,9.109999999999976,-1.3061788467653266,-1.272983693487249,0.1911062546199656,0.11
109.65578609275732,89.3409982144243,10.447305757943033,0.011652542372881368,84.0,2,536.6603201680682,0.11,9.43999999999999,-1.3238570829132577,-0.975795136814158,0.1824095824725604,0.11
105.7103306808051,86.5466513482973,10.976966215221804,0.011258955987717539,87.0,2,511.5407669728986,0.11,9.76999999999997,-1.3050915801311518,-1.1711867918152636,0.17066384766166787,0.11
101.77778838260137,83.24129916366725,11.476745721847164,0.010891089108910922,90.0,2,529.090598604246,0.11,10.099999999999971,-1.3135271539048057,-0.8440369393752931,0.16227834052649925,0.11
97.88269668350242,80.83598403464485,11.945396487020686,0.01054650047938642,93.0,2,540.7728518231394,0.11,10.429999999999966,-1.2820042056304104,-0.6377292873223022,0.1501236159600755,0.11
94.11553848625618,79.00077291505536,12.374808189077232,0.010223048327137585,96.0,2,519.8251691473707,0.11,10.75999999999996,-1.2293432513532925,-0.8005585951075123,0.13625300434735754,0.11
90.46684889198416,76.73327214252208,12.768004077960807,0.0099188458070334,99.0,2,521.2187301563198,0.11,11.08999999999996,-1.2016756502530714,-0.6989909443925839,0.1257885528868813,0.11
86.91562933878312,74.75173769928313,13.128823140069697,0.009632224168126135,102.0,2,526.8120971620849,0.11,11.419999999999952,-1.1647963313743686,-0.569617201429649,0.1147176714162167,0.11
83.4930644009431,73.13050825841053,13.455009224492395,0.009361702127659617,105.0,2,529.2860737928733,0.11,11.749999999999947,-1.1165301270768053,-0.4891091483310994,0.10278028034852044,0.11
80.22236557810191,71.73510999795477,13.745304970405634,0.009105960264900698,108.0,2,528.3103443867294,0.11,12.079999999999952,-1.0638681360266624,-0.4509049725410934,0.09082979001978131,0.11
77.10834724799213,70.44920712476718,14.000685716448958,0.008863819500402943,111.0,2,512.3929573728269,0.11,12.40999999999994,-1.0121362863731582,-0.5482745231682586,0.07950524682085314,0.11
74.12489751809272,68.9018219842333,14.22586040263164,0.008634222919937247,114.0,2,518.6330502528511,0.11,12.739999999999938,-0.9760883647097542,-0.43075110211365075,0.07057180455593787,0.11
71.26467409045112,67.68143137182902,14.422824901695085,0.008416220351951073,117.0,2,525.8439148803647,0.11,13.06999999999994,-0.9305374744966557,-0.3231200780384538,0.06077963184872526,0.11
68.55248990840397,66.75979589353885,14.58955503367881,0.008208955223880631,120.0,2,522.3561169083107,0.11,13.399999999999944,-0.8778786714844745,-0.32057485970865773,0.05048955380218206,0.11
65.99081411884008,65.84754478270521,14.727061941416988,0.00801165331391117,123.0,2,534.4861087291013,0.11,13.729999999999952,-0.8300881655518205,-0.1910881032406042,0.041272580865978736,0.11
63.58625636178461,65.29338963635884,14.835746565036958,0.007823613086771023,126.0,2,522.3156361918549,0.11,14.059999999999924,-0.7737125242538251,-0.27384505370393786,0.031370465507263245,0.11
