tB,tS,tP,tV,t,Run
38.69192,55.924866,14.194275,18.680025,168.0,7
37.980946,55.463326,14.146066,19.010027,171.0,7
37.32416,55.012314,14.097573,19.340027,174.0,7
36.716145,54.571136,14.049264,19.670029,177.0,7
36.15195,54.13916,14.001521,20.00003,180.0,7
35.627052,53.715816,13.954648,20.33003,183.0,7
35.137344,53.30064,13.908887,20.660032,186.0,7
34.679104,52.893215,13.864424,20.990032,189.0,7
34.248962,52.49322,13.821397,21.320034,192.0,7
33.84388,52.100353,13.779901,21.650034,195.0,7
33.46112,51.714397,13.739995,21.980034,198.0,7
0.30966014,30.59589,0.6335275,0.2,0.0,8
3.7480443,343.74677,0.31795365,0.47,3.0,8
11.669877,392.13293,0.19237557,0.74,6.0,8
20.158491,400.73492,0.14917657,1.01,9.0,8
29.08986,395.60318,0.16831562,1.28,12.0,8
38.430588,383.914,0.24256065,1.5499998,15.0,8
48.112442,368.49197,0.3678405,1.8199995,18.0,8
58.01908,350.7497,0.54086304,2.089999,21.0,8
67.987495,331.55405,0.75834244,2.3599987,24.0,8
77.81713,311.53714,1.0167725,2.6299984,27.0,8
87.28584,291.2154,1.312464,2.8999984,30.0,8
96.17048,271.031,1.6417104,3.1699982,33.0,8
104.268234,251.35963,2.0009983,3.439998,36.0,8
111.414406,232.50632,2.3871934,3.7099977,39.0,8
117.49347,214.70145,2.7976432,3.9799972,42.0,8
122.44228,198.10138,3.2301874,4.2499967,45.0,8
126.246506,182.79478,3.6830845,4.5199966,48.0,8
128.93268,168.81335,4.1548643,4.789996,51.0,8
130.55827,156.1443,4.644167,5.0599957,54.0,8
131.20187,144.74269,5.1495614,5.3299956,57.0,8
130.95479,134.542,5.6693926,5.5999956,60.0,8
129.91441,125.46277,6.201648,5.869996,63.0,8
128.17949,117.418846,6.743871,6.1399975,66.0,8
125.84706,110.32189,7.293102,6.409999,69.0,8
123.010506,104.08426,7.845881,6.6800003,72.0,8
119.75849,98.62073,8.398286,6.9500012,75.0,8
116.17443,93.8497,8.946017,7.2200027,78.0,8
112.33615,89.69374,9.484519,7.490004,81.0,8
108.31567,86.0801,10.009135,7.760005,84.0,8
104.17903,82.940895,10.515294,8.030006,87.0,8
99.98616,80.21338,10.998673,8.300008,90.0,8
95.790535,77.840126,11.455391,8.570009,93.0,8
91.639084,75.76919,11.88214,8.840011,96.0,8
87.572075,73.95415,12.276311,9.110011,99.0,8
83.623116,72.354034,12.636049,9.3800125,102.0,8
79.81931,70.93328,12.96029,9.650014,105.0,8
76.1816,69.6614,13.248734,9.920015,108.0,8
72.725075,68.51265,13.501784,10.190017,111.0,8
69.45963,67.465614,13.720464,10.460018,114.0,8
66.390526,66.5027,13.906312,10.730019,117.0,8
63.519077,65.60965,14.0612755,11.000018,120.0,8
60.843266,64.775024,14.18759,11.270017,123.0,8
58.358437,63.98971,14.287674,11.540015,126.0,8
56.05787,63.246506,14.364049,11.810016,129.0,8
53.93331,62.539707,14.419242,12.080017,132.0,8
51.975468,61.86483,14.455734,12.3500185,135.0,8
50.174355,61.21825,14.475906,12.620019,138.0,8
48.51967,60.597073,14.482006,12.89002,141.0,8
47.001026,59.99889,14.476115,13.160022,144.0,8
45.60818,59.4217,14.46015,13.430023,147.0,8
44.33115,58.86376,14.435839,13.700025,150.0,8
43.160362,58.32355,14.4047365,13.970026,153.0,8
42.086727,57.79971,14.368221,14.240027,156.0,8
41.101643,57.291,14.327504,14.510028,159.0,8
40.197063,56.7963,14.283641,14.780029,162.0,8
39.365498,56.31457,14.237546,15.050031,165.0,8
38.60002,55.844875,14.189996,15.320032,168.0,8
37.894226,55.386337,14.141653,15.590034,171.0,8
37.242218,54.93818,14.09307,15.860035,174.0,8
36.638603,54.499706,14.044709,16.130035,177.0,8
36.07847,54.070286,13.996943,16.400038,180.0,8
35.557312,53.64938,13.950075,16.670038,183.0,8
35.071056,53.2365,13.904344,16.940039,186.0,8
34.61599,52.831264,13.85993,17.210041,189.0,8
34.188786,52.433323,13.816965,17.480042,192.0,8
33.786415,52.04241,13.775543,17.750044,195.0,8
33.406162,51.658314,13.735722,18.020044,198.0,8
