dTdt,dEBdt,dStydt,dH2dt,dBeEtdt,dToMedt,t,Run
-2.1166608,-0.108534,0.020885255,0.011107387,0.009869676,0.033851996,5.52,0
-2.0192096,-0.10506367,0.018128,0.008548289,0.009748321,0.03359249,5.64,0
-1.9267617,-0.101777285,0.015618385,0.0061700745,0.009640128,0.03333769,5.76,0
-1.8389351,-0.09866212,0.013341502,0.00396096,0.009544022,0.033087242,5.88,0
-1.7554039,-0.095708065,0.011283008,0.0019095457,0.009459348,0.032840878,6.0,0
-1.6758763,-0.09290451,0.009429608,5.458964e-06,0.009385172,0.032598387,6.12,0
-1.6000878,-0.0902421,0.007769951,-0.001760805,0.009320976,0.032359514,6.24,0
-1.5277632,-0.0877128,0.0062922416,-0.0033982373,0.009265886,0.032124072,6.359999999999999,0
-1.4586935,-0.08530777,0.0049859546,-0.004915348,0.009219533,0.03189195,6.48,0
-1.3926692,-0.08302007,0.0038411648,-0.0063192328,0.009181152,0.031662926,6.6,0
-1.3294728,-0.08084236,0.0028489216,-0.007617888,0.009150237,0.031436894,6.72,0
-1.2689216,-0.078768395,0.0019998236,-0.008817383,0.00912628,0.031213686,6.84,0
-1.2108659,-0.07679232,0.0012864557,-0.00992398,0.009108934,0.030993238,6.96,0
-1.1551249,-0.074908495,0.00070117705,-0.010944132,0.0090975715,0.030775398,7.08,0
-1.1015613,-0.07311129,0.00023705901,-0.011882752,0.009091945,0.030560082,7.199999999999999,0
-1.0500499,-0.07139668,-0.000112677466,-0.012744947,0.009091567,0.030347204,7.319999999999999,0
-1.0004594,-0.069759764,-0.00035443684,-0.013535663,0.0090961605,0.030136736,7.439999999999999,0
-0.9526706,-0.06819596,-0.00049364974,-0.0142592,0.009105246,0.029928535,7.56,0
-0.90657896,-0.066701904,-0.0005359717,-0.014919542,0.009118656,0.029722577,7.68,0
-0.8620839,-0.065273486,-0.00048675842,-0.015520992,0.009135982,0.029518822,7.8,0
-0.819091,-0.06390785,-0.00035024207,-0.016066888,0.009156996,0.029317154,7.92,0
-0.777506,-0.06260086,-0.00013140398,-0.0165607,0.00918147,0.029117532,8.04,0
-0.7372507,-0.061350398,0.0001655237,-0.017005637,0.009209105,0.02891997,8.16,0
-0.6982698,-0.0601532,0.00053735747,-0.017404463,0.009239682,0.028724406,8.28,0
-0.66046685,-0.059006575,0.0009790037,-0.017760066,0.0092729535,0.028530745,8.4,0
-0.6237783,-0.057907946,0.0014877658,-0.018075401,0.009308749,0.028339054,8.52,0
-0.588167,-0.056855585,0.002060273,-0.018352332,0.009346861,0.028149204,8.64,0
-0.5535388,-0.055846866,0.0026928547,-0.018593939,0.0093872,0.027961195,8.76,0
-0.519873,-0.05487979,0.003383526,-0.018801315,0.009429458,0.027775051,8.879999999999999,0
-0.48710608,-0.053952176,0.004128804,-0.018977415,0.009473564,0.027590696,9.0,0
-0.4551908,-0.053062692,0.0049258796,-0.019123971,0.009519311,0.027408103,9.12,0
-0.42407382,-0.052209463,0.005773592,-0.019242398,0.009566647,0.027227271,9.24,0
-0.3937223,-0.0513907,0.0066681574,-0.019334817,0.009615366,0.027048126,9.36,0
-0.36410546,-0.050605047,0.0076076672,-0.019402059,0.009665377,0.026870716,9.48,0
-0.33517814,-0.0498512,0.008590772,-0.019446436,0.009716571,0.026694965,9.6,0
-0.3069157,-0.04912756,0.009614626,-0.019469043,0.009768799,0.026520938,9.72,0
-0.27928126,-0.04843318,0.010677805,-0.019470712,0.009822041,0.026348555,9.84,0
-0.2522296,-0.04776652,0.011778812,-0.01945363,0.009876157,0.026177783,9.96,0
-0.2257382,-0.04712643,0.012915699,-0.01941837,0.009930999,0.02600855,10.08,0
-0.19981934,-0.04651231,0.014086518,-0.019365901,0.009986577,0.02584104,10.2,0
-0.17439713,-0.045922972,0.0152908955,-0.019297246,0.010042821,0.02567501,10.32,0
-0.14947562,-0.04535712,0.01652606,-0.019213757,0.010099541,0.025510611,10.44,0
-0.12501791,-0.044814356,0.017791823,-0.019115912,0.010156819,0.025347702,10.56,0
-0.101011686,-0.04429332,0.01908635,-0.019004967,0.010214534,0.025186323,10.68,0
-0.077448726,-0.043793608,0.020408403,-0.018881273,0.010272488,0.025026498,10.8,0
-0.05429414,-0.043314137,0.0217569,-0.018746018,0.010330918,0.024868177,10.92,0
-0.031543836,-0.04285475,0.023130978,-0.018599398,0.010389518,0.024711322,11.04,0
-0.00915471,-0.042414244,0.024530074,-0.018442757,0.010448376,0.024555942,11.16,0
0.012852713,-0.041992016,0.025952052,-0.018276194,0.010507373,0.024401989,11.28,0
0.034503058,-0.041587584,0.027396655,-0.018100256,0.010566549,0.024249487,11.4,0
0.055825055,-0.04120034,0.028863015,-0.017915808,0.010625776,0.024098422,11.52,0
0.07682076,-0.040829685,0.030350575,-0.01772288,0.010685121,0.023948811,11.64,0
0.097512744,-0.040475186,0.031857498,-0.017522633,0.010744456,0.023800507,11.76,0
0.117880486,-0.040136483,0.033384647,-0.017315,0.010803771,0.023653602,11.88,0
0.13797323,-0.03981246,0.034930106,-0.01710088,0.010863117,0.023508098,12.0,0
-49.408978,-1.1650128,1.1263467,1.0318949,0.16109505,0.0085050445,0.0,1
-43.449917,-1.0427262,1.0055718,0.9232096,0.13341162,0.0124264695,0.12,1
-38.551395,-0.94029224,0.90528876,0.8304358,0.111910455,0.0154086985,0.24,1
-34.465412,-0.85328984,0.8205674,0.7504637,0.0949595,0.01768453,0.36,1
-31.014084,-0.77853286,0.747954,0.6809509,0.08141697,0.019423986,0.48,1
-28.066986,-0.71365947,0.68494827,0.6200884,0.07046776,0.020752225,0.6,1
-25.526514,-0.6568763,0.62969375,0.5664531,0.061519038,0.021762175,0.72,1
-23.318335,-0.6067997,0.58078873,0.5189117,0.054132815,0.022523988,0.84,1
-21.384829,-0.562343,0.53715414,0.47654998,0.047980666,0.02309087,0.96,1
-19.68073,-0.52264136,0.49794817,0.43862355,0.04281307,0.023503834,1.08,1
-18.169981,-0.48699817,0.4625054,0.40452048,0.038438242,0.023794558,1.2,1
-16.823538,-0.45484635,0.43029302,0.373734,0.034707367,0.02398796,1.3199999999999998,1
-15.617769,-0.42571944,0.4008801,0.3458415,0.03150374,0.024103438,1.44,1
-14.533236,-0.3992297,0.37391332,0.320487,0.028734934,0.024156544,1.56,1
-13.553824,-0.37505296,0.34910038,0.29736966,0.026327405,0.024159446,1.68,1
-12.666078,-0.352916,0.32619798,0.27623338,0.024222013,0.02412197,1.7999999999999998,1
-11.858678,-0.33258623,0.30499938,0.2568593,0.02237086,0.024051964,1.92,1
-11.122021,-0.31386515,0.28533086,0.23905851,0.02073494,0.023955718,2.04,1
-10.447926,-0.29658213,0.2670422,0.22266772,0.019282304,0.023838334,2.16,1
-9.829378,-0.28058878,0.25000396,0.2075451,0.01798667,0.023703884,2.28,1
-9.260349,-0.26575658,0.2341029,0.19356668,0.016826138,0.023555672,2.4,1
-8.735599,-0.25197336,0.21924078,0.18062402,0.015782448,0.023396417,2.52,1
-8.250584,-0.23914082,0.205331,0.16862124,0.014840439,0.023228299,2.64,1
-7.801313,-0.22717138,0.19229616,0.15747377,0.013987061,0.023053054,2.76,1
-7.384321,-0.21598813,0.18006735,0.14710705,0.013211637,0.02287216,2.88,1
-6.996532,-0.20552343,0.1685839,0.13745409,0.012504842,0.02268674,3.0,1
-6.635236,-0.19571565,0.1577901,0.12845515,0.011858745,0.022497745,3.12,1
-6.2980323,-0.18651071,0.14763612,0.1200572,0.011266544,0.022305977,3.24,1
-5.9827824,-0.17785949,0.13807714,0.11221222,0.010722477,0.022112045,3.36,1
-5.687585,-0.16971849,0.12907214,0.10487698,0.010221452,0.021916442,3.48,1
-5.4107375,-0.16204748,0.12058333,0.098012425,0.009759087,0.021719541,3.6,1
-5.1507115,-0.15481098,0.112576775,0.09158331,0.009331652,0.021521747,3.72,1
-4.906126,-0.1479762,0.10502049,0.08555757,0.00893554,0.021323226,3.84,1
-4.675754,-0.14151399,0.09788679,0.079906136,0.008568097,0.021124253,3.96,1
-4.4584875,-0.13539726,0.091148295,0.07460227,0.008226588,0.020924982,4.08,1
-4.2532916,-0.12960184,0.084780775,0.06962183,0.007908799,0.020725543,4.2,1
-4.0592775,-0.12410496,0.078761175,0.064942375,0.0076125395,0.02052601,4.32,1
-3.8755903,-0.118886024,0.07306861,0.06054383,0.0073362016,0.02032652,4.44,1
-3.7014825,-0.1139264,0.06768385,0.056407157,0.007078025,0.020127067,4.56,1
-3.5362566,-0.10920913,0.062588654,0.05251543,0.006836648,0.01992777,4.68,1
-3.3792822,-0.10471759,0.057766087,0.04885224,0.006610669,0.01972864,4.8,1
-3.2299893,-0.10043782,0.053200673,0.04540368,0.006399104,0.01952968,4.92,1
-3.0878358,-0.09635555,0.048877224,0.042155277,0.0062006405,0.019330913,5.04,1
-2.95235,-0.09245928,0.04478243,0.039095562,0.006014503,0.019132394,5.16,1
-2.8230593,-0.08873662,0.040903382,0.03621194,0.0058396785,0.018934082,5.279999999999999,1
-2.6995847,-0.085177146,0.037228003,0.03349415,0.00567549,0.018736003,5.4,1
-2.5815194,-0.08177091,0.033745732,0.03093184,0.0055212025,0.018538196,5.52,1
-2.4685252,-0.078508794,0.030445106,0.02851596,0.00537606,0.018340595,5.64,1
-2.3602755,-0.075382076,0.027317217,0.026237773,0.005239586,0.018143242,5.76,1
-2.256475,-0.07238264,0.024351496,0.024088867,0.0051110843,0.017946122,5.88,1
-2.156836,-0.06950353,0.021540422,0.022061987,0.0049901074,0.017749287,6.0,1
-2.061117,-0.066737354,0.018875264,0.020150065,0.004876228,0.017552633,6.12,1
-1.9690711,-0.06407777,0.016348457,0.018346038,0.00476889,0.017356277,6.24,1
-1.8804669,-0.06151866,0.013952736,0.016644383,0.0046677548,0.017160129,6.359999999999999,1
-1.7951112,-0.059054904,0.011681584,0.015039029,0.0045724446,0.016964227,6.48,1
-1.7128173,-0.05668085,0.009528109,0.013524552,0.0044826414,0.016768584,6.6,1
-1.6333883,-0.054391272,0.0074860197,0.0120960055,0.004397948,0.01657316,6.72,1
-1.5566598,-0.05218162,0.0055503715,0.010748059,0.004317986,0.016377985,6.84,1
-1.4825007,-0.050048213,0.0037152104,0.009476891,0.004242745,0.016183067,6.96,1
-1.4107344,-0.04798635,0.0019754043,0.008278037,0.0041717,0.01598841,7.08,1
-1.3412502,-0.045992486,0.0003266092,0.0071475822,0.004104701,0.015793998,7.199999999999999,1
-1.2738961,-0.04406308,-0.0012361188,0.0060818642,0.004041558,0.015599832,7.319999999999999,1
-1.2085736,-0.042194277,-0.0027169744,0.005077126,0.003981835,0.015405913,7.439999999999999,1
-1.1451638,-0.04038343,-0.0041200025,0.0041303807,0.003925691,0.015212278,7.56,1
-1.0835618,-0.038627338,-0.0054493984,0.0032380328,0.003872618,0.015018903,7.68,1
-1.0236756,-0.03692324,-0.006708307,0.0023978981,0.0038226072,0.0148258135,7.8,1
-0.96540636,-0.035268713,-0.0079001,0.0016065731,0.0037754888,0.014632995,7.92,1
-0.908666,-0.033661094,-0.009028223,0.0008616172,0.0037310147,0.014440463,8.04,1
-0.8533889,-0.0320977,-0.010096609,0.00016075044,0.0036890358,0.014248241,8.16,1
-0.79947233,-0.03057689,-0.011106642,-0.000498564,0.0036494622,0.014056291,8.28,1
-0.74687946,-0.029096374,-0.012062069,-0.0011182528,0.0036121951,0.013864652,8.4,1
-0.6955117,-0.02765411,-0.012965436,-0.0017008206,0.0035769755,0.013673338,8.52,1
-0.6453198,-0.026248101,-0.013819179,-0.002247873,0.0035438337,0.013482321,8.64,1
-0.59624845,-0.024877137,-0.014625356,-0.0027612725,0.003512521,0.013291655,8.76,1
-0.5482298,-0.023538673,-0.015386738,-0.0032432028,0.0034830868,0.013101273,8.879999999999999,1
-0.501227,-0.022232046,-0.016104676,-0.003694627,0.0034553427,0.012911268,9.0,1
-0.4551744,-0.020955501,-0.016781826,-0.004117247,0.0034291793,0.012721599,9.12,1
-0.41003293,-0.019707464,-0.017419877,-0.004513215,0.0034045663,0.012532241,9.24,1
-0.36575335,-0.018486602,-0.018021222,-0.004883461,0.0033812558,0.012343298,9.36,1
-0.32230285,-0.017291646,-0.018586164,-0.0052290456,0.0033593965,0.012154679,9.48,1
-0.27963012,-0.016121686,-0.019117922,-0.0055519915,0.00333873,0.011966435,9.6,1
-0.23771669,-0.014975453,-0.019617021,-0.0058525875,0.003319356,0.011778594,9.72,1
-0.19651331,-0.013852007,-0.020085258,-0.006132536,0.0033010056,0.011591115,9.84,1
-0.15597072,-0.012749805,-0.020524433,-0.006392768,0.0032837684,0.011403999,9.96,1
-0.11608689,-0.011668728,-0.02093473,-0.00663444,0.0032675753,0.011217337,10.08,1
-0.07681255,-0.01060726,-0.021318737,-0.0068583856,0.0032522767,0.011031024,10.2,1
-0.038141545,-0.009564586,-0.021676976,-0.0070653767,0.003237843,0.010845153,10.32,1
-2.4625984e-05,-0.00854013,-0.02201057,-0.0072565046,0.0032242246,0.0106596695,10.44,1
0.037550524,-0.0075331354,-0.022320943,-0.007432444,0.003211441,0.010474627,10.56,1
0.07461674,-0.0065426645,-0.02260892,-0.0075943186,0.0031993731,0.010289974,10.68,1
0.111188374,-0.0055680815,-0.022875136,-0.007742385,0.003188021,0.010105761,10.8,1
0.14729212,-0.00460863,-0.023121351,-0.007877671,0.0031772454,0.009922001,10.92,1
0.18294235,-0.0036640374,-0.02334753,-0.008000626,0.0031671457,0.009738644,11.04,1
0.21817186,-0.0027334867,-0.023554983,-0.008112021,0.003157563,0.009555778,11.16,1
0.25297454,-0.0018164939,-0.02374457,-0.0082124015,0.003148537,0.009373289,11.28,1
0.2873873,-0.00091215083,-0.02391693,-0.00830225,0.0031401075,0.0091913305,11.4,1
0.32142246,-2.0457648e-05,-0.024072884,-0.008382336,0.003131996,0.009009774,11.52,1
0.35509646,0.0008590699,-0.024212584,-0.008453238,0.0031243616,0.008828658,11.64,1
0.3884195,0.00172737,-0.0243379,-0.008514957,0.0031171646,0.008648047,11.76,1
0.42141217,0.0025845938,-0.024448164,-0.00856839,0.0031103254,0.00846789,11.88,1
0.4540724,0.0034311954,-0.024544718,-0.008614117,0.0031038441,0.008288175,12.0,1
-29.861387,-0.73758596,0.69401723,0.6748952,0.060981113,-0.0032987029,0.0,2
-27.35134,-0.6837084,0.64389086,0.6228691,0.052135665,-0.001114246,0.12,2
-25.146423,-0.6359926,0.5998556,0.57647914,0.04485703,0.0007910599,0.24,2
-23.197277,-0.5934472,0.5608266,0.534883,0.03883815,0.0024546275,0.36,2
-21.464338,-0.55528086,0.5259543,0.49739864,0.033838063,0.0039088284,0.48,2
-19.915613,-0.5208556,0.49456468,0.46346664,0.029666524,0.0051813824,0.6,2
-18.524946,-0.4896518,0.46612206,0.4326253,0.026172195,0.0062962114,0.72,2
-17.270803,-0.46124175,0.4401929,0.40448964,0.023233939,0.007273804,0.84,2
-16.13527,-0.43527102,0.41642728,0.37873593,0.020754224,0.008131745,0.96,2
-15.103399,-0.4114437,0.39453855,0.35509053,0.01865412,0.008885198,1.08,2
-14.162572,-0.38951004,0.37429172,0.33331966,0.016869608,0.009547263,1.2,2
-13.302079,-0.3692587,0.35549104,0.31322408,0.015348283,0.010129165,1.3199999999999998,2
-12.512816,-0.35050893,0.33797374,0.2946309,0.014047171,0.010640645,1.44,2
-11.786924,-0.33310556,0.32160294,0.27739084,0.012930974,0.0110901175,1.56,2
-11.117665,-0.31691435,0.30626288,0.26137358,0.011970476,0.011484851,1.68,2
-10.499172,-0.30181843,0.2918543,0.24646491,0.011141393,0.011831182,1.7999999999999998,2
-9.926357,-0.28771657,0.2782933,0.23256505,0.010423724,0.012134605,1.92,2
-9.394741,-0.27451885,0.2655059,0.21958517,0.00980051,0.012399929,2.04,2
-8.900431,-0.26214656,0.25342932,0.20744719,0.009257913,0.012631326,2.16,2
-8.439942,-0.25052977,0.24200743,0.19608079,0.008784006,0.012832425,2.28,2
-8.010246,-0.2396066,0.23119159,0.18542422,0.008368958,0.0130064385,2.4,2
-7.608623,-0.2293215,0.2209383,0.17542148,0.008004367,0.013156155,2.52,2
-7.232656,-0.2196245,0.21120897,0.16602245,0.0076832273,0.013284035,2.64,2
-6.880174,-0.21047115,0.20196864,0.1571817,0.007399543,0.013392269,2.76,2
-6.54926,-0.201821,0.19318654,0.14885883,0.007148315,0.013482736,2.88,2
-6.238162,-0.19363767,0.18483447,0.14101596,0.006925119,0.013557095,3.0,2
-5.9453344,-0.18588814,0.17688656,0.13362049,0.0067263874,0.013616914,3.12,2
-5.6693473,-0.17854185,0.16931902,0.12664123,0.006548948,0.013663437,3.24,2
-5.408925,-0.17157206,0.16211149,0.12005024,0.006390128,0.013697908,3.36,2
-5.1629176,-0.16495301,0.15524328,0.1138222,0.0062476494,0.013721312,3.48,2
-4.9302616,-0.15866219,0.14869575,0.1079331,0.0061194757,0.013734583,3.6,2
-4.710001,-0.15267843,0.14245321,0.10236187,0.0060040257,0.013738626,3.72,2
-4.5012646,-0.14698215,0.13649859,0.09708832,0.005899749,0.013734103,3.84,2
-4.3032413,-0.14155528,0.13081805,0.09209433,0.005805393,0.013721727,3.96,2
-4.115201,-0.13638143,0.12539761,0.087362856,0.0057198848,0.013702055,4.08,2
-3.936474,-0.13144532,0.12022408,0.082878254,0.005642269,0.013675722,4.2,2
-3.7664356,-0.12673289,0.11528609,0.0786261,0.00557174,0.013643118,4.32,2
-3.6045403,-0.12223103,0.11057184,0.07459312,0.005507554,0.013604758,4.44,2
-3.45023,-0.11792752,0.10607084,0.07076619,0.0054490436,0.013560995,4.56,2
-3.3030527,-0.11381083,0.10177322,0.067134246,0.0053958218,0.013512231,4.68,2
-3.1625366,-0.10987055,0.097669415,0.06368627,0.0053472025,0.013458774,4.8,2
-3.02828,-0.1060966,0.09374958,0.06041169,0.0053028977,0.013400912,4.92,2
-2.8999047,-0.102480255,0.09000641,0.05730169,0.005262489,0.013338994,5.04,2
-2.7770457,-0.09901269,0.08643096,0.05434701,0.0052255997,0.01327324,5.16,2
-2.6593785,-0.095685594,0.0830161,0.05153943,0.0051920405,0.0132038575,5.279999999999999,2
-2.5465915,-0.092491664,0.079754874,0.048871282,0.0051615424,0.0131311305,5.4,2
-2.4384158,-0.08942403,0.07663989,0.04633511,0.005133729,0.013055177,5.52,2
-2.3345516,-0.086475655,0.07366441,0.04392398,0.0051085395,0.012976231,5.64,2
-2.2347896,-0.08364076,0.07082287,0.04163144,0.005085746,0.012894447,5.76,2
-2.1388776,-0.08091336,0.06810893,0.03945203,0.0050651985,0.012810031,5.88,2
-2.046606,-0.07828773,0.06551697,0.03737942,0.005046679,0.012723102,6.0,2
-1.9577638,-0.075758755,0.06304153,0.035408255,0.0050300686,0.012633775,6.12,2
-1.872172,-0.07332212,0.060678005,0.033533614,0.0050153066,0.012542219,6.24,2
-1.7896545,-0.070972756,0.058421176,0.03175075,0.0050022546,0.012448525,6.359999999999999,2
-1.7100387,-0.06870613,0.056266222,0.030054873,0.0049907733,0.012352848,6.48,2
-1.6331707,-0.06651868,0.05420936,0.028442295,0.0049807434,0.012255254,6.6,2
-1.5588987,-0.06440614,0.05224588,0.026908133,0.0049721547,0.012155871,6.72,2
-1.4871017,-0.06236505,0.05037117,0.025449466,0.0049648783,0.012054803,6.84,2
-1.4176544,-0.06039237,0.04858305,0.024062183,0.004958874,0.011952128,6.96,2
-1.3504008,-0.05848403,0.046876352,0.022742558,0.0049539832,0.011847898,7.08,2
-1.2852589,-0.056637876,0.045248196,0.02148796,0.004950216,0.011742257,7.199999999999999,2
-1.2221097,-0.05485007,0.043694794,0.020294951,0.004947482,0.011635266,7.319999999999999,2
-1.1608669,-0.053118616,0.042213377,0.0191609,0.0049457327,0.01152698,7.439999999999999,2
-1.1014074,-0.051440544,0.040800873,0.01808282,0.0049449177,0.011417476,7.56,2
-1.0436596,-0.049813464,0.039454248,0.017058043,0.0049449974,0.0113068065,7.68,2
-0.9875369,-0.04823493,0.03817077,0.016084293,0.004945852,0.011195073,7.8,2
-0.9329616,-0.046702966,0.03694744,0.015158965,0.0049475715,0.011082278,7.92,2
-0.8798536,-0.045215186,0.035782013,0.014280361,0.004949908,0.010968523,8.04,2
-0.828137,-0.0437697,0.03467213,0.013445364,0.0049529895,0.0108539,8.16,2
-0.77776456,-0.042364612,0.033615433,0.012652659,0.004956767,0.010738396,8.28,2
-0.728646,-0.040998276,0.032610267,0.0119000925,0.0049611307,0.01062205,8.4,2
-0.6807299,-0.03966892,0.031653043,0.011185995,0.0049660313,0.010504977,8.52,2
-0.6339734,-0.038374584,0.030742502,0.010508538,0.0049714986,0.010387179,8.64,2
-0.5883025,-0.037113957,0.02987657,0.009865954,0.0049774433,0.010268708,8.76,2
-0.5436761,-0.035885893,0.0290544,0.0092568295,0.0049839644,0.010149614,8.879999999999999,2
-0.500045,-0.034688514,0.02827283,0.008679239,0.004990823,0.010029937,9.0,2
-0.4573579,-0.03352054,0.027530828,0.008132315,0.0049981195,0.009909664,9.12,2
-0.41557375,-0.032380916,0.026826244,0.007614356,0.0050058533,0.009788937,9.24,2
-0.3746618,-0.031268623,0.026158025,0.00712398,0.0050139646,0.009667706,9.36,2
-0.33456248,-0.03018184,0.025524676,0.0066603217,0.005022335,0.009546046,9.48,2
-0.2952635,-0.029120222,0.024924453,0.0062220953,0.0050310823,0.009423997,9.6,2
-0.25670743,-0.028082086,0.02435659,0.005807696,0.0050400686,0.009301547,9.72,2
-0.21885934,-0.027066648,0.023819176,0.0054163844,0.0050492934,0.00917876,9.84,2
-0.18171515,-0.026073242,0.023310753,0.0050473902,0.0050587966,0.009055662,9.96,2
-0.14521533,-0.02510102,0.022830773,0.004699205,0.0050685583,0.0089322785,10.08,2
-0.10934553,-0.024148589,0.022377573,0.0043714745,0.005078479,0.00880861,10.2,2
-0.074070856,-0.023215588,0.021950757,0.0040625613,0.005088539,0.008684748,10.32,2
-0.0393749,-0.022301046,0.021548362,0.003772337,0.005098877,0.008560652,10.44,2
-0.0052268654,-0.021403935,0.021169692,0.0034996457,0.0051092156,0.0084364,10.56,2
0.028408127,-0.020524135,0.020814283,0.0032437486,0.0051197126,0.008311941,10.68,2
0.061528023,-0.01966089,0.020480277,0.0030039395,0.005130389,0.008187405,10.8,2
0.094169766,-0.018813077,0.020167993,0.002779544,0.005141065,0.008062726,10.92,2
0.12634978,-0.017980367,0.019875223,0.002569695,0.0051518804,0.00793793,11.04,2
0.15808445,-0.017162241,0.019602302,0.0023738788,0.005162696,0.007813095,11.16,2
0.18941076,-0.016358009,0.019348014,0.0021914851,0.0051736003,0.00768817,11.28,2
0.22031432,-0.015567272,0.019111367,0.002021872,0.005184525,0.0075632315,11.4,2
0.2508444,-0.014789366,0.018892005,0.0018644611,0.00519543,0.0074382545,11.52,2
0.2809948,-0.01402393,0.018689197,0.0017188672,0.005206355,0.00731329,11.64,2
0.31079018,-0.013270326,0.018502362,0.0015845125,0.0052172495,0.007188326,11.76,2
0.34023467,-0.012528403,0.018330397,0.0014606904,0.005228184,0.007063388,11.88,2
0.36935693,-0.011797133,0.01817274,0.0013473687,0.0052389894,0.0069385143,12.0,2
-48.331787,-1.3206165,1.257795,1.1614963,0.13273661,0.026011854,0.0,3
-43.0467,-1.2011343,1.1426989,1.0508916,0.110993184,0.028848048,0.12,3
-38.533157,-1.097067,1.0436893,0.95392895,0.09365635,0.031001493,0.24,3
-34.65223,-1.0058353,0.9576854,0.86848885,0.07975882,0.032610726,0.36,3
-31.293758,-0.9253751,0.88228905,0.7928435,0.0685529,0.03378891,0.48,3
-28.370035,-0.85402435,0.8156254,0.72557443,0.0594613,0.034627464,0.6,3
-25.810722,-0.79043174,0.7562191,0.66550726,0.05203739,0.035199583,0.72,3
