dBdt,dSdt,dPdt,dVdt,t,Run
-1.1488066,0.888921,0.05764846,0.11000001,123.0,1
-1.076546,0.84168744,0.0479821,0.11000001,126.0,1
-1.0084109,0.7977095,0.03909462,0.11000001,129.0,1
-0.94506425,0.7586275,0.03101745,0.11000001,132.0,1
-0.8870736,0.7259065,0.023767538,0.11000001,135.0,1
-0.8348983,0.7008818,0.017350176,0.11000001,138.0,1
-0.7889774,0.68467206,0.011763197,0.11000001,141.0,1
-0.74960625,0.6781744,0.0069917017,0.11000001,144.0,1
-0.7170163,0.68222547,0.0030179406,0.11000001,147.0,1
-0.691395,0.69737566,-0.0001845142,0.11000001,150.0,1
-0.67281353,0.7240451,-0.002644621,0.11000001,153.0,1
-0.6612808,0.76250166,-0.004395458,0.11000001,156.0,1
-0.65675974,0.81283945,-0.0054733744,0.11000001,159.0,1
-0.6591406,0.8750439,-0.0059156725,0.11000001,162.0,1
-0.668258,0.9489484,-0.0057592783,0.11000001,165.0,1
-0.6839108,1.0343008,-0.0050461288,0.11000001,168.0,1
-0.70586586,1.1307623,-0.0038126793,0.11000001,171.0,1
-0.7338405,1.2379091,-0.002098163,0.11000001,174.0,1
-0.7675446,1.3552753,5.8239657e-05,0.11000001,177.0,1
-0.8066628,1.482287,0.0026215934,0.11000001,180.0,1
-0.8508539,1.6184396,0.0055540353,0.11000001,183.0,1
-0.89979774,1.7630751,0.008824255,0.11000001,186.0,1
-0.9531474,1.9156061,0.012396428,0.11000001,189.0,1
-1.0105466,2.075402,0.016242139,0.11000001,192.0,1
-1.0716709,2.2419026,0.02033083,0.11000001,195.0,1
-1.1361942,2.4143932,0.024633981,0.11000001,198.0,1
-27.565777,346.46173,1.6350008,0.11000001,0.0,2
3.382906,33.32773,-0.14500526,0.11000001,3.0,2
4.384939,2.343754,-0.14106236,0.11000001,6.0,2
4.4568706,-5.0830765,-0.11331623,0.11000001,9.0,2
4.2640257,-7.2019744,-0.073641464,0.11000001,12.0,2
3.9929366,-8.398572,-0.025935205,0.11000001,15.0,2
3.7192862,-7.8240075,0.020950038,0.11000001,18.0,2
3.5029376,-7.684841,0.060903672,0.11000001,21.0,2
3.3077679,-7.0693746,0.09160155,0.11000001,24.0,2
3.13176,-7.503373,0.11324734,0.11000001,27.0,2
2.8801718,-6.8979964,0.12965982,0.11000001,30.0,2
2.6061995,-6.5572643,0.1411504,0.11000001,33.0,2
2.281991,-5.671858,0.15041846,0.11000001,36.0,2
1.9882628,-5.558974,0.15526012,0.11000001,39.0,2
1.6330647,-4.9451604,0.16112164,0.11000001,42.0,2
1.308611,-4.776689,0.16442083,0.11000001,45.0,2
0.9451146,-4.4351563,0.16957447,0.11000001,48.0,2
0.57556814,-3.7102196,0.17547862,0.11000001,51.0,2
0.32364237,-3.7905364,0.1758162,0.11000001,54.0,2
-0.0049894047,-3.4957097,0.18168814,0.11000001,57.0,2
-0.33952636,-3.1683705,0.18920234,0.11000001,60.0,2
-0.6878576,-2.335709,0.19880652,0.11000001,63.0,2
-0.854154,-2.1690931,0.19901995,0.11000001,66.0,2
-1.0102289,-2.175375,0.19971892,0.11000001,69.0,2
-1.2614384,-1.5576593,0.2068274,0.11000001,72.0,2
-1.3983234,-1.2097692,0.20752417,0.11000001,75.0,2
-1.4749278,-1.190054,0.20480765,0.11000001,78.0,2
-1.6412456,-0.5939297,0.20749775,0.11000001,81.0,2
-1.6713216,-0.24666183,0.2015884,0.11000001,84.0,2
-1.5744377,-0.6112515,0.18759441,0.11000001,87.0,2
-1.6685452,-0.054646906,0.18509038,0.11000001,90.0,2
-1.5932771,0.063825876,0.17161924,0.11000001,93.0,2
-1.4306588,-0.3504463,0.15249236,0.11000001,96.0,2
-1.4359492,-0.15707657,0.14379591,0.11000001,99.0,2
-1.410377,0.008005135,0.13298012,0.11000001,102.0,2
-1.3307313,0.01806972,0.118747026,0.11000001,105.0,2
-1.2309872,-0.054252483,0.103431314,0.11000001,108.0,2
-1.1395339,-0.24595824,0.088965476,0.11000001,111.0,2
-1.1543102,-0.006405086,0.081611656,0.11000001,114.0,2
-1.105284,0.0920559,0.07049388,0.11000001,117.0,2
-1.0005507,-0.030834476,0.05631613,0.11000001,120.0,2
-0.9212354,0.023161579,0.044388086,0.11000001,123.0,2
-0.7660309,-0.29440093,0.028247897,0.11000001,126.0,2
-0.7015061,-0.3212311,0.018668277,0.11000001,129.0,2
-0.638985,-0.20752212,0.009804317,0.11000001,132.0,2
-0.46912268,-0.5999522,-0.005333276,0.11000001,135.0,2
-0.41567126,-0.67096156,-0.012250293,0.11000001,138.0,2
-0.4071421,-0.5336816,-0.01579716,0.11000001,141.0,2
-0.348981,-0.58349025,-0.022134192,0.11000001,144.0,2
-0.30731812,-0.5346783,-0.02695131,0.11000001,147.0,2
-0.22862545,-0.6418557,-0.033734556,0.11000001,150.0,2
-0.17441335,-0.7268927,-0.03850337,0.11000001,153.0,2
-0.16383462,-0.67779166,-0.04011815,0.11000001,156.0,2
-0.1588931,-0.6244204,-0.041126955,0.11000001,159.0,2
-0.16336088,-0.4499758,-0.0413178,0.11000001,162.0,2
-0.09571072,-0.5057812,-0.045947414,0.11000001,165.0,2
-0.01987576,-0.7203896,-0.05080326,0.11000001,168.0,2
-0.04455129,-0.5797181,-0.048947394,0.11000001,171.0,2
-0.04993295,-0.5256357,-0.048257902,0.11000001,174.0,2
-0.07125646,-0.4694955,-0.046451814,0.11000001,177.0,2
-0.1304592,-0.29001758,-0.042169385,0.11000001,180.0,2
-0.19009209,-0.10914865,-0.037876513,0.11000001,183.0,2
-0.24846524,0.0010204677,-0.033679005,0.11000001,186.0,2
-0.3571138,0.3384903,-0.026287533,0.11000001,189.0,2
-0.41822967,0.5683097,-0.022025697,0.11000001,192.0,2
-0.43921465,0.673043,-0.020331332,0.11000001,195.0,2
-0.4524828,0.69059414,-0.019077063,0.11000001,198.0,2
-27.565777,322.22684,1.6350008,0.11000001,0.0,3
2.918435,29.36161,-0.13159955,0.11000001,3.0,3
4.0387836,2.7767036,-0.14577457,0.11000001,6.0,3
4.207631,-4.667978,-0.1278774,0.11000001,9.0,3
4.0847077,-7.18922,-0.09705146,0.11000001,12.0,3
3.8363292,-7.785965,-0.05632998,0.11000001,15.0,3
3.5573235,-7.5711865,-0.011741186,0.11000001,18.0,3
3.2892594,-7.0638833,0.030627145,0.11000001,21.0,3
3.0347571,-6.4918146,0.06734435,0.11000001,24.0,3
2.780456,-5.9365807,0.097521015,0.11000001,27.0,3
2.5119748,-5.4157624,0.12171094,0.11000001,30.0,3
2.2202218,-4.9244695,0.14100784,0.11000001,33.0,3
1.9026588,-4.4541087,0.15653542,0.11000001,36.0,3
1.5624651,-3.9990535,0.16922261,0.11000001,39.0,3
1.2070113,-3.5582721,0.17975256,0.11000001,42.0,3
0.84606194,-3.1342103,0.18857913,0.11000001,45.0,3
0.4902057,-2.7314298,0.19597273,0.11000001,48.0,3
0.1495991,-2.3548477,0.20207693,0.11000001,51.0,3
-0.16688547,-2.008818,0.20694922,0.11000001,54.0,3
-0.45230806,-1.6963583,0.21059583,0.11000001,57.0,3
-0.70186144,-1.4189477,0.21299043,0.11000001,60.0,3
-0.91284543,-1.1767346,0.21409541,0.11000001,63.0,3
-1.0845367,-0.96856785,0.2138678,0.11000001,66.0,3
-1.2178743,-0.7925995,0.21227312,0.11000001,69.0,3
-1.3150345,-0.64642525,0.20928971,0.11000001,72.0,3
-1.3791131,-0.52756923,0.20491496,0.11000001,75.0,3
-1.4137065,-0.4335297,0.19917178,0.11000001,78.0,3
-1.4226354,-0.36206236,0.19210853,0.11000001,81.0,3
-1.4096836,-0.31112808,0.18380813,0.11000001,84.0,3
-1.3784269,-0.2789035,0.17437305,0.11000001,87.0,3
-1.3320891,-0.2638924,0.16393693,0.11000001,90.0,3
-1.2736132,-0.26463094,0.15265056,0.11000001,93.0,3
-1.2054785,-0.27970213,0.14067796,0.11000001,96.0,3
-1.129864,-0.30783504,0.12819411,0.11000001,99.0,3
-1.0486342,-0.34759206,0.11537199,0.11000001,102.0,3
-0.9633933,-0.39754188,0.10238115,0.11000001,105.0,3
-0.8755091,-0.4561676,0.089384146,0.11000001,108.0,3
-0.78620636,-0.5218674,0.076532155,0.11000001,111.0,3
-0.6965673,-0.5929683,0.06395784,0.11000001,114.0,3
-0.6075428,-0.66777545,0.0517799,0.11000001,117.0,3
-0.52001804,-0.74461377,0.040100098,0.11000001,120.0,3
-0.4347717,-0.8217847,0.029001476,0.11000001,123.0,3
-0.35254002,-0.89767414,0.018550906,0.11000001,126.0,3
-0.2739588,-0.970752,0.008800591,0.11000001,129.0,3
-0.19960532,-1.0395304,-0.00021187043,0.11000001,132.0,3
-0.12998559,-1.1027857,-0.00846449,0.11000001,135.0,3
-0.065542325,-1.1592678,-0.015943205,0.11000001,138.0,3
-0.0066254446,-1.2080092,-0.022646809,0.11000001,141.0,3
0.046466917,-1.2481543,-0.028582161,0.11000001,144.0,3
0.09350145,-1.2790203,-0.033762887,0.11000001,147.0,3
0.13435663,-1.3000525,-0.03820898,0.11000001,150.0,3
0.16892672,-1.3108951,-0.04194499,0.11000001,153.0,3
0.19719402,-1.3112776,-0.045000076,0.11000001,156.0,3
0.21919149,-1.3010587,-0.047404863,0.11000001,159.0,3
0.23500782,-1.280272,-0.04919524,0.11000001,162.0,3
0.24477103,-1.2491046,-0.050406337,0.11000001,165.0,3
0.24864922,-1.2076727,-0.05107347,0.11000001,168.0,3
0.2468426,-1.1562679,-0.051233254,0.11000001,171.0,3
0.23960505,-1.0953126,-0.05092269,0.11000001,174.0,3
0.22717305,-1.0252254,-0.050177325,0.11000001,177.0,3
0.20983341,-0.9464454,-0.049032737,0.11000001,180.0,3
0.18787336,-0.8594747,-0.047523163,0.11000001,183.0,3
0.16158907,-0.7648364,-0.045680117,0.11000001,186.0,3
0.13128601,-0.66311574,-0.043537736,0.11000001,189.0,3
0.09726272,-0.5548302,-0.04112507,0.11000001,192.0,3
0.05980648,-0.44051716,-0.038469553,0.11000001,195.0,3
0.019231737,-0.32077834,-0.035599887,0.11000001,198.0,3
-27.565777,349.72684,1.6350008,0.11000001,0.0,4
3.4377024,32.67024,-0.14620775,0.11000001,3.0,4
4.4045854,3.9025285,-0.1402826,0.11000001,6.0,4
4.4976,-4.124514,-0.11073209,0.11000001,9.0,4
4.3143783,-6.7780805,-0.06885916,0.11000001,12.0,4
4.047881,-7.4196076,-0.019271733,0.11000001,15.0,4
3.8067834,-7.3331447,0.029013151,0.11000001,18.0,4
3.6223521,-7.07707,0.06905308,0.11000001,21.0,4
3.481528,-6.861319,0.098260045,0.11000001,24.0,4
3.3578782,-6.7362766,0.11716484,0.11000001,27.0,4
3.226016,-6.6873727,0.12780078,0.11000001,30.0,4
3.0663002,-6.6783695,0.1326504,0.11000001,33.0,4
2.8656065,-6.6701818,0.13410999,0.11000001,36.0,4
2.6166458,-6.6284204,0.13424477,0.11000001,39.0,4
2.3171976,-6.5260644,0.13470204,0.11000001,42.0,4
1.9692173,-6.3439884,0.13669683,0.11000001,45.0,4
1.5779958,-6.0709476,0.1410298,0.11000001,48.0,4
1.1514232,-5.702439,0.14811,0.11000001,51.0,4
0.69925386,-5.2403035,0.15800163,0.11000001,54.0,4
0.23236988,-4.6916075,0.17046091,0.11000001,57.0,4
-0.23782487,-4.067727,0.18499136,0.11000001,60.0,4
-0.7000944,-3.3834686,0.20089465,0.11000001,63.0,4
-1.1438316,-2.6560013,0.21733212,0.11000001,66.0,4
-1.5595675,-1.9040797,0.23339732,0.11000001,69.0,4
-1.9391798,-1.1471102,0.24816558,0.11000001,72.0,4
-2.2760985,-0.40461284,0.2607673,0.11000001,75.0,4
-2.5652232,0.3046028,0.27042907,0.11000001,78.0,4
-2.8028705,0.9626941,0.27652553,0.11000001,81.0,4
-2.986579,1.5535117,0.27859864,0.11000001,84.0,4
-3.1149108,2.0626948,0.27638036,0.11000001,87.0,4
-3.1873136,2.4782386,0.2697882,0.11000001,90.0,4
-3.2040164,2.7907271,0.258917,0.11000001,93.0,4
-3.1660016,2.993675,0.24401948,0.11000001,96.0,4
-3.075062,3.083698,0.22548121,0.11000001,99.0,4
-2.933846,3.0608332,0.20378466,0.11000001,102.0,4
-2.745992,2.9284835,0.17948997,0.11000001,105.0,4
-2.516125,2.6933427,0.15319735,0.11000001,108.0,4
-2.2498515,2.3651323,0.12552738,0.11000001,111.0,4
-1.9537176,1.9563684,0.097099565,0.11000001,114.0,4
-1.6349766,1.4816518,0.06851367,0.11000001,117.0,4
-1.3014364,0.95713794,0.040334523,0.11000001,120.0,4
-0.961188,0.3999367,0.01308565,0.11000001,123.0,4
-0.62227494,-0.17260543,-0.012761981,0.11000001,126.0,4
-0.29252422,-0.7434658,-0.036795534,0.11000001,129.0,4
0.02079559,-1.2965548,-0.05866247,0.11000001,132.0,4
0.3111247,-1.8171331,-0.07807817,0.11000001,135.0,4
0.57276314,-2.2921362,-0.094819486,0.11000001,138.0,4
0.8009924,-2.7103722,-0.10873011,0.11000001,141.0,4
0.9921645,-3.0628583,-0.11971868,0.11000001,144.0,4
1.1436566,-3.3426664,-0.12775245,0.11000001,147.0,4
1.253922,-3.5449338,-0.13285561,0.11000001,150.0,4
1.3223861,-3.6670716,-0.13510828,0.11000001,153.0,4
1.3494179,-3.7081563,-0.13463534,0.11000001,156.0,4
1.3362345,-3.6692076,-0.13160396,0.11000001,159.0,4
1.2847782,-3.5527925,-0.12621622,0.11000001,162.0,4
1.197686,-3.3629248,-0.11870619,0.11000001,165.0,4
1.0781285,-3.104934,-0.10933001,0.11000001,168.0,4
0.9297361,-2.7850633,-0.09836242,0.11000001,171.0,4
0.7565063,-2.4105802,-0.08608834,0.11000001,174.0,4
0.5627127,-1.9893998,-0.07280158,0.11000001,177.0,4
0.35280484,-1.5299914,-0.058797985,0.11000001,180.0,4
0.13135391,-1.0412244,-0.04436966,0.11000001,183.0,4
-0.09710492,-0.5320945,-0.029799053,0.11000001,186.0,4
-0.3280425,-0.011788481,-0.015358068,0.11000001,189.0,4
-0.5571275,0.5108154,-0.0013034465,0.11000001,192.0,4
-0.7802079,1.0268664,0.012130316,0.11000001,195.0,4
-0.99343634,1.5281327,0.024729343,0.11000001,198.0,4
-27.565777,377.22684,1.6350008,0.11000001,0.0,5
3.8407698,33.349743,-0.15166858,0.11000001,3.0,5
4.6421347,2.6299253,-0.1289236,0.11000001,6.0,5
4.632081,-5.6288395,-0.091254346,0.11000001,9.0,5
4.366227,-8.102549,-0.042856794,0.11000001,12.0,5
4.058138,-8.525916,0.009880479,0.11000001,15.0,5
3.809448,-8.290187,0.056889694,0.11000001,18.0,5
3.6319418,-7.9425707,0.09239252,0.11000001,21.0,5
3.4988601,-7.6596293,0.115563,0.11000001,24.0,5
3.3773782,-7.467251,0.12832141,0.11000001,27.0,5
3.2407696,-7.3387,0.13352813,0.11000001,30.0,5
3.07135,-7.235938,0.13400897,0.11000001,33.0,5
2.8601656,-7.1256557,0.13213146,0.11000001,36.0,5
2.6056929,-6.9843135,0.12969024,0.11000001,39.0,5
2.3120854,-6.798755,0.1279177,0.11000001,42.0,5
1.9875215,-6.5642705,0.1275633,0.11000001,45.0,5
1.6424847,-6.282728,0.12897952,0.11000001,48.0,5
1.2883507,-5.960088,0.13221982,0.11000001,51.0,5
0.9362556,-5.60471,0.13710539,0.11000001,54.0,5
0.59615374,-5.2258816,0.14330252,0.11000001,57.0,5
0.27628058,-4.83268,0.15036948,0.11000001,60.0,5
-0.017157877,-4.433673,0.15781067,0.11000001,63.0,5
-0.28002816,-4.036388,0.16511339,0.11000001,66.0,5
-0.5101155,-3.6472657,0.1717797,0.11000001,69.0,5
-0.7068649,-3.27182,0.17735961,0.11000001,72.0,5
-0.87099135,-2.9145586,0.18146887,0.11000001,75.0,5
-1.0041536,-2.5793295,0.18380727,0.11000001,78.0,5
-1.1085503,-2.2692003,0.18416868,0.11000001,81.0,5
-1.1866857,-1.986574,0.18244332,0.11000001,84.0,5
-1.2411116,-1.7333087,0.17861296,0.11000001,87.0,5
-1.2742741,-1.5106144,0.17274766,0.11000001,90.0,5
-1.2884343,-1.3192458,0.164982,0.11000001,93.0,5
-1.2856526,-1.1592555,0.15551454,0.11000001,96.0,5
-1.2677954,-1.0302951,0.14457583,0.11000001,99.0,5
-1.2365203,-0.93139184,0.13242796,0.11000001,102.0,5
-1.1933746,-0.86112595,0.119341195,0.11000001,105.0,5
-1.1398253,-0.8176252,0.10558331,0.11000001,108.0,5
-1.0772691,-0.7986587,0.091413945,0.11000001,111.0,5
-1.0070593,-0.8017858,0.07707082,0.11000001,114.0,5
-0.93053555,-0.8241816,0.06277351,0.11000001,117.0,5
-0.84903955,-0.86296916,0.048712466,0.11000001,120.0,5
-0.7638704,-0.91524255,0.035053026,0.11000001,123.0,5
-0.6763128,-0.97800076,0.021933787,0.11000001,126.0,5
-0.58761126,-1.0483463,0.009467258,0.11000001,129.0,5
-0.49895054,-1.1235085,-0.0022572454,0.11000001,132.0,5
-0.411464,-1.2007562,-0.013172931,0.11000001,135.0,5
-0.326178,-1.2777305,-0.023234246,0.11000001,138.0,5
-0.24403769,-1.3521107,-0.03240961,0.11000001,141.0,5
-0.16590558,-1.4219724,-0.040683948,0.11000001,144.0,5
-0.0925193,-1.4854968,-0.048056792,0.11000001,147.0,5
-0.024511468,-1.5412155,-0.05453432,0.11000001,150.0,5
0.03758675,-1.5878133,-0.060136553,0.11000001,153.0,5
0.093346566,-1.6242803,-0.064886436,0.11000001,156.0,5
0.14243798,-1.6497589,-0.068814866,0.11000001,159.0,5
0.18464768,-1.6636761,-0.071955435,0.11000001,162.0,5
0.2198335,-1.6656123,-0.07434786,0.11000001,165.0,5
0.24793757,-1.655387,-0.07603149,0.11000001,168.0,5
0.2689747,-1.6328385,-0.07704673,0.11000001,171.0,5
0.28302425,-1.5980471,-0.07743663,0.11000001,174.0,5
0.29022694,-1.5512229,-0.07724362,0.11000001,177.0,5
0.29076397,-1.4926392,-0.07650952,0.11000001,180.0,5
0.28484952,-1.4226774,-0.075275704,0.11000001,183.0,5
0.27276027,-1.3417381,-0.07358165,0.11000001,186.0,5
0.25477716,-1.2503744,-0.071467474,0.11000001,189.0,5
0.2311859,-1.1490921,-0.06896859,0.11000001,192.0,5
0.20231903,-1.0384831,-0.06612259,0.11000001,195.0,5
0.16849355,-0.91911465,-0.062962025,0.11000001,198.0,5
-30.629498,350.10254,1.6801919,0.11000001,0.0,6
2.8665566,31.504705,-0.13676625,0.11000001,3.0,6
3.929982,3.2459846,-0.12697057,0.11000001,6.0,6
4.0020657,-4.329756,-0.09327508,0.11000001,9.0,6
3.8224719,-6.72583,-0.05055802,0.11000001,12.0,6
3.5928595,-7.30925,-0.0050964053,0.11000001,15.0,6
3.3874109,-7.2463098,0.036559254,0.11000001,18.0,6
3.2146142,-6.991984,0.070675775,0.11000001,21.0,6
3.0567253,-6.710236,0.09648936,0.11000001,24.0,6
2.8917398,-6.444573,0.11501374,0.11000001,27.0,6
2.7023427,-6.192821,0.12795442,0.11000001,30.0,6
2.478364,-5.940208,0.13706478,0.11000001,33.0,6
2.2166831,-5.6727552,0.14383984,0.11000001,36.0,6
1.919998,-5.381775,0.14940868,0.11000001,39.0,6
1.5953134,-5.064812,0.15453263,0.11000001,42.0,6
1.2522631,-4.724215,0.15966254,0.11000001,45.0,6
0.90178275,-4.365669,0.16499265,0.11000001,48.0,6
0.554785,-3.9965103,0.17053632,0.11000001,51.0,6
0.22124685,-3.624369,0.17616852,0.11000001,54.0,6
-0.09049477,-3.2564785,0.18168664,0.11000001,57.0,6
-0.37403786,-2.8987873,0.18683596,0.11000001,60.0,6
-0.62509,-2.5561204,0.19134593,0.11000001,63.0,6
-0.8413572,-2.2319596,0.19494572,0.11000001,66.0,6
-1.0222936,-1.9288591,0.19739452,0.11000001,69.0,6
-1.1688155,-1.6483895,0.19848436,0.11000001,72.0,6
-1.2828943,-1.3916152,0.19805506,0.11000001,75.0,6
-1.3671485,-1.159105,0.19600752,0.11000001,78.0,6
-1.4246457,-0.95111334,0.19230117,0.11000001,81.0,6
-1.4585156,-0.76773727,0.18695192,0.11000001,84.0,6
-1.4718144,-0.6088182,0.18003613,0.11000001,87.0,6
-1.4673823,-0.47406054,0.17167638,0.11000001,90.0,6
-1.4478009,-0.36296338,0.16203399,0.11000001,93.0,6
-1.415369,-0.27472207,0.15130171,0.11000001,96.0,6
-1.3720944,-0.20831412,0.13968776,0.11000001,99.0,6
-1.3197495,-0.16251674,0.12741074,0.11000001,102.0,6
-1.2599357,-0.13577391,0.11468738,0.11000001,105.0,6
-1.1940813,-0.12632349,0.101727135,0.11000001,108.0,6
-1.1235147,-0.13211267,0.08872684,0.11000001,111.0,6
-1.0494479,-0.15105997,0.07586406,0.11000001,114.0,6
-0.9730685,-0.18090123,0.0632947,0.11000001,117.0,6
-0.8954701,-0.21927619,0.051157508,0.11000001,120.0,6
-0.81771743,-0.26386514,0.039563943,0.11000001,123.0,6
