dBdt,dSdt,dPdt,dVdt,t,Run
-0.41124395,-0.012845886,0.17278534,0.11000001,174.0,1
-0.5629887,0.82417756,0.2100235,0.11000001,177.0,1
-0.7186241,1.6566807,0.2481248,0.11000001,180.0,1
-0.87810105,2.485989,0.286983,0.11000001,183.0,1
-1.0412978,3.3134313,0.32650256,0.11000001,186.0,1
-1.2080408,4.140149,0.3665874,0.11000001,189.0,1
-1.3781276,4.96688,0.40714657,0.11000001,192.0,1
-1.5513136,5.7944884,0.4480965,0.11000001,195.0,1
-1.7273356,6.623464,0.48935342,0.11000001,198.0,1
-33.69827,499.76956,6.2760215,0.11000001,0.0,2
-1.3350387,111.003296,1.6825944,0.11000001,3.0,2
2.5786245,50.241405,0.9258328,0.11000001,6.0,2
3.58038,30.747293,0.64452326,0.11000001,9.0,2
3.7205186,22.724638,0.49969625,0.11000001,12.0,2
3.3925776,19.502758,0.439635,0.11000001,15.0,2
2.7990444,20.999138,0.4520779,0.11000001,18.0,2
2.2632513,22.16777,0.4822241,0.11000001,21.0,2
1.909701,22.697783,0.50408787,0.11000001,24.0,2
1.7934207,20.192486,0.4962644,0.11000001,27.0,2
1.7926617,17.4303,0.46961138,0.11000001,30.0,2
1.8639305,13.261234,0.4228211,0.11000001,33.0,2
1.9022304,9.315189,0.3700594,0.11000001,36.0,2
1.8832718,4.6976275,0.31570134,0.11000001,39.0,2
1.7342705,1.2878201,0.27274454,0.11000001,42.0,2
1.4819639,-1.7396189,0.2398467,0.11000001,45.0,2
1.1158596,-3.6079645,0.22176534,0.11000001,48.0,2
0.67135394,-4.1544013,0.21633023,0.11000001,51.0,2
0.21385227,-4.7057157,0.21669176,0.11000001,54.0,2
-0.26588827,-4.2118025,0.22798915,0.11000001,57.0,2
-0.7163223,-3.2328799,0.24418592,0.11000001,60.0,2
-1.104535,-1.5322119,0.26217228,0.11000001,63.0,2
-1.3667504,-0.4739788,0.27115703,0.11000001,66.0,2
-1.5210568,0.23399943,0.27557945,0.11000001,69.0,2
-1.5804397,1.2049494,0.27767584,0.11000001,72.0,2
-1.5106127,1.4903407,0.2676567,0.11000001,75.0,2
-1.3373224,1.0008545,0.24781707,0.11000001,78.0,2
-1.1080171,0.60473937,0.22477858,0.11000001,81.0,2
-0.80543715,-0.38210535,0.19020914,0.11000001,84.0,2
-0.46154663,-2.2790267,0.14699936,0.11000001,87.0,2
-0.16259718,-3.466461,0.10985885,0.11000001,90.0,2
0.14745101,-5.0625124,0.06523408,0.11000001,93.0,2
0.43566266,-7.059831,0.018890763,0.11000001,96.0,2
0.6382961,-8.35782,-0.018277947,0.11000001,99.0,2
0.79861766,-9.474949,-0.054051086,0.11000001,102.0,2
0.92321926,-10.489142,-0.08857168,0.11000001,105.0,2
1.0087425,-11.328296,-0.120128766,0.11000001,108.0,2
1.0547118,-12.047957,-0.14767328,0.11000001,111.0,2
1.0401863,-12.148098,-0.16815051,0.11000001,114.0,2
1.0160706,-12.1515255,-0.18766847,0.11000001,117.0,2
0.9896524,-12.1746855,-0.20579971,0.11000001,120.0,2
0.9454592,-11.880856,-0.22000122,0.11000001,123.0,2
0.9190624,-11.821472,-0.23362333,0.11000001,126.0,2
0.86642855,-11.414543,-0.2416279,0.11000001,129.0,2
0.81311446,-10.792654,-0.24696666,0.11000001,132.0,2
0.7970375,-10.613198,-0.25298446,0.11000001,135.0,2
0.75285697,-10.123743,-0.25308642,0.11000001,138.0,2
0.6966202,-9.401742,-0.24951307,0.11000001,141.0,2
0.6572248,-8.836445,-0.24509692,0.11000001,144.0,2
0.615926,-8.172014,-0.2379567,0.11000001,147.0,2
0.5893866,-7.6689386,-0.22973762,0.11000001,150.0,2
0.55875456,-7.1673455,-0.21872668,0.11000001,153.0,2
0.5151019,-6.5454288,-0.20440868,0.11000001,156.0,2
0.46790358,-5.922815,-0.18795544,0.11000001,159.0,2
0.4151048,-5.183114,-0.16932432,0.11000001,162.0,2
0.3838171,-4.6971354,-0.15112796,0.11000001,165.0,2
0.3563841,-4.416645,-0.13164029,0.11000001,168.0,2
0.29541618,-3.798314,-0.10755015,0.11000001,171.0,2
0.23540755,-3.2734406,-0.08262716,0.11000001,174.0,2
0.16559945,-2.7524374,-0.055880524,0.11000001,177.0,2
0.07763259,-2.0982153,-0.026652368,0.11000001,180.0,2
-0.017602675,-1.4304396,0.0037868542,0.11000001,183.0,2
-0.11909959,-0.8238165,0.035288755,0.11000001,186.0,2
-0.24406043,0.042025864,0.06955689,0.11000001,189.0,2
-0.36129594,0.807278,0.10320182,0.11000001,192.0,2
-0.4702296,1.4309587,0.13628657,0.11000001,195.0,2
-0.5794667,1.9465798,0.16976692,0.11000001,198.0,2
-33.69827,475.5347,6.2760215,0.11000001,0.0,3
-2.9942527,117.43831,1.9841034,0.11000001,3.0,3
0.9452217,64.86737,1.2704014,0.11000001,6.0,3
2.2045228,45.58298,0.976386,0.11000001,9.0,3
2.6030715,36.54528,0.8127161,0.11000001,12.0,3
2.536496,32.630814,0.72184306,0.11000001,15.0,3
2.1967957,31.725698,0.68550295,0.11000001,18.0,3
1.7673867,32.027462,0.68089503,0.11000001,21.0,3
1.4005902,32.00358,0.681795,0.11000001,24.0,3
1.1707563,30.786587,0.67020917,0.11000001,27.0,3
1.0747612,28.207397,0.64012766,0.11000001,30.0,3
1.0642257,24.5516,0.5942903,0.11000001,33.0,3
1.0787499,20.28759,0.53934824,0.11000001,36.0,3
1.067364,15.881681,0.48236576,0.11000001,39.0,3
0.9975953,11.705833,0.42895648,0.11000001,42.0,3
0.856914,8.008621,0.3827103,0.11000001,45.0,3
0.6499148,4.9186707,0.34520313,0.11000001,48.0,3
0.39402628,2.4647534,0.31635565,0.11000001,51.0,3
0.1146842,0.5985253,0.29488114,0.11000001,54.0,3
-0.15908918,-0.78107053,0.27870467,0.11000001,57.0,3
-0.3988876,-1.8046514,0.26539782,0.11000001,60.0,3
-0.5802189,-2.6127627,0.2525212,0.11000001,63.0,3
-0.6850971,-3.33739,0.23792008,0.11000001,66.0,3
-0.7036126,-4.0887437,0.21995732,0.11000001,69.0,3
-0.63444823,-4.945623,0.19762635,0.11000001,72.0,3
-0.48428422,-5.950969,0.1705856,0.11000001,75.0,3
-0.26643538,-7.1119757,0.13912205,0.11000001,78.0,3
0.0012901854,-8.405964,0.10402256,0.11000001,81.0,3
0.2988779,-9.787301,0.066416554,0.11000001,84.0,3
0.60644037,-11.197813,0.02758005,0.11000001,87.0,3
0.9060843,-12.575718,-0.0112076355,0.11000001,90.0,3
1.1832138,-13.86348,-0.048801497,0.11000001,93.0,3
1.427246,-15.013665,-0.084264226,0.11000001,96.0,3
1.6316756,-15.991898,-0.11691364,0.11000001,99.0,3
1.793758,-16.777597,-0.14630176,0.11000001,102.0,3
1.9138484,-17.363081,-0.17220004,0.11000001,105.0,3
1.9946729,-17.751686,-0.1945459,0.11000001,108.0,3
2.0404627,-17.955053,-0.21340139,0.11000001,111.0,3
2.056296,-17.99079,-0.228917,0.11000001,114.0,3
2.0475922,-17.87933,-0.24128233,0.11000001,117.0,3
2.019444,-17.642986,-0.25069892,0.11000001,120.0,3
1.9766606,-17.303513,-0.25737944,0.11000001,123.0,3
1.9232538,-16.881393,-0.2615098,0.11000001,126.0,3
1.8626335,-16.395355,-0.26326978,0.11000001,129.0,3
1.797411,-15.86157,-0.2628083,0.11000001,132.0,3
1.7295961,-15.294012,-0.26026225,0.11000001,135.0,3
1.6605755,-14.703915,-0.2557505,0.11000001,138.0,3
1.5912329,-14.100371,-0.24937418,0.11000001,141.0,3
1.5220257,-13.490524,-0.2412261,0.11000001,144.0,3
1.453096,-12.879625,-0.23139432,0.11000001,147.0,3
1.3844116,-12.271507,-0.21995814,0.11000001,150.0,3
1.3157127,-11.66871,-0.20700014,0.11000001,153.0,3
1.2466437,-11.072768,-0.19259162,0.11000001,156.0,3
1.17683,-10.484454,-0.17681313,0.11000001,159.0,3
1.105868,-9.903847,-0.15973976,0.11000001,162.0,3
1.0333576,-9.330581,-0.14145148,0.11000001,165.0,3
0.9589366,-8.764101,-0.122020125,0.11000001,168.0,3
0.8823024,-8.203625,-0.10153287,0.11000001,171.0,3
0.8031908,-7.6480865,-0.08006147,0.11000001,174.0,3
0.72142,-7.096669,-0.05768405,0.11000001,177.0,3
0.63681495,-6.548205,-0.034477133,0.11000001,180.0,3
0.5493057,-6.001744,-0.010517435,0.11000001,183.0,3
0.45882967,-5.456553,0.014125504,0.11000001,186.0,3
0.36544093,-4.9118037,0.039377272,0.11000001,189.0,3
0.26914716,-4.36663,0.06517345,0.11000001,192.0,3
0.17005128,-3.8207343,0.091443494,0.11000001,195.0,3
0.06826498,-3.2734663,0.11813366,0.11000001,198.0,3
-33.69827,503.0347,6.2760215,0.11000001,0.0,4
-1.1252267,108.94026,1.6435586,0.11000001,3.0,4
2.6867523,50.739822,0.90119267,0.11000001,6.0,4
3.7750244,29.46122,0.5954802,0.11000001,9.0,4
3.932154,20.285934,0.43892473,0.11000001,12.0,4
3.5656126,17.648811,0.38111275,0.11000001,15.0,4
2.9667187,18.45455,0.3920774,0.11000001,18.0,4
2.4225056,19.809055,0.42770866,0.11000001,21.0,4
2.1103206,19.71716,0.45000246,0.11000001,24.0,4
2.0552554,17.499159,0.44213727,0.11000001,27.0,4
2.177921,13.461713,0.40566793,0.11000001,30.0,4
2.3624434,8.361947,0.35132283,0.11000001,33.0,4
2.5030746,3.018236,0.29161906,0.11000001,36.0,4
2.5244422,-1.8826878,0.2370808,0.11000001,39.0,4
2.3854895,-5.8482656,0.19500433,0.11000001,42.0,4
2.0756428,-8.578405,0.16945472,0.11000001,45.0,4
1.60853,-9.94185,0.1617968,0.11000001,48.0,4
1.015618,-9.9485655,0.17128752,0.11000001,51.0,4
0.34046203,-8.724845,0.19555788,0.11000001,54.0,4
-0.36640137,-6.492314,0.23106743,0.11000001,57.0,4
-1.0522481,-3.5456967,0.2734485,0.11000001,60.0,4
-1.6666557,-0.22974446,0.3178641,0.11000001,63.0,4
-2.165967,3.0896792,0.3593185,0.11000001,66.0,4
-2.5175767,6.0603065,0.39313397,0.11000001,69.0,4
-2.703419,8.381001,0.4153579,0.11000001,72.0,4
-2.7223084,9.837094,0.42320138,0.11000001,75.0,4
-2.5901785,10.327405,0.4154007,0.11000001,78.0,4
-2.3377986,9.87329,0.39231008,0.11000001,81.0,4
-2.0061483,8.607654,0.35578847,0.11000001,84.0,4
-1.6398387,6.7443447,0.30879265,0.11000001,87.0,4
-1.2803625,4.535835,0.25481486,0.11000001,90.0,4
-0.9602956,2.2296145,0.19733079,0.11000001,93.0,4
-0.69993013,0.032784034,0.1393498,0.11000001,96.0,4
-0.5064642,-1.909054,0.08315276,0.11000001,99.0,4
-0.37581712,-3.5165703,0.03026308,0.11000001,102.0,4
-0.29577732,-4.769827,-0.01846461,0.11000001,105.0,4
-0.24985719,-5.694355,-0.06267819,0.11000001,108.0,4
-0.220852,-6.344008,-0.10232531,0.11000001,111.0,4
-0.1934273,-6.786059,-0.13752496,0.11000001,114.0,4
-0.15584147,-7.0884247,-0.16844611,0.11000001,117.0,4
-0.100620866,-7.3121862,-0.195258,0.11000001,120.0,4
-0.024489706,-7.506636,-0.21810853,0.11000001,123.0,4
0.07227871,-7.707023,-0.23712341,0.11000001,126.0,4
0.18670882,-7.935317,-0.25240687,0.11000001,129.0,4
0.31394967,-8.200697,-0.26405236,0.11000001,132.0,4
0.44822237,-8.50259,-0.27216944,0.11000001,135.0,4
0.5834958,-8.832074,-0.27685902,0.11000001,138.0,4
0.7139992,-9.1744795,-0.27823746,0.11000001,141.0,4
0.8345504,-9.5117855,-0.27643085,0.11000001,144.0,4
0.9408285,-9.823869,-0.27157137,0.11000001,147.0,4
1.0293208,-10.090216,-0.26379475,0.11000001,150.0,4
1.0974983,-10.29138,-0.2532383,0.11000001,153.0,4
1.143543,-10.409302,-0.24004021,0.11000001,156.0,4
1.1664913,-10.428745,-0.22434391,0.11000001,159.0,4
1.1658856,-10.337095,-0.20629038,0.11000001,162.0,4
1.1418182,-10.124597,-0.18602079,0.11000001,165.0,4
1.0948014,-9.7847185,-0.16367958,0.11000001,168.0,4
1.0257027,-9.314031,-0.13941199,0.11000001,171.0,4
0.93553805,-8.7116165,-0.11335785,0.11000001,174.0,4
0.82565814,-7.9796047,-0.08566449,0.11000001,177.0,4
0.6975204,-7.1226277,-0.056472022,0.11000001,180.0,4
0.55263525,-6.1474934,-0.02590832,0.11000001,183.0,4
0.3927417,-5.063207,0.005897596,0.11000001,186.0,4
0.21956901,-3.8807998,0.038825754,0.11000001,189.0,4
0.03501204,-2.6130934,0.07277081,0.11000001,192.0,4
-0.15907422,-1.2744625,0.10764242,0.11000001,195.0,4
-0.36073145,0.11928182,0.1433549,0.11000001,198.0,4
-33.69827,530.53467,6.2760215,0.11000001,0.0,5
0.5165244,97.7891,1.3293344,0.11000001,3.0,5
3.9004905,36.61941,0.61440736,0.11000001,6.0,5
4.6094556,16.23203,0.34837133,0.11000001,9.0,5
4.390556,9.510211,0.24576527,0.11000001,12.0,5
3.7003367,9.81087,0.2512064,0.11000001,15.0,5
2.921402,12.845657,0.3145712,0.11000001,18.0,5
2.3613746,15.193804,0.37896404,0.11000001,21.0,5
2.1375165,15.126897,0.4093453,0.11000001,24.0,5
2.1957345,12.515984,0.39874125,0.11000001,27.0,5
2.4023068,8.106425,0.3572548,0.11000001,30.0,5
2.6195986,2.8812444,0.30033112,0.11000001,33.0,5
2.7427108,-2.2821546,0.2420505,0.11000001,36.0,5
2.7085028,-6.731,0.19270122,0.11000001,39.0,5
2.4913757,-10.045847,0.1585479,0.11000001,42.0,5
2.094978,-12.006952,0.14248146,0.11000001,45.0,5
1.54397,-12.555339,0.14479162,0.11000001,48.0,5
0.8766186,-11.756132,0.16390893,0.11000001,51.0,5
0.13896665,-9.77017,0.19699214,0.11000001,54.0,5
-0.6203063,-6.8297772,0.2403758,0.11000001,57.0,5
-1.3538647,-3.2172713,0.28996387,0.11000001,60.0,5
-2.0194771,0.75684845,0.3415135,0.11000001,63.0,5
-2.5828078,4.776394,0.39096504,0.11000001,66.0,5
-3.019595,8.543141,0.4346549,0.11000001,69.0,5
-3.3169293,11.799426,0.46959066,0.11000001,72.0,5
-3.4735498,14.348619,0.4936202,0.11000001,75.0,5
-3.4988558,16.068445,0.5055366,0.11000001,78.0,5
-3.4111955,16.916292,0.505107,0.11000001,81.0,5
-3.234947,16.92534,0.49297658,0.11000001,84.0,5
-2.9976544,16.19163,0.47049102,0.11000001,87.0,5
-2.7267034,14.854841,0.43945673,0.11000001,90.0,5
-2.4468253,13.078022,0.40190163,0.11000001,93.0,5
-2.1781616,11.026779,0.35983917,0.11000001,96.0,5
-1.9351884,8.853489,0.31508276,0.11000001,99.0,5
-1.7266153,6.686528,0.2691722,0.11000001,102.0,5
-1.5559338,4.6248665,0.22330144,0.11000001,105.0,5
-1.4222953,2.7376008,0.17835401,0.11000001,108.0,5
-1.3218168,1.066183,0.13493523,0.11000001,111.0,5
-1.2486658,-0.37067124,0.093442336,0.11000001,114.0,5
-1.1961446,-1.5720245,0.054107502,0.11000001,117.0,5
-1.1574895,-2.5491536,0.017066041,0.11000001,120.0,5
-1.1265275,-3.3214655,-0.017607125,0.11000001,123.0,5
-1.0979723,-3.9125068,-0.049869843,0.11000001,126.0,5
-1.0677085,-4.347262,-0.07968856,0.11000001,129.0,5
-1.0327713,-4.6501765,-0.10703369,0.11000001,132.0,5
-0.9912796,-4.8439884,-0.1318692,0.11000001,135.0,5
-0.9423607,-4.9488893,-0.1541572,0.11000001,138.0,5
-0.8859855,-4.9822955,-0.17386037,0.11000001,141.0,5
-0.82278293,-4.9587927,-0.1909396,0.11000001,144.0,5
-0.75383174,-4.89013,-0.20537066,0.11000001,147.0,5
-0.6806271,-4.7857895,-0.21712554,0.11000001,150.0,5
-0.604796,-4.6528606,-0.22619937,0.11000001,153.0,5
-0.52808577,-4.496856,-0.23259726,0.11000001,156.0,5
-0.45226508,-4.3215227,-0.2363335,0.11000001,159.0,5
-0.37902474,-4.129535,-0.23744583,0.11000001,162.0,5
-0.30985722,-3.922559,-0.23597944,0.11000001,165.0,5
-0.24623032,-3.70131,-0.2319964,0.11000001,168.0,5
-0.18931371,-3.466344,-0.22556429,0.11000001,171.0,5
-0.14016397,-3.2175527,-0.21677507,0.11000001,174.0,5
-0.09961463,-2.9545093,-0.20571433,0.11000001,177.0,5
-0.068286695,-2.6768143,-0.19248946,0.11000001,180.0,5
-0.04671899,-2.3839085,-0.17719585,0.11000001,183.0,5
-0.035160426,-2.0752597,-0.1599542,0.11000001,186.0,5
-0.033831473,-1.7505208,-0.14087519,0.11000001,189.0,5
-0.042759907,-1.4089019,-0.12007024,0.11000001,192.0,5
-0.061867993,-1.0502392,-0.09765855,0.11000001,195.0,5
-0.090993725,-0.67430174,-0.073750526,0.11000001,198.0,5
-35.038124,497.29327,6.1135154,0.11000001,0.0,6
-1.449513,105.31547,1.5780191,0.11000001,3.0,6
2.214452,49.80196,0.885808,0.11000001,6.0,6
3.1181846,30.978863,0.6196476,0.11000001,9.0,6
3.1368017,23.9427,0.50237817,0.11000001,12.0,6
2.7492003,22.476398,0.4716268,0.11000001,15.0,6
2.2480009,23.249794,0.48671943,0.11000001,18.0,6
1.8417661,23.916393,0.5097606,0.11000001,21.0,6
1.6241615,23.209993,0.51614934,0.11000001,24.0,6
1.5843751,20.856518,0.4979499,0.11000001,27.0,6
1.6530418,17.201551,0.45887598,0.11000001,30.0,6
1.7467767,12.835165,0.40769053,0.11000001,33.0,6
1.7952877,8.34895,0.3536343,0.11000001,36.0,6
1.7523011,4.219132,0.30413795,0.11000001,39.0,6
1.5967982,0.77167356,0.26410267,0.11000001,42.0,6
1.3295476,-1.8136202,0.23597074,0.11000001,45.0,6
0.968185,-3.4824638,0.2201345,0.11000001,48.0,6
0.54176193,-4.2811103,0.2154034,0.11000001,51.0,6
0.08598657,-4.331905,0.21947935,0.11000001,54.0,6
-0.36140066,-3.8093688,0.22937903,0.11000001,57.0,6
-0.7645566,-2.9179988,0.24182636,0.11000001,60.0,6
-1.0929238,-1.8707069,0.2535765,0.11000001,63.0,6
-1.323968,-0.86819077,0.26175708,0.11000001,66.0,6
-1.4448456,-0.081167795,0.26407698,0.11000001,69.0,6
-1.4530703,0.36422005,0.25901556,0.11000001,72.0,6
-1.3560302,0.39364842,0.24589716,0.11000001,75.0,6
-1.1694658,-0.0115018515,0.22487253,0.11000001,78.0,6
-0.9149507,-0.8208408,0.19679926,0.11000001,81.0,6
-0.61710167,-1.9642503,0.16304776,0.11000001,84.0,6
-0.30071646,-3.3462288,0.12528674,0.11000001,87.0,6
0.011726014,-4.860241,0.085250795,0.11000001,90.0,6
0.30191556,-6.4025908,0.04456264,0.11000001,93.0,6
0.55656934,-7.882038,0.0046071107,0.11000001,96.0,6
0.76764846,-9.226445,-0.03353561,0.11000001,99.0,6
0.9319442,-10.385168,-0.0690967,0.11000001,102.0,6
1.0502622,-11.328578,-0.101598985,0.11000001,105.0,6
1.1263137,-12.045267,-0.13078786,0.11000001,108.0,6
1.1657071,-12.538938,-0.15659107,0.11000001,111.0,6
1.1749717,-12.823619,-0.17904243,0.11000001,114.0,6
1.1608573,-12.920315,-0.1982451,0.11000001,117.0,6
1.1296769,-12.853475,-0.2143287,0.11000001,120.0,6
1.0869995,-12.64915,-0.22743738,0.11000001,123.0,6
1.0374641,-12.332314,-0.23769431,0.11000001,126.0,6
0.98465884,-11.926301,-0.24521242,0.11000001,129.0,6
0.9312079,-11.451456,-0.25008744,0.11000001,132.0,6
0.87878305,-10.925539,-0.2523882,0.11000001,135.0,6
0.828322,-10.363197,-0.25218067,0.11000001,138.0,6
0.7801487,-9.77618,-0.24952115,0.11000001,141.0,6
0.7340397,-9.173593,-0.24445678,0.11000001,144.0,6
0.68943197,-8.562333,-0.23704419,0.11000001,147.0,6
0.64556557,-7.947571,-0.22733048,0.11000001,150.0,6
0.6014845,-7.3324237,-0.21537519,0.11000001,153.0,6
0.5562336,-6.719128,-0.20124972,0.11000001,156.0,6
