tB,tS,tP,tV,t,Run
102.064995,92.22352,8.851625,9.110002,81.0,1
98.84975,88.76942,9.353535,9.440002,84.0,1
95.57883,85.6659,9.836656,9.770002,87.0,1
92.29223,82.87606,10.2986145,10.100002,90.0,1
89.02288,80.36692,10.737236,10.430003,93.0,1
85.797676,78.10859,11.150594,10.760003,96.0,1
82.63832,76.07385,11.537052,11.090004,99.0,1
79.56206,74.237885,11.895304,11.420005,102.0,1
76.58227,72.57795,12.224418,11.750006,105.0,1
73.70902,71.07344,12.523849,12.080007,108.0,1
70.94948,69.70585,12.79345,12.410007,111.0,1
68.30836,68.45861,13.033452,12.740008,114.0,1
65.78822,67.31706,13.244426,13.070009,117.0,1
63.389812,66.2685,13.427257,13.40001,120.0,1
61.112385,65.30187,13.583083,13.730011,123.0,1
58.95393,64.40774,13.713243,14.060012,126.0,1
56.91141,63.57813,13.81922,14.390014,129.0,1
54.98102,62.806267,13.902596,14.720015,132.0,1
53.15836,62.086533,13.964996,15.050015,135.0,1
51.4386,61.414173,14.008051,15.380016,138.0,1
49.816616,60.7852,14.033364,15.710017,141.0,1
48.287155,60.196304,14.042484,16.040018,144.0,1
46.844864,59.644676,14.036882,16.37002,147.0,1
45.48448,59.12791,14.017943,16.70002,150.0,1
44.200764,58.64397,13.986949,17.030022,153.0,1
42.98869,58.191086,13.94508,17.360022,156.0,1
41.84337,57.76769,13.893412,17.690023,159.0,1
40.76012,57.3724,13.832915,18.020023,162.0,1
39.73448,57.004005,13.764461,18.350025,165.0,1
38.76222,56.661415,13.688827,18.680025,168.0,1
37.83933,56.343647,13.606692,19.010027,171.0,1
36.962044,56.04981,13.518664,19.340027,174.0,1
36.126823,55.779106,13.425261,19.670029,177.0,1
35.330303,55.53085,13.32693,20.00003,180.0,1
34.569374,55.30442,13.224057,20.33003,183.0,1
33.84109,55.09928,13.116961,20.660032,186.0,1
33.1427,54.914974,13.00591,20.990032,189.0,1
32.471615,54.75113,12.891116,21.320034,192.0,1
31.825401,54.60745,12.772753,21.650034,195.0,1
31.20174,54.48374,12.650945,21.980034,198.0,1
3.3666987,-3.780496,0.09005442,0.2,0.0,2
5.352772,352.31097,-0.27596107,0.53000003,3.0,2
15.240377,392.80554,-0.5216984,0.86000013,6.0,2
23.358858,395.85938,-0.46321318,1.1900002,9.0,2
31.455288,388.97443,-0.3260493,1.5200001,12.0,2
39.92256,377.92038,-0.15214947,1.8500003,15.0,2
48.84531,362.21368,0.045345537,2.1800003,18.0,2
58.189518,345.46808,0.2612054,2.5100005,21.0,2
67.87988,326.6847,0.4938375,2.8400006,24.0,2
77.767365,307.54504,0.74266446,3.1700003,27.0,2
87.60484,285.88327,1.0101385,3.5,30.0,2
97.06337,264.84106,1.3006431,3.83,33.0,2
105.862144,244.20436,1.6190596,4.1600003,36.0,2
113.76733,225.72417,1.9682542,4.4900007,39.0,2
120.56988,207.87169,2.3526003,4.8200006,42.0,2
126.087074,192.06328,2.7753282,5.150001,45.0,2
130.2465,177.39719,3.2365236,5.4800014,48.0,2
132.99516,164.25398,3.7371993,5.8100014,51.0,2
134.52596,153.39162,4.2639174,6.140001,54.0,2
134.9426,143.05962,4.81422,6.4700003,57.0,2
134.25357,133.84917,5.3921294,6.8,60.0,2
132.60966,125.54596,5.9914646,7.1299996,63.0,2
130.3344,118.939156,6.592745,7.46,66.0,2
127.63584,112.81726,7.1872563,7.7900004,69.0,2
124.414825,106.85987,7.789253,8.120001,72.0,2
120.8222,101.976006,8.389822,8.450001,75.0,2
117.07969,97.648964,8.974383,8.780002,78.0,2
113.12116,93.36156,9.551685,9.110002,81.0,2
109.07144,89.97471,10.112013,9.440002,84.0,2
105.166504,87.158165,10.636525,9.770002,87.0,2
101.209465,83.944275,11.143903,10.100002,90.0,2
97.28192,81.6699,11.625732,10.430003,93.0,2
93.60899,79.70695,12.062617,10.760003,96.0,2
89.97805,77.41581,12.4744,11.090004,99.0,2
86.36056,75.573204,12.862237,11.420005,102.0,2
82.912575,74.020096,13.211699,11.750006,105.0,2
79.65782,72.60197,13.521453,12.080007,108.0,2
76.56324,71.26512,13.795507,12.410007,111.0,2
73.52244,69.80309,14.04431,12.740008,114.0,2
70.59664,68.70277,14.2620325,13.070009,117.0,2
67.8993,67.75462,14.4398365,13.40001,120.0,2
65.3763,66.75728,14.585122,13.730011,123.0,2
63.05529,66.01653,14.697076,14.060012,126.0,2
60.862373,65.05826,14.785057,14.390014,129.0,2
58.749245,64.2445,14.854334,14.720015,132.0,2
56.85374,63.729187,14.8934965,15.050015,135.0,2
55.072742,62.894154,14.9150305,15.380016,138.0,2
53.301876,62.12539,14.9288645,15.710017,141.0,2
51.64259,61.568695,14.925709,16.040018,144.0,2
50.1074,60.96773,14.906029,16.37002,147.0,2
48.69825,60.499016,14.870854,16.70002,150.0,2
47.394264,59.976322,14.823619,17.030022,153.0,2
46.132233,59.419643,14.770836,17.360022,156.0,2
44.91661,58.936832,14.712051,17.690023,159.0,2
43.76247,58.477753,14.646156,18.020023,162.0,2
42.735172,58.219242,14.567639,18.350025,165.0,2
41.84114,57.93228,14.477584,18.680025,168.0,2
40.946392,57.440308,14.389221,19.010027,171.0,2
40.05905,57.13225,14.300716,19.340027,174.0,2
39.220383,56.80677,14.208247,19.670029,177.0,2
38.39006,56.439957,14.115503,20.00003,180.0,2
37.575466,56.14017,14.021299,20.33003,183.0,2
36.79865,55.87016,13.923492,20.660032,186.0,2
36.016182,55.50735,13.826047,20.990032,189.0,2
35.268517,55.326454,13.724587,21.320034,192.0,2
34.615856,55.20708,13.614149,21.650034,195.0,2
34.03545,55.0754,13.497752,21.980034,198.0,2
3.5108328,-11.764596,0.060542747,0.2,0.0,3
4.105136,321.56955,-0.24265482,0.53000003,3.0,3
13.587992,354.7317,-0.5579338,0.86000013,6.0,3
20.900784,358.63647,-0.54496336,1.1900002,9.0,3
27.969086,352.8305,-0.44069833,1.5200001,12.0,3
35.205723,342.50043,-0.29424667,1.8500003,15.0,3
42.71952,329.63565,-0.11990819,2.1800003,18.0,3
50.51805,315.18082,0.07728143,2.5100005,21.0,3
58.552616,299.6725,0.29554632,2.8400006,24.0,3
66.729195,283.4789,0.5346899,3.1700003,27.0,3
74.91214,266.90454,0.79560167,3.5,30.0,3
82.92918,250.23721,1.0800819,3.83,33.0,3
90.5815,233.76472,1.3906475,4.1600003,36.0,3
97.66026,217.77104,1.730145,4.4900007,39.0,3
103.9684,202.5189,2.1011307,4.8200006,42.0,3
109.34381,188.22627,2.505136,5.150001,45.0,3
113.67841,175.04572,2.9420462,5.4800014,48.0,3
116.92762,163.05408,3.4098334,5.8100014,51.0,3
119.10834,152.25618,3.9047558,6.140001,54.0,3
120.28738,142.59978,4.421901,6.4700003,57.0,3
120.56517,133.99599,4.955847,6.8,60.0,3
120.05937,126.3388,5.5012326,7.1299996,63.0,3
118.891716,119.51997,6.0531077,7.46,66.0,3
117.17914,113.4381,6.607071,7.7900004,69.0,3
115.02868,108.003075,7.1592627,8.120001,72.0,3
112.53537,103.13709,7.706267,8.450001,75.0,3
109.78175,98.77383,8.244998,8.780002,78.0,3
106.83855,94.856995,8.772607,9.110002,81.0,3
103.76568,91.338455,9.286398,9.440002,84.0,3
100.61364,88.17646,9.783807,9.770002,87.0,3
97.42462,85.334366,10.262388,10.100002,90.0,3
94.233734,82.77939,10.719843,10.430003,93.0,3
91.07,80.48184,11.154059,10.760003,96.0,3
87.95717,78.41453,11.563173,11.090004,99.0,3
84.914474,76.5525,11.945614,11.420005,102.0,3
81.957275,74.872765,12.300156,11.750006,105.0,3
79.097466,73.35421,12.625954,12.080007,108.0,3
76.34401,71.97767,12.92256,12.410007,111.0,3
73.70325,70.72583,13.18993,12.740008,114.0,3
71.17929,69.583336,13.428395,13.070009,117.0,3
68.77423,68.53659,13.638635,13.40001,120.0,3
66.48854,67.57372,13.821629,13.730011,123.0,3
64.321236,66.68463,13.978606,14.060012,126.0,3
62.27018,65.8606,14.110979,14.390014,129.0,3
60.332283,65.09433,14.220305,14.720015,132.0,3
58.503727,64.37965,14.308213,15.050015,135.0,3
56.780136,63.7114,14.376377,15.380016,138.0,3
55.156727,63.08529,14.426461,15.710017,141.0,3
53.62851,62.49772,14.460092,16.040018,144.0,3
52.19033,61.945602,14.478837,16.37002,147.0,3
50.836994,61.42638,14.484182,16.70002,150.0,3
49.56336,60.93786,14.47752,17.030022,153.0,3
48.364388,60.47808,14.46014,17.360022,156.0,3
47.23521,60.04536,14.433229,17.690023,159.0,3
46.171127,59.63819,14.397869,18.020023,162.0,3
45.167645,59.25521,14.35504,18.350025,165.0,3
44.220512,58.89516,14.305622,18.680025,168.0,3
43.32571,58.55691,14.250404,19.010027,171.0,3
42.479446,58.239376,14.190085,19.340027,174.0,3
41.678173,57.941566,14.125286,19.670029,177.0,3
40.918552,57.662582,14.056554,20.00003,180.0,3
40.197506,57.401543,13.9843645,20.33003,183.0,3
39.512142,57.157646,13.90913,20.660032,186.0,3
38.85979,56.930145,13.831214,20.990032,189.0,3
38.237957,56.71832,13.750923,21.320034,192.0,3
37.64435,56.52152,13.668526,21.650034,195.0,3
37.076797,56.33916,13.584242,21.980034,198.0,3
4.8520803,-6.493381,-0.017288301,0.2,0.0,4
5.6050467,355.98242,-0.2767201,0.53000003,3.0,4
15.473893,395.35397,-0.51522857,0.86000013,6.0,4
23.664787,401.9377,-0.4511014,1.1900002,9.0,4
31.94923,397.31912,-0.30577984,1.5200001,12.0,4
40.69871,387.1917,-0.123396054,1.8500003,15.0,4
50.008793,373.70544,0.08277183,2.1800003,18.0,4
59.873573,357.86496,0.30700824,2.5100005,21.0,4
70.21703,340.2446,0.54610413,2.8400006,24.0,4
80.8947,321.26385,0.7983337,3.1700003,27.0,4
91.69073,301.31226,1.0636448,3.5,30.0,4
102.32023,280.80777,1.344224,3.83,33.0,4
112.44322,260.21426,1.6449062,4.1600003,36.0,4
121.69411,240.02437,1.9729333,4.4900007,39.0,4
129.72546,220.71451,2.3367765,4.8200006,42.0,4
136.25774,202.6852,2.7441316,5.150001,45.0,4
141.1198,186.20876,3.199845,5.4800014,48.0,4
144.26633,171.40628,3.7046642,5.8100014,51.0,4
145.76717,158.26123,4.2553315,6.140001,54.0,4
145.77617,146.66011,4.845718,6.4700003,57.0,4
144.49374,136.44049,5.468287,6.8,60.0,4
142.13495,127.42992,6.115218,7.1299996,63.0,4
138.90842,119.46939,6.7789927,7.46,66.0,4
135.00516,112.42334,7.4525123,7.7900004,69.0,4
130.59459,106.18035,8.128962,8.120001,72.0,4
125.824295,100.64992,8.801625,8.450001,75.0,4
120.821526,95.75732,9.463744,8.780002,78.0,4
115.69537,91.438965,10.108494,9.110002,81.0,4
110.5388,87.63852,10.729068,9.440002,84.0,4
105.43037,84.304146,11.318885,9.770002,87.0,4
100.43563,81.38687,11.871855,10.100002,90.0,4
95.60844,78.83983,12.382682,10.430003,93.0,4
90.99163,76.618454,12.847137,10.760003,96.0,4
86.61799,74.68075,13.262273,11.090004,99.0,4
82.510864,72.988144,13.62653,11.420005,102.0,4
78.68505,71.50584,13.939747,11.750006,105.0,4
75.14752,70.20324,14.20306,12.080007,108.0,4
71.89845,69.05398,14.418728,12.410007,111.0,4
68.93212,68.035675,14.589901,12.740008,114.0,4
66.237976,67.12944,14.720383,13.070009,117.0,4
63.801586,66.31935,14.814382,13.40001,120.0,4
61.60553,65.59197,14.876301,13.730011,123.0,4
59.630325,64.935646,14.910552,14.060012,126.0,4
57.8551,64.34011,14.921406,14.390014,129.0,4
56.258266,63.796215,14.912897,14.720015,132.0,4
54.8181,63.29555,14.888734,15.050015,135.0,4
53.513165,62.830353,14.852264,15.380016,138.0,4
52.3227,62.39351,14.806451,15.710017,141.0,4
51.22696,61.978355,14.753848,16.040018,144.0,4
50.207428,61.578876,14.696622,16.37002,147.0,4
49.24705,61.189716,14.63656,16.70002,150.0,4
48.330433,60.80613,14.575081,17.030022,153.0,4
47.443825,60.424175,14.513267,17.360022,156.0,4
46.575333,60.040646,14.451882,17.690023,159.0,4
45.71491,59.653187,14.391408,18.020023,162.0,4
44.854393,59.26026,14.33206,18.350025,165.0,4
43.987473,58.86109,14.273825,18.680025,168.0,4
43.109642,58.455788,14.216493,19.010027,171.0,4
42.218136,58.045116,14.159677,19.340027,174.0,4
41.31185,57.63052,14.102848,19.670029,177.0,4
40.391167,57.21407,14.045376,20.00003,180.0,4
39.457848,56.79835,13.986546,20.33003,183.0,4
38.514843,56.386364,13.925591,20.660032,186.0,4
37.566124,55.981403,13.861724,20.990032,189.0,4
36.616474,55.587093,13.794156,21.320034,192.0,4
35.671272,55.20709,13.722132,21.650034,195.0,4
34.736282,54.845215,13.644942,21.980034,198.0,4
5.0488744,1.0269371,0.028452145,0.2,0.0,5
6.852489,390.9108,-0.28720093,0.53000003,3.0,5
17.023623,430.83514,-0.45537445,0.86000013,6.0,5
25.847523,434.28497,-0.35220712,1.1900002,9.0,5
34.91142,425.47046,-0.1825332,1.5200001,12.0,5
44.510765,410.83585,0.016063005,1.8500003,15.0,5
54.696014,392.84918,0.23281609,2.1800003,18.0,5
65.42172,372.69363,0.4630421,2.5100005,21.0,5
76.569214,351.06973,0.70414233,2.8400006,24.0,5
87.94601,328.5023,0.9551406,3.1700003,27.0,5
99.285194,305.47522,1.217189,3.5,30.0,5
110.25468,282.48773,1.4941769,3.83,33.0,5
120.48189,260.0603,1.7928402,4.1600003,36.0,5
129.59593,238.70139,2.1218667,4.4900007,39.0,5
137.28061,218.84875,2.4899273,4.8200006,42.0,5
143.32361,200.8091,2.9032736,5.150001,45.0,5
147.6443,184.72249,3.3639412,5.4800014,48.0,5
150.29018,170.5676,3.8694367,5.8100014,51.0,5
151.40654,158.20293,4.4138355,6.140001,54.0,5
151.1946,147.42229,4.9895124,6.4700003,57.0,5
149.87355,138.00345,5.5886736,6.8,60.0,5
147.65457,129.73973,6.2042327,7.1299996,63.0,5
144.72723,122.454124,6.830078,7.46,66.0,5
141.25488,116.00207,7.460961,7.7900004,69.0,5
137.37505,110.268105,8.092227,8.120001,72.0,5
133.20226,105.16018,8.719541,8.450001,75.0,5
128.83139,100.60423,9.338684,8.780002,78.0,5
124.34098,96.539154,9.945419,9.110002,81.0,5
119.79602,92.91303,10.535467,9.440002,84.0,5
115.250404,89.68014,11.104544,9.770002,87.0,5
110.74868,86.79899,11.648469,10.100002,90.0,5
106.32761,84.23118,12.163311,10.430003,93.0,5
102.01723,81.94053,12.6455555,10.760003,96.0,5
97.84166,79.89318,13.092259,11.090004,99.0,5
93.819786,78.05749,13.501182,11.420005,102.0,5
89.96577,76.404434,13.870864,11.750006,105.0,5
86.28944,74.907845,14.200666,12.080007,108.0,5
82.7968,73.54464,14.490739,12.410007,111.0,5
79.49044,72.29489,14.741946,12.740008,114.0,5
76.36999,71.14178,14.955778,13.070009,117.0,5
73.432594,70.07141,15.134204,13.40001,120.0,5
70.673416,69.07247,15.279552,13.730011,123.0,5
68.08602,68.13595,15.394384,14.060012,126.0,5
65.66282,67.2547,15.481372,14.390014,129.0,5
63.395443,66.42316,15.543211,14.720015,132.0,5
61.27505,65.636894,15.582537,15.050015,135.0,5
59.292614,64.89243,15.601869,15.380016,138.0,5
57.439053,64.18699,15.603574,15.710017,141.0,5
55.705467,63.518223,15.589843,16.040018,144.0,5
54.08325,62.88421,15.562665,16.37002,147.0,5
52.564148,62.283195,15.523843,16.70002,150.0,5
51.140305,61.71364,15.474981,17.030022,153.0,5
49.804337,61.174137,15.417507,17.360022,156.0,5
48.54935,60.663307,15.352672,17.690023,159.0,5
47.368893,60.179863,15.281569,18.020023,162.0,5
46.257,59.722572,15.205147,18.350025,165.0,5
45.208153,59.290245,15.124228,18.680025,168.0,5
44.217247,58.88172,15.039512,19.010027,171.0,5
43.279587,58.49587,14.951598,19.340027,174.0,5
42.390858,58.131645,14.860992,19.670029,177.0,5
41.54711,57.78803,14.768123,20.00003,180.0,5
40.744705,57.464043,14.673346,20.33003,183.0,5
39.98033,57.15881,14.576951,20.660032,186.0,5
39.250935,56.871452,14.479179,20.990032,189.0,5
38.55372,56.601173,14.380222,21.320034,192.0,5
37.886143,56.34725,14.280231,21.650034,195.0,5
37.245857,56.108955,14.17932,21.980034,198.0,5
8.342106,3.004963,0.1343256,0.2,0.0,6
7.2831635,357.49545,-0.2454982,0.53000003,3.0,6
16.606207,392.7894,-0.48513535,0.86000013,6.0,6
24.523726,395.65588,-0.42980403,1.1900002,9.0,6
32.53098,387.71317,-0.29568654,1.5200001,12.0,6
40.91542,374.7052,-0.12553568,1.8500003,15.0,6
49.729454,358.83585,0.068344556,2.1800003,18.0,6
58.938923,341.16077,0.28140718,2.5100005,21.0,6
68.450066,322.29715,0.51190275,2.8400006,24.0,6
78.11289,302.69223,0.75975597,3.1700003,27.0,6
87.72273,282.73975,1.0264641,3.5,30.0,6
97.027664,262.82962,1.3151628,3.83,33.0,6
105.74619,243.35774,1.6304483,4.1600003,36.0,6
113.595825,224.70822,1.9776751,4.4900007,39.0,6
120.32886,207.21745,2.361739,4.8200006,42.0,6
125.76669,191.1354,2.7856855,5.150001,45.0,6
129.8219,176.59941,3.2497017,5.4800014,48.0,6
132.50102,163.63199,3.7509332,5.8100014,51.0,6
133.88911,152.16177,4.2841268,6.140001,54.0,6
134.12381,142.0574,4.8427277,6.4700003,57.0,6
133.36823,133.16129,5.419922,6.8,60.0,6
131.78961,125.31518,6.009331,7.1299996,63.0,6
129.54568,118.37488,6.6053123,7.46,66.0,6
126.7778,112.21626,7.202955,7.7900004,69.0,6
123.60868,106.73576,7.7979345,8.120001,72.0,6
120.14279,101.84788,8.3863325,8.450001,75.0,6
116.46804,97.48207,8.964476,8.780002,78.0,6
112.65789,93.579285,9.528822,9.110002,81.0,6
108.77339,90.08918,10.075925,9.440002,84.0,6
104.86511,86.967766,10.602438,9.770002,87.0,6
100.974785,84.17577,11.105159,10.100002,90.0,6
97.1366,81.67755,11.581126,10.430003,93.0,6
93.37836,79.44022,12.027708,10.760003,96.0,6
89.72234,77.43344,12.442694,11.090004,99.0,6
86.18604,75.62922,12.824388,11.420005,102.0,6
82.78271,74.00191,13.171654,11.750006,105.0,6
79.52189,72.52838,13.483951,12.080007,108.0,6
76.40986,71.18791,13.76131,12.410007,111.0,6
73.45006,69.9625,14.004302,12.740008,114.0,6
70.64346,68.83652,14.213976,13.070009,117.0,6
67.98897,67.796684,14.391775,13.40001,120.0,6
65.483734,66.83191,14.539447,13.730011,123.0,6
63.12356,65.933014,14.65896,14.060012,126.0,6
60.90314,65.0925,14.752414,14.390014,129.0,6
58.816456,64.30427,14.821967,14.720015,132.0,6
56.85689,63.56336,14.869777,15.050015,135.0,6
55.01754,62.865738,14.8979435,15.380016,138.0,6
53.291325,62.208096,14.90848,15.710017,141.0,6
51.67118,61.587727,14.903275,16.040018,144.0,6
50.15017,61.002293,14.884085,16.37002,147.0,6
48.72152,60.449837,14.852524,16.70002,150.0,6
47.37871,59.928635,14.810057,17.030022,153.0,6
46.11552,59.437153,14.757998,17.360022,156.0,6
44.926086,58.97397,14.697528,17.690023,159.0,6
43.804844,58.53783,14.629689,18.020023,162.0,6
42.746574,58.127514,14.555401,18.350025,165.0,6
41.74643,57.741898,14.475467,18.680025,168.0,6
40.799854,57.379944,14.390587,19.010027,171.0,6
39.902637,57.040676,14.301366,19.340027,174.0,6
39.05088,56.72317,14.20832,19.670029,177.0,6
38.240974,56.426533,14.111891,20.00003,180.0,6
37.469536,56.14996,14.01245,20.33003,183.0,6
36.733482,55.892727,13.910308,20.660032,186.0,6
36.029938,55.654152,13.805716,20.990032,189.0,6
35.356247,55.43357,13.698882,21.320034,192.0,6
34.709976,55.230488,13.589969,21.650034,195.0,6
34.08884,55.044357,13.479099,21.980034,198.0,6
7.989718,-2.9696462,-0.0030828188,0.2,0.0,7
6.702163,356.63666,-0.2571469,0.53000003,3.0,7
16.190855,392.42218,-0.49674875,0.86000013,6.0,7
24.159845,395.51382,-0.44052258,1.1900002,9.0,7
32.185635,387.70648,-0.30570132,1.5200001,12.0,7
40.575634,374.79205,-0.13507555,1.8500003,15.0,7
49.389656,358.99268,0.059125327,2.1800003,18.0,7
58.59744,341.3721,0.27241173,2.5100005,21.0,7
68.10784,322.55112,0.50306684,2.8400006,24.0,7
77.772995,302.978,0.75102097,3.1700003,27.0,7
87.38997,283.04666,1.0177569,3.5,30.0,7
96.708145,263.14667,1.3063828,3.83,33.0,7
105.44663,243.67393,1.6214712,4.1600003,36.0,7
113.3226,225.01317,1.9683682,4.4900007,39.0,7
120.08716,207.50261,2.3519936,4.8200006,42.0,7
125.55972,191.39476,2.7754428,5.150001,45.0,7
129.65057,176.83,3.2389715,5.4800014,48.0,7
132.36409,163.83356,3.7397852,5.8100014,51.0,7
133.7838,152.33603,4.272671,6.140001,54.0,7
134.04634,142.2072,4.8310895,6.4700003,57.0,7
133.31456,133.28989,5.4082212,6.8,60.0,7
131.75581,125.425674,5.9976754,7.1299996,63.0,7
129.52814,118.47008,6.593791,7.46,66.0,7
126.773346,112.29852,7.1916385,7.7900004,69.0,7
123.61461,106.80698,7.786886,8.120001,72.0,7
120.156815,101.909645,8.375605,8.450001,75.0,7
116.48826,97.53566,8.954117,8.780002,78.0,7
112.68272,93.62575,9.518879,9.110002,81.0,7
108.80148,90.12941,10.066445,9.440002,84.0,7
104.8954,87.00255,10.59346,9.770002,87.0,7
101.00638,84.2058,11.096722,10.100002,90.0,7
97.16876,81.703415,11.573263,10.430003,93.0,7
93.410484,79.46248,12.020442,10.760003,96.0,7
89.753975,77.452614,12.436046,11.090004,99.0,7
86.21678,75.64572,12.818367,11.420005,102.0,7
82.81227,74.01614,13.16626,11.750006,105.0,7
79.55005,72.5407,13.479176,12.080007,108.0,7
76.43647,71.19865,13.757134,12.410007,111.0,7
73.47504,69.97189,14.000702,12.740008,114.0,7
70.666725,68.844765,14.210919,13.070009,117.0,7
68.01051,67.80397,14.389227,13.40001,120.0,7
65.50357,66.83839,14.537367,13.730011,123.0,7
63.141727,65.93881,14.657308,14.060012,126.0,7
60.919724,65.0977,14.751146,14.390014,129.0,7
58.831512,64.30895,14.821044,14.720015,132.0,7
56.870514,63.567566,14.869158,15.050015,135.0,7
55.02981,62.86953,14.897594,15.380016,138.0,7
53.302364,62.21151,14.908363,15.710017,141.0,7
51.68108,61.590775,14.903359,16.040018,144.0,7
50.15901,61.005028,14.884343,16.37002,147.0,7
48.729393,60.45228,14.852929,16.70002,150.0,7
47.3857,59.930786,14.810583,17.030022,153.0,7
46.12172,59.439037,14.758628,17.360022,156.0,7
44.93156,58.97562,14.698242,17.690023,159.0,7
43.809654,58.53923,14.630472,18.020023,162.0,7
