dBdt,dSdt,dPdt,dVdt,t,Run
-1.0825809,0.030765722,0.07273872,0.11000001,120.0,6
-1.0177481,0.027520692,0.061971232,0.11000001,123.0,6
-0.94770867,0.009374531,0.05117517,0.11000001,126.0,6
-0.8736463,-0.021517165,0.040470745,0.11000001,129.0,6
-0.7967213,-0.06308635,0.029956944,0.11000001,132.0,6
-0.71809167,-0.11308287,0.01972972,0.11000001,135.0,6
-0.6388366,-0.16942722,0.009870028,0.11000001,138.0,6
-0.5600195,-0.23004581,0.00044803118,0.11000001,141.0,6
-0.48257264,-0.2930616,-0.008477855,0.11000001,144.0,6
-0.40736887,-0.35673127,-0.016861144,0.11000001,147.0,6
-0.3351654,-0.41946188,-0.0246668,0.11000001,150.0,6
-0.26664138,-0.4798557,-0.031867094,0.11000001,153.0,6
-0.2023503,-0.5366993,-0.038444567,0.11000001,156.0,6
-0.14275332,-0.5889752,-0.044390228,0.11000001,159.0,6
-0.08822249,-0.6358266,-0.049701743,0.11000001,162.0,6
-0.039027683,-0.6765468,-0.05438399,0.11000001,165.0,6
0.0046346774,-0.710613,-0.058447275,0.11000001,168.0,6
0.042638015,-0.7376527,-0.06190596,0.11000001,171.0,6
0.07495983,-0.7574079,-0.06477713,0.11000001,174.0,6
0.10160204,-0.7697347,-0.06708446,0.11000001,177.0,6
0.12262513,-0.77458006,-0.06884878,0.11000001,180.0,6
0.13815722,-0.7720187,-0.07010005,0.11000001,183.0,6
0.14833088,-0.7621805,-0.070864946,0.11000001,186.0,6
0.15335122,-0.7452039,-0.071167976,0.11000001,189.0,6
0.15341169,-0.7213908,-0.07104245,0.11000001,192.0,6
0.14874934,-0.6910159,-0.0705152,0.11000001,195.0,6
0.13960272,-0.654364,-0.06961575,0.11000001,198.0,6
-25.817245,324.97583,1.8482525,0.11000001,0.0,7
4.4289055,28.010271,-0.3202347,0.11000001,3.0,7
5.2288933,0.97548616,-0.2812697,0.11000001,6.0,7
5.065185,-6.005595,-0.21803254,0.11000001,9.0,7
4.5996075,-7.8602014,-0.13920115,0.11000001,12.0,7
4.0478153,-7.881344,-0.05326502,0.11000001,15.0,7
3.5328014,-7.2958503,0.026380636,0.11000001,18.0,7
3.0987897,-6.6155934,0.09098917,0.11000001,21.0,7
2.7424698,-6.025695,0.13812645,0.11000001,24.0,7
2.4426646,-5.565924,0.16931915,0.11000001,27.0,7
2.1764615,-5.2194705,0.18770418,0.11000001,30.0,7
1.92573,-4.953842,0.1966303,0.11000001,33.0,7
1.6788211,-4.737666,0.19904587,0.11000001,36.0,7
1.4301026,-4.5468545,0.19728912,0.11000001,39.0,7
1.178547,-4.365149,0.19311474,0.11000001,42.0,7
0.92628855,-4.1830764,0.18777978,0.11000001,45.0,7
0.67715055,-3.995987,0.18215713,0.11000001,48.0,7
0.43548378,-3.802236,0.17683241,0.11000001,51.0,7
0.20538104,-3.601865,0.17217073,0.11000001,54.0,7
-0.009843275,-3.3954754,0.16837713,0.11000001,57.0,7
-0.20796014,-3.183832,0.16552414,0.11000001,60.0,7
-0.38775805,-2.9675844,0.16357298,0.11000001,63.0,7
-0.54898924,-2.7472308,0.16240986,0.11000001,66.0,7
-0.69209,-2.5233674,0.16184203,0.11000001,69.0,7
-0.81798565,-2.296731,0.16164012,0.11000001,72.0,7
-0.9277961,-2.068489,0.16154265,0.11000001,75.0,7
-1.0226777,-1.8403195,0.16128503,0.11000001,78.0,7
-1.1036699,-1.6142917,0.16061872,0.11000001,81.0,7
-1.1715752,-1.3929882,0.1593223,0.11000001,84.0,7
-1.2270166,-1.179171,0.15721974,0.11000001,87.0,7
-1.2703725,-0.9758179,0.1541791,0.11000001,90.0,7
-1.3018981,-0.785782,0.15012047,0.11000001,93.0,7
-1.3217578,-0.61169446,0.14501208,0.11000001,96.0,7
-1.3300787,-0.4557424,0.13886566,0.11000001,99.0,7
-1.3270949,-0.31969273,0.13173252,0.11000001,102.0,7
-1.3130778,-0.20473206,0.12369327,0.11000001,105.0,7
-1.2884598,-0.11138425,0.11485273,0.11000001,108.0,7
-1.2538339,-0.039652612,0.105331875,0.11000001,111.0,7
-1.2099179,0.010985594,0.09526264,0.11000001,114.0,7
-1.1576031,0.041565124,0.08477971,0.11000001,117.0,7
-1.0978776,0.053538933,0.07401937,0.11000001,120.0,7
-1.0318137,0.048627056,0.06311362,0.11000001,123.0,7
-0.9605535,0.028801858,0.05218792,0.11000001,126.0,7
-0.8853006,-0.003827244,0.041354053,0.11000001,129.0,7
-0.80721825,-0.04708655,0.030722275,0.11000001,132.0,7
-0.7274593,-0.0987477,0.020384526,0.11000001,135.0,7
-0.6471315,-0.15669683,0.010422078,0.11000001,138.0,7
-0.5672889,-0.218884,0.00090541056,0.11000001,141.0,7
-0.4888844,-0.28339484,-0.008107668,0.11000001,144.0,7
-0.41277725,-0.34846392,-0.016570274,0.11000001,147.0,7
-0.33972856,-0.4124982,-0.02444699,0.11000001,150.0,7
-0.27043384,-0.4741113,-0.031710662,0.11000001,153.0,7
-0.20542914,-0.53209037,-0.038344324,0.11000001,156.0,7
-0.1451838,-0.58540595,-0.0443405,0.11000001,159.0,7
-0.09007806,-0.633154,-0.049694944,0.11000001,162.0,7
-0.040364534,-0.6747104,-0.05441403,0.11000001,165.0,7
0.0037605986,-0.7095293,-0.05850855,0.11000001,168.0,7
0.042170897,-0.7372142,-0.061993357,0.11000001,171.0,7
0.07483981,-0.7575309,-0.064886026,0.11000001,174.0,7
0.10177361,-0.7703236,-0.06721024,0.11000001,177.0,7
0.123054065,-0.77558714,-0.068989225,0.11000001,180.0,7
0.13879247,-0.7733608,-0.07024957,0.11000001,183.0,7
0.14914685,-0.76378584,-0.07102085,0.11000001,186.0,7
0.15430549,-0.7470481,-0.07133043,0.11000001,189.0,7
0.15448304,-0.72342634,-0.071207285,0.11000001,192.0,7
0.1498954,-0.6931713,-0.070680186,0.11000001,195.0,7
0.1408023,-0.6565918,-0.06977815,0.11000001,198.0,7
-23.74281,272.1796,1.8137301,0.09,0.0,8
4.362518,30.346245,-0.32231113,0.09,3.0,8
5.37714,2.550595,-0.30452666,0.09,6.0,8
5.3316107,-5.3755126,-0.2500312,0.09,9.0,8
4.9331493,-7.8244057,-0.17697889,0.09,12.0,8
4.387505,-8.128086,-0.09111253,0.09,15.0,8
3.8371956,-7.6158814,-0.0062940703,0.09,18.0,8
3.3524115,-6.904591,0.065963306,0.09,21.0,8
2.9452078,-6.2458715,0.12096199,0.09,24.0,8
2.6003397,-5.711915,0.1590928,0.09,27.0,8
2.2960236,-5.2987566,0.1831384,0.09,30.0,8
2.0134308,-4.9773545,0.19648136,0.09,33.0,8
1.7397867,-4.7161865,0.20223513,0.09,36.0,8
1.4684277,-4.4896617,0.20293559,0.09,39.0,8
1.1976368,-4.2800837,0.20050895,0.09,42.0,8
0.9290843,-4.076677,0.19635391,0.09,45.0,8
0.66629446,-3.8737946,0.19145869,0.09,48.0,8
0.4134882,-3.6690643,0.18649665,0.09,51.0,8
0.17459731,-3.4618418,0.18191305,0.09,54.0,8
-0.047234964,-3.2522323,0.17797703,0.09,57.0,8
-0.2499334,-3.0404098,0.17481582,0.09,60.0,8
-0.4325347,-2.8264868,0.17244512,0.09,63.0,8
-0.5950089,-2.6104681,0.17078473,0.09,66.0,8
-0.7380891,-2.3923957,0.16968097,0.09,69.0,8
-0.8629553,-2.1726112,0.168926,0.09,72.0,8
-0.97099257,-1.951842,0.1682797,0.09,75.0,8
-1.0635715,-1.7314116,0.16748883,0.09,78.0,8
-1.1419159,-1.5131774,0.1663133,0.09,81.0,8
-1.2070074,-1.2994694,0.16453643,0.09,84.0,8
-1.2595644,-1.0929723,0.16198051,0.09,87.0,8
-1.3000749,-0.896567,0.15851662,0.09,90.0,8
-1.3288362,-0.71303695,0.15406048,0.09,93.0,8
-1.3460493,-0.5450095,0.14858252,0.09,96.0,8
-1.3518893,-0.39473772,0.14209226,0.09,99.0,8
-1.346553,-0.26398823,0.13463551,0.09,102.0,8
-1.3303462,-0.15392576,0.1262963,0.09,105.0,8
-1.303682,-0.065161414,0.11717665,0.09,108.0,8
-1.2671512,0.0022878496,0.1073957,0.09,111.0,8
-1.2214799,0.048936635,0.097086,0.09,114.0,8
-1.1675252,0.075804554,0.08638175,0.09,117.0,8
-1.1062905,0.084334575,0.07541898,0.09,120.0,8
-1.0388427,0.07620538,0.06432734,0.09,123.0,8
-0.9663347,0.053427365,0.053231996,0.09,126.0,8
-0.8899421,0.018065995,0.04224878,0.09,129.0,8
-0.8108382,-0.027666984,0.031481482,0.09,132.0,8
-0.7301775,-0.08158901,0.021023707,0.09,135.0,8
-0.6490776,-0.1415829,0.010956516,0.09,138.0,8
-0.5685511,-0.20556179,0.0013473617,0.09,141.0,8
-0.48957768,-0.27165785,-0.0077422666,0.09,144.0,8
-0.41301316,-0.33809194,-0.016269935,0.09,147.0,8
-0.3396195,-0.40332872,-0.02420082,0.09,150.0,8
-0.27005056,-0.46594533,-0.031507827,0.09,153.0,8
-0.20487724,-0.52471626,-0.038174607,0.09,156.0,8
-0.14454402,-0.5786701,-0.04419611,0.09,159.0,8
-0.08941056,-0.62692547,-0.04956768,0.09,162.0,8
-0.03975543,-0.6688347,-0.054298606,0.09,165.0,8
0.0042542145,-0.7038736,-0.0583959,0.09,168.0,8
0.042499986,-0.7316819,-0.061878283,0.09,171.0,8
0.0749591,-0.75198823,-0.064765744,0.09,174.0,8
0.101633236,-0.7647205,-0.06707911,0.09,177.0,8
0.12262909,-0.76981264,-0.068845004,0.09,180.0,8
0.13805772,-0.7673744,-0.070089534,0.09,183.0,8
0.14807251,-0.7575121,-0.07084135,0.09,186.0,8
0.15287417,-0.74046975,-0.07112974,0.09,189.0,8
0.15268554,-0.7164667,-0.07098464,0.09,192.0,8
0.14773077,-0.68582493,-0.07043578,0.09,195.0,8
0.13826504,-0.64885193,-0.06950983,0.09,198.0,8
