dBdt,dSdt,dPdt,dVdt,t,Run
-1.4432582,-0.6719769,0.111692056,0.11000001,102.0,6
-1.4104961,-0.6153206,0.10128053,0.11000001,105.0,6
-1.3704872,-0.56879747,0.0909033,0.11000001,108.0,6
-1.3244957,-0.5312338,0.0807097,0.11000001,111.0,6
-1.2736549,-0.50148594,0.070829764,0.11000001,114.0,6
-1.219032,-0.47847462,0.061371658,0.11000001,117.0,6
-1.1615771,-0.46118286,0.05241946,0.11000001,120.0,6
-1.1021523,-0.4486575,0.044037998,0.11000001,123.0,6
-1.0415066,-0.4400574,0.036271192,0.11000001,126.0,6
-0.9802902,-0.43458158,0.02914619,0.11000001,129.0,6
-0.9190755,-0.4315607,0.0226742,0.11000001,132.0,6
-0.8583448,-0.43037257,0.016854705,0.11000001,135.0,6
-0.7984969,-0.43048704,0.0116749955,0.11000001,138.0,6
-0.7398737,-0.43143928,0.007115031,0.11000001,141.0,6
-0.68275046,-0.43283448,0.0031474442,0.11000001,144.0,6
-0.62733835,-0.43434796,-0.00025837356,0.11000001,147.0,6
-0.5738168,-0.43568516,-0.0031385631,0.11000001,150.0,6
-0.522297,-0.4366266,-0.0055291946,0.11000001,153.0,6
-0.47288427,-0.43698996,-0.0074676,0.11000001,156.0,6
-0.42562848,-0.43662074,-0.008992787,0.11000001,159.0,6
-0.38055876,-0.435414,-0.010140717,0.11000001,162.0,6
-0.33768472,-0.4332781,-0.010947966,0.11000001,165.0,6
-0.29699144,-0.43016437,-0.011449295,0.11000001,168.0,6
-0.25845793,-0.4260199,-0.011676499,0.11000001,171.0,6
-0.22203524,-0.42084157,-0.011660482,0.11000001,174.0,6
-0.18767525,-0.41463387,-0.011430107,0.11000001,177.0,6
-0.15531658,-0.4073867,-0.011011732,0.11000001,180.0,6
-0.12489991,-0.39912316,-0.010429053,0.11000001,183.0,6
-0.096347444,-0.38988042,-0.009704641,0.11000001,186.0,6
-0.069591746,-0.37969285,-0.008858759,0.11000001,189.0,6
-0.04455053,-0.36859936,-0.00790941,0.11000001,192.0,6
-0.021147897,-0.35664713,-0.0068728696,0.11000001,195.0,6
0.0006859402,-0.34386566,-0.005763698,0.11000001,198.0,6
-6.01501,294.18356,0.15781958,0.11000001,0.0,7
1.9418486,35.050957,0.01125231,0.11000001,3.0,7
2.9486594,7.5167074,-0.011978904,0.11000001,6.0,7
3.210368,-0.4683028,-0.009477753,0.11000001,9.0,7
3.263743,-3.605864,0.008051692,0.11000001,12.0,7
3.2533283,-5.022317,0.033258937,0.11000001,15.0,7
3.2066686,-5.710238,0.05950927,0.11000001,18.0,7
3.1124194,-6.0327487,0.08289392,0.11000001,21.0,7
2.9606173,-6.137962,0.10206233,0.11000001,24.0,7
2.752499,-6.098578,0.117102,0.11000001,27.0,7
2.497488,-5.9585567,0.12868379,0.11000001,30.0,7
2.2083695,-5.748412,0.1376097,0.11000001,33.0,7
1.8980399,-5.4906235,0.14462054,0.11000001,36.0,7
1.577878,-5.2019663,0.15032554,0.11000001,39.0,7
1.257186,-4.894964,0.15518697,0.11000001,42.0,7
0.9431606,-4.5788426,0.15953031,0.11000001,45.0,7
0.6411954,-4.260442,0.16355507,0.11000001,48.0,7
0.35513335,-3.944771,0.16735078,0.11000001,51.0,7
0.08766834,-3.6355493,0.17091537,0.11000001,54.0,7
-0.15944384,-3.3355901,0.17417394,0.11000001,57.0,7
-0.38510895,-3.0470343,0.17699476,0.11000001,60.0,7
-0.5887608,-2.771592,0.17921221,0.11000001,63.0,7
-0.7701889,-2.5106285,0.18064733,0.11000001,66.0,7
-0.92949975,-2.2652478,0.18112539,0.11000001,69.0,7
-1.0670446,-2.0363028,0.1804959,0.11000001,72.0,7
-1.1833887,-1.824434,0.17864662,0.11000001,75.0,7
-1.279289,-1.6300081,0.17551078,0.11000001,78.0,7
-1.3556792,-1.4531866,0.17107596,0.11000001,81.0,7
-1.4136499,-1.2938429,0.16538104,0.11000001,84.0,7
-1.4544256,-1.1516428,0.15851328,0.11000001,87.0,7
-1.479338,-1.0259957,0.15060155,0.11000001,90.0,7
-1.4898005,-0.9161495,0.14180642,0.11000001,93.0,7
-1.4872657,-0.8211501,0.13230686,0.11000001,96.0,7
-1.4732069,-0.73995984,0.12229534,0.11000001,99.0,7
-1.4490685,-0.67143637,0.11196285,0.11000001,102.0,7
-1.4162606,-0.6143699,0.10149345,0.11000001,105.0,7
-1.3761314,-0.5675635,0.09105861,0.11000001,108.0,7
-1.3299505,-0.5298163,0.08080903,0.11000001,111.0,7
-1.2788777,-0.49996457,0.07087607,0.11000001,114.0,7
-1.2239937,-0.4769173,0.061369043,0.11000001,117.0,7
-1.1662523,-0.4596379,0.052372936,0.11000001,120.0,7
-1.106527,-0.44717214,0.04395225,0.11000001,123.0,7
-1.0455681,-0.4386534,0.036151882,0.11000001,126.0,7
-0.98405004,-0.43328777,0.02899898,0.11000001,129.0,7
-0.92253584,-0.43038315,0.022504264,0.11000001,132.0,7
-0.8615067,-0.42933175,0.016666284,0.11000001,135.0,7
-0.8013843,-0.42957503,0.011473157,0.11000001,138.0,7
-0.7424973,-0.4306649,0.0069034477,0.11000001,141.0,7
-0.685119,-0.4321896,0.0029304074,0.11000001,144.0,7
-0.6294745,-0.43382743,-0.00047840987,0.11000001,147.0,7
-0.5757316,-0.43528402,-0.0033584903,0.11000001,150.0,7
-0.5240167,-0.4363361,-0.0057464885,0.11000001,153.0,7
-0.4744188,-0.43679816,-0.0076810066,0.11000001,156.0,7
-0.4269876,-0.43652654,-0.009199875,0.11000001,159.0,7
-0.38176414,-0.43539083,-0.010341074,0.11000001,162.0,7
-0.3387489,-0.4333323,-0.011140221,0.11000001,165.0,7
-0.2979323,-0.43028376,-0.0116325915,0.11000001,168.0,7
-0.2592796,-0.4262,-0.011850477,0.11000001,171.0,7
-0.22275303,-0.4210707,-0.01182508,0.11000001,174.0,7
-0.18830882,-0.41489694,-0.011584983,0.11000001,177.0,7
-0.15586737,-0.40767944,-0.011156815,0.11000001,180.0,7
-0.125375,-0.3994591,-0.010564998,0.11000001,183.0,7
-0.09676057,-0.39023772,-0.009831611,0.11000001,186.0,7
-0.06994187,-0.380067,-0.008976684,0.11000001,189.0,7
-0.04485467,-0.36898294,-0.00801868,0.11000001,192.0,7
-0.02141398,-0.3570323,-0.0069743805,0.11000001,195.0,7
0.00045906016,-0.34426323,-0.005857356,0.11000001,198.0,7
-4.21793,241.90822,0.15199275,0.09,0.0,8
1.9020506,37.3872,0.020192655,0.09,3.0,8
2.9379706,9.459949,-0.0077709854,0.09,6.0,8
3.2561245,0.68571264,-0.010358017,0.09,9.0,8
3.3430946,-2.946083,0.0032139556,0.09,12.0,8
3.3479738,-4.644274,0.026871946,0.09,15.0,8
3.3116384,-5.4939766,0.053613156,0.09,18.0,8
3.22747,-5.91535,0.07842984,0.09,21.0,8
3.08429,-6.084081,0.09917724,0.09,24.0,8
2.8816075,-6.0860257,0.115582824,0.09,27.0,8
2.6282518,-5.9723687,0.12821445,0.09,30.0,8
2.337384,-5.778287,0.13788904,0.09,33.0,8
2.0226855,-5.5294986,0.14539868,0.09,36.0,8
1.6963593,-5.2450957,0.1514112,0.09,39.0,8
1.3684403,-4.9391913,0.15644217,0.09,42.0,8
1.0466939,-4.6221924,0.16085827,0.09,45.0,8
0.7369021,-4.301683,0.16489202,0.09,48.0,8
0.44318444,-3.9831882,0.16865882,0.09,51.0,8
0.16839424,-3.670786,0.17217416,0.09,54.0,8
-0.08560596,-3.367502,0.17537446,0.09,57.0,8
-0.3176996,-3.0756192,0.1781351,0.09,60.0,8
-0.52728486,-2.7969337,0.1802971,0.09,63.0,8
-0.71417254,-2.5328774,0.18168035,0.09,66.0,8
-0.8784755,-2.2845783,0.18211111,0.09,69.0,8
-1.0205754,-2.0529268,0.1814371,0.09,72.0,8
-1.1410469,-1.8385615,0.17954275,0.09,75.0,8
-1.2406876,-1.6418785,0.17636098,0.09,78.0,8
-1.3204436,-1.4630172,0.17187682,0.09,81.0,8
-1.3814429,-1.3018647,0.16612792,0.09,84.0,8
-1.4249225,-1.1580677,0.15920296,0.09,87.0,8
-1.4522538,-1.0310472,0.15122999,0.09,90.0,8
-1.4648701,-0.92000836,0.14237027,0.09,93.0,8
-1.4642462,-0.82401884,0.13280606,0.09,96.0,8
-1.4518869,-0.7419885,0.12272932,0.09,99.0,8
-1.4292606,-0.6727567,0.11233396,0.09,102.0,8
-1.3977982,-0.61512136,0.10180543,0.09,105.0,8
-1.358869,-0.56784904,0.09131534,0.09,108.0,8
-1.3137642,-0.52972907,0.08101689,0.09,111.0,8
-1.263658,-0.49958637,0.07104166,0.09,114.0,8
-1.2096456,-0.4762967,0.06149869,0.09,117.0,8
-1.1527035,-0.4588298,0.05247247,0.09,120.0,8
-1.0937037,-0.44622034,0.04402931,0.09,123.0,8
-1.033418,-0.437582,0.03621211,0.09,126.0,8
-0.9725202,-0.43212056,0.029047968,0.09,129.0,8
-0.9115831,-0.42914197,0.022546832,0.09,132.0,8
-0.8510994,-0.42801479,0.016707309,0.09,135.0,8
-0.79148674,-0.42819893,0.011516037,0.09,138.0,8
-0.7330835,-0.42922765,0.0069519123,0.09,141.0,8
-0.67616665,-0.43070108,0.002986811,0.09,144.0,8
-0.6209611,-0.43227887,-0.00041212008,0.09,147.0,8
-0.5676378,-0.43368015,-0.0032804525,0.09,150.0,8
-0.51632494,-0.4346794,-0.0056561884,0.09,153.0,8
-0.4671135,-0.43507648,-0.0075775557,0.09,156.0,8
-0.42005712,-0.434741,-0.009083641,0.09,159.0,8
-0.3751908,-0.43355963,-0.010211026,0.09,162.0,8
-0.33251774,-0.43143725,-0.010997599,0.09,165.0,8
-0.2920323,-0.42831677,-0.011477442,0.09,168.0,8
-0.25369805,-0.42417005,-0.011683884,0.09,171.0,8
-0.21748437,-0.41897216,-0.011647409,0.09,174.0,8
-0.18332523,-0.41273814,-0.011397356,0.09,177.0,8
-0.15117662,-0.40545678,-0.010959885,0.09,180.0,8
-0.12095449,-0.39716604,-0.010359693,0.09,183.0,8
-0.09260173,-0.38788036,-0.009618882,0.09,186.0,8
-0.06603414,-0.37765253,-0.008758222,0.09,189.0,8
-0.041190032,-0.36650643,-0.0077947173,0.09,192.0,8
-0.017975569,-0.35450003,-0.0067453696,0.09,195.0,8
0.00367764,-0.34167653,-0.0056250496,0.09,198.0,8
