dTdt,dEBdt,dStydt,dH2dt,dBeEtdt,dToMedt,t,Run
-28.114347,-0.865548,0.7721679,0.740975,0.060171347,0.032047193,0.6,3
-25.861197,-0.80249697,0.7153802,0.68325704,0.053278588,0.032992978,0.72,3
-23.855303,-0.74596095,0.6642206,0.6314143,0.047417816,0.03369281,0.84,3
-22.058323,-0.69496024,0.61787665,0.58458936,0.042401448,0.034191977,0.96,3
-20.439701,-0.6487159,0.57569873,0.5420944,0.038082294,0.034527488,1.08,3
-18.974787,-0.6065988,0.53715813,0.5033706,0.034343652,0.034729455,1.2,3
-17.643442,-0.56809455,0.50181985,0.46795663,0.031092148,0.03482266,1.3199999999999998,3
-16.429047,-0.53277576,0.46932048,0.43546927,0.028252006,0.034827475,1.44,3
-15.317714,-0.5002849,0.4393545,0.40558463,0.025761506,0.03476063,1.56,3
-14.297771,-0.4703198,0.4116601,0.37802806,0.023569705,0.03463603,1.68,3
-13.359309,-0.4426216,0.3860145,0.35256386,0.021634538,0.03446513,1.7999999999999998,3
-12.493835,-0.416968,0.3622231,0.32898837,0.019920807,0.03425749,1.92,3
-11.694017,-0.39316505,0.3401163,0.3071247,0.018398905,0.034020983,2.04,3
-10.953534,-0.37104478,0.31954592,0.28681713,0.017043903,0.033762258,2.16,3
-10.266814,-0.35045838,0.3003807,0.26792952,0.015834654,0.033486746,2.28,3
-9.629023,-0.33127487,0.28250417,0.25034055,0.014753073,0.03319896,2.4,3
-9.035865,-0.31337804,0.26581213,0.233943,0.013783709,0.032902744,2.52,3
-8.483519,-0.29666296,0.2502113,0.21864024,0.012913205,0.032601207,2.64,3
-7.968609,-0.28103715,0.23561813,0.20434627,0.012130076,0.0322969,2.76,3
-7.488118,-0.26641712,0.22195718,0.19098349,0.011424382,0.031991992,2.88,3
-7.039305,-0.25272566,0.20915917,0.17848147,0.010787514,0.031688202,3.0,3
-6.61975,-0.23989552,0.19716272,0.16677666,0.010211858,0.031387,3.12,3
-6.2272058,-0.22786364,0.1859105,0.15581141,0.009690758,0.031089492,3.24,3
-5.8596816,-0.21657331,0.17535037,0.1455325,0.00921847,0.030796584,3.36,3
-5.5153713,-0.20597278,0.1654355,0.13589264,0.00879005,0.030509043,3.48,3
-5.192577,-0.19601394,0.15612197,0.1268468,0.0084007,0.030227415,3.6,3
-4.889817,-0.18665369,0.14736962,0.118355155,0.008046738,0.029952131,3.72,3
-4.605673,-0.17785175,0.13914119,0.110379905,0.007724393,0.029683458,3.84,3
-4.338887,-0.16957092,0.13140361,0.10288754,0.007430808,0.029421668,3.96,3
-4.088281,-0.16177724,0.12412403,0.09584556,0.007162988,0.029166838,4.08,3
-3.852776,-0.15443923,0.117274314,0.08922568,0.006918535,0.028919026,4.2,3
-3.6313612,-0.14752764,0.110827014,0.08300029,0.0066953287,0.028678307,4.32,3
-3.4231534,-0.14101551,0.10475718,0.07714432,0.006491329,0.028444557,4.44,3
-3.2272642,-0.13487753,0.09904154,0.07163487,0.0063047246,0.028217731,4.56,3
-3.0429094,-0.12909044,0.093657866,0.06644965,0.006133944,0.027997669,4.68,3
-2.869378,-0.12363286,0.088586494,0.06156945,0.0059776823,0.027784318,4.8,3
-2.7059748,-0.11848419,0.0838086,0.056975484,0.005834517,0.02757745,4.92,3
-2.552069,-0.11362594,0.07930615,0.052649423,0.0057034334,0.027376909,5.04,3
-2.4070778,-0.1090402,0.07506286,0.04857607,0.005583217,0.027182532,5.16,3
-2.2704437,-0.10471044,0.07106394,0.04473969,0.005473032,0.026994085,5.279999999999999,3
-2.1416483,-0.10062215,0.06729457,0.04112652,0.0053720423,0.026811395,5.4,3
-2.0202465,-0.09676028,0.06374138,0.037722815,0.005279412,0.026634272,5.52,3
-1.9057525,-0.09311182,0.060391873,0.034516755,0.005194464,0.026462449,5.64,3
-1.7977777,-0.089664176,0.057234082,0.03149624,0.005116642,0.026295789,5.76,3
-1.6959206,-0.08640497,0.05425705,0.028650898,0.0050452286,0.02613403,5.88,3
-1.5998229,-0.08332445,0.051450826,0.025970329,0.004979846,0.025977045,6.0,3
-1.5091377,-0.08041116,0.048805084,0.023444956,0.004919917,0.02582455,6.12,3
-1.4235508,-0.0776562,0.046311006,0.021065963,0.0048649837,0.025676372,6.24,3
-1.3427641,-0.07505018,0.04395992,0.018825166,0.0048147477,0.025532361,6.359999999999999,3
-1.2664791,-0.07258412,0.041743893,0.016713902,0.0047688503,0.02539228,6.48,3
-1.1944542,-0.070250794,0.03965528,0.014725687,0.004726854,0.025256017,6.6,3
-1.1264313,-0.06804196,0.0376871,0.012852817,0.0046884804,0.025123306,6.72,3
-1.0621727,-0.06595115,0.035832155,0.011089377,0.00465353,0.024994057,6.84,3
-1.0014668,-0.06397127,0.034084715,0.009428786,0.004621665,0.024868064,6.96,3
-0.9441059,-0.062096197,0.032438602,0.0078656105,0.0045927055,0.024745166,7.08,3
-0.88989675,-0.060320046,0.030888088,0.0063940324,0.004566363,0.024625262,7.199999999999999,3
-0.8386579,-0.058637675,0.029427955,0.005009003,0.0045425487,0.024508107,7.319999999999999,3
-0.79022413,-0.057042856,0.028053425,0.0037060152,0.004520924,0.024393652,7.439999999999999,3
-0.7444302,-0.05553174,0.026760021,0.0024801798,0.004501508,0.024281777,7.56,3
-0.7011169,-0.05409897,0.025542814,0.0013271177,0.0044840327,0.024172246,7.68,3
-0.6601613,-0.052740615,0.024397913,0.00024347322,0.0044683493,0.02406506,7.8,3
-0.6214123,-0.051452324,0.02332135,-0.00077503617,0.004454387,0.023959989,7.92,3
-0.5847469,-0.050229866,0.0223093,-0.0017324375,0.0044419174,0.02385701,8.04,3
-0.55004627,-0.049070682,0.021358425,-0.0026313518,0.00443099,0.023755966,8.16,3
-0.5171995,-0.04797042,0.020465378,-0.0034751664,0.004421377,0.02365679,8.28,3
-0.48610198,-0.04692595,0.019627258,-0.004267333,0.0044129877,0.023559336,8.4,3
-0.4566568,-0.04593427,0.01884072,-0.0050101536,0.004405773,0.023463583,8.52,3
-0.4287593,-0.044992458,0.018103307,-0.005706759,0.004399692,0.023369335,8.64,3
-0.40233684,-0.044098068,0.017412405,-0.0063587483,0.0043945475,0.02327662,8.76,3
-0.3773008,-0.043248363,0.016765004,-0.006970148,0.0043903976,0.02318532,8.879999999999999,3
-0.35355446,-0.0424406,0.01615956,-0.007541661,0.0043871035,0.023095315,9.0,3
-0.33105144,-0.041672546,0.015593393,-0.008076069,0.004384556,0.023006553,9.12,3
-0.30969706,-0.040942565,0.01506448,-0.008575384,0.004382884,0.022919035,9.24,3
-0.28946108,-0.040248446,0.014570947,-0.00904146,0.004381839,0.022832602,9.36,3
-0.27023265,-0.039587516,0.014110922,-0.009475769,0.004381451,0.022747263,9.48,3
-0.25197753,-0.038958546,0.013682457,-0.009880897,0.00438165,0.022662919,9.6,3
-0.23465745,-0.038359962,0.0132841915,-0.010257388,0.004382446,0.022579499,9.72,3
-0.21818574,-0.037790067,0.01291462,-0.010607225,0.0043837996,0.02249698,9.84,3
-0.20254426,-0.03724692,0.012571503,-0.010932005,0.004385591,0.022415306,9.96,3
-0.18765844,-0.036729425,0.012254324,-0.011232815,0.0043878895,0.022334456,10.08,3
-0.1734981,-0.036236234,0.011961247,-0.011511125,0.0043905666,0.022254352,10.2,3
-0.16002692,-0.035766132,0.011691279,-0.011767861,0.0043936716,0.022174966,10.32,3
-0.14720461,-0.035317063,0.011442841,-0.012004719,0.004397055,0.022096217,10.44,3
-0.1349667,-0.034888662,0.011215124,-0.012222305,0.0044008964,0.022018109,10.56,3
-0.123321235,-0.03447975,0.011007028,-0.012421481,0.0044049765,0.021940624,10.68,3
-0.112205744,-0.03408936,0.010817705,-0.01260375,0.004409435,0.021863712,10.8,3
-0.101590015,-0.033715837,0.010645356,-0.01276972,0.0044141323,0.021787288,10.92,3
-0.09146597,-0.03335944,0.010490532,-0.012920189,0.0044190483,0.021711359,11.04,3
-0.08178527,-0.03301817,0.010351213,-0.013056084,0.0044242432,0.021635937,11.16,3
-0.07253177,-0.03269204,0.010226884,-0.013178204,0.004429647,0.021560932,11.28,3
-0.063665174,-0.032379374,0.010116736,-0.013287476,0.0044353097,0.021486344,11.4,3
-0.055183467,-0.032080144,0.010020477,-0.013384092,0.0044410913,0.021412168,11.52,3
-0.0470524,-0.031793363,0.009936635,-0.013469138,0.0044470923,0.021338344,11.64,3
-0.03924778,-0.03151835,0.00986558,-0.013542999,0.0044532227,0.021264868,11.76,3
-0.031761553,-0.031254657,0.009805399,-0.013606439,0.004459552,0.021191707,11.88,3
-0.024573565,-0.031001508,0.009756902,-0.013659557,0.0044660205,0.021118874,12.0,3
-29.144142,-0.849372,0.79975677,0.79296666,0.045912903,0.0066909366,0.0,4
-27.039635,-0.7938777,0.74774116,0.7388795,0.039915856,0.008986499,0.12,4
-25.158123,-0.74397486,0.7006801,0.6900167,0.034864753,0.010970766,0.24,4
-23.46465,-0.6987679,0.6578168,0.6455955,0.030584512,0.012682511,0.36,4
-21.931372,-0.6575566,0.6185564,0.6049942,0.026937844,0.014156189,0.48,4
-20.535969,-0.6197866,0.5824244,0.56771284,0.02381599,0.015422145,0.6,4
-19.260231,-0.5850104,0.5490358,0.53334326,0.021131808,0.016506795,0.72,4
-18.089203,-0.55286443,0.51807547,0.5015491,0.018815205,0.017433383,0.84,4
-17.010506,-0.5230487,0.4892815,0.47204965,0.016808983,0.018221991,0.96,4
-16.013714,-0.49531382,0.46243417,0.44460773,0.015066223,0.018890258,1.08,4
-15.090061,-0.46944886,0.4373463,0.41902226,0.013548312,0.019453492,1.2,4
-14.232084,-0.44527462,0.41385806,0.39512035,0.012223025,0.019925032,1.3199999999999998,4
-13.433358,-0.4226373,0.39183056,0.37275228,0.011063613,0.020316532,1.44,4
-12.688346,-0.40140414,0.3711429,0.35178697,0.010047386,0.02063825,1.56,4
-11.992214,-0.38145822,0.3516895,0.3321105,0.009155317,0.020898977,1.68,4
-11.340756,-0.36269814,0.33337548,0.3136208,0.008371203,0.021106618,1.7999999999999998,4
-10.730255,-0.34503368,0.31611794,0.29622793,0.007681143,0.021268016,1.92,4
-10.15742,-0.32838294,0.299841,0.27985108,0.007073443,0.021389082,2.04,4
-9.619325,-0.31267524,0.2844776,0.26441827,0.006537893,0.021475142,2.16,4
-9.113363,-0.2978449,0.26996627,0.24986394,0.006065715,0.021530792,2.28,4
-8.6371765,-0.28383356,0.25625205,0.23612848,0.005649316,0.021560095,2.4,4
-8.188658,-0.27058735,0.24328312,0.2231582,0.0052821585,0.021566622,2.52,4
-7.7658997,-0.25805798,0.23101375,0.21090394,0.0049585593,0.021553505,2.64,4
-7.3671474,-0.24620076,0.21940105,0.19932057,0.004673394,0.021523522,2.76,4
-6.990835,-0.23497464,0.2084054,0.18836607,0.0044224616,0.021479085,2.88,4
-6.6354885,-0.22434172,0.19799115,0.1780027,0.004201783,0.021422315,3.0,4
-6.299806,-0.21426742,0.18812351,0.16819488,0.004007964,0.021355115,3.12,4
-5.9825363,-0.20471902,0.1787717,0.15891004,0.003838188,0.021279115,3.24,4
-5.682577,-0.19566636,0.16990685,0.15011774,0.0036897487,0.021195773,3.36,4
-5.3988886,-0.18708241,0.16150156,0.14178994,0.0035604364,0.0211064,3.48,4
-5.1304955,-0.17894042,0.15353052,0.1339001,0.003448022,0.021012034,3.6,4
-4.876497,-0.17121588,0.14596981,0.12642358,0.0033508537,0.020913694,3.72,4
-4.6360893,-0.16388619,0.13879752,0.119337864,0.0032672398,0.02081218,3.84,4
-4.408466,-0.1569302,0.13199285,0.112621225,0.0031957268,0.020708302,3.96,4
-4.192922,-0.15032744,0.12553582,0.106253564,0.003135131,0.020602677,4.08,4
-3.9888017,-0.14406009,0.11940848,0.100216426,0.0030842081,0.020495877,4.2,4
-3.7954304,-0.13810967,0.11359334,0.094491616,0.0030421126,0.020388357,4.32,4
-3.6122618,-0.13245983,0.1080744,0.08906268,0.0030077195,0.020280562,4.44,4
-3.4387174,-0.12709479,0.10283607,0.083914556,0.002980412,0.020172855,4.56,4
-3.274279,-0.12200003,0.09786397,0.07903125,0.0029592747,0.020065535,4.68,4
-3.118474,-0.11716142,0.09314439,0.07440047,0.0029438694,0.019958844,4.8,4
-2.970828,-0.11256545,0.088664636,0.07000785,0.0029334798,0.019853065,4.92,4
-2.830907,-0.10820055,0.08441235,0.065841734,0.0029276283,0.01974832,5.04,4
-2.6983092,-0.10405433,0.08037617,0.061890073,0.0029258768,0.019644784,5.16,4
-2.5726666,-0.10011622,0.07654519,0.058142383,0.002927708,0.019542588,5.279999999999999,4
-2.4535913,-0.096375525,0.07290922,0.05458818,0.002932843,0.019441845,5.4,4
-2.3407416,-0.09282183,0.06945835,0.05121693,0.0029408243,0.019342605,5.52,4
-2.2338288,-0.08944645,0.06618325,0.048020218,0.0029515123,0.019244947,5.64,4
-2.1325228,-0.086240165,0.06307531,0.04498914,0.002964539,0.019148955,5.76,4
-2.0365229,-0.08319406,0.060126387,0.042114604,0.0029795761,0.019054584,5.88,4
-1.9455848,-0.08030099,0.057328027,0.03938969,0.0029965339,0.01896191,6.0,4
-1.8594408,-0.07755295,0.054673832,0.036806133,0.003015243,0.018870942,6.12,4
-1.7778288,-0.0749428,0.05215565,0.034357514,0.0030352857,0.018781634,6.24,4
-1.7005433,-0.07246401,0.0497679,0.03203715,0.0030567613,0.018694019,6.359999999999999,4
-1.6273476,-0.070109,0.047503117,0.02983819,0.0030793417,0.018608063,6.48,4
-1.558037,-0.067872904,0.045355756,0.027754605,0.0031030965,0.018523725,6.6,4
-1.4924403,-0.06574918,0.04332016,0.025781028,0.0031276373,0.018441038,6.72,4
-1.4303339,-0.06373305,0.041391186,0.023912342,0.003153054,0.018359918,6.84,4
-1.3715664,-0.061818086,0.039562915,0.02214232,0.003179207,0.018280385,6.96,4
-1.3159589,-0.06000035,0.03783061,0.0204669,0.0032059173,0.018202316,7.08,4
-1.2633436,-0.058274068,0.036190044,0.018881287,0.0032332048,0.018125737,7.199999999999999,4
-1.2135819,-0.056635965,0.034636553,0.017381074,0.00326101,0.018050611,7.319999999999999,4
-1.1665425,-0.055080373,0.03316595,0.015962102,0.0032891633,0.017976858,7.439999999999999,4
-1.1220706,-0.053604383,0.031774044,0.014620218,0.003317655,0.01790448,7.56,4
-1.0800409,-0.052204054,0.030457564,0.013351844,0.0033465447,0.017833445,7.68,4
-1.0403367,-0.050874982,0.029212361,0.012153271,0.0033755738,0.017763617,7.8,4
-1.0028411,-0.049614064,0.028035276,0.011021302,0.0034049512,0.017695049,7.92,4
-0.9674291,-0.04841797,0.026923148,0.00995236,0.0034343684,0.017627649,8.04,4
-0.9340131,-0.047283303,0.025872007,0.008943598,0.0034639945,0.017561398,8.16,4
-0.9024853,-0.046207618,0.024879945,0.007992045,0.0034936804,0.017496267,8.28,4
-0.87275904,-0.045187756,0.02394362,0.007095017,0.0035234161,0.017432189,8.4,4
-0.84473556,-0.0442208,0.023060491,0.006249572,0.0035531917,0.017369078,8.52,4
-0.81832725,-0.043304425,0.02222836,0.005453634,0.0035830666,0.017306985,8.64,4
-0.79346246,-0.042435836,0.021443846,0.0047043576,0.003612862,0.017245835,8.76,4
-0.7700648,-0.041613534,0.020705696,0.003999826,0.0036427071,0.017185584,8.879999999999999,4
-0.7480454,-0.040834133,0.020011121,0.0033376093,0.0036724925,0.017126182,9.0,4
-0.72735596,-0.040096432,0.019358136,0.0027157268,0.0037022082,0.017067602,9.12,4
-0.7079079,-0.039397698,0.018744903,0.00213258,0.0037319239,0.017009856,9.24,4
-0.68966085,-0.038737036,0.018169403,0.0015858999,0.0037615004,0.016952842,9.36,4
-0.6725342,-0.038111642,0.017630056,0.0010738006,0.003791037,0.016896555,9.48,4
-0.65647763,-0.03751997,0.017124692,0.0005948443,0.0038204442,0.01684096,9.6,4
-0.64144474,-0.036960587,0.016652321,0.00014759245,0.003849752,0.016786035,9.72,4
-0.62737805,-0.03643213,0.016210666,-0.0002697126,0.0038789304,0.016731715,9.84,4
-0.61422426,-0.035932623,0.015798919,-0.00065831735,0.0039079497,0.01667806,9.96,4
-0.6019531,-0.035460766,0.015415313,-0.0010199796,0.0039369883,0.016624952,10.08,4
-0.5905021,-0.035015594,0.015058454,-0.0013560737,0.003965749,0.016572384,10.2,4
-0.579837,-0.03459533,0.014727314,-0.0016670149,0.0039944695,0.016520355,10.32,4
-0.5699195,-0.034199253,0.014420716,-0.0019547532,0.004022991,0.016468886,10.44,4
-0.5606912,-0.0338257,0.014137081,-0.002220247,0.0040513733,0.016417833,10.56,4
-0.5521501,-0.03347359,0.013875343,-0.0024645831,0.004079636,0.01636723,10.68,4
-0.5442437,-0.033142455,0.013635172,-0.0026887523,0.0041077496,0.016317116,10.8,4
-0.53693575,-0.032830384,0.013414767,-0.0028936176,0.004135684,0.016267335,10.92,4
-0.5302072,-0.032537732,0.01321387,-0.0030804572,0.0041635586,0.016218018,11.04,4
-0.52400666,-0.032261766,0.013030831,-0.0032496548,0.0041911346,0.016169045,11.16,4
-0.51833504,-0.032003615,0.012865315,-0.0034024247,0.0042186812,0.01612042,11.28,4
-0.51314104,-0.031760477,0.012716554,-0.0035395983,0.0042459886,0.01607219,11.4,4
-0.5084105,-0.031533424,0.012583297,-0.0036616544,0.004273147,0.016024265,11.52,4
-0.50411326,-0.031320192,0.01246503,-0.0037698399,0.004300126,0.01597661,11.64,4
-0.50023913,-0.031120902,0.012360981,-0.0038639628,0.0043269955,0.015929276,11.76,4
-0.496754,-0.030935077,0.0122709675,-0.0039454936,0.004353706,0.015882233,11.88,4
-0.4936275,-0.030761318,0.012193923,-0.0040145596,0.0043802764,0.015835445,12.0,4
-33.801178,-0.8797294,0.79685694,0.7910589,0.06583665,0.010424695,0.0,5
-30.93573,-0.80786574,0.7332148,0.72568506,0.056670364,0.012137275,0.12,5
-28.445856,-0.745701,0.6777472,0.66868496,0.049157076,0.013572484,0.24,5
-26.260887,-0.69130975,0.62886924,0.6184695,0.042944252,0.014769916,0.36,5
-24.326866,-0.64324707,0.58539045,0.573835,0.03776655,0.015764069,0.48,5
-22.601976,-0.6004097,0.54639965,0.53385407,0.03342146,0.016584428,0.6,5
-21.053406,-0.56194466,0.5111895,0.49780226,0.02975267,0.017256344,0.72,5
-19.654951,-0.5271792,0.4792009,0.46510294,0.026637651,0.017801443,0.84,5
-18.38555,-0.495579,0.4499873,0.43529344,0.023979705,0.018238068,0.96,5
-17.228006,-0.4667122,0.42318627,0.4079977,0.021701613,0.01858201,1.08,5
-16.168169,-0.44022682,0.39850143,0.38290563,0.01974117,0.018846689,1.2,5
-15.1942835,-0.4158333,0.37568673,0.35976028,0.01804795,0.019043613,1.3199999999999998,5
-14.29649,-0.3932896,0.3545363,0.3383454,0.016580593,0.019182665,1.44,5
-13.466437,-0.37239343,0.33487678,0.31847826,0.015305104,0.019272309,1.56,5
-12.697016,-0.3529723,0.31655973,0.30000317,0.014193211,0.019319855,1.68,5
-11.982134,-0.33488008,0.29945838,0.2827858,0.013221518,0.019331584,1.7999999999999998,5
-11.316539,-0.31798968,0.28346258,0.2667102,0.01237026,0.019312892,1.92,5
-10.695622,-0.3021928,0.2684764,0.2516753,0.011622879,0.0192685,2.04,5
-10.115408,-0.2873932,0.25441563,0.23759261,0.01096545,0.01920243,2.16,5
-9.572362,-0.27350682,0.24120568,0.22438318,0.010385943,0.019118188,2.28,5
-9.063394,-0.26046,0.22878136,0.21197824,0.009874187,0.01901877,2.4,5
-8.585728,-0.24818735,0.21708353,0.2003157,0.009421565,0.018906882,2.52,5
-8.136905,-0.23662987,0.20605938,0.18934022,0.009020472,0.018784678,2.64,5
-7.714742,-0.22573538,0.19566166,0.17900229,0.008664658,0.018654188,2.76,5
-7.3172345,-0.21545607,0.18584672,0.16925639,0.008348354,0.018517096,2.88,5
-6.942599,-0.20574936,0.17657661,0.16006188,0.0080668805,0.018374871,3.0,5
-6.589241,-0.1965771,0.16781509,0.1513825,0.007815949,0.018228734,3.12,5
-6.255676,-0.18790317,0.15952948,0.14318354,0.0075920057,0.01807983,3.24,5
-5.940569,-0.17969643,0.15169083,0.1354347,0.007391847,0.017929088,3.36,5
-5.6426916,-0.17192581,0.1442708,0.12810712,0.0072126673,0.017777253,3.48,5
-5.3609414,-0.16456522,0.13724451,0.12117481,0.0070519974,0.017625125,3.6,5
-5.094277,-0.1575896,0.13058871,0.11461401,0.0069077075,0.017473182,3.72,5
-4.841752,-0.15097521,0.12428212,0.10840212,0.0067779375,0.017321989,3.84,5
-4.602495,-0.14470175,0.118303925,0.102518976,0.006661045,0.017171897,3.96,5
-4.375702,-0.13874866,0.112635925,0.09694493,0.006555567,0.01702332,4.08,5
-4.160632,-0.13309768,0.1072606,0.091662586,0.0064601204,0.016876508,4.2,5
-3.95659,-0.12773192,0.10216178,0.0866555,0.00637366,0.016731765,4.32,5
-3.7629294,-0.122634895,0.09732433,0.081907675,0.0062951213,0.016589195,4.44,5
-3.5790482,-0.11779223,0.092733845,0.077405274,0.0062236483,0.016449025,4.56,5
-3.4044046,-0.11318983,0.088377476,0.07313471,0.006158425,0.01631136,4.68,5
-3.2384622,-0.10881468,0.084242426,0.06908324,0.0060987347,0.01617629,4.8,5
-3.0807295,-0.1046544,0.080317095,0.065239385,0.0060439804,0.016043855,4.92,5
-2.9307733,-0.100697674,0.07659075,0.06159163,0.0059935153,0.015914157,5.04,5
-2.7881439,-0.096933536,0.07305251,0.058129758,0.005947011,0.01578718,5.16,5
-2.652473,-0.09335225,0.06969283,0.05484394,0.0059038405,0.01566294,5.279999999999999,5
-2.5233512,-0.08994404,0.06650274,0.051725052,0.005863656,0.0155414445,5.4,5
-2.4004562,-0.08669971,0.06347354,0.048764173,0.005826188,0.015422645,5.52,5
-2.2834291,-0.08361087,0.060596664,0.04595341,0.005791048,0.0153065445,5.64,5
-2.1719942,-0.08067027,0.057865646,0.043285053,0.0057580485,0.015193128,5.76,5
-2.0658228,-0.07786895,0.055271525,0.04075182,0.0057268003,0.015082307,5.88,5
-1.964657,-0.075201154,0.0528082,0.038346823,0.005697194,0.014974017,6.0,5
-1.8682348,-0.072659664,0.050469566,0.03606325,0.005668961,0.01486825,6.12,5
-1.7763084,-0.07023793,0.048248727,0.033895448,0.005641892,0.0147649385,6.24,5
-1.688662,-0.06793034,0.046140235,0.03183772,0.005616018,0.014664028,6.359999999999999,5
-1.605036,-0.06573065,0.044138476,0.029883862,0.0055909595,0.0145654045,6.48,5
-1.5252709,-0.06363391,0.042237975,0.028029207,0.0055666575,0.014469062,6.6,5
-1.4491532,-0.061635267,0.04043454,0.026269028,0.0055431714,0.014374954,6.72,5
-1.3764935,-0.05972951,0.038722664,0.024598338,0.005520203,0.01428292,6.84,5
-1.3071103,-0.05791192,0.03709808,0.023012534,0.0054976526,0.014192969,6.96,5
-1.2408588,-0.056178402,0.035556678,0.021507781,0.0054756193,0.014105008,7.08,5
-1.1775694,-0.054524686,0.034094635,0.020080118,0.005453865,0.014018949,7.199999999999999,5
-1.1170973,-0.052947115,0.032707833,0.018725704,0.005432389,0.013934785,7.319999999999999,5
-1.0593032,-0.051441777,0.0313922,0.017440839,0.0054111327,0.013852405,7.439999999999999,5
-1.0040481,-0.050005138,0.030145125,0.016222578,0.005389995,0.013771742,7.56,5
-0.95121735,-0.048634183,0.028963005,0.015067151,0.0053690867,0.013692735,7.68,5
-0.90068376,-0.047325425,0.027842978,0.013971426,0.005348198,0.013615366,7.8,5
-0.8523347,-0.04607583,0.026781771,0.012933228,0.0053273393,0.013539527,7.92,5
-0.8060611,-0.044882596,0.025776409,0.0119492365,0.0053065205,0.013465177,8.04,5
-0.76175433,-0.0437431,0.024824614,0.011016828,0.0052857213,0.013392228,8.16,5
-0.7193337,-0.04265449,0.023923669,0.010133894,0.005264803,0.013320666,8.28,5
-0.6787005,-0.041614547,0.023071073,0.009297909,0.0052438844,0.013250408,8.4,5
-0.6397601,-0.040621318,0.022265065,0.008506478,0.0052228863,0.013181434,8.52,5
-0.6024357,-0.03967152,0.021502594,0.0077572013,0.0052017886,0.013113655,8.64,5
-0.56665903,-0.03876414,0.020782227,0.0070487065,0.0051806113,0.013047078,8.76,5
-0.53232515,-0.0378968,0.020101942,0.0063786916,0.005159235,0.01298156,8.879999999999999,5
-0.49939382,-0.037067115,0.019459134,0.005745367,0.0051378193,0.012917154,9.0,5
-0.4677864,-0.036274157,0.018853249,0.005147103,0.005116244,0.012853775,9.12,5
-0.43744454,-0.0355151,0.018281607,0.0045817583,0.0050945096,0.012791322,9.24,5
-0.40828148,-0.034789376,0.017743068,0.0040484373,0.0050726654,0.012729869,9.36,5
-0.3802711,-0.034094874,0.017235758,0.003545351,0.0050506424,0.012669304,9.48,5
-0.35334083,-0.03342989,0.016758354,0.0030708052,0.0050284006,0.012609607,9.6,5
-0.32745844,-0.032793682,0.01630946,0.0026234896,0.0050060987,0.012550737,9.72,5
-0.30252922,-0.032183927,0.015887646,0.002202573,0.004983548,0.012492632,9.84,5
-0.27854708,-0.03160057,0.01549177,0.0018064575,0.0049608382,0.012435303,9.96,5
-0.25546774,-0.031041365,0.015120398,0.0014336731,0.0049379994,0.0123786945,10.08,5
-0.23323476,-0.030505994,0.014773129,0.0010840279,0.004915021,0.012322799,10.2,5
-0.21179171,-0.029992579,0.014447831,0.0007553806,0.0048918133,0.012267569,10.32,5
-0.19111843,-0.029500075,0.014144135,0.00044737966,0.004868447,0.012212941,10.44,5
-0.17117867,-0.029028006,0.01386028,0.00015890639,0.004844951,0.012158938,10.56,5
-0.15194018,-0.028575301,0.013596337,-0.000111285604,0.0048212362,0.012105525,10.68,5
-0.1333566,-0.028140707,0.013350839,-0.0003637077,0.0047973916,0.012052642,10.8,5
-0.11540175,-0.02772357,0.0131230485,-0.0005992548,0.0047733486,0.012000337,10.92,5
-0.098053455,-0.027323054,0.012912306,-0.00081863,0.004749136,0.011948527,11.04,5
-0.08126133,-0.026938327,0.012717142,-0.0010230477,0.0047247843,0.011897172,11.16,5
-0.06502337,-0.026568674,0.012537188,-0.0012125721,0.004700303,0.011846294,11.28,5
-0.049293227,-0.026213497,0.0123720765,-0.0013884174,0.004675583,0.011795883,11.4,5
-0.034062836,-0.025872232,0.012221074,-0.001551223,0.0046507833,0.011745884,11.52,5
-0.019295927,-0.025543956,0.012083004,-0.0017009887,0.0046258643,0.011696297,11.64,5
-0.004972346,-0.025227774,0.011957866,-0.0018391848,0.0046006767,0.011647132,11.76,5
0.008915965,-0.02492339,0.011844339,-0.001966003,0.0045754295,0.011598277,11.88,5
0.022421401,-0.02463065,0.011742788,-0.002081827,0.004549963,0.011549823,12.0,5
