Temp,EB,Sty,H2,BeEt,ToMe,t,Run,dTdt,dEBdt,dStydt,dH2dt,dBeEtdt,dToMedt
824.8999055537032,1.4564692112834625,1.4352641385989753,1.342179183838657,0.07696287384899547,0.0930849547603201,7.199999999999999,2,-1.3541021985596289,-0.04947940697630803,0.034739391898625405,0.02330901080516461,0.0033096339842218375,0.011430381093460791
824.7411657950631,1.4506283299443292,1.4393414025886813,1.344888013686538,0.07735805705659765,0.09445338890214515,7.319999999999999,2,-1.2920260299980932,-0.04788039537226845,0.03322627461243602,0.021849173452162012,0.0032770195995584306,0.011377101160274005
824.5897099471078,1.4449751495012977,1.443241090917227,1.347425574011511,0.07774942116751109,0.09581551690571749,7.4399999999999995,2,-1.2326830810899716,-0.04635053898703338,0.03177930173988513,0.02045403255574813,0.0032459680630112565,0.011325269184137
824.445217432007,1.43950155797678,1.4469709628816974,1.3497994536553024,0.07813714840687958,0.09717150922639645,7.56,2,-1.1759500658897653,-0.044886733048981976,0.030395512006307194,0.019120680810304228,0.0032163898466718247,0.011274831196002968
824.307382192466,1.434199809006944,1.4505384290490277,1.3520168990397536,0.07852141042650616,0.09852153000927544,7.68,2,-1.1217095826370187,-0.043486019638451556,0.02907208346457199,0.017846348683346794,0.0031882013926543677,0.011225734781225197
824.1759118864666,1.4290625019185417,1.4539505701296913,1.3540848329568587,0.07890236927068636,0.09986573717283415,7.8,2,-1.0698497615689735,-0.042145579024549795,0.027806325315222452,0.01662839623413725,0.0031613246282421407,0.011177929081085199
824.0505272620665,1.4240825660726213,1.4572141518458046,1.3560098692320015,0.0792801779595232,0.10120428261380444,7.92,2,-1.0202639828263809,-0.040862722745562914,0.026595671388334,0.015464306578986033,0.003135686547880938,0.01113136480934797
823.9309616045723,1.419253246946531,1.4603356381646895,1.3577983257211421,0.07965498093698398,0.10253731244354868,8.04,2,-0.9728506260452646,-0.03963488746521028,0.02543767436006135,0.01435168009381287,0.0031112188389004467,0.011085994266248482
823.8169600195754,1.414568088369225,1.4633212081334503,1.3594562410514575,0.08002691490708362,0.10386496708199426,8.16,2,-0.927512768783449,-0.038459627511527504,0.0243299986960153,0.013288227388404905,0.0030878575079018077,0.011041771307610396
823.7082790293861,1.4100209222057125,1.4661767657292613,1.3609893841828262,0.08039610901034308,0.1051873815464364,8.28,2,-0.8841579990785269,-0.03733461028351606,0.02327041633794154,0.012271764977754597,0.003065542585387575,0.010998651360186944
823.6046860808698,1.4056058559738311,1.468907951641986,1.3624032659851029,0.08076268521905157,0.10650468565688459,8.4,2,-0.8426982016993729,-0.03625761097460712,0.02225680172747686,0.01130021031801421,0.003044217837667609,0.010956591409462648
823.505958921388,1.4013172573478834,1.4715201579701773,1.3637031538270283,0.08112675903054245,0.10781700414315029,8.52,2,-0.803049302615821,-0.035226506223138956,0.021287125792869326,0.010371575840021942,0.0030238304774222384,0.010915549952847386
823.4118849692107,1.3971497385545562,1.4740185430137513,1.3648940862828456,0.08148844019253867,0.10912445673090712,8.64,2,-0.7651310153463122,-0.03423926779642714,0.02035944996081625,0.009483963017641059,0.0030043308924356995,0.010875486943175194
823.3222611973343,1.3930981530135524,1.4764080345857278,1.365980876069441,0.08184783237618491,0.11042715851628819,8.76,2,-0.7288667689454886,-0.0332939608594649,0.019471924562972653,0.008635560741460066,0.002985672474979656,0.010836363821512589
823.2368936163263,1.3891575824586437,1.4786933422417636,1.3669681221590106,0.08220503370859224,0.11172522008275414,8.879999999999999,2,-0.6941834993830727,-0.03238873877586734,0.018622783908671125,0.007824640440975208,0.0029678113995003008,0.010798143467695916
823.1555966817831,1.3853233222479502,1.4808789711990602,1.3678602236145418,0.0825601374602239,0.11301874758451949,9.0,2,-0.6610114172334433,-0.03152183729952749,0.01781034076716248,0.007049550636732394,0.0029507064019349194,0.010760790130430086
823.0781930357389,1.3815908747055492,1.4829692287280343,1.3686613857590297,0.08291323208916437,0.11430784296900587,9.12,2,-0.629283894035238,-0.030691571761421597,0.01703298372029704,0.006308714304670764,0.0029343186254982825,0.010724269415626276
823.0045132099299,1.3779559415672236,1.484968231378138,1.369375627210727,0.08326440137897964,0.1155926041674124,9.24,2,-0.5989373373108969,-0.02989633396203261,0.016289174228551157,0.005600625965663668,0.0029186114705939624,0.01068854826288749
822.934395212899,1.3744144136476115,1.4868799148026317,1.370006789576994,0.08361372481587197,0.1168731252256388,9.36,2,-0.5699110269337275,-0.029134588078869417,0.015577442747398928,0.004923847851624952,0.002903550435696516,0.010653594895773975
822.8676840507908,1.3709623589078694,1.488708045080123,1.3705585486690737,0.08396127809271094,0.1181494964110505,9.48,2,-0.5421469300117179,-0.02840486602435954,0.01489638431187283,0.004277005556144452,0.0028891029567583316,0.010619378755728378
822.8042316075783,1.3675960192364667,1.4904562218612876,1.3710344174435176,0.08430713297622852,0.1194218044177712,9.6,2,-0.515589642758381,-0.02770576601286911,0.014244657199330263,0.0036587866978141986,0.0028752383120227813,0.010585870501516064
822.7438963109279,1.364311802055443,1.492127886363754,1.3714377538669285,0.0846513575757307,0.12069013249682636,9.719999999999999,2,-0.4901862587728717,-0.0270359492604662,0.013620979796168825,0.00306793783132755,0.0028619274994560995,0.010553041964841275
822.6865427471296,1.3611062706818537,1.4937263305351427,1.3717717699553877,0.08499401669500166,0.1219545605797558,9.84,2,-0.4658862206149053,-0.026394136257806892,0.013024127051429194,0.0025032609578087743,0.0028491431127572763,0.01052086609362042
822.6320413928473,1.3579761375505808,1.4952547035247479,1.3720395381124828,0.08533517200415953,0.12321516541226595,9.959999999999999,2,-0.44264121343930946,-0.025779104104073042,0.012452927946662746,0.0019636110311740613,0.002836859241921615,0.010489316915488685
822.5802684472145,1.35491825989775,1.4967160158400672,1.3722439951456105,0.085674882059479,0.12447202069445763,10.08,2,-0.42040509470760556,-0.02518968475092041,0.011906263837529458,0.0014478943189313441,0.0028250513947928376,0.010458369518598114
822.5311055442188,1.3519296325269745,1.4981131462408697,1.3723879490414213,0.08601320252446014,0.12572519719944944,10.2,2,-0.3991337828038165,-0.024624762203410342,0.011383065791294314,0.0009550657836277078,0.002813696404449423,0.010428000007666607
822.4844394202347,1.3490073794784472,1.4994488496600464,1.3724740867733267,0.08635018646653964,0.12697476288672058,10.32,2,-0.3787851307488711,-0.02408326934127063,0.010882311557332821,0.00048412610748023476,0.0028027723340852215,0.010398185449852586
822.4401617808877,1.346148750595644,1.500725760521063,1.3725049774992903,0.08668588435327286,0.12822078302177387,10.44,2,-0.35931887052745254,-0.023564186525342413,0.010403024250616887,3.4120392967215577e-05,0.0027922584170758523,0.010368903857649672
822.3981690871485,1.3433511161176128,1.5019463979064713,1.372483077620911,0.08702034418210831,0.12946332028556135,10.559999999999999,2,-0.340696529717871,-0.023066539500981188,0.009944270358120233,-0.0003958637968878119,0.002782134987852908,0.010340134155008045
822.35836230712,1.3406119604283848,1.50311317151798,1.372410736635208,0.08735361166261664,0.13070243488277272,10.68,2,-0.32288133664967816,-0.022589397009378568,0.009505157462875304,-0.000806698672907183,0.002772383410720777,0.010311856135782487
822.3206466737079,1.3379288759543033,1.5042283874956268,1.3722902028478794,0.08768573039407533,0.13193818464774845,10.799999999999999,2,-0.3058381281878176,-0.022131868463880964,0.009084832028836231,-0.0011992183935656201,0.0027629860126428814,0.01028405042240185
