Temp,EB,Sty,H2,BeEt,ToMe,t,Run
15.422773,0.39886025,0.90115094,0.567065,0.01151685,-0.05757817,11.28,2
15.376257,0.39855683,0.9008625,0.56620276,0.011473113,-0.05778973,11.4,2
15.331023,0.39827332,0.9005836,0.56536424,0.011430762,-0.05799547,11.52,2
15.287028,0.39800864,0.90031415,0.56454915,0.011389791,-0.058195457,11.64,2
15.24423,0.39776167,0.9000542,0.5637572,0.011350183,-0.058389798,11.76,2
15.20259,0.39753166,0.89980364,0.56298804,0.0113119,-0.058578607,11.88,2
15.16207,0.39731795,0.89956224,0.56224126,0.011274907,-0.058761977,12.0,2
83.50536,4.9710064,0.16341235,0.08027428,0.041534353,-0.047412932,0.0,3
78.08767,4.815042,0.37249506,0.19607575,0.06598596,-0.034362767,0.12,3
72.99154,4.6559925,0.5453859,0.27983016,0.08684795,-0.031781893,0.24,3
68.10755,4.487631,0.69073796,0.35624945,0.105904266,-0.03204574,0.36,3
63.697117,4.3158784,0.81741524,0.43367866,0.12236948,-0.032580703,0.48,3
59.935616,4.1511736,0.9296268,0.51363254,0.13527234,-0.032566383,0.6,3
56.84994,4.0041623,1.027397,0.5943708,0.1440357,-0.031858776,0.72,3
54.35504,3.882547,1.1089842,0.67334825,0.14860862,-0.030468274,0.84,3
52.29401,3.7888246,1.1731956,0.7487756,0.14951308,-0.028332997,0.96,3
50.481297,3.7200108,1.220551,0.8200694,0.14772779,-0.025316821,1.08,3
48.753532,3.6696467,1.2531382,0.8873429,0.14437178,-0.021323582,1.2,3
47.005856,3.6304626,1.2738525,0.95068187,0.14038463,-0.016377123,1.3199999999999998,3
45.19828,3.5960848,1.2857546,1.0097864,0.13638291,-0.010609709,1.44,3
43.33942,3.5615191,1.2917713,1.0640229,0.13269028,-0.004203206,1.56,3
41.463303,3.5229616,1.294615,1.1126775,0.12944588,0.0026631185,1.68,3
39.609238,3.4774394,1.2967658,1.1552422,0.12671578,0.009842588,1.7999999999999998,3
37.807804,3.422487,1.3004571,1.1916608,0.12457889,0.017241562,1.92,3
36.072575,3.3558497,1.3076965,1.2225049,0.123186655,0.024847426,2.04,3
34.396763,3.2751524,1.3203768,1.2490777,0.12280461,0.032771166,2.16,3
32.75407,3.1775498,1.3404943,1.2734529,0.123840384,0.041300338,2.28,3
31.104195,3.0595374,1.3703911,1.2984449,0.12684809,0.05094558,2.4,3
29.406864,2.9174595,1.4127254,1.3273864,0.13245957,0.06242723,2.52,3
27.653418,2.7497864,1.4694475,1.3633145,0.14112277,0.076459385,2.64,3
25.917912,2.5618997,1.5389841,1.4071126,0.15255135,0.093153544,2.76,3
24.37753,2.369648,1.6133499,1.4557229,0.16528529,0.11137137,2.88,3
23.21851,2.1933112,1.6806235,1.5035983,0.17730153,0.12914471,3.0,3
22.504951,2.0455325,1.7320642,1.5466282,0.18729815,0.14504302,3.12,3
22.177834,1.9279824,1.7650993,1.5834814,0.1950418,0.15872699,3.24,3
22.137613,1.8363396,1.7812344,1.6143018,0.20084432,0.17051014,3.36,3
22.299086,1.7648804,1.783635,1.6395257,0.20510529,0.18087211,3.48,3
22.605415,1.708385,1.775964,1.6594952,0.20814584,0.19023348,3.6,3
23.023916,1.6625706,1.761959,1.6744825,0.2101935,0.19889493,3.72,3
