DDmod,noise,Runs,Dps/Run,lambda,AICc,BIC,CV,False Pos,False Neg,N_init,status
node,0,3,10,0.2,,,,3,0,0,converge
node,0,3,10,0.3,,,,3,1,0,converge
node,0,3,10,0.4,,,,3,1,0,converge
node,0,3,10,0.5,,,,2,1,0,converge
node,0,3,10,0.6,162.5688108,163.8271511,210.0891134,0,3,0,converge
node,0,3,10,0.7,162.5688108,163.8271511,210.0891134,0,3,0,converge
node,0,3,10,0.8,70.57736358,72.9353139,9.06508878,0,2,0,converge
node,0,3,10,0.9,70.57736358,72.9353139,9.06508878,0,2,0,converge
node,0,3,10,1,72.8431615,72.8431615,11.33738173,0,4,0,converge
node,0,5,3,0.1,,,,6,1,0,converge
node,0,5,3,0.2,,,,3,2,0,converge
node,0,5,3,0.3,29.79362154,30.20972194,5.222144297,0,2,0,converge
node,0,5,3,0.4,29.79362154,30.20972194,5.222144297,0,2,0,converge
node,0,5,3,0.5,29.79362154,30.20972194,5.222144297,0,2,0,converge
node,0,5,3,0.6,29.79362154,30.20972194,5.222144297,0,2,0,converge
node,0,5,3,0.7,29.79362154,30.20972194,5.222144297,0,2,0,converge
node,0,5,3,0.8,36.52459169,36.52459169,11.41550797,0,4,0,converge
node,0,5,3,0.9,36.52459169,36.52459169,11.41550797,0,4,0,converge
node,0,5,3,1,36.52459169,36.52459169,11.41550797,0,4,0,converge
node,0,5,5,0.1,,,,8,0,0,converge
node,0,5,5,0.2,,,,3,0,0,converge
node,0,5,5,0.3,,,,3,0,0,converge
node,0,5,5,0.4,-26.98578588,-24.11028258,0.227767152,0,0,0,converge
node,0,5,5,0.5,-26.98578588,-24.11028258,0.227767152,0,0,0,converge
node,0,5,5,0.6,-26.98578588,-24.11028258,0.227767152,0,0,0,converge
node,0,5,5,0.7,59.15003245,61.04232955,8.883388891,0,2,0,converge
node,0,5,5,0.8,59.15003245,61.04232955,8.883388891,0,2,0,converge
node,0,5,5,0.9,59.15003245,61.04232955,8.883388891,0,2,0,converge
node,0,5,5,1,130.8583117,131.9032745,171.9796141,0,3,0,converge
node,0,5,10,0.1,,,,3,0,0,converge
node,0,5,10,0.2,,,,2,0,0,converge
node,0,5,10,0.3,,,,2,0,0,converge
node,0,5,10,0.4,-76.52456064,-69.76535751,0.181179144,0,0,0,converge
node,0,5,10,0.5,-76.52456064,-69.76535751,0.181179144,0,0,0,converge
node,0,5,10,0.6,-76.52456064,-69.76535751,0.181179144,0,0,0,converge
node,0,5,10,0.7,-76.52456064,-69.76535751,0.181179144,0,0,0,converge
node,0,5,10,0.8,-76.52456064,-69.76535751,0.181179144,0,0,0,converge
node,0,5,10,0.9,258.6332818,260.4619714,169.1860452,0,3,0,converge
node,0,5,10,1,258.6332818,260.4619714,169.1860452,0,3,0,converge
node,0,10,3,0.1,,,,11,0,0,converge
node,0,10,3,0.2,,,,9,1,0,converge
node,0,10,3,0.3,49.99600319,54.5019901,3.489877981,2,1,0,converge
node,0,10,3,0.4,42.73072699,46.01124221,3.298897546,0,1,0,converge
node,0,10,3,0.5,69.96531018,72.3232605,8.882018662,0,2,0,converge
node,0,10,3,0.6,69.96531018,72.3232605,8.882018662,0,2,0,converge
node,0,10,3,0.7,69.96531018,72.3232605,8.882018662,0,2,0,converge
node,0,10,3,0.8,69.96531018,72.3232605,8.882018662,0,2,0,converge
node,0,10,3,0.9,69.96531018,72.3232605,8.882018662,0,2,0,converge
node,0,10,3,1,171.867391,173.1257312,286.4272169,0,3,0,converge
node,0,10,5,0.1,,,,3,0,0,converge
node,0,10,5,0.2,,,,3,0,0,converge
node,0,10,5,0.3,,,,3,0,0,converge
node,0,10,5,0.4,65.21628247,71.97548561,3.084988321,0,0,0,converge
node,0,10,5,0.5,65.21628247,71.97548561,3.084988321,0,0,0,converge
node,0,10,5,0.6,65.21628247,71.97548561,3.084988321,0,0,0,converge
node,0,10,5,0.7,65.21628247,71.97548561,3.084988321,0,0,0,converge
node,0,10,5,0.8,106.7217016,110.2904284,7.762680104,0,2,0,converge
node,0,10,5,0.9,106.7217016,110.2904284,7.762680104,0,2,0,converge
node,0,10,5,1,106.7217016,110.2904284,7.762680104,0,2,0,converge
node,0,10,10,0.1,,,,3,0,0,converge
node,0,10,10,0.2,,,,3,0,0,converge
node,0,10,10,0.3,69.40669547,76.97220603,1.880555016,0,1,0,converge
node,0,10,10,0.4,4.533572909,14.53320102,0.961871131,0,0,0,converge
node,0,10,10,0.5,4.533572909,14.53320102,0.961871131,0,0,0,converge
node,0,10,10,0.6,4.533572909,14.53320102,0.961871131,0,0,0,converge
node,0,10,10,0.7,197.3802165,202.4668455,6.907204872,0,2,0,converge
node,0,10,10,0.8,197.3802165,202.4668455,6.907204872,0,2,0,converge
node,0,10,10,0.9,467.1732469,469.7376008,104.7235798,0,3,0,converge
node,0,10,10,1,467.1732469,469.7376008,104.7235798,0,3,0,converge
node,5,1,3,0.1,-9.455718916,6.634567104,0.703346019,5,2,0,converge
node,5,1,3,0.2,-10.97415089,5.42029826,1.407689491,2,2,0,converge
node,5,1,3,0.3,,4.071840823,1.86800699,0,2,0,converge
node,5,1,3,0.4,14.3924154,9.49102769,16.40312393,0,3,0,converge
node,5,1,3,0.5,14.3924154,9.49102769,16.40312393,0,3,0,converge
node,5,1,3,0.6,14.3924154,9.49102769,16.40312393,0,3,0,converge
node,5,1,3,0.7,14.3924154,9.49102769,16.40312393,0,3,0,converge
node,5,1,3,0.8,14.3924154,9.49102769,16.40312393,0,3,0,converge
node,5,1,3,0.9,14.3924154,9.49102769,16.40312393,0,3,0,converge
node,5,1,3,1,14.3924154,9.49102769,16.40312393,0,3,0,converge
node,5,1,5,25,25,25,25,25,25,0,DDmod diverge
node,5,1,10,0.1,119.702334,93.51784461,2893.53265,5,3,0,converge
node,5,1,10,0.2,47.50107413,40.71141451,23.33857132,3,3,0,converge
node,5,1,10,0.3,102.1909208,101.0818052,15485.56388,1,3,0,converge
node,5,1,10,0.4,102.1909208,101.0818052,15485.56388,1,3,0,converge
node,5,1,10,0.5,102.1909208,101.0818052,15485.56388,1,3,0,converge
node,5,1,10,0.6,16.98654745,16.78913255,4.257383397,0,3,0,converge
node,5,1,10,0.7,16.98654745,16.78913255,4.257383397,0,3,0,converge
node,5,1,10,0.8,16.98654745,16.78913255,4.257383397,0,3,0,converge
node,5,1,10,0.9,16.98654745,16.78913255,4.257383397,0,3,0,converge
node,5,1,10,1,16.98654745,16.78913255,4.257383397,0,3,0,converge
node,5,3,3,0.1,,20.22180806,1.341487468,5,1,0,converge
node,5,3,3,0.2,20.031305,10.8202033,1.253200345,1,1,0,converge
node,5,3,3,0.3,14.52956537,10.3212391,1.513456567,0,1,0,converge
node,5,3,3,0.4,31.23272395,29.62717311,16.50454826,0,2,0,converge
node,5,3,3,0.5,31.23272395,29.62717311,16.50454826,0,2,0,converge
node,5,3,3,0.6,31.23272395,29.62717311,16.50454826,0,2,0,converge
node,5,3,3,0.7,45.16398828,44.78978429,113.5799092,0,3,0,converge
node,5,3,3,0.8,45.16398828,44.78978429,113.5799092,0,3,0,converge
node,5,3,3,0.9,45.16398828,44.78978429,113.5799092,0,3,0,converge
node,5,3,3,1,22.3090424,22.3090424,11.92673464,0,4,0,converge
node,5,3,5,0.1,34.48385665,28.23215786,2.223147038,3,1,0,converge
node,5,3,5,0.2,36.33871209,36.75481249,8.078833333,0,2,0,converge
node,5,3,5,0.3,91.54282573,91.94318362,383.3731874,0,3,0,converge
node,5,3,5,0.4,91.54282573,91.94318362,383.3731874,0,3,0,converge
node,5,3,5,0.5,91.54282573,91.94318362,383.3731874,0,3,0,converge
node,5,3,5,0.6,91.54282573,91.94318362,383.3731874,0,3,0,converge
node,5,3,5,0.7,91.54282573,91.94318362,383.3731874,0,3,0,converge
node,5,3,5,0.8,91.54282573,91.94318362,383.3731874,0,3,0,converge
node,5,3,5,0.9,91.54282573,91.94318362,383.3731874,0,3,0,converge
node,5,3,5,1,91.54282573,91.94318362,383.3731874,0,3,0,converge
node,5,3,10,0.1,,,,3,1,0,converge
node,5,3,10,0.2,,,,3,1,0,converge
node,5,3,10,0.3,,,,3,1,0,converge
node,5,3,10,0.4,,,,3,1,0,converge
node,5,3,10,0.5,77.2476753,79.60562562,11.32230147,1,3,0,converge
node,5,3,10,0.6,165.6804919,166.9388321,233.0503424,0,3,0,converge
node,5,3,10,0.7,60.62036855,62.97831887,6.504737798,0,2,0,converge
node,5,3,10,0.8,60.62036855,62.97831887,6.504737798,0,2,0,converge
node,5,3,10,0.9,165.6804919,166.9388321,233.0503424,0,3,0,converge
node,5,3,10,1,76.16663828,76.16663828,12.66557829,0,4,0,converge
node,5,5,3,0.1,141.9525787,112.3250305,351.955675,7,2,0,converge
node,5,5,3,0.2,127.8710793,109.535481,350.048584,6,2,0,converge
node,5,5,3,0.3,113.9524813,102.9088327,269.5710761,6,3,0,converge
node,5,5,3,0.4,104.8609137,98.6092149,242.4335324,5,3,0,converge
node,5,5,3,0.5,104.8609137,98.6092149,242.4335324,5,3,0,converge
node,5,5,3,0.6,104.8609137,98.6092149,242.4335324,5,3,0,converge
node,5,5,3,0.7,104.8609137,98.6092149,242.4335324,5,3,0,converge
node,5,5,3,0.8,104.8609137,98.6092149,242.4335324,5,3,0,converge
node,5,5,3,0.9,101.4778466,98.35143094,285.4533626,5,4,0,converge
node,5,5,3,1,101.4778466,98.35143094,285.4533626,5,4,0,converge
node,5,5,5,0.1,,,,11,0,0,converge
node,5,5,5,0.2,,,,7,0,0,converge
node,5,5,5,0.3,,,,6,0,0,converge
node,5,5,5,0.4,209.7174393,212.6539237,2597.700174,1,0,0,converge
node,5,5,5,0.5,209.7174393,212.6539237,2597.700174,1,0,0,converge
node,5,5,5,0.6,78.88254414,81.81902853,13.8597087,1,0,0,converge
node,5,5,5,0.7,64.97024734,66.86254444,11.21207936,0,2,0,converge
node,5,5,5,0.8,64.97024734,66.86254444,11.21207936,0,2,0,converge
node,5,5,5,0.9,138.838741,139.8837037,236.6525701,0,3,0,converge
node,5,5,5,1,138.838741,139.8837037,236.6525701,0,3,0,converge
node,5,5,10,0.1,,,,8,0,0,converge
node,5,5,10,0.2,,,,3,0,0,converge
node,5,5,10,0.3,361.4019347,369.5984133,1097.473464,1,0,0,converge
node,5,5,10,0.4,361.4019347,369.5984133,1097.473464,1,0,0,converge
node,5,5,10,0.5,24.18839394,30.94759708,1.357968864,0,0,0,converge
node,5,5,10,0.6,24.18839394,30.94759708,1.357968864,0,0,0,converge
node,5,5,10,0.7,101.6247574,105.1934843,7.010357971,0,2,0,converge
node,5,5,10,0.8,101.6247574,105.1934843,7.010357971,0,2,0,converge
node,5,5,10,0.9,262.0846393,263.913329,181.2769768,0,3,0,converge
node,5,5,10,1,262.0846393,263.913329,181.2769768,0,3,0,converge
node,5,10,3,0.1,,,,14,1,0,converge
node,5,10,3,0.2,,,,6,1,0,converge
node,5,10,3,0.3,,,,6,1,0,converge
node,5,10,3,0.4,92.41518993,97.17020031,12.91987987,3,1,0,converge
node,5,10,3,0.5,92.41518993,97.17020031,12.91987987,3,1,0,converge
node,5,10,3,0.6,74.26114401,78.26593353,8.631095749,1,1,0,converge
node,5,10,3,0.7,147.6919895,148.9503297,127.9497674,0,3,0,converge
node,5,10,3,0.8,147.6919895,148.9503297,127.9497674,0,3,0,converge
node,5,10,3,0.9,147.6919895,148.9503297,127.9497674,0,3,0,converge
node,5,10,3,1,147.6919895,148.9503297,127.9497674,0,3,0,converge
node,5,10,5,0.1,,,,3,0,0,converge
node,5,10,5,0.2,,,,3,0,0,converge
node,5,10,5,0.3,,,,3,0,0,converge
node,5,10,5,0.4,,,,3,0,0,converge
node,5,10,5,0.5,76.06161505,82.82081819,3.832259294,0,0,0,converge
node,5,10,5,0.6,76.06161505,82.82081819,3.832259294,0,0,0,converge
node,5,10,5,0.7,76.06161505,82.82081819,3.832259294,0,0,0,converge
node,5,10,5,0.8,117.2150606,120.7837874,9.575376242,0,2,0,converge
node,5,10,5,0.9,117.2150606,120.7837874,9.575376242,0,2,0,converge
node,5,10,5,1,260.1799486,262.0086383,174.50132,0,3,0,converge
node,5,10,10,0.1,,,,3,0,0,converge
node,5,10,10,0.2,,,,3,0,0,converge
node,5,10,10,0.3,,,,3,0,0,converge
node,5,10,10,0.4,110.7825048,120.7821329,2.783236674,0,0,0,converge
node,5,10,10,0.5,110.7825048,120.7821329,2.783236674,0,0,0,converge
node,5,10,10,0.6,110.7825048,120.7821329,2.783236674,0,0,0,converge
node,5,10,10,0.7,110.7825048,120.7821329,2.783236674,0,0,0,converge
node,5,10,10,0.8,208.8644473,213.9510763,7.747787817,0,2,0,converge
node,5,10,10,0.9,479.8794162,482.44377,118.9122705,0,3,0,converge
node,5,10,10,1,479.8794162,482.44377,118.9122705,0,3,0,converge
node,10,1,3,0.1,-14.79112722,0.701934223,0.20249453,3,2,0,converge
node,10,1,3,0.2,-14.79112722,0.701934223,0.20249453,3,2,0,converge
node,10,1,3,0.3,,1.549181,0.805723598,0,2,0,converge
node,10,1,3,0.4,,1.549181,0.805723598,0,2,0,converge
node,10,1,3,0.5,15.48133317,10.57994546,23.58107278,0,3,0,converge
node,10,1,3,0.6,15.48133317,10.57994546,23.58107278,0,3,0,converge
node,10,1,3,0.7,15.48133317,10.57994546,23.58107278,0,3,0,converge
node,10,1,3,0.8,15.48133317,10.57994546,23.58107278,0,3,0,converge
node,10,1,3,0.9,15.48133317,10.57994546,23.58107278,0,3,0,converge
node,10,1,3,1,15.48133317,10.57994546,23.58107278,0,3,0,converge
node,10,1,5,0.1,29.13258842,62.55069117,7858.68703,9,2,0,converge
node,10,1,5,0.2,-8.722282955,49.32490661,3848.902836,3,2,0,converge
node,10,1,5,0.3,-8.722282955,49.32490661,3848.902836,3,2,0,converge
node,10,1,5,0.4,16.30733285,9.526208674,3.530595557,0,2,0,converge
node,10,1,5,0.5,16.30733285,9.526208674,3.530595557,0,2,0,converge
node,10,1,5,0.6,16.30733285,9.526208674,3.530595557,0,2,0,converge
node,10,1,5,0.7,16.30733285,9.526208674,3.530595557,0,2,0,converge
node,10,1,5,0.8,16.30733285,9.526208674,3.530595557,0,2,0,converge
node,10,1,5,0.9,16.30733285,9.526208674,3.530595557,0,2,0,converge
node,10,1,5,1,16.30733285,9.526208674,3.530595557,0,2,0,converge
node,10,1,10,0.1,140.6622444,86.78034001,1171.715784,6,3,0,converge
node,10,1,10,0.2,93.00758017,89.91533545,4026.923714,2,3,0,converge
node,10,1,10,0.3,117.6144321,116.5053166,72403.84193,1,3,0,converge
node,10,1,10,0.4,117.6144321,116.5053166,72403.84193,1,3,0,converge
node,10,1,10,0.5,117.6144321,116.5053166,72403.84193,1,3,0,converge
node,10,1,10,0.6,16.74644198,16.54902707,4.15637873,0,3,0,converge
node,10,1,10,0.7,16.74644198,16.54902707,4.15637873,0,3,0,converge
node,10,1,10,0.8,27.60665798,27.60665798,15.81036596,0,4,0,converge
node,10,1,10,0.9,27.60665798,27.60665798,15.81036596,0,4,0,converge
node,10,1,10,1,27.60665798,27.60665798,15.81036596,0,4,0,converge
node,10,3,3,0.1,,18.84032421,1.150596891,5,1,0,converge
node,10,3,3,0.2,13.79334647,9.585020206,1.394581057,0,1,0,converge
node,10,3,3,0.3,13.79334647,9.585020206,1.394581057,0,1,0,converge
node,10,3,3,0.4,13.79334647,9.585020206,1.394581057,0,1,0,converge
node,10,3,3,0.5,30.61584114,29.01029029,15.4111837,0,2,0,converge
node,10,3,3,0.6,44.27872004,43.90451605,102.939712,0,3,0,converge
node,10,3,3,0.7,44.27872004,43.90451605,102.939712,0,3,0,converge
node,10,3,3,0.8,44.27872004,43.90451605,102.939712,0,3,0,converge
node,10,3,3,0.9,21.29941899,21.29941899,10.66110541,0,4,0,converge
node,10,3,3,1,21.29941899,21.29941899,10.66110541,0,4,0,converge
node,10,3,5,0.1,-214.0696711,69.25913216,5.633261582,12,0,0,converge
node,10,3,5,0.2,,,,4,1,0,converge
node,10,3,5,0.3,,,,3,1,0,converge
node,10,3,5,0.4,25.61914086,25.56147328,3.197880282,1,2,0,converge
node,10,3,5,0.5,71.73518492,72.13554281,102.3603579,0,3,0,converge
node,10,3,5,0.6,71.73518492,72.13554281,102.3603579,0,3,0,converge
node,10,3,5,0.7,34.88595515,34.88595515,10.2341518,0,4,0,converge
node,10,3,5,0.8,34.88595515,34.88595515,10.2341518,0,4,0,converge
node,10,3,5,0.9,34.88595515,34.88595515,10.2341518,0,4,0,converge
node,10,3,5,1,34.88595515,34.88595515,10.2341518,0,4,0,converge
node,10,3,10,0.1,,,,8,0,0,converge
node,10,3,10,0.2,,,,7,0,0,converge
node,10,3,10,0.3,7.008536735,11.01332626,0.917243677,0,0,0,converge
node,10,3,10,0.4,61.15714009,63.51509041,6.622170512,0,2,0,converge
node,10,3,10,0.5,61.15714009,63.51509041,6.622170512,0,2,0,converge
node,10,3,10,0.6,61.15714009,63.51509041,6.622170512,0,2,0,converge
node,10,3,10,0.7,61.15714009,63.51509041,6.622170512,0,2,0,converge
node,10,3,10,0.8,61.15714009,63.51509041,6.622170512,0,2,0,converge
node,10,3,10,0.9,61.15714009,63.51509041,6.622170512,0,2,0,converge
node,10,3,10,1,73.7235313,73.7235313,11.67501448,0,4,0,converge
node,10,5,3,0.1,,,,6,1,0,converge
node,10,5,3,0.2,,,,4,1,0,converge
node,10,5,3,0.3,61.64361823,61.58595066,35.30836849,1,2,0,converge
node,10,5,3,0.4,78.54849506,78.96459546,134.7246417,1,3,0,converge
node,10,5,3,0.5,78.54849506,78.96459546,134.7246417,1,3,0,converge
node,10,5,3,0.6,78.54849506,78.96459546,134.7246417,1,3,0,converge
node,10,5,3,0.7,78.54849506,78.96459546,134.7246417,1,3,0,converge
node,10,5,3,0.8,78.54849506,78.96459546,134.7246417,1,3,0,converge
node,10,5,3,0.9,92.74700109,93.14735898,415.418835,0,3,0,converge
node,10,5,3,1,92.74700109,93.14735898,415.418835,0,3,0,converge
node,10,5,5,0.1,131.8748216,106.9390831,11.88162232,10,0,0,converge
node,10,5,5,0.2,89.24312112,85.71759365,8.509246673,6,0,0,converge
node,10,5,5,0.3,89.24312112,85.71759365,8.509246673,6,0,0,converge
node,10,5,5,0.4,,,,4,1,0,converge
node,10,5,5,0.5,,,,3,1,0,converge
node,10,5,5,0.6,111.1146873,113.9901906,57.08763198,3,3,0,converge
node,10,5,5,0.7,111.1146873,113.9901906,57.08763198,3,3,0,converge
node,10,5,5,0.8,111.1146873,113.9901906,57.08763198,3,3,0,converge
node,10,5,5,0.9,130.6504175,131.6953803,170.5554013,0,3,0,converge
node,10,5,5,1,130.6504175,131.6953803,170.5554013,0,3,0,converge
node,10,5,10,0.1,,,,6,0,0,SINDY diverge
node,10,5,10,0.2,578.0939079,586.2903866,83667.46169,1,0,0,converge
node,10,5,10,0.3,578.0939079,586.2903866,83667.46169,1,0,0,converge
node,10,5,10,0.4,578.0939079,586.2903866,83667.46169,1,0,0,converge
node,10,5,10,0.5,35.55560939,40.76993927,1.787248712,0,1,0,converge
node,10,5,10,0.6,101.3301296,104.8988565,6.969170508,0,2,0,converge
node,10,5,10,0.7,101.3301296,104.8988565,6.969170508,0,2,0,converge
node,10,5,10,0.8,264.5126817,266.3413713,190.2971821,0,3,0,converge
node,10,5,10,0.9,264.5126817,266.3413713,190.2971821,0,3,0,converge
node,10,5,10,1,264.5126817,266.3413713,190.2971821,0,3,0,converge
node,10,10,3,0.1,,,,8,1,0,converge
node,10,10,3,0.2,,,,4,1,0,converge
node,10,10,3,0.3,,,,4,1,0,converge
node,10,10,3,0.4,62.735304,66.74009353,5.877766248,1,1,0,converge
node,10,10,3,0.5,38.66168283,41.94219805,2.880470158,1,2,0,converge
node,10,10,3,0.6,128.5752386,129.8335788,67.65442173,0,3,0,converge
node,10,10,3,0.7,128.5752386,129.8335788,67.65442173,0,3,0,converge
node,10,10,3,0.8,65.53028547,65.53028547,8.884807974,0,4,0,converge
node,10,10,3,0.9,65.53028547,65.53028547,8.884807974,0,4,0,converge
node,10,10,3,1,65.53028547,65.53028547,8.884807974,0,4,0,converge
node,10,10,5,0.1,,,,11,0,0,converge
node,10,10,5,0.2,,,,4,0,0,converge
node,10,10,5,0.3,,,,4,0,0,converge
node,10,10,5,0.4,403.5936434,411.7901221,2551.917053,1,0,0,converge
node,10,10,5,0.5,119.1277568,122.6964837,9.948768286,0,2,0,converge
node,10,10,5,0.6,119.1277568,122.6964837,9.948768286,0,2,0,converge
node,10,10,5,0.7,119.1277568,122.6964837,9.948768286,0,2,0,converge
node,10,10,5,0.8,119.1277568,122.6964837,9.948768286,0,2,0,converge
node,10,10,5,0.9,278.6751148,280.5038044,252.6071786,0,3,0,converge
node,10,10,5,1,278.6751148,280.5038044,252.6071786,0,3,0,converge
node,10,10,10,0.1,,,,6,0,0,converge
node,10,10,10,0.2,,,,6,0,0,converge
node,10,10,10,0.3,,,,3,0,0,converge
node,10,10,10,0.4,,,,3,0,0,converge
node,10,10,10,0.5,40.01608049,50.0157086,1.371562058,0,0,0,converge
node,10,10,10,0.6,40.01608049,50.0157086,1.371562058,0,0,0,converge
node,10,10,10,0.7,202.5585307,207.6451598,7.274304405,0,2,0,converge
node,10,10,10,0.8,202.5585307,207.6451598,7.274304405,0,2,0,converge
node,10,10,10,0.9,202.5585307,207.6451598,7.274304405,0,2,0,converge
node,10,10,10,1,469.5420348,472.1063886,107.2338737,0,3,0,converge
node,0,1,3,0.1,-7.8869734,8.20331262,1.186501269,4,1,10,converge
node,0,1,3,0.2,,3.204603936,1.399049559,0,2,10,converge
node,0,1,3,0.3,,3.204603936,1.399049559,0,2,10,converge
node,0,1,3,0.4,,3.204603936,1.399049559,0,2,10,converge
node,0,1,3,0.5,13.62925722,8.727869507,12.71885756,0,3,10,converge
node,0,1,3,0.6,13.62925722,8.727869507,12.71885756,0,3,10,converge
node,0,1,3,0.7,13.62925722,8.727869507,12.71885756,0,3,10,converge
node,0,1,3,0.8,13.62925722,8.727869507,12.71885756,0,3,10,converge
node,0,1,3,0.9,6.986524467,6.986524467,10.26604132,0,4,10,converge
node,0,1,3,1,6.986524467,6.986524467,10.26604132,0,4,10,converge
node,0,1,5,0.1,12.94365735,45.42859856,487.227651,7,2,10,converge
node,0,1,5,0.2,,,,2,1,10,converge
node,0,1,5,0.3,59.27016958,52.48904541,19034.98568,1,3,10,converge
node,0,1,5,0.4,59.27016958,52.48904541,19034.98568,1,3,10,converge
node,0,1,5,0.5,49.88751418,48.16361876,11057.18996,1,4,10,converge
node,0,1,5,0.6,11.52990259,11.52990259,10.03401196,0,4,10,converge
node,0,1,5,0.7,11.52990259,11.52990259,10.03401196,0,4,10,converge
node,0,1,5,0.8,11.52990259,11.52990259,10.03401196,0,4,10,converge
node,0,1,5,0.9,11.52990259,11.52990259,10.03401196,0,4,10,converge
node,0,1,5,1,11.52990259,11.52990259,10.03401196,0,4,10,converge
node,0,1,10,0.1,-175.6211736,47.40467737,11.44877393,7,1,10,converge
node,0,1,10,0.2,127.508609,114.0215344,28306.90079,3,2,10,converge
node,0,1,10,0.3,103.5591726,103.3617577,24487.48041,1,4,10,converge
node,0,1,10,0.4,103.5591726,103.3617577,24487.48041,1,4,10,converge
node,0,1,10,0.5,103.5591726,103.3617577,24487.48041,1,4,10,converge
node,0,1,10,0.6,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,1,10,0.7,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,1,10,0.8,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,1,10,0.9,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,1,10,1,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,3,3,0.1,19.91530474,10.70420305,1.237151597,1,1,10,converge
node,0,3,3,0.2,19.91530474,10.70420305,1.237151597,1,1,10,converge
