,S_spl,S_spl_smoothed,dS_spl,dS_spl_smoothed,t,Run,I_spl,I_spl_smoothed,dI_spl,dI_spl_smoothed,R_spl,R_spl_smoothed,dR_spl,dR_spl_smoothed
0,0.8182666000000001,0.7407127635846998,-0.4157909288540214,-0.2029884467503642,0.0,0,0.021697706999999997,0.03870275706980527,0.06074580284552479,-0.002497023693475437,0.007806333999999997,0.07783302146639898,0.4163889023193252,0.19058803377990485
1,0.7772936478761849,0.7205659698296574,-0.40366811362228167,-0.19994742835048507,0.1,0,0.027617673886787507,0.038451236426370876,0.057653534890225434,-0.0025333891752124175,0.04880153274205532,0.09676617324831897,0.4035150725217813,0.18807500185849507
2,0.7375329772755437,0.7007232779146029,-0.3915452983905418,-0.1969064099506059,0.2,0,0.03322841397804508,0.0381960792347628,0.05456126693492606,-0.002569754656949398,0.08850934850435623,0.115448021838098,0.3906412427242373,0.1855619699370853
3,0.6989845881980765,0.6811846878395361,-0.37942248315880206,-0.1938653915507267,0.30000000000000004,0,0.03852992727377272,0.037937285494980995,0.0514689989796267,-0.002606120138686378,0.1269297812869028,0.13387856723573602,0.3777674129266933,0.18304893801567548
4,0.6616484806437835,0.6619501996044574,-0.3672996679270623,-0.19082437315084758,0.4,0,0.04352221377397042,0.03767485520702551,0.048376731024327345,-0.0026424856204233585,0.1640628310896949,0.1520578094412331,0.36489358312914943,0.18053590609426567
5,0.6255246546126643,0.6430198132093666,-0.3551768526953225,-0.1877833547509684,0.5,0,0.0482052734786382,0.037408788370896326,0.045284463069027975,-0.002678851102160339,0.19990849791273266,0.16998574845458916,0.3520197533316055,0.1780228741728559
6,0.5906131101047188,0.6243935286542639,-0.3430540374635827,-0.18474233635108928,0.6000000000000001,0,0.05257910638777602,0.03713908498659345,0.042192195113728605,-0.0027152165838973193,0.234466781756016,0.18766238427580426,0.3391459235340615,0.1755098422514461
7,0.5569138471199476,0.606071345939149,-0.3309312222318429,-0.18170131795121014,0.7000000000000001,0,0.05664371250138392,0.03686574505411686,0.03909992715842924,-0.0027515820656343,0.26773768261954495,0.20508771690487843,0.3262720937365175,0.17299681033003633
8,0.5244268656583503,0.5880532650640218,-0.3188084070001031,-0.17866029955133092,0.8,0,0.060399091819461875,0.03658876857346658,0.03600765920312987,-0.0027879475473712796,0.2997212005033195,0.22226174634181148,0.3133982639389736,0.1704837784086265
9,0.4931521657199271,0.5703392860288826,-0.3066855917683634,-0.17561928115145178,0.9,0,0.0638452443420099,0.036308155544642604,0.03291539124783052,-0.0028243130291082602,0.33041733540733964,0.2391844725866037,0.30052443414142965,0.16797074648721674
10,0.46308974730467767,0.5529294088337313,-0.29456277653662355,-0.17257826275157262,1.0,0,0.06698217006902797,0.03602390596764493,0.029823123292531145,-0.0028606785108452404,0.3598260873316054,0.25585589563925487,0.2876506043438857,0.16545771456580693
11,0.4342396104126023,0.5358236334785682,-0.28243996130488375,-0.16953724435169348,1.1,0,0.06980986900051613,0.035736019842473564,0.026730855337231782,-0.002897043992582221,0.3879474562761168,0.2722760154997651,0.2747767745463417,0.16294468264439713
12,0.4066017550437009,0.5190219599633928,-0.27031714607314394,-0.16649622595181432,1.2000000000000002,0,0.07232834113647434,0.035444497169128494,0.02363858738193242,-0.0029334094743192016,0.4147814422408738,0.2884448321681343,0.2619029447487978,0.16043165072298735
13,0.3801761811979735,0.5025243882882051,-0.2581943308414042,-0.16345520755193516,1.3,0,0.07453758647690262,0.035149337947609716,0.020546319426633052,-0.002969774956056182,0.44032804522587643,0.3043623456443625,0.24902911495125382,0.15791861880157754
14,0.3549628888754201,0.4863309184530057,-0.24607151560966442,-0.16041418915205596,1.4000000000000001,0,0.07643760502180094,0.03485054217791725,0.01745405147133369,-0.003006140437793162,0.46458726523112454,0.3200285559284498,0.23615528515370987,0.15540558688016773
15,0.3309618780760406,0.4704415504577941,-0.2339487003779246,-0.15737317075217683,1.5,0,0.07802839677116935,0.034548109860051086,0.01436178351603433,-0.003042505919530142,0.48755910225661836,0.335443463020396,0.2232814553561659,0.15289255495875798
16,0.30817314879983515,0.4548562843025704,-0.22182588514618484,-0.1543321523522977,1.6,0,0.07930996172500782,0.03424204099401123,0.01126951556073496,-0.0030788714012671228,0.5092435563023577,0.35060706692020144,0.21040762555862194,0.15037952303734817
17,0.2865967010468036,0.4395751199873345,-0.20970306991444504,-0.1512911339524185,1.7000000000000002,0,0.08028229988331635,0.03393233557979766,0.008177247605435596,-0.0031152368830041034,0.5296406273683428,0.36551936762786585,0.197533795761078,0.1478664911159384
18,0.26623253481694614,0.4245980575120865,-0.19758025468270524,-0.14825011555253934,1.8,0,0.08094541124609494,0.0336189936174104,0.005084979650136236,-0.0031516023647410836,0.5487503154545734,0.38018036514338904,0.18465996596353404,0.14535345919452855
19,0.24708065011026256,0.40992509687682666,-0.18545743945096546,-0.14520909715266017,1.9000000000000001,0,0.08129929581334357,0.03330201510684945,0.0019927116948368663,-0.0031879678464780637,0.5665726205610494,0.39459005946677145,0.17178613616599006,0.1428404272731188
20,0.22914104692675305,0.3955562380815546,-0.17333462421922569,-0.14216807875278104,2.0,0,0.0813439535850623,0.03298140004811479,-0.0010995562604624934,-0.003224333328215044,0.5831075426877713,0.4087484505980128,0.15891230636844614,0.140327395351709
21,0.2124137252664174,0.3814914811262704,-0.16121180898748586,-0.13912706035290187,2.1,0,0.08107938456125109,0.03265714844120643,-0.00419182421576186,-0.003260698809952024,0.5983550818347387,0.42265553853711324,0.14603847657090216,0.1378143634302992
22,0.19689868512925587,0.3677308260109742,-0.14908899375574608,-0.1360860419530227,2.2,0,0.08050558874190993,0.03232926028612438,-0.00728409217106123,-0.003297064291689005,0.6123152380019519,0.4363113232840727,0.1331646467733582,0.1353013315088894
23,0.18259592651526824,0.35427427273566586,-0.13696617852400628,-0.13304502355314354,2.3000000000000003,0,0.07962256612703883,0.031997735582868635,-0.010376360126360597,-0.0033334297734259853,0.6249880111894104,0.4497158048388911,0.12029081697581423,0.13278829958747962
24,0.16950544942445459,0.34112182130034546,-0.12484336329226649,-0.1300040051532644,2.4000000000000004,0,0.0784303167166378,0.03166257433143919,-0.013468628081659963,-0.0033697952551629655,0.6363734013971146,0.46286898320156866,0.10741698717827028,0.1302752676660698
25,0.15762725385681492,0.32827347170501303,-0.11272054806052673,-0.12696298675338524,2.5,0,0.07692884051070685,0.03132377653183604,-0.01656089603695932,-0.0034061607368999457,0.6464714086250645,0.4757708583721051,0.09454315738072636,0.12776223574466003
26,0.14696133981234927,0.3157292239496685,-0.10059773282878692,-0.12392196835350608,2.6,0,0.07511813750924595,0.030981342184059204,-0.019653163992258683,-0.0034425262186369263,0.6552820328732599,0.48842143035050056,0.0816693275831824,0.12524920382325025
27,0.13750770729105755,0.3034890780343118,-0.08847491759704712,-0.12088094995362691,2.7,0,0.07299820771225511,0.03063527128810865,-0.022745431947558053,-0.0034788917003739065,0.6628052741417009,0.5008206991367551,0.06879549778563843,0.12273617190184043
28,0.1292663562929398,0.291553033958943,-0.07635210236530734,-0.11783993155374774,2.8000000000000003,0,0.07056905111973436,0.03028556384398441,-0.02583769990285742,-0.003515257182110887,0.6690411324303875,0.5129686647308687,0.055921667988094476,0.12022313998043065
29,0.12223728681799606,0.27992109172356217,-0.06422928713356751,-0.11479891315386859,2.9000000000000004,0,0.06783066773168361,0.029932219851686478,-0.02892996785815679,-0.0035516226638478672,0.6739896077393197,0.5248653271328413,0.0430478381905505,0.11771010805902084
30,0.11642049886622632,0.2685932513281694,-0.05210647190182777,-0.11175789475398945,3.0,0,0.064783057548103,0.02957523931121485,-0.032022235813456146,-0.003587988145584848,0.6776507000684977,0.536510686342673,0.030174008393006574,0.11519707613761106
31,0.11181599243763055,0.2575695127727644,-0.03998365667008797,-0.1087168763541103,3.1,0,0.061426220568992405,0.029214622222569517,-0.03511450376875551,-0.0036243536273218285,0.6800244094179212,0.5479047423603636,0.017300178595462623,0.11268404421620128
32,0.10842376753220871,0.24684987605734732,-0.027860841438348175,-0.10567585795423112,3.2,0,0.05776015679435187,0.02885036858575048,-0.03820677172405487,-0.0036607191090588086,0.6811107357875901,0.5590474951859131,0.004426348797918651,0.1101710122947915
33,0.10624382414996089,0.23643434118191808,-0.01573802620660838,-0.10263483955435196,3.3000000000000003,0,0.05378486622418143,0.028482478400757745,-0.04129903967935424,-0.003697084590795789,0.6809096791775049,0.5699389448193218,-0.008447480999625306,0.10765798037338165
34,0.10527616229088704,0.22632290814647688,-0.0036152109748685754,-0.0995938211544728,3.4000000000000004,0,0.04950034885848102,0.02811095166759132,-0.04439130763465361,-0.0037334500725327694,0.6794212395876651,0.5805790912605896,-0.021321310797169278,0.10514494845197189
35,0.10552078195498717,0.21651557695102353,0.008507604256871169,-0.09655280275459363,3.5,0,0.04490660469725072,0.027735788386251195,-0.04748357558995296,-0.003769815554269749,0.676645417018071,0.5909679345097162,-0.03419514059471318,0.10263191653056208
36,0.10697768314226128,0.20701234759555823,0.02063041948861096,-0.09351178435471452,3.6,0,0.040003633740490444,0.02735698855673738,-0.05057584354525233,-0.00380618103600673,0.6725822114687225,0.6011054745667019,-0.04706897039225715,0.10011888460915233
37,0.10964686585270934,0.19781322008008065,0.032753234720350764,-0.09047076595483532,3.7,0,0.03479143598820024,0.026974552179049847,-0.0536681115005517,-0.00384254651774371,0.6672316229396196,0.6109917114315467,-0.05994280018980112,0.0976058526877425
38,0.11338652138986613,0.1889181944045911,0.038743284247812856,-0.08742974755495617,3.8000000000000003,0,0.029336334283572,0.026588479253188628,-0.05389213182170753,-0.0038789119994806906,0.6607931911929158,0.6206266451042504,-0.06418718313056716,0.09509282076633271
39,0.1172039350634018,0.18032727056908945,0.03760498922290027,-0.084388729155077,3.9000000000000004,0,0.024102613697847237,0.02619876977915371,-0.05078227989278747,-0.003915277481217671,0.6546637702871596,0.6300102755848132,-0.05840123498455898,0.09257978884492292
