,x1_spl,x1_spl_smoothed,dx1_spl,dx1_spl_smoothed,t,Run,x2_spl,x2_spl_smoothed,dx2_spl,dx2_spl_smoothed
0,1.2886382000000003,2.6647498272363634,3.606900775387171,-0.3476675268899998,0.0,0,1.8956727,2.3152885514545463,-0.17906929228190993,-1.0332068634409093
1,1.6339164421402326,2.629866947316759,3.29866406741748,-0.34999007150209077,0.1,0,1.8763299095323462,2.2129085248132054,-0.20778651707116616,-1.0143936693859092
2,1.9483710134834964,2.5947518129359457,2.9904273594477893,-0.3523126161141817,0.2,0,1.8541153965857669,2.112409817577365,-0.2365037418604224,-0.9955804753309093
3,2.2320019140297904,2.5594044240939224,2.6821906514780984,-0.35463516072627255,0.30000000000000004,0,1.8290291611602616,2.0137924297470233,-0.26522096664967865,-0.9767672812759092
4,2.4848091437791155,2.5238247807906906,2.3739539435084076,-0.35695770533836346,0.4,0,1.801071203255831,1.9170563613221825,-0.29393819143893485,-0.9579540872209092
5,2.7067927027314727,2.4880128830262493,2.0657172355387172,-0.3592802499504544,0.5,0,1.7702415228724748,1.8222016123028415,-0.32265541622819105,-0.9391408931659093
6,2.89795259088686,2.4519687308006,1.7574805275690262,-0.3616027945625453,0.6000000000000001,0,1.7365401200101929,1.7292281826890008,-0.35137264101744736,-0.9203276991109093
7,3.0582888082452775,2.4156923241137416,1.4492438195993351,-0.36392533917463626,0.7000000000000001,0,1.699966994668985,1.6381360724806604,-0.38008986580670356,-0.9015145050559095
8,3.1878013548067266,2.3791836629656724,1.141007111629645,-0.3662478837867271,0.8,0,1.6605221468488522,1.5489252816778187,-0.40880709059595977,-0.8827013110009091
9,3.286490230571207,2.342442747356395,0.8327704036599541,-0.36857042839881804,0.9,0,1.6182055765497936,1.4615958102804776,-0.437524315385216,-0.8638881169459093
10,3.3543554355387166,2.305469577285909,0.5245336956902634,-0.37089297301090896,1.0,0,1.5730172837718088,1.3761476582886367,-0.4662415401744722,-0.8450749228909094
11,3.3913969697092585,2.2682641527542144,0.21629698772057226,-0.37321551762299987,1.1,0,1.5249572685148987,1.292580825702296,-0.4949587649637285,-0.8262617288359093
12,3.397614833082832,2.2308264737613093,-0.09193972024911878,-0.3755380622350908,1.2000000000000002,0,1.4740255307790633,1.210895312521455,-0.5236759897529847,-0.8074485347809094
13,3.373009025659435,2.193156540307195,-0.40017642821880905,-0.37786060684718165,1.3,0,1.420222070564302,1.1310911187461137,-0.552393214542241,-0.7886353407259092
14,3.3175795474390704,2.155254352391873,-0.7084131361885001,-0.38018315145927256,1.4000000000000001,0,1.3635468878706152,1.053168244376273,-0.5811104393314972,-0.7698221466709092
15,3.2313263984217353,2.117119910015341,-1.0166498441581904,-0.38250569607136353,1.5,0,1.3039999826980027,0.9771266894119321,-0.6098276641207534,-0.7510089526159093
16,3.114249578607432,2.0787532131776008,-1.3248865521278814,-0.38482824068345445,1.6,0,1.2415813550464645,0.9029664538530913,-0.6385448889100096,-0.7321957585609092
17,2.968238566559256,2.0401542618786506,-1.51975454631173,-0.38715078529554536,1.7000000000000002,0,1.176591553937745,0.8306875376997502,-0.6492291723945824,-0.7133825645059093
18,2.8178565835974756,2.0013230561184905,-1.4878851129238944,-0.3894733299076362,1.8,0,1.112937716654527,0.760289940951909,-0.6238475732697886,-0.6945693704509092
19,2.6706615439744774,1.9622595958971227,-1.4560156795360586,-0.39179587451972714,1.9000000000000001,0,1.0518220392837876,0.6917736636095683,-0.5984659741449946,-0.6757561763959092
20,2.5266534476902636,1.9229638812145455,-1.424146246148223,-0.39411841913181805,2.0,0,0.9932445218255281,0.6251387056727274,-0.5730843750202007,-0.6569429823409092
