-8.278281246074957744e-01,1.271093295872488760e+01,5.444082828133600671e-02,1.092500000000000000e+04,2.500000000000000000e+04,1.100000000000000000e+04
-8.538999999999999369e-02,1.323920000000000030e+01,2.960999999999999743e-01,1.092500000000000000e+04,2.500000000000000000e+04,1.100000000000000000e+04
