t,Run,x1,x2,dx1dt,dx2dt
7.878787878787879,0,-1.8502729807430813,-0.16991891119044347,0.2738525675769534,0.6947522543270567
7.979797979797979,0,-1.8221642335489328,-0.10044753145721813,0.28226471087249555,0.6807512466134586
8.080808080808081,0,-1.7932660445948496,-0.03239968833646927,0.28979331854814544,0.6665819940873812
8.181818181818182,0,-1.7636176772541845,0.03420895251721791,0.2972373267918757,0.6522586289169136
8.282828282828282,0,-1.7332045327344001,0.09936280251549535,0.30501767657902495,0.6377773240771003
8.383838383838384,0,-1.7019900411905797,0.16304230696186975,0.31343065966338,0.6231271932660685
8.484848484848484,0,-1.669929424411869,0.2252244621927263,0.32275765352338215,0.6082948439911078
8.585858585858587,0,-1.6369787533912787,0.2858880491193482,0.3333389343908949,0.593267047855803
8.686868686868687,0,-1.6030940333079349,0.34501184778318855,0.3455615994521432,0.5780305545837656
8.787878787878787,0,-1.5680198116426876,0.40257184350552533,0.3589246575754196,0.5625018143138607
8.88888888888889,0,-1.5314011286863163,0.45854270647579604,0.3728504534561983,0.5465641957970523
8.98989898989899,0,-1.4930246662959166,0.512900978882169,0.3877640446306527,0.5301481568398275
9.09090909090909,0,-1.4526771063285824,0.5656232029128152,0.40438033311436206,0.5131841552486731
9.191919191919192,0,-1.4101613731761424,0.616639140363794,0.4236168897563305,0.49561118170112783
9.292929292929292,0,-1.3652992619758808,0.6658242030860254,0.4465500922811718,0.4773781404528919
9.393939393939394,0,-1.3178951436253163,0.7131039867706755,0.4746095593335504,0.4584247820903937
9.494949494949495,0,-1.2677531646332556,0.7584047333745509,0.5094851664977097,0.4386907393194484
9.595959595959595,0,-1.2142066426472125,0.8016509532607272,0.5524350786877523,0.41795881733168894
9.696969696969697,0,-1.1557698121753774,0.8427458896188882,0.6048100072448761,0.39574021141719984
9.797979797979798,0,-1.0913769485843223,0.8815057784684411,0.6703295499809446,0.3716919309635447
9.8989898989899,0,-1.0195353411220425,0.917737661387697,0.7543653280848502,0.3453292696148343
10.0,0,-0.937865218228529,0.9511524517360908,0.8647996628409007,0.31587824262710357
0.0,1,-2.269418773531986,2.6212363873507423,12.743553136241676,0.6483904986872792
0.10101010101010101,1,-1.4013056217837085,2.6702406420840377,6.5584892787374365,0.3557524977889669
0.20202020202020202,1,-0.7772777698707799,2.695472055345655,6.224183562475876,0.14606111960054963
0.30303030303030304,1,-0.07957864751502135,2.698901280725104,7.85847185219683,-0.08673386954333313
0.40404040404040403,1,0.8306304010580454,2.675476938480997,9.94523117896026,-0.38857526291808164
0.5050505050505051,1,1.7708111868850478,2.61994172521257,7.619398139474271,-0.6982665106425205
0.6060606060606061,1,2.2766092148514843,2.5397777775777497,2.649610346441493,-0.8615215901223446
0.7070707070707071,1,2.4152136568967717,2.450164446070653,0.5075723178792391,-0.901748848703634
0.8080808080808081,1,2.4321644204277044,2.3589181618872357,-0.014035473323622316,-0.9013160176017171
0.9090909090909091,1,2.422419228657564,2.2683045826784745,-0.14286298264588027,-0.8920267150644197
1.0101010101010102,1,2.406004830629771,2.1787693291163652,-0.17370082810058696,-0.8805862321510146
1.1111111111111112,1,2.3879532916738966,2.090420655388129,-0.18175417758897439,-0.8686791409171741
1.2121212121212122,1,2.3694706214329186,2.003278650959168,-0.18488677577332258,-0.8567087838749173
1.3131313131313131,1,2.3508142211646206,1.9173433249442993,-0.18689664519842486,-0.8447609620511601
1.4141414141414141,1,2.3319653031934418,1.8326148280854173,-0.18763191556719971,-0.8328294229368416
1.5151515151515151,1,2.3130298918707664,1.7490838819367929,-0.18861674352336766,-0.8209488894193748
1.6161616161616161,1,2.2939627548691472,1.666754444888079,-0.18928859392270647,-0.809104547948921
1.7171717171717171,1,2.274795993967999,1.5856144352468127,-0.19014829523494758,-0.7973062936724539
1.8181818181818181,1,2.2555243434302112,1.5056658348039584,-0.19116159873754368,-0.7855525034636675
1.9191919191919191,1,2.2361106166489555,1.4268774596344893,-0.1920152580823431,-0.7738287028586177
2.0202020202020203,1,2.2165530726986344,1.3492476409712755,-0.1927614380102034,-0.7621342002976298
2.121212121212121,1,2.196872612154534,1.272796413095566,-0.19364777380720422,-0.7504772982578825
2.2222222222222223,1,2.177069235016654,1.1975237760073605,-0.19472461380128836,-0.7388579967393754
2.323232323232323,1,2.1571429412849947,1.1234297297066596,-0.1960411791248624,-0.7272762957421088
2.4242424242424243,1,2.1370937309595557,1.0505142741934623,-0.1976455367868808,-0.7157321952660827
2.525252525252525,1,2.1169216040403374,0.9787774094677697,-0.19958457257778162,-0.7042256953112971
2.6262626262626263,1,2.0965831626186624,0.9082004257926419,-0.2015179874196229,-0.6927410825923969
2.727272727272727,1,2.075996318634449,0.838747933305831,-0.2028146226808678,-0.6812486350985384
2.8282828282828283,1,2.0552485498973,0.7704576455021928,-0.2043470669625329,-0.6697800263325795
2.929292929292929,1,2.034339856407215,0.7033295623817275,-0.20618586939067862,-0.6583352562945202
3.0303030303030303,1,2.013270238164195,0.6373636839444347,-0.20840002384865974,-0.6469143249843606
3.131313131313131,1,1.9920396951682386,0.572560010190315,-0.21105692024500744,-0.6355172324021006
3.2323232323232323,1,1.970648227419347,0.5089185411193679,-0.21422229540630455,-0.6241439785477402
3.3333333333333335,1,1.9490907403268094,0.44643908818641537,-0.2179179704926178,-0.6127928526546975
3.4343434343434343,1,1.9270237543589515,0.3851089395931693,-0.21945152765560616,-0.6013485140925284
3.5353535353535355,1,1.9047108010846971,0.32493784835207346,-0.22119862436449161,-0.5898994569183706
3.6363636363636362,1,1.8821518805040462,0.26592581446312846,-0.22328186094938385,-0.5784456811322239
3.7373737373737375,1,1.8593469926169992,0.20807283792633377,-0.2258214544808814,-0.5669871867340887
3.8383838383838382,1,1.8362961374235558,0.1513789187416899,-0.2289351159369109,-0.5555239737239646
3.9393939393939394,1,1.812999314923716,0.09584405690919637,-0.23273792603029173,-0.5440560421018518
4.040404040404041,1,1.7894565251174799,0.04146825242885339,-0.23734220969699898,-0.5325833918677502
4.141414141414141,1,1.765446683851745,-0.011735939108131449,-0.24141550945706577,-0.5210331653433729
4.242424242424242,1,1.7409449719762733,-0.06376710819727807,-0.2450780622869699,-0.5093971834456059
4.343434343434343,1,1.716003784376786,-0.11462247788010776,-0.24891920764711956,-0.4976930962669215
4.444444444444445,1,1.6906135735979355,-0.16428381670466932,-0.2530789209262654,-0.4859189367523339
4.545454545454545,1,1.664779156219498,-0.21276032222565666,-0.2578616806755154,-0.4740756972581222
4.646464646464646,1,1.6383998094064147,-0.2600239675238965,-0.26291745059434474,-0.4621316719672118
4.747474747474747,1,1.6114915625340913,-0.3060792128988692,-0.2686535377315251,-0.45009190665143917
4.848484848484849,1,1.5839419231035938,-0.3508992612403098,-0.27477957988192825,-0.4379206902851773
4.94949494949495,1,1.555585638917952,-0.3944440843770929,-0.28085408018079927,-0.4255656073475112
5.05050505050505,1,1.526559550351695,-0.4367468284339228,-0.2880318782024452,-0.41307006155497017
5.151515151515151,1,1.4968636574048217,-0.47780749341080025,-0.29670542955132834,-0.4004340529075539
5.252525252525253,1,1.466007750220383,-0.5175058551390046,-0.30520698031794735,-0.38750219306419403
5.353535353535354,1,1.434115543383554,-0.5558722546713534,-0.3147974902879118,-0.3743136974830944
5.454545454545454,1,1.40127777827479,-0.5929289463686656,-0.32647370003638476,-0.36089732966701893
5.555555555555555,1,1.367355316724835,-0.6286488657829905,-0.340370957336118,-0.3472085145227456
5.656565656565657,1,1.3316553529686157,-0.6628972518658744,-0.3551580961981847,-0.3330253008651469
5.757575757575758,1,1.29451505471494,-0.695739688762592,-0.37298239457182325,-0.3184557056541405
5.858585858585858,1,1.2554193665960567,-0.7270619595913446,-0.3935663548227867,-0.30333565822592923
5.959595959595959,1,1.2141972377895092,-0.7568261327183837,-0.41794723527377864,-0.28761067041527744
6.0606060606060606,1,1.1702496480399003,-0.7849647734523145,-0.4467838246160052,-0.27108556444981247
6.161616161616162,1,1.1230878410802696,-0.8114109684072321,-0.48154961177811395,-0.25360188246627435
6.262626262626262,1,1.0715863464795512,-0.8359588753625424,-0.5236172928437632,-0.23479819046901423
6.363636363636363,1,1.0155927370543165,-0.8585864823083442,-0.5764926383875049,-0.21462514686421588
6.4646464646464645,1,0.9537194437630222,-0.8790798994853929,-0.6435662402576867,-0.1926344879553145
6.565656565656566,1,0.8838554622735397,-0.8972334610443249,-0.7306023060919712,-0.1681362566882249
6.666666666666667,1,0.8036553195378244,-0.9127446112521719,-0.8463182047619257,-0.1403687990957967
6.767676767676767,1,0.7098028447076231,-0.9252327884905038,-1.0039027561858629,-0.10825209566984076
6.8686868686868685,1,0.5973362919035734,-0.9342255528690071,-1.2238037308657248,-0.07016372710992398
6.96969696969697,1,0.45826194626791333,-0.9389948401916902,-1.5384355287583062,-0.02348765940985842
7.070707070707071,1,0.2810579340476927,-0.9384936828568987,-1.9945090138482386,0.03554693417456235
7.171717171717171,1,0.0485704549664607,-0.9311992777564473,-2.6480010504006417,0.11255646686160958
7.2727272727272725,1,-0.26091044409420466,-0.9149030103626605,-3.5096790780050258,0.21463034872224557
7.373737373737374,1,-0.6598406601562439,-0.8868378638779872,-4.3527477471439715,0.3457360776439471
7.474747474747475,1,-1.115469494750442,-0.8444456037357481,-4.491797620199028,0.49478620516586386
7.575757575757575,1,-1.524195528360172,-0.7874487225621539,-3.393964365535853,0.6272284242908676
7.6767676767676765,1,-1.7856323593756684,-0.7193793354702187,-1.8215768001808528,0.709836075489904
7.777777777777778,1,-1.9080418406422819,-0.6455546410308177,-0.7143271649426739,0.7457175896161484
7.878787878787879,1,-1.9489549278906055,-0.5696804316746773,-0.15294635069724216,0.7542970047418469
7.979797979797979,1,-1.9506653112930337,-0.4936568149354623,0.08950074962311905,0.7497988914267086
8.080808080808081,1,-1.9359775082314046,-0.41840446834877737,0.19291502527387566,0.7398861339670533
8.181818181818182,1,-1.914109615354674,-0.3442814322158328,0.2377715636385001,0.7276553005992802
8.282828282828282,1,-1.8888679043132401,-0.2714425543360121,0.25821301249573,0.7143854717268142
8.383838383838384,1,-1.8620945166810574,-0.19997011960583966,0.27042514951802166,0.7006961802007418
8.484848484848484,1,-1.8343084749532754,-0.12989493835049584,0.2792647060105531,0.6867624875411249
8.585858585858587,1,-1.805708630017434,-0.06123666324999866,0.2868281676686536,0.6726519875558112
8.686868686868687,1,-1.7763648825646923,0.00598822007004409,0.294140009415864,0.6583890795168944
8.787878787878787,1,-1.7462734884303446,0.07176282469970095,0.30167853817672313,0.6439736411634681
8.88888888888889,1,-1.7154030924034553,0.13606679587151213,0.30974957781025925,0.6293965777430509
8.98989898989899,1,-1.6837206862141498,0.1988904828589795,0.3187150070240371,0.6146475298807845
9.09090909090909,1,-1.6511140543955505,0.26020603731625036,0.32850613295055153,0.5996909489774334
9.191919191919192,1,-1.617513491775455,0.31999959389748495,0.33943956247372314,0.584504524331986
9.292929292929292,1,-1.582743183696526,0.3782378313515372,0.3513758837168678,0.5690318724754061
9.393939393939394,1,-1.5466949170826392,0.4349074478420698,0.36474196566297046,0.5532378091714083
9.494949494949495,1,-1.50912753679778,0.4899697271508196,0.3795131085527986,0.537044530455872
9.595959595959595,1,-1.469941612799942,0.543376000082366,0.3964476701792343,0.5204221375944895
9.696969696969697,1,-1.4289084983986142,0.5950759748882344,0.4160185042964003,0.5032977678069891
9.797979797979798,1,-1.3857383035158612,0.6450134004276475,0.43881787778053993,0.4855785411434439
9.8989898989899,1,-1.340042722754638,0.6931199742084437,0.46556590063361913,0.4671395759709831
10.0,1,-1.2913800128372022,0.7393205622405201,0.49740745909038087,0.4478386334630327
0.0,2,1.9623787544369462,2.723508486623958,6.500677768768371,-0.7690268172539125
0.10101010101010101,2,2.356886660299835,2.63806081430102,1.8925379987425726,-0.8948329410533462
0.20202020202020202,2,2.449654254241657,2.545985290081325,0.2870187711336891,-0.9196171040859739
0.30303030303030304,2,2.4556778937999324,2.453209804508098,-0.0819437135381702,-0.9154399515671839
0.40404040404040403,2,2.4423730903098324,2.361249322952333,-0.15834328798532082,-0.9048743183000996
0.5050505050505051,2,2.4251884124619787,2.2704377466531254,-0.17696135502113286,-0.8930919872642011
0.6060606060606061,2,2.4070062976801774,2.1808332979398717,-0.18190381607162998,-0.8810576524227172
0.7070707070707071,2,2.3885368273331626,2.092444383172664,-0.18391734964772022,-0.8690085679892318
0.8080808080808081,2,2.3699510079828707,2.005263996238373,-0.18558245461866107,-0.8570012690768484
0.9090909090909091,2,2.3512271584185527,1.9192962757643175,-0.18664626311913968,-0.8450288045238052
1.0101010101010102,2,2.3323754495880933,1.8345372917270504,-0.18732646716267287,-0.833094302644501
1.1111111111111112,2,2.3134359561464715,1.7509715594013011,-0.18825412485729398,-0.8212100893422438
1.2121212121212122,2,2.2943853904708655,1.6686080770539735,-0.18913308170120025,-0.8093690019605534
1.3131313131313131,2,2.2752240933960297,1.5874426419720271,-0.19002648179238935,-0.797570873930145
1.4141414141414141,2,2.255953571861597,1.5074566726147742,-0.19105360411425365,-0.7858149687948505
1.5151515151515151,2,2.2365729625329664,1.4286608144564403,-0.1922150428154601,-0.7741017084747513
1.6161616161616161,2,2.217062792878593,1.3510407814262126,-0.1933675140709139,-0.7624236497212783
1.7171717171717171,2,2.1973496914324273,1.2745427443669908,-0.1938865528787861,-0.7507527467686084
1.8181818181818181,2,2.1775045702307874,1.1992187280691844,-0.1945249739450572,-0.7391161052815414
1.9191919191919191,2,2.1575274292736735,1.1250687325327935,-0.1953390376888866,-0.7275137252600774
2.0202020202020203,2,2.1374182685610856,1.0520927577578179,-0.19638380340719142,-0.7159456067042164
2.121212121212121,2,2.1171770880930234,0.9802908037442584,-0.19771309793789316,-0.7044117496139584
2.2222222222222223,2,2.0968038878694872,0.9096628704921138,-0.19937948411613327,-0.6929121539893034
2.323232323232323,2,2.0762986678904776,0.8402089580013852,-0.2014342290233302,-0.6814468198302516
2.4242424242424243,2,2.055661428155993,0.7719290662720718,-0.20392727202918148,-0.6700157471368025
2.525252525252525,2,2.0347961960445793,0.7048020100679508,-0.20606651612568205,-0.6585855326860565
2.6262626262626263,2,2.013577500214978,0.6388000925316939,-0.20690581840420896,-0.6471125062404389
2.727272727272727,2,1.9921665705156073,0.5739589039428334,-0.2079901178371497,-0.635652783768058
2.8282828282828283,2,1.9705634069464664,0.5102784443013687,-0.20940890048681948,-0.6242063652689134
2.929292929292929,2,1.9487680095075555,0.44775871360730046,-0.21124977637631015,-0.6127732507430051
3.0303030303030303,2,1.9267803781988746,0.38639971186062805,-0.2135984076406704,-0.6013534401903333
3.131313131313131,2,1.9046005130204242,0.32620143906135196,-0.21653843603872708,-0.5899469336108982
3.2323232323232323,2,1.8822284139722036,0.26716389520947176,-0.22015140982557485,-0.5785537310046993
3.3333333333333335,2,1.859664081054213,0.2092870803049877,-0.22451670998574194,-0.5671738323717368
3.4343434343434343,2,1.8366973076337154,0.15258103528870542,-0.22818436031012884,-0.5557378382304855
3.5353535353535355,2,1.8132266985508252,0.09705060350350615,-0.23067862369773356,-0.5442122730838421
3.6363636363636362,2,1.7894318235957962,0.04268720743872434,-0.2335221582300584,-0.5326564216945137
3.7373737373737375,2,1.7653126827686287,-0.010509152905640428,-0.23688428467018097,-0.5210702840625002
3.8383838383838382,2,1.740869276069323,-0.06253847752958779,-0.24093101016552,-0.5094538601878018
3.9393939393939394,2,1.7161016034978787,-0.11340076643311814,-0.2458247999999129,-0.4978071500704183
4.040404040404041,2,1.6908390837779852,-0.16306914777761833,-0.25069228371681945,-0.4860750847408205
4.141414141414141,2,1.6650187588026355,-0.21153370370968969,-0.25545547234378185,-0.4742373393535658
4.242424242424242,2,1.6387313123657217,-0.25880871973784275,-0.26094735236696126,-0.46232318947271767
4.343434343434343,2,1.611950607530654,-0.3048875999026597,-0.26727887139928685,-0.4503243625167073
4.444444444444445,2,1.5843941736915828,-0.3496990594670667,-0.27322711131743593,-0.43815145393272315
4.545454545454545,2,1.55622783002481,-0.39328494482548354,-0.28011402513832767,-0.4258569470199044
4.646464646464646,2,1.5274515765303358,-0.4356452559779111,-0.2882910178730845,-0.4134408417782512
4.747474747474747,2,1.497722040739638,-0.4767029871452742,-0.2965899533316742,-0.4007938144368611
4.848484848484849,2,1.4669506751057713,-0.5164382803789522,-0.3052589348399273,-0.3878876730099936
4.94949494949495,2,1.4352982998371306,-0.5548872017196843,-0.3155977631914735,-0.3747736198310646
5.05050505050505,2,1.4026960874263439,-0.5920334723567687,-0.32789569778285665,-0.3614297976516634
5.151515151515151,2,1.3685573287064676,-0.627738326151057,-0.3407812942235383,-0.34766988782541874
5.252525252525253,2,1.3331723883208058,-0.6620704390032621,-0.35620625262661154,-0.33358610017338447
5.353535353535354,2,1.296176695193923,-0.6949701106990952,-0.374053044133535,-0.3190608910180347
5.454545454545454,2,1.2569826155799335,-0.7263411134714161,-0.39411468310748177,-0.3039047976285501
5.555555555555555,2,1.2156127803701506,-0.7561763996195511,-0.41801940678078264,-0.2881258334820801
5.656565656565657,2,1.1712446122217304,-0.7843084709292736,-0.44592126426072276,-0.27146097267862523
5.757575757575758,2,1.1240757532494148,-0.8107850989365343,-0.4804497949238976,-0.253972911154036
5.858585858585858,2,1.072833679382038,-0.8354050273431876,-0.5225156806723174,-0.23525089130446686
5.959595959595959,2,1.0169392566030657,-0.8580788582942487,-0.5751022506489678,-0.21510782831473865
6.0606060606060606,2,0.9550409820408552,-0.8786126097040438,-0.6418108927389145,-0.19310615336668216
6.161616161616162,2,0.8855247680632262,-0.8968085775945743,-0.7282393192754529,-0.16872101751477042
6.262626262626262,2,0.8056345736323907,-0.912386897812296,-0.8431517290107616,-0.1410523980233105
6.363636363636363,2,0.7121664632669116,-0.9249681998787728,-0.9996025596919409,-0.109057607763719
6.4646464646464645,2,0.6000169807477109,-0.9340242715541677,-1.2180402121459255,-0.07107070881229245
6.565656565656566,2,0.461391104102073,-0.9388644180523747,-1.5306416879623845,-0.024539406830532684
6.666666666666667,2,0.2847630842570455,-0.9384494350167455,-1.984150494812492,0.03430893424876787
6.767676767676767,2,0.05317154432575648,-0.9312692905250404,-2.6344435658858982,0.11102743792641719
6.8686868686868685,2,-0.25465763945412234,-0.91517180701065,-3.492973660751714,0.21256400028541744
6.96969696969697,2,-0.6520866879887667,-0.8873408644263296,-4.341004280313344,0.3431849536246775
7.070707070707071,2,-1.1081816040263215,-0.8451879759944754,-4.4991880722546975,0.49240639974173883
7.171717171717171,2,-1.5180885518272993,-0.7884130990854878,-3.420928928725144,0.6252570572147989
7.2727272727272725,2,-1.782661371530104,-0.7205336842709761,-1.8444984572075014,0.7089227027947663
7.373737373737374,2,-1.9069792954001505,-0.6467686096206916,-0.7263799556970675,0.7454443391080963
7.474747474747475,2,-1.9485718998646313,-0.5708962086861736,-0.15980844995972066,0.7542503805339553
7.575757575757575,2,-1.950734473920898,-0.49487057331456286,0.08644152573632669,0.7499028628612702
7.6767676767676765,2,-1.935992651924251,-0.41959306676908603,0.18947407635361924,0.739970421759356
7.777777777777778,2,-1.914206026654551,-0.3454509780945369,0.2350334451585822,0.7277654074244861
7.878787878787879,2,-1.8892360327417466,-0.27260089856485337,0.2575746125773528,0.7145854041515725
7.979797979797979,2,-1.8625452461314542,-0.20110897697637123,0.27034609650498587,0.7009223471755762
8.080808080808081,2,-1.8347666392327286,-0.13101082937784575,0.279168434313991,0.686989601702766
8.181818181818182,2,-1.8061759930442212,-0.06232954937878931,0.2867202322974661,0.6728806343066598
8.282828282828282,2,-1.7768443483421776,0.004919132355941476,0.2940343969325846,0.6586201739569963
8.383838383838384,2,-1.7467658308328642,0.07071874003657076,0.3015746787726932,0.6442073609418499
8.484848484848484,2,-1.7159063685349283,0.1350549054182729,0.3096482144147268,0.6296317958170912
8.585858585858587,2,-1.684226236384596,0.19790760010217207,0.31855057516635127,0.6148815721213872
8.686868686868687,2,-1.6516451194423039,0.2592563155535153,0.3284085026000307,0.5999312854438669
8.787878787878787,2,-1.6180421126084608,0.31907940404755447,0.3392436577509638,0.5847420772663166
8.88888888888889,2,-1.58331054403417,0.3773541967281038,0.35128826973162464,0.5692799015628497
8.98989898989899,2,-1.547279318226364,0.4340484522772954,0.36460748793883613,0.5534898759236349
9.09090909090909,2,-1.5094080688931837,0.48904631561388706,0.37781834083718385,0.5371996019234687
