,Model,Data pts/run,Data pts/interval,Runs,Noise Lvl,Reg weight,Layers,Hid Nodes,Lrn rate,Activ Func,Euler steps,Epochs,MSE Train,Sim Time,MSE true alldat,MSE noisy alldat,MAE true alldat,MSE_dy pred alldat,MAE_dy pred alldat,MSE_dy dat alldat,MAE_dy dat alldat,stop criteria,MSE fitdat,MAE fitdat,MSE_dy dat fitdat ,MAE_dy dat fitdat,MSE_dy pred fitdat,MAE_dy pred fitdat
59,vdp,10,7,5,0.1,1.00E-06,2,20,0.1,tanh,40,392,0.014625595,350.067986,0.84170914,1.192907639,0.65004206,1.984473461,0.836131077,6.012335535,1.449512074,converge,1.34392395,0.97506309,4.576300743,1.333335719,14.72290142,7.262386296
60,vdp,10,9,5,0.1,1.00E-06,1,10,0.1,tanh,40,815,0.015286479,676.2793496,0.660230149,0.923163834,0.569442748,5.01885167,1.160446545,11.05520593,2.475340864,converge,1.267810822,0.854164121,11.00948099,2.429187956,33.1259365,9.536690334
61,vdp,10,9,5,0.1,1.00E-06,2,10,0.1,tanh,40,493,0.015617943,566.2968512,1.117956883,1.438193665,0.725870616,3.145860909,1.023627055,6.470627936,1.642601729,converge,1.286143951,1.088805923,5.325444638,1.538877265,19.43270089,8.073776726
62,vdp,10,9,5,0.1,1.00E-06,1,15,0.1,tanh,40,50,6838.5396,42.86126018,115819.8347,115783.94,246.6586191,1.70583E+15,16527216.14,15665.41573,112.2476231,diverge,137922.38,369.9879286,15344.42646,111.0463717,2.19E+16,206438808.7
63,vdp,10,9,5,0.1,1.00E-06,2,15,0.1,tanh,40,470,0.015398517,528.18625,0.786739286,1.101628113,0.63326389,2.834996825,0.940494996,7.235973739,1.799414654,converge,1.289729919,0.949895836,5.782281289,1.638908106,22.14725371,8.068413858
64,vdp,10,9,5,0.1,1.00E-06,1,20,0.1,tanh,40,472,0.015916212,392.9606171,0.664544503,0.989702759,0.585820337,3.046637548,1.129898325,7.893510582,1.951044026,converge,1.351491547,0.878730505,6.934712176,1.92187678,21.43334019,9.208886084
65,vdp,10,9,5,0.1,1.00E-06,2,20,0.1,tanh,40,476,0.015627787,523.2309012,0.755827226,1.082990494,0.625460146,2.892673206,0.978104229,6.499139826,1.596429844,converge,1.328310852,0.938190219,5.041423668,1.452137055,18.13157989,7.919244848
66,vdp,10,10,5,0.1,1.00E-06,1,10,0.1,tanh,40,486,0.016543783,307.1209788,1.146556164,1.47574234,0.723050255,2.160115085,0.912493383,6.208387519,1.516607653,converge,1.375228577,1.084575383,5.193558466,1.463135992,16.97921065,7.874142961
67,vdp,10,10,5,0.1,1.00E-06,2,10,0.1,tanh,40,336,0.016525675,255.8609488,1.122217218,1.426255951,0.708042837,2.587633164,0.935080229,6.692124966,1.444497341,converge,1.389960938,1.062064255,5.759133905,1.393871108,17.50524335,7.917516853
68,vdp,10,10,5,0.1,1.00E-06,1,15,0.1,tanh,40,657,0.015997324,418.4133382,1.221486797,1.582237549,0.770290348,2.046326576,0.928518181,5.846925633,1.625459496,converge,1.364657288,1.155435522,5.038387413,1.599213631,15.13614337,7.601795202
69,vdp,10,10,5,0.1,1.00E-06,2,15,0.1,tanh,40,399,0.015781313,307.2362998,0.775871601,1.090502396,0.632618814,2.384608092,0.895936476,5.623031757,1.463677465,converge,1.305964966,0.948928221,4.383356088,1.339937677,13.45115666,6.855796691
70,vdp,10,10,5,0.1,1.00E-06,1,20,0.1,tanh,40,367,0.018867018,335.3360012,70.77546859,71.03389648,2.487944231,442520856.1,2272.685735,7.138043322,1.338020571,converge,1.263048859,3.731916346,6.310106205,1.341306288,21.5707787,8.770343065
71,vdp,10,10,5,0.1,1.00E-06,2,20,0.1,tanh,40,541,0.07490884,635.4152234,1.718741085,1.978857422,1.069419461,10.7238427,1.108873715,32.21082603,3.773199276,converge,0.520939713,1.604129191,27.12469697,3.371973994,53.08305551,8.49481303
72,vdp,10,4,10,0,1.00E-06,1,10,0.1,tanh,40,299,0.001277625,98.66884685,0.76147828,0.761478271,0.549057019,1.449333263,0.735042074,1.787474808,0.815811421,converge,1.374625854,0.823585528,1.787474808,0.815811421,10.07552531,6.225152579
73,vdp,10,4,10,0,1.00E-06,2,10,0.1,tanh,40,300,0.001397863,128.001121,0.681262139,0.681262131,0.515865581,1.843223137,0.609878241,2.072774747,0.65575144,converge,1.315775604,0.773798371,2.072774747,0.65575144,7.872892526,4.953977699
74,vdp,10,4,10,0,1.00E-06,1,15,0.1,tanh,40,362,0.00076528,120.5439754,0.710650582,0.710650558,0.49962647,0.707932798,0.385059328,0.909152591,0.485904918,converge,1.441903076,0.749439705,0.909152591,0.485904918,4.409443695,3.460679999
75,vdp,10,4,10,0,1.00E-06,2,15,0.1,tanh,40,287,0.000885139,122.9839976,0.471213819,0.471213799,0.459603095,1.366095944,0.513523056,1.833843042,0.650270479,converge,1.360999298,0.689404643,1.833843042,0.650270479,6.608571909,4.311198004
76,vdp,10,4,10,0,1.00E-06,1,20,0.1,tanh,40,384,0.00125545,135.1829538,0.697144162,0.697144089,0.536700729,0.83041447,0.523488808,1.455601124,0.689005617,converge,1.353088531,0.805051094,1.455601124,0.689005617,6.222364169,4.946044088
77,vdp,10,4,10,0,1.00E-06,2,20,0.1,tanh,40,288,0.00093522,127.070477,0.560188914,0.560188866,0.503097198,1.136599154,0.518782902,1.840328598,0.700784224,converge,1.339221344,0.754645797,1.840328598,0.700784224,6.809356143,4.513870509
78,vdp,10,7,10,0,1.00E-06,1,10,0.1,tanh,40,515,0.000683215,302.5873544,0.365216805,0.365216789,0.393140465,1.078867103,0.371162807,0.93518204,0.396246162,converge,1.322597656,0.589710698,0.93518204,0.396246162,3.505044656,2.762744944
79,vdp,10,7,10,0,1.00E-06,2,10,0.1,tanh,40,366,0.001671312,277.7331212,0.674518938,0.674518967,0.577725737,1.555622431,0.606522175,1.994020636,0.660996727,converge,1.321940613,0.866588606,1.994020636,0.660996727,7.738932766,4.645839216
80,vdp,10,7,10,0,1.00E-06,1,15,0.1,tanh,40,388,0.001606995,229.7274609,0.474900502,0.474900513,0.469354584,1.28244792,0.683287762,1.760675199,0.747294437,converge,1.301844482,0.704031875,1.760675199,0.747294437,9.160751486,6.236912349
81,vdp,10,7,10,0,1.00E-06,2,15,0.1,tanh,40,316,0.001240438,244.7201157,0.529267371,0.529267349,0.495365909,1.345788303,0.51607391,1.73876675,0.603797774,converge,1.324315186,0.743048864,1.73876675,0.603797774,5.543130077,4.076732097
82,vdp,10,7,10,0,1.00E-06,1,20,0.1,tanh,40,427,0.001145395,254.3040521,0.387995747,0.387995758,0.418109638,1.088005138,0.519377706,1.355984654,0.640928291,converge,1.328077393,0.627164457,1.355984654,0.640928291,6.459358225,4.785059982
83,vdp,10,7,10,0,1.00E-06,2,20,0.1,tanh,40,297,0.001345354,230.4088211,0.603487653,0.603487625,0.536768691,1.254408096,0.536388387,1.796800315,0.641683632,converge,1.317557678,0.805153036,1.796800315,0.641683632,5.429708303,4.281383745
84,vdp,10,9,10,0,1.00E-06,1,10,0.1,tanh,40,410,0.001499768,263.7289729,0.445248536,0.445248528,0.457004863,1.328044631,0.575716609,1.439956595,0.617615535,converge,1.290658722,0.685507295,1.439956595,0.617615535,6.098522103,4.783785882
